time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.092,1.1172,-0.0001,0.215,0.1717,0.0535,-0.0075
20.144,1.124,0.0028,0.212,0.1797,0.0438,-0.0072
20.191,1.1327,0.0045,0.212,0.1916,0.0309,-0.0101
20.241,1.1399,0.0054,0.21,0.1961,0.0163,-0.024
20.292,1.1475,0.0068,0.21,0.2051,0.0053,-0.0218
20.342,1.1554,0.0067,0.21,0.2127,-0.0043,-0.0114
20.391,1.1633,0.0066,0.211,0.2209,-0.0108,-0.015
20.442,1.1728,0.0059,0.21,0.2351,-0.0191,-0.0179
20.492,1.1846,0.0049,0.206,0.2545,-0.0262,-0.0119
20.542,1.1955,0.0036,0.206,0.2657,-0.0327,-0.0225
20.591,1.2081,0.0017,0.205,0.2783,-0.0364,-0.0191
20.643,1.2203,0.0004,0.203,0.2866,-0.0345,-0.0182
20.691,1.2342,-0.0004,0.162,0.2966,-0.0289,-0.0199
20.742,1.2462,0.0001,0.108,0.297,-0.0208,-0.1018
20.792,1.2603,0.0007,0.106,0.3029,-0.0145,-0.186
20.842,1.2715,0.001,0.12,0.2944,-0.0104,-0.0878
20.891,1.2846,0.003,0.13,0.2849,-0.0005,-0.0282
20.942,1.3004,0.0021,0.157,0.2832,-0.0035,0.0478
20.991,1.3195,0.003,0.168,0.2912,-0.0015,0.128
21.041,1.3392,0.0026,0.19,0.3012,-0.0051,0.1454
21.091,1.357,0.0032,0.203,0.3,-0.0063,0.1888
21.142,1.3725,0.0037,0.224,0.2886,-0.0082,0.1783
21.191,1.3878,0.0038,0.233,0.2741,-0.0129,0.1912
21.241,1.4011,0.0037,0.247,0.2539,-0.0172,0.1545
21.291,1.4141,0.0031,0.247,0.2347,-0.0214,0.1366
21.341,1.4265,0.0014,0.252,0.2155,-0.0274,0.0832
21.391,1.437,0.0005,0.248,0.1901,-0.0298,0.0566
21.442,1.447,-0.0006,0.25,0.167,-0.0318,0.0099
21.491,1.4567,-0.0026,0.248,0.1483,-0.0352,-0.0145
21.543,1.4651,-0.0031,0.249,0.1291,-0.0337,-0.0317
21.59,1.4727,-0.0023,0.245,0.1116,-0.0287,-0.045
21.643,1.4786,-0.0035,0.25,0.0925,-0.0274,-0.0562
21.691,1.4856,-0.0038,0.247,0.0828,-0.023,-0.0425
21.743,1.4911,-0.0035,0.242,0.072,-0.0173,-0.0522
21.791,1.4946,-0.0032,0.236,0.0584,-0.0119,-0.06
21.844,1.4996,-0.0028,0.235,0.053,-0.0068,-0.0661
21.892,1.5059,-0.0026,0.228,0.0536,-0.0035,-0.063
21.942,1.5094,-0.0018,0.223,0.0487,0.0008,-0.0698
21.991,1.5153,-0.0008,0.221,0.0528,0.0044,-0.0713
22.041,1.5199,0.0011,0.213,0.0539,0.0092,-0.0623
22.091,1.5231,0.0027,0.217,0.0519,0.0117,-0.0677
22.141,1.5311,0.004,0.211,0.0639,0.0116,-0.0443
22.191,1.5377,0.0046,0.21,0.071,0.0092,-0.0489
22.241,1.5422,0.0068,0.207,0.0708,0.01,-0.0424
22.29,1.5485,0.0072,0.21,0.0742,0.0055,-0.0387
22.34,1.5538,0.0081,0.206,0.0732,0.0024,-0.0269
22.39,1.5589,0.0086,0.211,0.0696,-0.0016,-0.0274
22.441,1.5647,0.009,0.213,0.067,-0.0049,-0.0095
22.491,1.571,0.0098,0.215,0.065,-0.0061,-0.0034
22.54,1.5751,0.01,0.222,0.0549,-0.0096,-0.0017
22.591,1.5793,0.0101,0.219,0.0465,-0.0135,0.0146
22.641,1.5825,0.01,0.221,0.0361,-0.0179,-0.0038
22.69,1.5867,0.0089,0.218,0.031,-0.025,-0.0065
22.741,1.5892,0.0077,0.219,0.0243,-0.0312,-0.0198
22.791,1.5905,0.0061,0.212,0.0151,-0.0368,-0.0242
22.841,1.5945,0.0057,0.213,0.0166,-0.0361,-0.0414
22.891,1.5991,0.0038,0.219,0.0211,-0.038,-0.0381
22.94,1.6001,0.0023,0.233,0.0157,-0.0376,-0.0195
22.991,1.6021,0.0007,0.243,0.0139,-0.0368,0.0051
23.04,1.6032,-0.0026,0.244,0.0108,-0.0415,0.0205
23.091,1.6022,-0.0053,0.24,0.0026,-0.0442,0.0123
23.14,1.6047,-0.0078,0.226,0.0067,-0.0444,-0.021
23.19,1.6043,-0.0128,0.215,0.0042,-0.0505,-0.0586
23.241,1.6064,-0.0125,0.205,0.0094,-0.0392,-0.0826
23.292,1.6085,-0.0068,0.198,0.0143,-0.0108,-0.0946
23.341,1.6156,-0.0161,0.185,0.0319,-0.0296,-0.0865
23.391,1.6217,-0.0145,0.178,0.0447,-0.0168,-0.1017
23.44,1.6277,-0.0122,0.18,0.0545,-0.0027,-0.08
23.492,1.6327,-0.0098,0.174,0.0576,0.0091,-0.0567
23.54,1.6376,-0.0079,0.167,0.0579,0.0161,-0.0395
23.591,1.6424,-0.0065,0.165,0.0564,0.0192,-0.0369
23.641,1.6465,-0.004,0.159,0.0509,0.0241,-0.0161
23.691,1.6495,-0.0027,0.164,0.0434,0.0224,-0.0163
23.741,1.6517,-0.002,0.165,0.0334,0.0172,0.0176
23.791,1.6544,-0.0016,0.165,0.027,0.0108,0.0242
23.84,1.6557,-0.0011,0.168,0.0174,0.0045,0.03
23.891,1.6573,-0.0012,0.17,0.0109,-0.0029,0.0423
23.94,1.658,-0.0019,0.172,0.0038,-0.0109,0.048
23.991,1.66,-0.0038,0.178,0.0029,-0.0204,0.0544
24.04,1.66,-0.006,0.185,-0.0045,-0.0289,0.0641
24.091,1.6592,-0.008,0.186,-0.0119,-0.0332,0.0702
24.141,1.6598,-0.0097,0.188,-0.0113,-0.034,0.055
24.191,1.6594,-0.0113,0.192,-0.0129,-0.0333,0.0521
24.24,1.6593,-0.0134,0.182,-0.0125,-0.0328,0.0482
24.291,1.659,-0.0143,0.189,-0.0111,-0.027,0.0135
24.34,1.6584,-0.0159,0.19,-0.0107,-0.0235,0.0304
24.391,1.658,-0.0173,0.189,-0.0095,-0.0197,0.027
24.44,1.658,-0.0186,0.194,-0.0068,-0.0159,0.0158
24.49,1.6584,-0.0185,0.196,-0.0025,-0.0076,0.0284
24.541,1.6605,-0.0176,0.197,0.0068,0.0017,0.0264
24.59,1.6609,-0.0172,0.197,0.0092,0.0072,0.0223
24.639,1.6616,-0.0157,0.2,0.0116,0.0142,0.0163
24.691,1.6678,-0.0147,0.204,0.0291,0.0162,0.0179
24.74,1.6691,-0.0134,0.202,0.029,0.0182,0.0194
24.79,1.6722,-0.0122,0.202,0.0317,0.0183,0.0086
24.839,1.6756,-0.0111,0.207,0.032,0.0165,0.0037
24.891,1.6774,-0.0099,0.204,0.026,0.0146,0.0123
24.94,1.6797,-0.0098,0.205,0.0215,0.01,-0.0022
24.99,1.681,-0.0096,0.205,0.0129,0.0059,-0.0023
25.04,1.6819,-0.0096,0.201,0.0032,0.0012,-0.0034
25.09,1.6822,-0.01,0.205,-0.007,-0.0041,-0.0151
25.14,1.6805,-0.012,0.205,-0.0206,-0.012,-0.0007
25.19,1.6785,-0.0139,0.202,-0.0321,-0.0175,-0.005
25.24,1.6765,-0.0149,0.203,-0.0411,-0.0189,-0.013
25.29,1.673,-0.0179,0.202,-0.0508,-0.0241,-0.0061
25.34,1.6695,-0.0198,0.203,-0.0561,-0.0243,-0.0081
25.39,1.668,-0.0214,0.203,-0.0527,-0.0219,-0.0022
25.44,1.6661,-0.0226,0.204,-0.0483,-0.0177,-0.0002
25.49,1.6637,-0.0238,0.206,-0.0437,-0.0132,-0.0014
25.54,1.6616,-0.025,0.204,-0.0377,-0.0083,0.0066
25.59,1.6595,-0.0248,0.204,-0.0319,-0.0006,0.0016
25.639,1.6577,-0.0249,0.203,-0.0256,0.004,-0.0003
25.69,1.6571,-0.0237,0.2,-0.0169,0.0115,-0.0016
25.739,1.6579,-0.0234,0.202,-0.0052,0.0148,-0.0089
25.79,1.6587,-0.0215,0.203,0.0045,0.0216,-0.0027
25.84,1.6608,-0.022,0.202,0.0141,0.0197,0.0031
25.89,1.6626,-0.0214,0.203,0.0197,0.0204,0.0009
25.939,1.6655,-0.0206,0.201,0.0262,0.0201,0.0033
25.99,1.6692,-0.0187,0.202,0.0321,0.0217,-0.0021
26.04,1.6711,-0.0185,0.203,0.0306,0.0172,0.0046
26.09,1.6738,-0.0183,0.203,0.0295,0.0126,0.0057
26.14,1.6752,-0.0179,0.203,0.0242,0.0095,0.0056
26.19,1.6765,-0.0183,0.201,0.0178,0.0053,0.0068
26.24,1.6773,-0.0188,0.204,0.0105,0.002,0.0009
26.29,1.677,-0.0199,0.205,0.0013,-0.0019,0.0086
26.34,1.6753,-0.0202,0.207,-0.0097,-0.0023,0.0093
26.39,1.6733,-0.0208,0.207,-0.0194,-0.0028,0.0099
26.44,1.6712,-0.0219,0.206,-0.027,-0.0039,0.0063
26.49,1.6696,-0.0221,0.209,-0.0309,-0.0021,0.0033
26.541,1.6676,-0.0213,0.209,-0.034,0.0016,0.0083
26.59,1.6655,-0.0201,0.208,-0.0361,0.0067,0.006
26.64,1.6636,-0.021,0.207,-0.0348,0.006,0.0019
26.689,1.6614,-0.0203,0.205,-0.034,0.0092,-0.002
26.741,1.6598,-0.0196,0.206,-0.0302,0.0123,-0.0086
26.789,1.6588,-0.0177,0.209,-0.0244,0.0186,-0.0042
26.839,1.6578,-0.0163,0.211,-0.0194,0.0219,0.002
26.889,1.6574,-0.0148,0.208,-0.0134,0.0236,0.0002
26.939,1.6589,-0.0127,0.208,-0.0033,0.0257,-0.0091
26.989,1.6606,-0.0113,0.206,0.0055,0.0234,-0.0087
27.04,1.6618,-0.0106,0.202,0.0104,0.0184,-0.0143
27.09,1.6654,-0.0094,0.204,0.0203,0.0152,-0.0232
27.14,1.6684,-0.0103,0.202,0.0257,0.0062,-0.0128
27.19,1.6704,-0.0118,0.202,0.0258,-0.0032,-0.018
27.239,1.671,-0.014,0.203,0.0201,-0.0121,-0.0146
27.29,1.6736,-0.0162,0.201,0.0189,-0.0188,-0.0092
27.339,1.6743,-0.0184,0.203,0.0119,-0.0232,-0.0153
27.39,1.6746,-0.0208,0.202,0.003,-0.0262,-0.0072
27.44,1.6751,-0.0225,0.2,-0.0038,-0.0246,-0.0082
27.491,1.6748,-0.0242,0.201,-0.0113,-0.0214,-0.0113
27.539,1.6733,-0.0261,0.203,-0.0203,-0.0172,-0.0066
27.589,1.6711,-0.027,0.199,-0.0288,-0.0097,-0.002
27.64,1.6687,-0.0277,0.201,-0.036,-0.0017,-0.0122
27.689,1.6662,-0.0274,0.2,-0.0406,0.0079,-0.0037
27.74,1.664,-0.0264,0.2,-0.0418,0.0177,-0.0039
27.789,1.6611,-0.0247,0.198,-0.0425,0.0281,-0.0046
27.839,1.659,-0.0226,0.195,-0.0379,0.037,-0.0086
27.889,1.6582,-0.0202,0.195,-0.028,0.0438,-0.0127
27.94,1.6577,-0.0169,0.197,-0.0174,0.051,-0.0077
27.99,1.6577,-0.0145,0.198,-0.0069,0.0518,-0.0018
28.04,1.6576,-0.0118,0.198,0.0014,0.0506,0.0035
28.089,1.6594,-0.0091,0.198,0.0128,0.0476,0.0044
28.139,1.6615,-0.0069,0.202,0.0227,0.0421,0.0025
28.189,1.664,-0.0046,0.199,0.0316,0.0374,0.0123
28.24,1.6671,-0.003,0.202,0.039,0.0304,0.001
28.29,1.6705,-0.0019,0.202,0.0438,0.0228,0.0093
28.34,1.6734,-0.0014,0.201,0.0432,0.0148,0.0076
28.389,1.6763,-0.0008,0.204,0.0401,0.0088,0.001
28.44,1.6795,-0.0002,0.2,0.0365,0.0039,0.0103
28.49,1.6812,-0.0005,0.2,0.0271,-0.003,-0.0019
28.54,1.6842,-0.0015,0.201,0.0224,-0.0101,-0.0044
28.589,1.6845,-0.0026,0.199,0.0086,-0.0169,-0.0012
28.639,1.6853,-0.0036,0.196,-0.0016,-0.0209,-0.0073
28.689,1.6841,-0.0051,0.2,-0.0168,-0.0252,-0.0139
28.74,1.6827,-0.0066,0.201,-0.0296,-0.0273,0.0014
28.79,1.6809,-0.0076,0.198,-0.0394,-0.0255,0.0014
28.839,1.6783,-0.0078,0.2,-0.048,-0.0208,-0.0063
28.89,1.6763,-0.0088,0.198,-0.0507,-0.0179,-0.0001
28.939,1.6739,-0.0093,0.201,-0.0497,-0.015,-0.007
28.989,1.6729,-0.0091,0.198,-0.0449,-0.0114,-0.0027
29.04,1.6697,-0.0098,0.198,-0.0453,-0.0117,-0.0092
29.09,1.6677,-0.0095,0.196,-0.0407,-0.0083,-0.0097
29.14,1.6654,-0.0097,0.197,-0.0384,-0.0076,-0.0131
29.189,1.6641,-0.0104,0.198,-0.0329,-0.0083,-0.0062
29.239,1.6625,-0.0108,0.2,-0.0296,-0.0078,-0.0019
29.289,1.6626,-0.0124,0.198,-0.0222,-0.0103,0.004
29.339,1.6616,-0.0129,0.198,-0.0198,-0.0081,-0.0019
29.389,1.6636,-0.0136,0.197,-0.0095,-0.0069,-0.0015
29.439,1.6652,-0.0131,0.199,-0.003,-0.0029,-0.0043
29.488,1.6678,-0.0123,0.197,0.0034,0.0005,0.0007
29.539,1.6696,-0.0115,0.198,0.0044,0.0038,-0.002
29.589,1.671,-0.0106,0.197,0.0022,0.0067,0.0008
29.641,1.6725,-0.009,0.197,-0.0015,0.0109,0.0031
29.689,1.6731,-0.0086,0.197,-0.0086,0.0115,0.0024
29.739,1.6721,-0.0077,0.199,-0.0199,0.012,0.0031
29.789,1.6703,-0.0071,0.198,-0.0317,0.0108,0.0081
29.839,1.668,-0.0063,0.198,-0.0412,0.0103,0.0044
29.889,1.6651,-0.0064,0.2,-0.0514,0.0066,0.0032
29.939,1.6616,-0.0055,0.202,-0.0594,0.0065,0.008
29.989,1.6578,-0.0062,0.201,-0.0651,0.0024,0.0113
30.039,1.6537,-0.006,0.204,-0.0691,0.0019,0.0063
30.089,1.6514,-0.0066,0.203,-0.0656,-0.0005,0.0115
30.138,1.6481,-0.0067,0.201,-0.0639,-0.0016,0.0048
30.189,1.6435,-0.0068,0.202,-0.0658,-0.0028,-0.0037
30.238,1.6398,-0.0067,0.202,-0.064,-0.0032,0.0002
30.289,1.637,-0.0071,0.203,-0.0595,-0.005,-0.0003
30.34,1.6343,-0.0071,0.201,-0.0534,-0.0037,0.0033
30.389,1.6325,-0.007,0.201,-0.047,-0.0022,-0.0025
30.438,1.6303,-0.0067,0.202,-0.0404,-0.0002,0.0005
30.489,1.6279,-0.0062,0.201,-0.0382,0.0023,0.0016
30.539,1.6266,-0.0054,0.206,-0.0327,0.0056,0.0008
30.588,1.6241,-0.0045,0.202,-0.0323,0.0084,0.0144
30.638,1.6227,-0.004,0.202,-0.0287,0.0087,0.0021
30.688,1.6211,-0.0024,0.206,-0.0262,0.011,0.0002
30.738,1.6195,-0.0008,0.203,-0.0257,0.0125,0.0137
30.788,1.6187,0.0004,0.204,-0.024,0.0115,0.0019
30.839,1.6171,0.0021,0.207,-0.0263,0.0121,0.003
30.889,1.6163,0.0039,0.206,-0.0257,0.0124,0.0121
30.938,1.6143,0.0045,0.204,-0.0302,0.0079,0.0048
30.989,1.6116,0.0057,0.205,-0.0363,0.0045,-0.0025
31.038,1.6074,0.0057,0.207,-0.0466,-0.0023,0.0007
31.088,1.6047,0.007,0.205,-0.0515,-0.0047,0.0048
31.139,1.6001,0.0068,0.204,-0.0612,-0.0118,-0.0027
31.188,1.598,0.006,0.204,-0.0611,-0.0197,-0.0081
31.238,1.5937,0.005,0.202,-0.067,-0.0269,-0.0042
31.289,1.5898,0.0036,0.196,-0.0714,-0.0335,-0.0097
31.339,1.5872,0.0012,0.168,-0.0711,-0.0405,-0.0201
31.388,1.5826,-0.0002,0.143,-0.0769,-0.0427,-0.0808
31.438,1.5788,-0.0028,0.132,-0.0804,-0.0464,-0.1019
31.488,1.5783,-0.0051,0.13,-0.0732,-0.046,-0.1026
31.538,1.5783,-0.0091,0.14,-0.0641,-0.0497,-0.0366
31.589,1.5749,-0.0107,0.149,-0.0674,-0.0435,0.0053
31.638,1.5686,-0.0125,0.162,-0.0803,-0.0372,0.0599
31.688,1.5568,-0.0188,0.176,-0.1128,-0.0462,0.0987
31.738,1.5499,-0.0207,0.191,-0.1218,-0.0385,0.123
31.788,1.5436,-0.0214,0.209,-0.1236,-0.0269,0.1537
31.839,1.536,-0.0215,0.222,-0.1275,-0.0144,0.1577
31.888,1.5301,-0.0204,0.232,-0.1204,-0.0006,0.1617
31.938,1.5244,-0.0189,0.242,-0.1125,0.0117,0.1315
31.989,1.5194,-0.0171,0.245,-0.1025,0.0219,0.117
32.038,1.5148,-0.0153,0.247,-0.0924,0.0279,0.0728
32.088,1.5113,-0.0123,0.248,-0.081,0.0354,0.0368
32.138,1.5073,-0.0104,0.249,-0.0751,0.035,0.008
32.188,1.5048,-0.0069,0.246,-0.0668,0.0387,-0.015
32.237,1.5012,-0.0043,0.245,-0.0658,0.0374,-0.0379
32.288,1.4982,-0.0017,0.246,-0.0657,0.035,-0.0511
32.338,1.4946,0.0007,0.241,-0.0696,0.0309,-0.0514
32.388,1.4905,0.0032,0.235,-0.0765,0.0271,-0.0608
32.438,1.4868,0.0047,0.229,-0.0823,0.0191,-0.0763
32.488,1.4815,0.006,0.224,-0.0927,0.0111,-0.0824
32.538,1.4758,0.0074,0.219,-0.1028,0.0042,-0.0797
32.589,1.4717,0.0076,0.213,-0.1071,-0.0042,-0.0816
32.638,1.4658,0.007,0.213,-0.1155,-0.014,-0.0762
32.688,1.459,0.0055,0.212,-0.1257,-0.0247,-0.0639
32.739,1.4515,0.0032,0.204,-0.1361,-0.0348,-0.0505
32.788,1.4465,0.0008,0.204,-0.1374,-0.0414,-0.0556
32.838,1.4389,-0.0019,0.203,-0.1446,-0.046,-0.0412
32.888,1.4322,-0.0033,0.199,-0.147,-0.0449,-0.0315
32.938,1.4263,-0.0058,0.203,-0.1455,-0.0447,-0.0331
32.988,1.4191,-0.0079,0.198,-0.1472,-0.0426,-0.016
33.038,1.413,-0.0094,0.201,-0.1451,-0.0373,-0.0218
33.088,1.4031,-0.0115,0.203,-0.1543,-0.0335,-0.0117
33.138,1.3965,-0.0127,0.202,-0.1531,-0.0276,-0.0001
33.188,1.389,-0.0133,0.199,-0.154,-0.0203,-0.0035
33.238,1.3804,-0.0136,0.199,-0.158,-0.0124,-0.0112
33.287,1.3749,-0.0135,0.196,-0.1517,-0.0057,-0.0087
33.338,1.3676,-0.0122,0.194,-0.1517,0.0033,-0.0116
33.388,1.3583,-0.0123,0.199,-0.1578,0.0064,-0.0166
33.437,1.3504,-0.0113,0.197,-0.1586,0.0112,0.002
33.488,1.343,-0.0103,0.198,-0.1581,0.0147,-0.0009
33.537,1.3351,-0.0094,0.193,-0.1595,0.0163,-0.0011
33.587,1.3251,-0.0084,0.2,-0.1678,0.0171,-0.0104
33.637,1.3178,-0.0072,0.202,-0.1666,0.0171,0.0082
33.687,1.3083,-0.0064,0.199,-0.1723,0.0154,0.0146
33.738,1.2997,-0.0056,0.197,-0.1743,0.0129,-0.0001
33.787,1.2918,-0.0054,0.198,-0.1729,0.0082,-0.0059
33.838,1.2836,-0.0054,0.198,-0.1729,0.0033,-0.0004
33.887,1.2766,-0.0054,0.196,-0.1694,-0.0007,-0.0014
33.937,1.2671,-0.0053,0.196,-0.1744,-0.0039,-0.0071
33.988,1.2587,-0.0058,0.201,-0.1758,-0.0081,-0.0038
34.037,1.2526,-0.006,0.207,-0.1698,-0.01,0.0098
34.087,1.2437,-0.0066,0.214,-0.1741,-0.0125,0.0209
34.137,1.2354,-0.0078,0.221,-0.1758,-0.0162,0.0257
34.187,1.2275,-0.0085,0.222,-0.1754,-0.0169,0.0388
34.237,1.2188,-0.01,0.235,-0.1778,-0.0188,0.022
34.288,1.2106,-0.0124,0.254,-0.179,-0.0227,0.0397
34.337,1.2015,-0.0133,0.267,-0.1836,-0.0218,0.0599
34.387,1.1929,-0.0146,0.269,-0.1866,-0.0214,0.076
34.437,1.1834,-0.0153,0.259,-0.1916,-0.0184,0.0377
34.487,1.1745,-0.0154,0.245,-0.1944,-0.013,-0.0099
34.538,1.1638,-0.0143,0.23,-0.202,-0.0045,-0.0752
34.587,1.1555,-0.0141,0.216,-0.2001,0.001,-0.1146
34.637,1.1445,-0.0136,0.198,-0.2072,0.0065,-0.1276
34.688,1.134,-0.0123,0.188,-0.2126,0.0129,-0.159
34.737,1.1244,-0.0105,0.18,-0.2149,0.0184,-0.1327
34.787,1.1156,-0.0095,0.181,-0.2133,0.0197,-0.1276
34.837,1.104,-0.0087,0.173,-0.2194,0.0189,-0.0772
34.887,1.0939,-0.0084,0.168,-0.2213,0.0155,-0.069
34.937,1.0849,-0.0075,0.166,-0.2193,0.0116,-0.0511
34.988,1.0761,-0.0078,0.162,-0.2166,0.0039,-0.0326
35.037,1.0673,-0.008,0.16,-0.213,-0.0036,-0.02
35.087,1.0582,-0.0096,0.161,-0.2109,-0.0143,-0.0118
35.138,1.0469,-0.0117,0.166,-0.2168,-0.0252,0.0178
35.188,1.037,-0.0139,0.165,-0.2195,-0.0331,0.0286
35.238,1.0264,-0.0169,0.161,-0.2223,-0.0399,0.0272
35.288,1.0171,-0.0196,0.168,-0.2196,-0.0418,0.0246
35.337,1.0068,-0.022,0.17,-0.2195,-0.0392,0.0361
35.387,0.995,-0.0237,0.174,-0.2245,-0.0307,0.0392
35.438,0.9845,-0.0247,0.181,-0.224,-0.0223,0.0401
35.487,0.9746,-0.0259,0.178,-0.2222,-0.0112,0.0572
35.537,0.9639,-0.0267,0.182,-0.2229,-0.0043,0.0406
35.589,0.9538,-0.0262,0.184,-0.2215,0.0086,0.0448
35.638,0.9435,-0.025,0.184,-0.2206,0.0178,0.0441
35.688,0.9317,-0.0238,0.184,-0.2279,0.027,0.0312
35.737,0.9216,-0.0224,0.187,-0.2259,0.0304,0.0257
35.787,0.9112,-0.021,0.19,-0.2261,0.0325,0.0262
35.837,0.9008,-0.0188,0.193,-0.2265,0.0351,0.0286
35.889,0.8904,-0.0164,0.197,-0.2271,0.0362,0.0241
35.937,0.8795,-0.015,0.192,-0.2292,0.0326,0.0236
35.987,0.8667,-0.0127,0.19,-0.2391,0.0309,0.0049
36.037,0.8556,-0.0106,0.186,-0.2396,0.0299,0.0013
36.087,0.8442,-0.0094,0.19,-0.2436,0.0251,-0.0038
36.137,0.8331,-0.0079,0.191,-0.2475,0.0206,0.0052
36.187,0.8218,-0.0073,0.19,-0.2492,0.0141,0.007
36.238,0.8099,-0.0065,0.187,-0.2494,0.0104,0.0026
36.286,0.7965,-0.0052,0.192,-0.2541,0.0091,-0.0033
36.338,0.7854,-0.005,0.193,-0.2486,0.0046,0.0114
36.387,0.7741,-0.004,0.196,-0.2437,0.003,0.012
36.438,0.7625,-0.0034,0.195,-0.2408,0.0006,0.0193
36.487,0.7507,-0.0031,0.199,-0.2399,-0.0019,0.0157
36.536,0.7393,-0.0031,0.196,-0.2376,-0.0049,0.0202
36.586,0.7265,-0.0031,0.196,-0.241,-0.0077,0.0096
36.637,0.7151,-0.0029,0.201,-0.2386,-0.0072,0.0073
36.687,0.7038,-0.0026,0.198,-0.236,-0.0065,0.0151
36.737,0.6925,-0.0019,0.199,-0.2333,-0.004,0.0037
36.788,0.6809,-0.0015,0.201,-0.2316,-0.003,0.007
36.838,0.6678,-0.0011,0.204,-0.2348,-0.0019,0.0092
36.886,0.6565,-0.0007,0.199,-0.2322,-0.0017,0.01
36.936,0.6463,-0.0002,0.199,-0.2254,-0.0016,-0.0058
36.987,0.6345,-0.0002,0.201,-0.2244,-0.0037,-0.0039
37.037,0.6234,-0.0002,0.202,-0.2213,-0.006,0.0022
37.086,0.6127,0.0001,0.204,-0.2176,-0.0078,0.0018
37.137,0.6013,-0.0002,0.202,-0.2173,-0.0108,0.005
37.188,0.5906,-0.0005,0.204,-0.2142,-0.0126,-0.0001
37.237,0.5811,-0.0007,0.2,-0.2077,-0.0133,0.0041
37.286,0.5719,-0.0007,0.201,-0.2013,-0.0131,-0.0074
37.338,0.5627,-0.0008,0.2,-0.1955,-0.0128,-0.0036
37.387,0.5532,-0.0012,0.202,-0.1925,-0.0133,-0.0061
37.437,0.5427,-0.0005,0.203,-0.1937,-0.0103,0.0013
37.487,0.5334,-0.0015,0.201,-0.1921,-0.0141,0.003
37.536,0.5238,-0.0021,0.203,-0.1917,-0.0157,-0.0023
37.587,0.5141,-0.0028,0.203,-0.192,-0.0168,0.0058
37.638,0.5045,-0.0036,0.202,-0.1914,-0.0179,0.0049
37.687,0.4928,-0.0039,0.203,-0.1962,-0.0167,-0.0007
37.737,0.4819,-0.0049,0.201,-0.198,-0.0173,0.0023
37.789,0.4715,-0.0049,0.204,-0.1981,-0.0147,-0.0042
37.838,0.4624,-0.0048,0.204,-0.1936,-0.012,0.0043
37.887,0.4538,-0.0043,0.201,-0.1877,-0.0088,0.0009
37.937,0.4441,-0.0045,0.202,-0.1869,-0.0094,-0.0083
37.987,0.4354,-0.0043,0.201,-0.1831,-0.009,-0.0046
38.036,0.4254,-0.0038,0.203,-0.1849,-0.0074,-0.011
38.086,0.4157,-0.0037,0.201,-0.1858,-0.0063,-0.0084
38.137,0.4071,-0.0035,0.203,-0.1826,-0.0054,-0.0136
38.186,0.3979,-0.003,0.2,-0.1813,-0.0039,-0.009
38.236,0.3894,-0.0028,0.196,-0.1777,-0.0036,-0.018
38.286,0.3804,-0.0026,0.199,-0.1753,-0.003,-0.0251
38.336,0.3698,-0.0023,0.197,-0.1784,-0.0031,-0.0114
38.386,0.361,-0.0023,0.198,-0.175,-0.0043,-0.0157
38.436,0.3527,-0.0021,0.197,-0.1693,-0.0045,-0.0083
38.486,0.3431,-0.0029,0.194,-0.1686,-0.0079,-0.0089
38.537,0.334,-0.0038,0.197,-0.1681,-0.0122,-0.0143
38.587,0.3247,-0.0046,0.198,-0.1678,-0.0166,-0.0029
38.636,0.3144,-0.005,0.195,-0.1711,-0.0205,0.0044
38.686,0.3048,-0.0069,0.193,-0.17,-0.0306,-0.0038
38.738,0.2966,-0.0089,0.198,-0.1614,-0.0367,-0.0013
38.787,0.2889,-0.0115,0.195,-0.1503,-0.0404,0.019
38.836,0.2817,-0.0136,0.199,-0.1378,-0.0419,0.0147
38.887,0.2757,-0.0165,0.201,-0.1228,-0.0462,0.0238
38.937,0.2705,-0.02,0.198,-0.1087,-0.0529,0.0284
38.986,0.2658,-0.0229,0.202,-0.0961,-0.053,0.0221
39.036,0.2633,-0.0263,0.201,-0.0793,-0.0522,0.0349
39.087,0.2594,-0.0295,0.205,-0.0703,-0.0526,0.0323
39.136,0.2567,-0.0325,0.206,-0.0596,-0.0498,0.0348
39.186,0.2551,-0.0363,0.208,-0.0515,-0.0472,0.028
39.236,0.2546,-0.0392,0.211,-0.0456,-0.0401,0.0261
39.286,0.2535,-0.0417,0.21,-0.0484,-0.0319,0.0266
39.336,0.2523,-0.0443,0.212,-0.055,-0.0235,0.0137
39.386,0.2505,-0.0461,0.213,-0.0674,-0.0119,0.0085
39.436,0.248,-0.0481,0.211,-0.0819,-0.0016,0.0047
39.486,0.2431,-0.0486,0.21,-0.1017,0.0122,-0.0129
39.537,0.2372,-0.0488,0.21,-0.1213,0.0254,-0.0143
39.586,0.2321,-0.0474,0.21,-0.1334,0.0429,-0.0136
39.636,0.2261,-0.0464,0.212,-0.1444,0.0549,-0.0122
39.686,0.2197,-0.0437,0.209,-0.1534,0.0682,-0.0046
39.737,0.2122,-0.0405,0.211,-0.1639,0.0776,-0.0134
39.786,0.2056,-0.0378,0.209,-0.1681,0.0814,-0.0083
39.836,0.1956,-0.0331,0.206,-0.1806,0.0885,-0.016
39.886,0.1869,-0.0299,0.201,-0.1841,0.0886,-0.0196
