time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
8.52,ROTATION_SCAN,0.0187,-0.0556,0.213,,,,2.6,-0.9,0.6,15.0,0.0155,0.008,0.0386,0.675,,1.194,1.381,,,,,,,
8.571,ROTATION_SCAN,0.0198,-0.0549,0.215,,,,3.26,-0.74,0.72,15.0,0.0108,0.015,0.0414,0.675,,1.192,1.375,,,,,,,
8.636,ROTATION_SCAN,0.0202,-0.0532,0.219,,,,3.97,-0.65,0.82,15.0,0.0042,0.0231,0.0417,0.685,,1.192,1.375,,,,,,,
8.674,ROTATION_SCAN,0.0196,-0.051,0.222,,,,4.77,-0.37,0.88,15.0,-0.005,0.0298,0.0399,0.685,,1.187,1.374,,,,,,,
8.72,ROTATION_SCAN,0.0194,-0.0483,0.224,,,,5.66,-0.14,0.86,15.0,-0.0122,0.0343,0.0412,0.706,,1.187,1.374,,,,,,,
8.771,ROTATION_SCAN,0.018,-0.0471,0.226,,,,6.55,0.24,0.81,15.0,-0.0206,0.0323,0.0365,0.706,,1.185,1.384,,,,,,,
8.821,ROTATION_SCAN,0.0167,-0.0449,0.226,,,,7.44,0.4,0.61,15.0,-0.0267,0.0305,0.0322,0.746,,1.185,1.384,,,,,,,
8.871,ROTATION_SCAN,0.0147,-0.0436,0.23,,,,8.34,0.6,0.45,15.0,-0.0322,0.0255,0.0275,0.746,,1.206,1.386,,,,,,,
8.945,ROTATION_SCAN,0.0136,-0.0436,0.229,,,,9.16,0.83,0.29,15.0,-0.0331,0.0164,0.0262,0.865,,1.206,1.386,,,,,,,
8.976,ROTATION_SCAN,0.0123,-0.0438,0.234,,,,10.0,0.75,0.16,15.0,-0.0331,0.0071,0.0226,0.865,,,1.392,,,,,,,
9.027,ROTATION_SCAN,0.0111,-0.045,0.232,,,,10.84,0.78,0.02,15.0,-0.0316,-0.0026,0.0223,2.015,,,1.392,,,,,,,
9.07,ROTATION_SCAN,0.0076,-0.0476,0.236,,,,11.67,0.58,-0.01,15.0,-0.0351,-0.0141,0.0161,2.015,,,1.393,,,,,,,
9.121,ROTATION_SCAN,0.0085,-0.0496,0.235,,,,12.46,0.43,-0.4,15.0,-0.0265,-0.0207,0.0194,2.134,,,1.393,,,,,,,
9.171,ROTATION_SCAN,0.0065,-0.0528,0.24,,,,13.28,0.23,-0.48,15.0,-0.0242,-0.0279,0.0143,2.134,,,1.396,,,,,,,
9.256,ROTATION_SCAN,0.0081,-0.0548,0.239,,,,14.05,0.14,-0.66,15.0,-0.0128,-0.0297,0.0201,,,,1.396,,,,,,,
9.273,ROTATION_SCAN,0.0079,-0.058,0.24,,,,14.86,-0.01,-0.54,15.0,-0.0068,-0.0332,0.0116,,,2.359,1.396,,,,,,,
9.329,ROTATION_SCAN,0.0086,-0.0596,0.24,,,,15.62,-0.16,-0.51,15.0,-0.0003,-0.0312,0.0123,,,2.359,1.396,,,,,,,
9.371,ROTATION_SCAN,0.0116,-0.0627,0.237,,,,16.4,-0.4,-0.44,15.0,0.01,-0.0319,0.0083,,,,1.403,,,,,,,
9.42,ROTATION_SCAN,0.0137,-0.066,0.24,,,,17.12,-0.78,-0.37,15.0,0.0156,-0.0306,0.0038,,,,1.403,,,,,,,
9.471,ROTATION_SCAN,0.0181,-0.0679,0.239,,,,17.89,-1.06,-0.3,15.0,0.0252,-0.0239,0.0074,,,,,,,,,,,
9.53,ROTATION_SCAN,0.0214,-0.0681,0.238,,,,18.64,-1.36,-0.13,15.0,0.0287,-0.0116,-0.0023,,,,,,,,,,,
9.584,ROTATION_SCAN,0.0265,-0.0696,0.243,,,,19.43,-1.41,0.1,15.0,0.034,-0.003,0.0032,,,,,,,,,,,
9.62,ROTATION_SCAN,0.0289,-0.0682,0.238,,,,20.21,-1.48,0.33,15.0,0.0304,0.0109,0.0025,,,,,,,,,,,
9.671,ROTATION_SCAN,0.0322,-0.0658,0.245,,,,20.99,-1.47,0.5,15.0,0.0274,0.0253,-0.0037,,,,,,,,,,,
9.72,ROTATION_SCAN,0.0346,-0.0626,0.241,,,,21.8,-1.42,0.73,15.0,0.0207,0.0391,0.0108,,,,,,,,,,,
9.775,ROTATION_SCAN,0.0372,-0.0604,0.244,,,,22.63,-1.35,0.93,15.0,0.0142,0.0477,0.0027,,,,,,,,,,,
9.823,ROTATION_SCAN,0.0386,-0.0564,0.244,,,,23.47,-1.09,1.14,15.0,0.0044,0.0575,0.0082,,,,,,,,,,,
9.87,ROTATION_SCAN,0.0403,-0.0525,0.243,,,,24.3,-0.83,1.38,15.0,-0.0043,0.0631,0.0007,,,,,,,,,,,
9.933,ROTATION_SCAN,0.0398,-0.0481,0.242,,,,25.06,-0.5,1.51,15.0,-0.0179,0.0662,-0.0057,,,,,,,,,,,
9.971,ROTATION_SCAN,0.0383,-0.0434,0.245,,,,25.86,-0.24,1.66,15.0,-0.0323,0.0672,-0.0041,,,,,,,,,,,
10.04,ROTATION_SCAN,0.0376,-0.0393,0.242,,,,26.63,-0.0,1.55,15.0,-0.0423,0.0642,-0.0026,,,,,,,,,,,
10.07,ROTATION_SCAN,0.0363,-0.0347,0.248,,,,27.38,0.11,1.38,15.0,-0.0507,0.062,-0.0073,,,,,,,,,,,
10.12,ROTATION_SCAN,0.0343,-0.0313,0.241,,,,28.09,0.37,1.29,15.0,-0.0577,0.0565,-0.0055,,,,,,,,,,,
10.17,ROTATION_SCAN,0.0324,-0.0288,0.243,,,,28.78,0.64,1.15,15.0,-0.0619,0.0478,-0.0123,,,,,,,,,,,
10.246,ROTATION_SCAN,0.0305,-0.0256,0.244,,,,29.49,0.79,0.97,15.0,-0.0636,0.0407,-0.0022,,,,,,,,,,,
10.287,ROTATION_SCAN,0.0278,-0.022,0.249,,,,30.22,1.03,0.78,15.0,-0.0649,0.0354,-0.0086,,,,,,,,,,,
10.365,ROTATION_SCAN,0.0248,-0.0194,0.243,,,,31.0,1.14,0.71,15.0,-0.065,0.0272,-0.0087,,,,,,,,,,,
10.381,ROTATION_SCAN,0.0223,-0.0175,0.241,,,,31.76,1.23,0.54,15.0,-0.0622,0.0181,-0.0138,,,,,,,,,,,
10.421,ROTATION_SCAN,0.0202,-0.0152,0.245,,,,32.57,1.24,0.55,15.0,-0.0583,0.011,-0.0073,,,,,,,,,,,
10.47,ROTATION_SCAN,0.0181,-0.0141,0.244,,,,33.38,1.29,0.52,15.0,-0.0543,0.0018,-0.0105,,,,,,,,,,,
10.552,ROTATION_SCAN,0.0175,-0.0131,0.241,,,,34.2,1.3,0.6,15.0,-0.0468,-0.0067,-0.0206,,,,,,,,,,,
10.57,ROTATION_SCAN,0.0152,-0.0138,0.24,,,,35.03,1.35,0.62,15.0,-0.0445,-0.0194,-0.0179,,,,,,,,,,,
10.623,ROTATION_SCAN,0.0182,-0.0142,0.239,,,,35.86,1.3,0.66,15.0,-0.0295,-0.0298,-0.0188,,,,,,,,,,,
10.676,ROTATION_SCAN,0.0202,-0.0157,0.239,,,,36.67,1.09,0.65,15.0,-0.0193,-0.0409,-0.0188,,,,,,,,,,,
10.72,ROTATION_SCAN,0.0222,-0.018,0.239,,,,37.54,0.96,0.59,15.0,-0.0113,-0.0511,-0.0141,,,,,,,,,,,
10.77,ROTATION_SCAN,0.0242,-0.0222,0.235,,,,38.39,0.65,0.57,15.0,-0.0045,-0.063,-0.0163,,,,,,,,,,,
10.82,ROTATION_SCAN,0.0275,-0.0238,0.234,,,,39.23,0.32,0.48,15.0,0.0031,-0.0655,-0.0224,,,,,,,,,,,
10.871,ROTATION_SCAN,0.0291,-0.0252,0.236,,,,40.07,-0.1,0.3,15.0,0.0045,-0.0639,-0.0144,,,,,,,,,,,
10.922,ROTATION_SCAN,0.0313,-0.0264,0.235,,,,40.9,-0.49,0.22,15.0,0.0062,-0.059,-0.0078,,,,,,,,,,,
10.97,ROTATION_SCAN,0.0335,-0.0269,0.235,,,,41.74,-0.74,0.15,15.0,0.0065,-0.0505,-0.0084,,,,,,,,,,,
11.022,ROTATION_SCAN,0.0359,-0.0271,0.236,,,,42.55,-0.89,0.23,15.0,0.0058,-0.041,0.0016,,,,,,,,,,,
11.07,ROTATION_SCAN,0.0374,-0.0283,0.233,,,,43.32,-0.99,0.26,15.0,0.0022,-0.0348,-0.0015,,,,,,,,,,,
11.125,ROTATION_SCAN,0.0378,-0.0291,0.237,,,,44.05,-0.97,0.42,15.0,-0.0045,-0.0286,0.002,,,,,,,,,,,
11.179,ROTATION_SCAN,0.0389,-0.0281,0.239,,,,44.79,-0.98,0.55,15.0,-0.0095,-0.0199,0.0012,,,,0.922,,,,,,,
11.221,ROTATION_SCAN,0.0421,-0.0228,0.236,,,,45.48,-0.88,0.56,15.0,-0.0095,-0.0023,0.0049,,,,0.922,,,,,,,
11.274,ROTATION_SCAN,0.0414,-0.0187,0.235,,,,46.23,-0.75,0.87,15.0,-0.0184,0.0083,-0.0029,,,,,,,,,,,
11.321,ROTATION_SCAN,0.0384,-0.0146,0.234,,,,46.95,-0.59,1.04,15.0,-0.0331,0.0156,-0.0039,,,,,,,,,,,
11.371,ROTATION_SCAN,0.0365,-0.0112,0.23,,,,47.62,-0.35,1.32,15.0,-0.0429,0.0182,-0.0088,,,,0.892,,,,,,,
11.42,ROTATION_SCAN,0.0344,-0.0078,0.232,,,,48.31,-0.0,1.55,15.0,-0.052,0.0169,-0.0199,,,,0.892,,,,,,,
11.5,ROTATION_SCAN,0.031,-0.0044,0.232,,,,48.91,0.3,1.66,15.0,-0.0618,0.0126,-0.0147,,,1.908,0.871,,,,,,,
11.524,ROTATION_SCAN,0.0288,-0.002,0.235,,,,49.6,0.58,1.75,15.0,-0.0661,0.0044,-0.0134,,,1.908,0.871,,,,,,,
11.575,ROTATION_SCAN,0.0238,-0.0008,0.231,,,,50.25,0.79,1.67,15.0,-0.0749,-0.007,-0.0084,,,,0.868,,,,,,,
11.62,ROTATION_SCAN,0.0197,-0.0002,0.233,,,,50.95,0.97,1.61,15.0,-0.0787,-0.0192,-0.0188,,,,0.868,,,,,,,
11.671,ROTATION_SCAN,0.0149,-0.0013,0.229,,,,51.5,1.07,1.39,15.0,-0.0821,-0.034,-0.0129,,,,0.868,,,,,,,
11.721,ROTATION_SCAN,0.0104,-0.0012,0.232,,,,51.98,1.13,1.18,15.0,-0.083,-0.0428,-0.0239,,,,0.868,,,,,,,
11.77,ROTATION_SCAN,0.0048,-0.0049,0.234,,,,52.46,1.22,0.99,15.0,-0.0848,-0.0597,-0.0159,,,1.793,0.857,,,,,,,
11.831,ROTATION_SCAN,0.0001,-0.0063,0.23,,,,52.95,1.23,0.67,15.0,-0.0826,-0.0666,-0.0128,,,1.793,0.857,,,,,,,
11.882,ROTATION_SCAN,-0.0026,-0.0092,0.227,,,,53.49,1.49,0.41,15.0,-0.0731,-0.0752,-0.0268,,,1.785,0.856,,,,,,,
11.933,ROTATION_SCAN,-0.007,-0.0123,0.225,,,,54.05,1.46,0.21,15.0,-0.0672,-0.0824,-0.0273,,,1.785,0.856,,,,,,,
11.973,ROTATION_SCAN,-0.0102,-0.0147,0.223,,,,54.68,1.51,0.01,15.0,-0.0575,-0.0855,-0.027,,,,0.854,,,,,,,
12.02,ROTATION_SCAN,-0.0126,-0.0179,0.224,,,,55.28,1.49,-0.21,15.0,-0.046,-0.0886,-0.0293,,,,0.854,,,,,,,
12.071,ROTATION_SCAN,-0.0145,-0.0224,0.221,,,,56.01,1.5,-0.4,15.0,-0.0337,-0.094,-0.0234,,,1.753,0.848,,,,,,,
12.153,ROTATION_SCAN,-0.0158,-0.026,0.219,,,,56.8,1.27,-0.68,15.0,-0.0211,-0.0933,-0.0261,,,1.753,0.848,,,,,,,
12.174,ROTATION_SCAN,-0.0167,-0.0288,0.22,,,,57.63,1.13,-0.84,15.0,-0.0092,-0.0883,-0.0248,,,,0.839,,,,,,,
12.226,ROTATION_SCAN,-0.0157,-0.0333,0.222,,,,58.49,0.96,-1.0,15.0,0.0063,-0.0868,-0.0173,,,,0.839,,,,,,,
12.27,ROTATION_SCAN,-0.0159,-0.0366,0.219,,,,59.41,0.73,-1.0,15.0,0.0148,-0.0805,-0.0128,,,,0.834,,,,,,,
12.321,ROTATION_SCAN,-0.0147,-0.0393,0.212,,,,60.31,0.53,-1.14,15.0,0.0246,-0.072,-0.0203,,,,0.834,,,,,,,
12.37,ROTATION_SCAN,-0.013,-0.0419,0.215,,,,61.2,0.35,-1.19,15.0,0.0342,-0.0625,-0.0265,,,,0.819,,,,,,,
12.42,ROTATION_SCAN,-0.0118,-0.0434,0.217,,,,62.06,0.07,-1.16,15.0,0.0389,-0.0502,-0.0122,,,,0.819,,,,,,,
12.482,ROTATION_SCAN,-0.0099,-0.0438,0.218,,,,62.91,-0.06,-1.07,15.0,0.0429,-0.0358,-0.0109,,,,0.806,,,,,,,
12.52,ROTATION_SCAN,-0.0076,-0.0429,0.216,,,,63.74,-0.22,-0.91,15.0,0.0462,-0.02,-0.0056,,,,0.806,,,,,,,
12.569,ROTATION_SCAN,-0.0057,-0.0407,0.215,,,,64.55,-0.19,-0.74,15.0,0.0466,-0.0038,-0.0096,,,,0.788,,,,,,,
12.619,ROTATION_SCAN,-0.003,-0.0373,0.213,,,,65.34,-0.24,-0.39,15.0,0.0485,0.0117,-0.0114,,,,0.788,,,,,,,
12.67,ROTATION_SCAN,-0.0027,-0.0343,0.213,,,,66.05,-0.22,-0.08,15.0,0.0413,0.0218,-0.0112,,,,0.769,,,,,,,
12.721,ROTATION_SCAN,-0.0024,-0.0301,0.214,,,,66.83,-0.11,0.32,15.0,0.0344,0.0309,-0.0088,,,,0.769,,,,,,,
12.791,ROTATION_SCAN,-0.0021,-0.0264,0.215,,,,67.57,0.08,0.66,15.0,0.0289,0.034,-0.0055,,,,0.758,,,,,,,
12.821,ROTATION_SCAN,-0.0024,-0.023,0.217,,,,68.24,0.23,0.86,15.0,0.0226,0.0329,-0.0022,,,,0.758,,,,,,,
12.875,ROTATION_SCAN,-0.0008,-0.0199,0.211,,,,68.91,0.4,1.1,15.0,0.0235,0.0296,-0.0011,,,,0.75,,,,,,,
12.921,ROTATION_SCAN,-0.0016,-0.0164,0.213,,,,69.58,0.44,1.36,15.0,0.0172,0.0258,-0.0137,,,,0.75,,,,,,,
12.97,ROTATION_SCAN,-0.0017,-0.0142,0.216,,,,70.23,0.6,1.59,15.0,0.0139,0.0161,-0.0031,,,,0.742,,,,,,,
13.02,ROTATION_SCAN,-0.0014,-0.0128,0.217,,,,70.87,0.65,1.86,15.0,0.0131,0.0038,0.0006,,,,0.742,,,,,,,
13.07,ROTATION_SCAN,-0.0011,-0.0124,0.212,,,,71.53,0.66,1.85,15.0,0.0123,-0.0115,-0.0016,,,,0.741,,,,,,,
13.139,ROTATION_SCAN,-0.0005,-0.0128,0.212,,,,72.26,0.78,1.74,15.0,0.0128,-0.0263,-0.011,,,,0.741,,,,,,,
13.172,ROTATION_SCAN,-0.0008,-0.0143,0.212,,,,73.02,0.7,1.58,15.0,0.0119,-0.0413,-0.0075,,,,0.735,,,,,,,
13.236,ROTATION_SCAN,-0.001,-0.0166,0.21,,,,73.75,0.64,1.31,15.0,0.0115,-0.0547,-0.0087,1.172,,,0.735,,,,,,,
13.269,ROTATION_SCAN,-0.0018,-0.0187,0.208,,,,74.46,0.39,1.02,15.0,0.0088,-0.063,-0.0112,1.172,,,0.73,,,,,,,
13.319,ROTATION_SCAN,-0.002,-0.0197,0.214,,,,75.19,0.29,0.67,15.0,0.0079,-0.0644,-0.0127,1.174,,,0.73,,,,,,,
13.37,ROTATION_SCAN,-0.0021,-0.0284,0.21,,,,75.97,0.2,0.4,15.0,0.0067,-0.0852,-0.0014,1.174,,,0.723,,,,,,,
13.457,ROTATION_SCAN,-0.0008,-0.0305,0.211,,,,76.82,0.1,0.0,15.0,0.0105,-0.0814,-0.0115,1.189,1.454,,0.723,,,,,,,
13.472,ROTATION_SCAN,-0.0012,-0.0311,0.209,,,,77.63,0.08,-0.53,15.0,0.0088,-0.0698,-0.007,1.189,1.454,,0.72,,,,,,,
13.538,ROTATION_SCAN,-0.001,-0.0333,0.211,,,,78.44,-0.05,-0.76,15.0,0.0096,-0.0612,-0.0111,1.175,1.443,,0.72,,,,,,,
13.587,ROTATION_SCAN,-0.0004,-0.0362,0.21,,,,79.21,0.0,-0.77,15.0,0.0104,-0.0544,-0.0068,1.175,1.443,,0.71,,,,,,,
13.619,ROTATION_SCAN,-0.001,-0.0319,0.209,,,,79.96,-0.08,-0.78,15.0,0.0086,-0.0293,-0.006,1.183,1.42,,0.71,,,,,,,
13.67,ROTATION_SCAN,-0.0018,-0.0258,0.209,,,,80.69,-0.03,-0.54,15.0,0.0058,-0.0034,-0.0074,1.183,1.42,,0.705,,,,,,,
13.719,ROTATION_SCAN,-0.0009,-0.0227,0.209,,,,81.48,0.07,-0.24,15.0,0.008,0.0088,-0.0045,1.174,1.419,,0.705,,,,,,,
13.769,ROTATION_SCAN,-0.0008,-0.0177,0.213,,,,82.24,0.1,0.18,15.0,0.0082,0.0219,-0.0052,1.174,1.419,,0.706,,,,,,,
13.846,ROTATION_SCAN,-0.0003,-0.0136,0.21,,,,83.01,0.31,0.62,15.0,0.0092,0.0266,0.004,1.158,1.423,,0.706,,,,,,,
13.875,ROTATION_SCAN,-0.0,-0.0086,0.207,,,,83.82,0.26,1.16,15.0,0.0104,0.0297,-0.0076,1.158,1.423,,0.701,,,,,,,
13.92,ROTATION_SCAN,0.0001,-0.0038,0.209,,,,84.59,0.38,1.56,15.0,0.0105,0.028,-0.0123,1.144,1.425,,0.701,,,,,,,
13.97,ROTATION_SCAN,0.0011,0.0001,0.209,,,,85.43,0.54,1.74,15.0,0.0142,0.0216,-0.0036,1.144,1.425,,0.701,,,,,,,
14.032,ROTATION_SCAN,0.0012,0.0022,0.208,,,,86.25,0.62,2.0,15.0,0.016,0.0096,-0.0074,1.134,1.434,,0.701,,,,,,,
14.095,ROTATION_SCAN,0.0031,0.0041,0.207,,,,87.04,0.48,2.17,15.0,0.0226,-0.0033,-0.0102,1.134,1.434,,0.703,,,,,,,
14.12,ROTATION_SCAN,0.0051,0.0061,0.205,,,,87.76,0.42,2.15,15.0,0.0282,-0.0148,-0.0086,1.133,1.435,,0.703,,,,,,,
14.178,ROTATION_SCAN,0.0064,0.0066,0.211,,,,88.45,0.13,2.11,15.0,0.03,-0.0284,-0.0109,1.133,1.435,,0.708,,,,,,,
14.248,YAW_ALIGN,0.0098,0.0055,0.205,,,,89.15,0.07,1.96,15.0,0.0359,-0.0437,0.0066,1.133,1.428,,0.708,,,,,,,
14.269,YAW_ALIGN,0.0106,0.0046,0.205,,,,89.88,-0.17,1.69,15.0,0.0326,-0.0548,-0.0094,1.133,1.428,,0.712,,,,,,,
14.32,YAW_ALIGN,0.0127,0.0034,0.205,,,,90.65,-0.33,1.39,-20.0,0.0323,-0.063,-0.0037,1.138,1.424,,0.712,,,,,,,
14.408,YAW_ALIGN,0.0132,0.0009,0.204,,,,91.25,-0.52,0.66,-20.0,0.026,-0.0708,-0.0007,1.138,1.424,,0.72,,,,,,,
14.419,YAW_ALIGN,0.0142,-0.002,0.207,,,,91.58,-0.47,-0.12,-20.0,0.0209,-0.0712,-0.0024,1.141,1.428,,0.72,,,,,,,
14.485,YAW_ALIGN,0.0149,-0.0032,0.203,,,,91.63,-0.41,-0.55,-20.0,0.0162,-0.0619,0.0063,1.141,1.428,,0.726,,,,,,,
14.52,YAW_ALIGN,0.0148,-0.0038,0.207,,,,91.46,-0.2,-0.82,-20.0,0.011,-0.0493,-0.003,1.15,1.429,,0.726,,,,,,,
14.57,YAW_ALIGN,0.0141,-0.0047,0.209,,,,91.03,-0.14,-0.88,-20.0,0.0057,-0.0378,0.006,1.15,1.429,,0.723,,,,,,,
14.619,YAW_ALIGN,0.0143,-0.0044,0.206,,,,90.38,-0.1,-0.96,-20.0,0.0042,-0.0239,0.0114,1.15,1.42,,0.723,,,,,,,
14.675,YAW_ALIGN,0.0141,-0.0032,0.208,,,,89.61,-0.14,-0.89,-20.0,0.0022,-0.0094,0.0033,1.15,1.42,,0.71,,,,,,,
14.734,YAW_ALIGN,0.0144,-0.0004,0.206,,,,88.68,-0.08,-0.68,-20.0,0.0019,0.007,0.0065,1.141,1.432,,0.71,,,,,,,
14.77,YAW_ALIGN,0.0145,0.003,0.21,,,,87.66,0.04,-0.41,-20.0,0.0018,0.0201,0.0015,1.141,1.432,,0.704,,,,,,,
14.823,YAW_ALIGN,0.0142,0.0067,0.209,,,,86.62,0.03,-0.07,-20.0,0.0012,0.0299,0.0064,1.129,1.439,,0.704,,,,,,,
14.868,YAW_ALIGN,0.0148,0.011,0.209,,,,85.53,0.1,0.13,-20.0,0.0031,0.0381,0.0026,1.129,1.439,,0.699,,,,,,,
14.919,YAW_ALIGN,0.013,0.0152,0.209,,,,84.38,0.05,0.28,-20.0,-0.0019,0.0434,0.0028,1.128,1.451,,0.699,,,,,,,
14.971,YAW_ALIGN,0.012,0.0213,0.208,,,,83.25,0.15,0.59,-20.0,-0.0043,0.0511,0.0018,1.128,1.451,,0.693,,,,,,,
15.022,YAW_ALIGN,0.0117,0.0245,0.209,,,,82.06,0.21,0.77,-20.0,-0.0039,0.0477,-0.0049,1.124,1.462,,0.693,,,,,,,
15.082,YAW_ALIGN,0.0113,0.0285,0.209,,,,80.84,0.35,1.04,-20.0,-0.0032,0.045,-0.0012,1.124,1.462,,0.697,,,,,,,
15.128,YAW_ALIGN,0.0105,0.0311,0.208,,,,79.64,0.39,1.17,-20.0,-0.0035,0.037,-0.0013,1.124,1.477,,0.697,,,,,,,
15.189,YAW_ALIGN,0.0101,0.0337,0.209,,,,78.49,0.49,1.1,-20.0,-0.0026,0.0299,-0.0078,1.124,1.477,,0.702,,,,,,,
15.223,YAW_ALIGN,0.0099,0.036,0.204,,,,77.27,0.48,1.01,-20.0,-0.0011,0.023,-0.0049,1.126,1.489,,0.702,,,,,,,
15.269,YAW_ALIGN,0.0101,0.0373,0.21,,,,76.05,0.5,0.88,-20.0,0.0017,0.0153,-0.0137,1.126,1.489,,0.706,,,,,,,
15.32,YAW_ALIGN,0.0094,0.0391,0.207,,,,74.82,0.54,0.81,-20.0,0.0016,0.0105,0.004,1.117,,,0.706,,,,,,,
15.396,YAW_ALIGN,0.0095,0.0394,0.209,,,,73.66,0.6,0.71,-20.0,0.0044,0.003,-0.0079,1.117,,,0.712,,,,,,,
15.421,YAW_ALIGN,0.0134,0.0385,0.208,,,,72.52,0.69,0.6,-20.0,0.0178,-0.0067,-0.0021,1.122,,,0.712,,,,,,,
15.484,YAW_ALIGN,0.0128,0.0375,0.212,,,,71.44,0.57,0.43,-20.0,0.0174,-0.0141,-0.0069,1.122,,,0.725,,,,,,,
15.518,YAW_ALIGN,0.0116,0.0262,0.206,,,,70.42,0.48,0.56,-20.0,0.0145,-0.048,0.0024,,,,0.725,,,,,,,
15.569,YAW_ALIGN,0.0137,0.0245,0.207,,,,69.42,0.37,0.23,-20.0,0.0204,-0.0506,-0.0138,,,,0.736,,,,,,,
15.619,YAW_ALIGN,0.0185,0.0222,0.206,,,,68.36,0.23,-0.06,-20.0,0.0324,-0.0517,-0.008,,,,0.736,,,,,,,
15.694,YAW_ALIGN,0.0215,0.021,0.206,,,,67.34,-0.05,-0.45,-20.0,0.0377,-0.0468,-0.0112,,,,0.739,,,,,,,
15.724,YAW_ALIGN,0.0245,0.019,0.206,,,,66.29,-0.2,-0.56,-20.0,0.0416,-0.0416,-0.008,,,,0.739,,,,,,,
15.78,YAW_ALIGN,0.0281,0.0189,0.206,,,,65.2,-0.4,-0.64,-20.0,0.0453,-0.0312,-0.005,,,,0.748,,,,,,,
15.839,YAW_ALIGN,0.0317,0.0195,0.206,,,,64.08,-0.45,-0.47,-20.0,0.0478,-0.0196,-0.0045,,,,0.748,,,,,,,
15.868,YAW_ALIGN,0.0364,0.0205,0.203,,,,62.92,-0.52,-0.4,-20.0,0.0522,-0.0098,-0.0061,,,,0.749,,,,,,,
15.919,YAW_ALIGN,0.0401,0.0223,0.203,,,,61.71,-0.54,-0.11,-20.0,0.0526,0.0007,-0.011,,,,0.749,,,,,,,
15.983,YAW_ALIGN,0.0424,0.0248,0.206,,,,60.52,-0.6,0.15,-20.0,0.0478,0.0096,-0.005,,,,0.757,,,,,,,
16.042,YAW_ALIGN,0.0458,0.0268,0.203,,,,59.34,-0.4,0.24,-20.0,0.046,0.0145,0.0001,,,,0.757,,,,,,,
16.077,YAW_ALIGN,0.0475,0.0287,0.203,,,,58.12,-0.44,0.44,-20.0,0.0402,0.0175,-0.0082,,,1.74,0.777,,,,,,,
16.119,YAW_ALIGN,0.0494,0.0299,0.204,,,,56.83,-0.5,0.48,-20.0,0.0344,0.0176,-0.0041,,,1.74,0.777,,,,,,,
16.169,YAW_ALIGN,0.0508,0.032,0.2,,,,55.56,-0.37,0.73,-20.0,0.0282,0.0196,-0.0025,,,1.738,0.797,,,,,,,
16.218,YAW_ALIGN,0.0538,0.0332,0.205,,,,54.27,-0.22,0.92,-20.0,0.0268,0.0166,-0.0107,,,1.738,0.797,,,,,,,
16.269,YAW_ALIGN,0.0535,0.035,0.201,,,,52.93,-0.12,0.93,-20.0,0.0166,0.0145,0.0039,,,1.799,0.818,,,,,,,
16.358,YAW_ALIGN,0.0545,0.035,0.203,,,,51.6,-0.23,0.88,-20.0,0.0117,0.0072,-0.007,,,1.799,0.818,,,,,,,
16.37,YAW_ALIGN,0.0558,0.0344,0.201,,,,50.34,-0.24,0.78,-20.0,0.008,0.0006,0.0021,,,,0.839,,,,,,,
16.432,YAW_ALIGN,0.0535,0.0333,0.203,,,,49.12,-0.23,0.81,-20.0,-0.0056,-0.0064,-0.0025,,,,0.839,,,,,,,
16.493,YAW_ALIGN,0.0542,0.0302,0.206,,,,47.88,-0.1,0.66,-20.0,-0.0081,-0.0181,-0.0023,,,,0.854,,,,,,,
16.519,YAW_ALIGN,0.0502,0.0265,0.208,,,,46.62,-0.23,0.57,-20.0,-0.0226,-0.0294,0.0039,,,,0.854,,,,,,,
16.569,YAW_ALIGN,0.0503,0.0245,0.203,,,,45.33,-0.34,0.36,-20.0,-0.0235,-0.0321,0.0049,,,,0.884,,,,,,,
16.627,YAW_ALIGN,0.049,0.0223,0.204,,,,44.11,-0.31,0.01,-20.0,-0.0269,-0.0333,-0.0071,,,,0.884,,,,,,,
16.688,YAW_ALIGN,0.0467,0.0209,0.205,,,,42.89,-0.31,-0.22,-20.0,-0.0305,-0.03,-0.0002,,,,0.921,,,,,,,
16.721,YAW_ALIGN,0.0466,0.0195,0.204,,,,41.64,-0.33,-0.34,-20.0,-0.0268,-0.0265,-0.0001,,,,0.921,,,,,,,
16.797,YAW_ALIGN,0.0438,0.0166,0.201,,,,40.48,-0.27,-0.38,-20.0,-0.0305,-0.0272,-0.0022,,,,,,,,,,,
16.821,YAW_ALIGN,0.0414,0.0152,0.203,,,,39.33,-0.23,-0.57,-20.0,-0.0313,-0.0235,-0.0086,,,,,,,,,,,
16.869,YAW_ALIGN,0.041,0.0137,0.205,,,,38.24,-0.31,-0.71,-20.0,-0.0252,-0.0195,-0.0022,,,,,,,,,,,
16.918,YAW_ALIGN,0.0387,0.0123,0.202,,,,37.17,-0.25,-0.68,-20.0,-0.0256,-0.016,0.0012,,,,,,,,,,,
17.008,YAW_ALIGN,0.0365,0.0109,0.202,,,,36.2,-0.19,-0.68,-20.0,-0.0248,-0.0133,-0.0057,,,,,,,,,,,
