time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
8.78,ROTATION_SCAN,0.035,-0.0761,0.223,,,,6.18,-0.87,-0.71,15.0,-0.0004,-0.0277,0.0238,0.676,,2.327,1.375,,,,,,,
8.829,ROTATION_SCAN,0.0361,-0.075,0.224,,,,6.96,-1.29,-0.67,15.0,0.0081,-0.0114,0.0121,0.676,,2.327,1.375,,,,,,,
8.892,ROTATION_SCAN,0.0384,-0.0739,0.228,,,,7.68,-1.46,-0.52,15.0,0.0142,0.0031,0.0107,0.702,,,1.375,,,,,,,
8.979,ROTATION_SCAN,0.0426,-0.0709,0.227,,,,8.39,-1.45,-0.35,15.0,0.0261,0.0214,0.0179,0.702,,,1.375,,,,,,,
8.994,ROTATION_SCAN,0.0435,-0.0672,0.227,,,,9.12,-1.27,-0.13,15.0,0.025,0.0392,0.0109,0.743,,,1.384,,,,,,,
9.048,ROTATION_SCAN,0.0478,-0.0631,0.23,,,,9.84,-0.98,0.05,15.0,0.0259,0.0578,0.0063,0.743,,,1.384,,,,,,,
9.094,ROTATION_SCAN,0.0481,-0.0578,0.231,,,,10.6,-0.59,0.3,15.0,0.0243,0.0648,0.0123,,,,1.389,,,,,,,
9.13,ROTATION_SCAN,0.0482,-0.0509,0.233,,,,11.42,-0.22,0.54,15.0,0.0205,0.0729,0.0094,,,,1.389,,,,,,,
9.18,ROTATION_SCAN,0.0477,-0.0464,0.233,,,,12.21,0.25,0.75,15.0,0.0114,0.0764,0.01,,,,1.412,,,,,,,
9.23,ROTATION_SCAN,0.0491,-0.0411,0.23,,,,12.99,0.62,0.95,15.0,0.0038,0.0739,0.006,,,,1.412,,,,,,,
9.325,ROTATION_SCAN,0.0493,-0.0363,0.234,,,,13.78,0.91,1.01,15.0,-0.0007,0.0676,-0.0034,,,,1.422,,,,,,,
9.337,ROTATION_SCAN,0.0516,-0.0339,0.231,,,,14.61,1.28,0.96,15.0,-0.0039,0.0571,0.0042,,,,1.422,,,,,,,
9.392,ROTATION_SCAN,0.0504,-0.0299,0.231,,,,15.49,1.41,0.97,15.0,-0.0067,0.0443,-0.0051,,,,1.438,,,,,,,
9.43,ROTATION_SCAN,0.0508,-0.0276,0.233,,,,16.35,1.42,0.89,15.0,-0.0092,0.0335,-0.0063,,,,1.438,,,,,,,
9.48,ROTATION_SCAN,0.0523,-0.0252,0.233,,,,17.19,1.36,0.75,15.0,-0.0088,0.0215,-0.0015,,,0.896,1.449,,,,,,,
9.53,ROTATION_SCAN,0.0538,-0.0251,0.234,,,,18.02,1.28,0.8,15.0,-0.0068,0.0081,-0.0013,,,0.896,1.449,,,,,,,
9.591,ROTATION_SCAN,0.0536,-0.0237,0.227,,,,18.85,1.2,0.85,15.0,-0.0122,0.0005,-0.0005,,,0.88,,,,,,,,
9.657,ROTATION_SCAN,0.0554,-0.0252,0.228,,,,19.65,1.17,0.96,15.0,0.0025,-0.0167,-0.0185,,,0.88,,,,,,,,
9.699,ROTATION_SCAN,0.0585,-0.0251,0.229,,,,20.48,0.98,0.82,15.0,-0.0036,-0.0248,-0.0121,,,0.882,,,,,,,,
9.738,ROTATION_SCAN,0.06,-0.0277,0.229,,,,21.31,0.81,0.69,15.0,0.0066,-0.041,-0.0045,,,0.882,,,,,,,,
9.78,ROTATION_SCAN,0.0636,-0.0308,0.229,,,,22.18,0.68,0.58,15.0,0.0066,-0.0462,-0.0046,,,0.887,,,,,,,,
9.829,ROTATION_SCAN,0.066,-0.0333,0.228,,,,23.03,0.47,0.78,15.0,0.0091,-0.0525,-0.0018,,,0.887,,,,,,,,
9.88,ROTATION_SCAN,0.0678,-0.0345,0.227,,,,23.91,0.19,0.91,15.0,0.0095,-0.0574,-0.0044,,,0.9,,,,,,,,
9.976,ROTATION_SCAN,0.0687,-0.0368,0.231,,,,24.76,-0.21,0.85,15.0,0.002,-0.0581,-0.0054,,,0.9,,,,,,,,
9.985,ROTATION_SCAN,0.0695,-0.042,0.232,,,,25.61,-0.41,0.8,15.0,-0.0032,-0.0627,0.0047,,,0.914,,,,,,,,
10.029,ROTATION_SCAN,0.0711,-0.0435,0.229,,,,26.41,-0.58,0.83,15.0,-0.0072,-0.0588,0.0057,,,0.914,,,,,,,,
10.079,ROTATION_SCAN,0.0712,-0.046,0.227,,,,27.16,-0.66,0.83,15.0,-0.0147,-0.0562,-0.0031,,,0.924,,,,,,,,
10.129,ROTATION_SCAN,0.0713,-0.0473,0.229,,,,27.92,-0.84,0.74,15.0,-0.0218,-0.0464,-0.0098,,,0.924,,,,,,,,
10.179,ROTATION_SCAN,0.0714,-0.0479,0.233,,,,28.63,-0.92,0.55,15.0,-0.0235,-0.038,-0.004,,,0.933,,,,,,,,
10.244,ROTATION_SCAN,0.0708,-0.0474,0.231,,,,29.38,-0.94,0.54,15.0,-0.0323,-0.0296,0.0057,,,0.933,,,,,,,,
10.306,ROTATION_SCAN,0.0694,-0.0473,0.231,,,,30.12,-0.99,0.4,15.0,-0.0399,-0.0223,-0.0014,,,0.938,,,,,,,,
10.339,ROTATION_SCAN,0.0677,-0.0433,0.231,,,,30.86,-0.89,0.39,15.0,-0.0462,0.0014,-0.0048,,,0.938,,,,,,,,
10.385,ROTATION_SCAN,0.0683,-0.0405,0.23,,,,31.6,-0.62,0.43,15.0,-0.0441,0.0069,-0.0065,,,0.948,,,,,,,,
10.429,ROTATION_SCAN,0.0651,-0.0336,0.228,,,,32.43,-0.39,0.34,15.0,-0.0475,0.0244,-0.0073,,,0.948,,,,,,,,
10.48,ROTATION_SCAN,0.0665,-0.0307,0.231,,,,33.28,-0.0,0.45,15.0,-0.0432,0.0329,-0.0123,,,0.945,,,,,,,,
10.529,ROTATION_SCAN,0.0668,-0.0255,0.231,,,,34.28,0.58,0.72,15.0,-0.041,0.0329,-0.0064,,,0.945,,,,,,,,
10.632,ROTATION_SCAN,0.0642,-0.022,0.23,,,,34.98,0.83,0.89,15.0,-0.042,0.0293,-0.009,,,0.937,,,,,,,,
10.643,ROTATION_SCAN,0.0647,-0.0199,0.226,,,,36.06,1.03,1.09,15.0,-0.0391,0.0202,-0.0122,,,0.937,,,,,,,,
10.692,ROTATION_SCAN,0.0633,-0.0169,0.227,,,,36.93,1.22,1.14,15.0,-0.0367,0.0146,-0.0219,,,0.934,,,,,,,,
10.73,ROTATION_SCAN,0.063,-0.014,0.226,,,,37.74,1.27,1.4,15.0,-0.0354,0.0042,-0.0151,,,0.934,,,,,,,,
10.779,ROTATION_SCAN,0.063,-0.0127,0.222,,,,38.53,1.34,1.43,15.0,-0.0328,-0.0085,-0.0166,,,0.932,,,,,,,,
10.829,ROTATION_SCAN,0.0623,-0.0136,0.226,,,,39.27,1.24,1.45,15.0,-0.035,-0.0247,-0.0235,,,0.932,,,,,,,,
10.879,ROTATION_SCAN,0.0625,-0.0152,0.224,,,,40.07,1.22,1.5,15.0,-0.0329,-0.0412,-0.0087,,,0.929,,,,,,,,
10.967,ROTATION_SCAN,0.0633,-0.0173,0.225,,,,40.85,1.02,1.32,15.0,-0.0266,-0.0534,-0.0106,,,0.929,,,,,,,,
10.981,ROTATION_SCAN,0.0631,-0.02,0.225,,,,41.59,0.74,1.14,15.0,-0.03,-0.0703,-0.0073,,,,,,,,,,,
11.031,ROTATION_SCAN,0.0661,-0.023,0.223,,,,42.3,0.42,0.98,15.0,-0.0161,-0.078,-0.0069,,,,,,,,,,,
11.08,ROTATION_SCAN,0.0667,-0.0249,0.224,,,,43.04,0.19,0.77,15.0,-0.0184,-0.0776,-0.0109,,,,,,,,,,,
11.13,ROTATION_SCAN,0.0668,-0.0285,0.222,,,,43.8,-0.04,0.68,15.0,-0.016,-0.0827,-0.0092,,,,,,,,,,,
11.179,ROTATION_SCAN,0.0687,-0.0333,0.224,,,,44.54,-0.14,0.59,15.0,-0.0179,-0.0861,-0.011,,,,,,,,,,,
11.233,ROTATION_SCAN,0.0692,-0.0358,0.219,,,,45.22,-0.37,0.56,15.0,-0.0207,-0.0826,-0.0046,,,,,,,,,,,
11.292,ROTATION_SCAN,0.0702,-0.0383,0.22,,,,45.79,-0.51,0.43,15.0,-0.021,-0.0794,-0.0156,,,,,,,,,,,
11.333,ROTATION_SCAN,0.07,-0.04,0.223,,,,46.5,-0.8,0.22,15.0,-0.0228,-0.0728,-0.01,,,,,,,,,,,
11.379,ROTATION_SCAN,0.0686,-0.0426,0.222,,,,47.23,-0.96,0.09,15.0,-0.0302,-0.0649,0.0002,,,,0.842,,,,,,,
11.43,ROTATION_SCAN,0.0676,-0.0448,0.221,,,,47.88,-1.13,0.05,15.0,-0.0365,-0.0573,-0.0018,,,,0.842,,,,,,,
11.479,ROTATION_SCAN,0.0653,-0.0472,0.221,,,,48.57,-1.03,-0.02,15.0,-0.0426,-0.0463,-0.0046,,,,0.825,,,,,,,
11.53,ROTATION_SCAN,0.063,-0.0461,0.222,,,,49.27,-0.84,-0.11,15.0,-0.0499,-0.0307,-0.0036,,,,0.825,,,,,,,
11.633,ROTATION_SCAN,0.0614,-0.0443,0.222,,,,49.99,-0.63,-0.15,15.0,-0.0518,-0.0154,-0.0007,,,,0.818,,,,,,,
11.642,ROTATION_SCAN,0.0578,-0.041,0.218,,,,50.74,-0.38,-0.1,15.0,-0.0522,-0.0037,-0.0005,,,,0.818,,,,,,,
11.683,ROTATION_SCAN,0.058,-0.0387,0.221,,,,51.41,-0.06,0.03,15.0,-0.0482,0.0068,-0.0098,,,,0.806,,,,,,,
11.729,ROTATION_SCAN,0.0559,-0.0347,0.224,,,,52.05,0.15,0.22,15.0,-0.0477,0.0129,-0.0004,,,,0.806,,,,,,,
11.779,ROTATION_SCAN,0.0569,-0.0332,0.22,,,,52.71,0.44,0.52,15.0,-0.0392,0.0125,0.0058,,,,0.793,,,,,,,
11.829,ROTATION_SCAN,0.0529,-0.0297,0.221,,,,53.39,0.56,0.7,15.0,-0.0409,0.014,-0.009,,,,0.793,,,,,,,
11.88,ROTATION_SCAN,0.0525,-0.0286,0.222,,,,54.11,0.65,0.86,15.0,-0.0377,0.0078,-0.0047,,,,0.786,,,,,,,
11.966,ROTATION_SCAN,0.0509,-0.0277,0.218,,,,54.82,0.72,0.81,15.0,-0.0349,0.0032,0.0007,,,,0.786,,,,,,,
11.98,ROTATION_SCAN,0.0508,-0.0255,0.222,,,,55.54,0.69,0.87,15.0,-0.0306,-0.0029,-0.0122,,,,0.782,,,,,,,
12.029,ROTATION_SCAN,0.0475,-0.0243,0.22,,,,56.31,0.69,0.96,15.0,-0.0352,-0.0081,0.0006,,,,0.782,,,,,,,
12.079,ROTATION_SCAN,0.0454,-0.0232,0.22,,,,57.08,0.71,0.93,15.0,-0.035,-0.0139,-0.0047,,,,0.773,,,,,,,
12.129,ROTATION_SCAN,0.0453,-0.0238,0.222,,,,57.85,0.77,0.79,15.0,-0.0246,-0.0235,-0.0065,,,,0.773,,,,,,,
12.18,ROTATION_SCAN,0.0459,-0.0257,0.216,,,,58.63,0.94,0.76,15.0,-0.0209,-0.0336,-0.0028,,,,0.758,,,,,,,
12.232,ROTATION_SCAN,0.0476,-0.0306,0.222,,,,59.41,1.02,0.74,15.0,-0.0091,-0.0525,-0.017,,,,0.758,,,,,,,
12.298,ROTATION_SCAN,0.0473,-0.0325,0.22,,,,60.11,0.86,0.65,15.0,-0.0069,-0.0599,-0.0024,,,,0.743,,,,,,,
12.336,ROTATION_SCAN,0.0479,-0.0354,0.219,,,,60.81,0.64,0.51,15.0,-0.0004,-0.063,-0.0063,,,,0.743,,,,,,,
12.379,ROTATION_SCAN,0.0493,-0.0369,0.22,,,,61.57,0.31,0.08,15.0,0.0104,-0.0689,-0.0098,,,,0.727,,,,,,,
12.43,ROTATION_SCAN,0.0514,-0.0403,0.218,,,,62.31,0.04,-0.15,15.0,0.0168,-0.064,-0.0082,,,,0.727,,,,,,,
12.48,ROTATION_SCAN,0.054,-0.0429,0.215,,,,63.02,-0.16,-0.16,15.0,0.0196,-0.062,-0.0135,,,,0.715,,,,,,,
12.529,ROTATION_SCAN,0.0551,-0.0455,0.218,,,,63.7,-0.45,-0.12,15.0,0.017,-0.0562,-0.0201,,,,0.715,,,,,,,
12.632,ROTATION_SCAN,0.0573,-0.0471,0.217,,,,64.34,-0.76,-0.19,15.0,0.0165,-0.0507,-0.0101,,,,0.701,,,,,,,
12.641,ROTATION_SCAN,0.0587,-0.0492,0.218,,,,65.01,-1.07,-0.27,15.0,0.0121,-0.0445,-0.0107,,,,0.701,,,,,,,
12.699,ROTATION_SCAN,0.0586,-0.0513,0.218,,,,65.68,-1.26,-0.25,15.0,0.0023,-0.038,-0.0085,,,,0.693,,,,,,,
12.738,ROTATION_SCAN,0.0588,-0.0521,0.219,,,,66.33,-1.23,-0.19,15.0,-0.0062,-0.0294,-0.0071,,,,0.693,,,,,,,
12.784,ROTATION_SCAN,0.0582,-0.054,0.218,,,,67.12,-1.19,-0.11,15.0,-0.0176,-0.0256,-0.0074,,,,0.684,,,,,,,
12.834,ROTATION_SCAN,0.0555,-0.0533,0.215,,,,67.88,-1.17,-0.2,15.0,-0.0279,-0.0167,-0.0093,,,,0.684,,,,,,,
12.879,ROTATION_SCAN,0.0531,-0.0532,0.216,,,,68.68,-0.86,-0.17,15.0,-0.0372,-0.01,-0.0166,,,,0.679,,,,,,,
12.974,ROTATION_SCAN,0.0468,-0.0508,0.213,,,,69.51,-0.65,-0.2,15.0,-0.0547,0.0028,-0.0121,,,,0.679,,,,,,,
12.985,ROTATION_SCAN,0.0441,-0.0492,0.215,,,,70.34,-0.28,-0.2,15.0,-0.0625,0.0103,-0.0181,,,,0.679,,,,,,,
13.028,ROTATION_SCAN,0.0409,-0.0483,0.212,,,,71.2,0.21,-0.14,15.0,-0.0616,0.0138,-0.01,,,,0.679,,,,,,,
13.079,ROTATION_SCAN,0.0357,-0.0469,0.214,,,,72.06,0.59,-0.02,15.0,-0.061,0.0136,-0.0161,,,,0.682,,,,,,,
13.129,ROTATION_SCAN,0.0301,-0.0447,0.21,,,,72.87,0.76,-0.01,15.0,-0.0591,0.0163,-0.0097,,,,0.682,,,,,,,
13.18,ROTATION_SCAN,0.028,-0.0429,0.211,,,,73.68,1.06,0.13,15.0,-0.0516,0.0158,-0.0166,,,,0.679,,,,,,,
13.24,ROTATION_SCAN,0.0262,-0.0408,0.212,,,,74.45,1.4,0.17,15.0,-0.0405,0.016,-0.0104,,,,0.679,,,,,,,
13.315,ROTATION_SCAN,0.0238,-0.039,0.217,,,,75.18,1.45,0.29,15.0,-0.0307,0.0135,-0.0059,,1.459,,0.676,,,,,,,
13.328,ROTATION_SCAN,0.0242,-0.0378,0.212,,,,75.93,1.5,0.37,15.0,-0.0141,0.0093,0.0049,,1.459,,0.676,,,,,,,
13.379,ROTATION_SCAN,0.0255,-0.0368,0.211,,,,76.71,1.48,0.43,15.0,0.0048,0.0078,-0.0073,,1.445,,0.669,,,,,,,
13.429,ROTATION_SCAN,0.0275,-0.0351,0.207,,,,77.49,1.42,0.61,15.0,0.0182,0.0019,-0.0104,,1.445,,0.669,,,,,,,
13.479,ROTATION_SCAN,0.0314,-0.0354,0.208,,,,78.26,1.28,0.73,15.0,0.0406,-0.0088,-0.0178,,1.436,,0.662,,,,,,,
13.528,ROTATION_SCAN,0.0349,-0.0359,0.213,,,,79.0,0.9,0.9,15.0,0.0533,-0.0174,-0.0114,,1.436,,0.662,,,,,,,
13.58,ROTATION_SCAN,0.0406,-0.0384,0.209,,,,79.72,0.5,0.91,15.0,0.0649,-0.0329,0.0012,2.499,1.425,,0.655,,,,,,,
13.663,ROTATION_SCAN,0.0456,-0.0416,0.21,,,,80.46,0.04,0.9,15.0,0.0637,-0.0391,-0.0081,2.499,1.425,,0.655,,,,,,,
13.685,ROTATION_SCAN,0.0492,-0.043,0.208,,,,81.19,-0.39,0.79,15.0,0.0641,-0.0456,-0.005,2.477,1.423,,0.645,,,,,,,
13.741,ROTATION_SCAN,0.0508,-0.0454,0.211,,,,81.94,-0.77,0.61,15.0,0.0529,-0.0485,-0.0091,2.477,1.423,,0.645,,,,,,,
13.798,ROTATION_SCAN,0.0538,-0.0474,0.208,,,,82.66,-1.03,0.32,15.0,0.0459,-0.0515,-0.0042,2.447,1.411,1.192,0.637,,,,,,,
13.829,ROTATION_SCAN,0.0546,-0.0494,0.204,,,,83.48,-1.26,0.08,15.0,0.0325,-0.0518,-0.0105,2.447,1.411,1.192,0.637,,,,,,,
13.878,ROTATION_SCAN,0.0545,-0.0528,0.204,,,,84.31,-1.39,-0.17,15.0,0.0169,-0.0517,-0.0179,2.441,1.401,,0.633,,,,,,,
13.978,ROTATION_SCAN,0.0531,-0.0551,0.206,,,,85.14,-1.22,-0.22,15.0,0.0002,-0.0472,-0.0132,2.441,1.401,,0.633,,,,,,,
13.994,ROTATION_SCAN,0.0506,-0.0561,0.206,,,,85.91,-1.03,-0.37,15.0,-0.0182,-0.0389,-0.01,2.434,1.393,1.193,0.628,,,,,,,
14.038,ROTATION_SCAN,0.0474,-0.0561,0.208,,,,86.67,-0.76,-0.48,15.0,-0.0318,-0.031,-0.0098,2.434,1.393,1.193,0.628,,,,,,,
14.078,ROTATION_SCAN,0.043,-0.0565,0.207,,,,87.38,-0.54,-0.66,15.0,-0.0457,-0.0217,-0.0047,,1.387,,0.634,,,,,,,
14.129,ROTATION_SCAN,0.0406,-0.0562,0.204,,,,88.05,-0.22,-0.62,15.0,-0.0471,-0.0127,-0.0045,,1.387,,0.634,,,,,,,
14.179,ROTATION_SCAN,0.0364,-0.0547,0.202,,,,88.71,0.18,-0.46,15.0,-0.0486,-0.0006,-0.0127,2.417,1.386,1.169,0.64,,,,,,,
14.228,YAW_ALIGN,0.0329,-0.0527,0.202,,,,89.31,0.46,-0.38,-20.0,-0.0539,0.0084,-0.0133,2.417,1.386,1.169,0.64,,,,,,,
14.315,YAW_ALIGN,0.0302,-0.0506,0.203,,,,89.9,0.63,-0.11,-20.0,-0.0472,0.0145,-0.0092,2.438,1.386,,0.653,,,,,,,
14.328,YAW_ALIGN,0.0266,-0.0489,0.203,,,,90.28,0.78,0.07,-20.0,-0.0445,0.0207,-0.0032,2.438,1.386,,0.653,,,,,,,
14.379,YAW_ALIGN,0.0248,-0.0462,0.203,,,,90.28,0.86,0.26,-20.0,-0.0381,0.0231,-0.0011,2.407,1.392,,0.659,,,,,,,
14.428,YAW_ALIGN,0.0222,-0.0429,0.209,,,,89.98,0.89,0.43,-20.0,-0.0317,0.025,-0.0013,2.407,1.392,,0.659,,,,,,,
14.479,YAW_ALIGN,0.0208,-0.0408,0.205,,,,89.4,0.79,0.6,-20.0,-0.0243,0.0231,0.0131,2.403,1.395,,0.663,,,,,,,
14.528,YAW_ALIGN,0.0202,-0.0397,0.205,,,,88.6,0.7,0.74,-20.0,-0.0165,0.0175,0.0009,2.403,1.395,,0.663,,,,,,,
14.579,YAW_ALIGN,0.0187,-0.0382,0.207,,,,87.65,0.61,0.73,-20.0,-0.0137,0.0131,0.001,2.424,1.393,1.143,0.656,,,,,,,
14.64,YAW_ALIGN,0.0203,-0.0374,0.206,,,,86.55,0.51,0.58,-20.0,0.002,0.0074,0.0058,2.424,1.393,1.143,0.656,,,,,,,
14.684,YAW_ALIGN,0.0222,-0.0372,0.206,,,,85.4,0.35,0.43,-20.0,0.0072,0.0032,-0.0003,2.407,1.401,1.152,0.657,,,,,,,
14.728,YAW_ALIGN,0.0223,-0.0368,0.208,,,,84.19,0.17,0.3,-20.0,0.0063,-0.0023,-0.0011,2.407,1.401,1.152,0.657,,,,,,,
14.778,YAW_ALIGN,0.027,-0.035,0.207,,,,82.87,0.16,0.23,-20.0,0.0227,0.0053,0.0022,2.438,1.409,1.161,0.653,,,,,,,
14.828,YAW_ALIGN,0.0291,-0.0339,0.208,,,,81.58,0.09,0.25,-20.0,0.0258,0.006,-0.0021,2.438,1.409,1.161,0.653,,,,,,,
14.879,YAW_ALIGN,0.0306,-0.0338,0.208,,,,80.31,-0.07,0.41,-20.0,0.0261,0.002,0.0,,1.414,1.172,0.658,,,,,,,
14.959,YAW_ALIGN,0.0313,-0.0341,0.204,,,,79.02,-0.2,0.41,-20.0,0.0203,-0.0051,-0.002,,1.414,1.172,0.658,,,,,,,
14.979,YAW_ALIGN,0.0334,-0.035,0.204,,,,77.8,-0.27,0.31,-20.0,0.0198,-0.0137,-0.0116,2.505,1.426,,0.67,,,,,,,
15.03,YAW_ALIGN,0.0364,-0.0355,0.207,,,,76.62,-0.35,0.13,-20.0,0.0251,-0.0082,-0.01,2.505,1.426,,0.67,,,,,,,
15.078,YAW_ALIGN,0.0369,-0.0374,0.209,,,,75.46,-0.48,0.07,-20.0,0.0176,-0.0137,-0.001,,1.433,,0.675,3.851,,,,,,
15.128,YAW_ALIGN,0.0362,-0.038,0.205,,,,74.31,-0.55,0.08,-20.0,0.0095,-0.0131,-0.0006,,1.433,,0.675,3.851,,,,,,
15.179,YAW_ALIGN,0.0336,-0.038,0.204,,,,73.23,-0.51,0.02,-20.0,-0.002,-0.0116,-0.0098,,1.451,,0.681,,,,,,,
15.229,YAW_ALIGN,0.033,-0.0397,0.205,,,,72.22,-0.34,0.07,-20.0,-0.0083,-0.0135,-0.0143,,1.451,,0.681,,,,,,,
15.314,YAW_ALIGN,0.0273,-0.0383,0.205,,,,71.17,-0.19,-0.06,-20.0,-0.0249,-0.0047,-0.0098,,,,0.694,,,,,,,
15.33,YAW_ALIGN,0.0257,-0.0383,0.206,,,,70.16,-0.04,-0.03,-20.0,-0.0237,-0.0054,-0.0092,,,,0.694,,,,,,,
15.382,YAW_ALIGN,0.0238,-0.0395,0.202,,,,69.17,0.09,-0.13,-20.0,-0.0318,-0.0024,-0.0067,,,,0.703,,,,,,,
15.428,YAW_ALIGN,0.0198,-0.0367,0.206,,,,68.33,0.21,-0.04,-20.0,-0.0323,0.0008,-0.0136,,,,0.703,,,,,,,
15.479,YAW_ALIGN,0.0178,-0.037,0.202,,,,67.54,0.35,0.02,-20.0,-0.0306,-0.0001,-0.0053,,,,0.712,,,,,,,
15.528,YAW_ALIGN,0.0172,-0.0373,0.203,,,,66.81,0.52,0.11,-20.0,-0.0227,-0.0014,-0.0126,,,,0.712,,,,,,,
15.578,YAW_ALIGN,0.0155,-0.0361,0.205,,,,66.13,0.55,0.22,-20.0,-0.0167,-0.0042,-0.0083,,,,0.72,,,,,,,
15.643,YAW_ALIGN,0.0172,-0.0374,0.205,,,,65.45,0.64,0.11,-20.0,-0.0097,-0.0106,-0.0024,,,,0.72,,,,,,,
15.681,YAW_ALIGN,0.0168,-0.0387,0.202,,,,64.77,0.54,0.07,-20.0,-0.0074,-0.0151,-0.0066,,,,0.73,,,,,,,
15.727,YAW_ALIGN,0.0159,-0.0398,0.203,,,,64.04,0.43,-0.18,-20.0,-0.004,-0.0162,-0.0138,,,,0.73,,,,,,,
15.779,YAW_ALIGN,0.0166,-0.0436,0.2,,,,63.31,0.34,-0.15,-20.0,-0.0012,-0.0215,-0.0093,,,,0.734,,,,,,,
15.829,YAW_ALIGN,0.0168,-0.0453,0.201,,,,62.53,0.26,-0.35,-20.0,0.0042,-0.0249,-0.0171,,,,0.734,,,,,,,
15.878,YAW_ALIGN,0.0166,-0.0461,0.198,,,,61.63,0.02,-0.4,-20.0,0.0074,-0.0219,-0.0148,,,,0.752,,,,,,,
15.993,YAW_ALIGN,0.0204,-0.0483,0.198,,,,60.56,0.05,-0.34,-20.0,0.0181,-0.0224,-0.0169,,,,0.752,,,,,,,
15.998,YAW_ALIGN,0.0221,-0.0485,0.2,,,,59.43,-0.1,-0.33,-20.0,0.0213,-0.0168,-0.0155,,,,0.769,,,,,,,
16.029,YAW_ALIGN,0.0227,-0.048,0.199,,,,58.21,-0.37,-0.18,-20.0,0.0195,-0.0101,-0.0043,,,,0.769,,,,,,,
16.08,YAW_ALIGN,0.0266,-0.0494,0.197,,,,57.01,-0.35,-0.14,-20.0,0.0262,-0.01,-0.0039,,,,0.783,,,,,,,
16.128,YAW_ALIGN,0.0296,-0.0506,0.2,,,,55.81,-0.37,-0.04,-20.0,0.0291,-0.008,-0.0061,,,,0.783,,,,,,,
16.178,YAW_ALIGN,0.0308,-0.0501,0.2,,,,54.61,-0.35,-0.08,-20.0,0.0257,-0.0041,0.0031,,,,0.79,,,,,,,
16.228,YAW_ALIGN,0.0321,-0.0495,0.196,,,,53.42,-0.44,0.09,-20.0,0.0236,-0.0009,0.0022,,,,0.79,,,,,,,
16.328,YAW_ALIGN,0.0332,-0.0492,0.198,,,,52.21,-0.46,0.15,-20.0,0.0202,0.0026,-0.008,,,,0.809,,,,,,,
16.337,YAW_ALIGN,0.0354,-0.0465,0.2,,,,51.0,-0.27,0.24,-20.0,0.0185,0.0138,-0.0013,,,,0.809,,,,,,,
16.402,YAW_ALIGN,0.0342,-0.0431,0.2,,,,49.72,-0.17,0.45,-20.0,0.0107,0.0173,0.0019,,,,0.83,,,,,,,
16.428,YAW_ALIGN,0.0346,-0.0429,0.198,,,,48.46,-0.09,0.46,-20.0,0.0069,0.0132,-0.0016,,,,0.83,,,,,,,
16.478,YAW_ALIGN,0.0342,-0.0419,0.197,,,,47.24,-0.05,0.49,-20.0,0.0018,0.0113,-0.004,,,,0.858,,,,,,,
16.527,YAW_ALIGN,0.0332,-0.0428,0.197,,,,46.01,-0.0,0.46,-20.0,-0.0067,0.0014,-0.0007,,,,0.858,,,,,,,
16.594,YAW_ALIGN,0.0309,-0.0456,0.201,,,,44.81,0.06,0.37,-20.0,-0.0123,-0.0065,-0.0009,,,,0.882,,,,,,,
16.667,YAW_ALIGN,0.027,-0.0514,0.202,,,,43.7,0.1,0.25,-20.0,-0.0225,-0.0243,0.0085,,,,0.882,,,,,,,
16.687,YAW_ALIGN,0.0251,-0.0541,0.197,,,,42.58,0.06,-0.04,-20.0,-0.025,-0.0292,0.0085,,,,0.933,,,,,,,
16.741,YAW_ALIGN,0.0227,-0.0572,0.198,,,,41.49,0.01,-0.16,-20.0,-0.0277,-0.0334,-0.0074,,,,0.933,,,,,,,
16.782,YAW_ALIGN,0.0204,-0.0593,0.2,,,,40.42,0.03,-0.37,-20.0,-0.0284,-0.0307,-0.0008,,,,,,,,,,,
16.828,YAW_ALIGN,0.0192,-0.0597,0.197,,,,39.35,0.06,-0.38,-20.0,-0.0253,-0.0286,0.0094,,,,,,,,,,,
16.879,YAW_ALIGN,0.0164,-0.0596,0.201,,,,38.33,0.12,-0.41,-20.0,-0.021,-0.0266,-0.0,,,,,,,,,,,
16.929,YAW_ALIGN,0.0162,-0.0635,0.2,,,,37.36,0.18,-0.45,-20.0,-0.0213,-0.0287,0.0116,,,,,,,,,,,
17.008,YAW_ALIGN,0.0155,-0.0656,0.2,,,,36.33,-0.01,-0.5,-20.0,-0.0161,-0.0296,0.0093,,,0.951,,,,,,,,
17.035,YAW_ALIGN,0.0161,-0.0679,0.2,,,,35.42,-0.05,-0.51,-20.0,-0.009,-0.0293,0.0059,,,0.951,,,,,,,,
17.077,YAW_ALIGN,0.0157,-0.0699,0.204,,,,34.53,-0.05,-0.48,-20.0,-0.0061,-0.0279,0.0078,,,0.951,,,,,,,,
17.128,YAW_ALIGN,0.0169,-0.0693,0.206,,,,33.69,-0.03,-0.31,-20.0,0.0009,-0.0203,0.0179,,,0.951,,,,,,,,
17.179,YAW_ALIGN,0.0211,-0.0713,0.205,,,,32.83,0.01,-0.16,-20.0,0.0136,-0.0219,0.0168,,,0.951,,,,,,,,
