time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
23.352,NAV_TO_LANDING,0.7274,0.1364,0.207,,,,1.53,1.1,0.72,-0.0,0.1639,0.0043,0.0167,1.479,,,0.172,,0.74,0.12,,,,
23.381,NAV_TO_LANDING,0.7386,0.1368,0.21,,,,1.32,0.65,1.7,-0.0,0.1647,-0.0018,0.0088,1.479,,,0.106,,0.74,0.12,,,,
23.435,NAV_TO_LANDING,0.7464,0.1373,0.205,,,,1.27,0.27,2.29,-0.0,0.1482,-0.004,0.0129,1.466,,,0.106,,0.74,0.12,,,,
23.479,NAV_TO_LANDING,0.7534,0.1372,0.205,,,,1.31,-0.04,2.67,-0.0,0.1277,-0.0048,-0.0022,1.466,,,0.1,,0.74,0.12,,,,
23.529,NAV_TO_LANDING,0.7586,0.138,0.207,,,,1.39,-0.1,2.75,-0.0,0.1024,-0.0019,-0.0025,1.45,1.095,,0.1,,0.8666,0.2421,,,,
23.579,NAV_TO_LANDING,0.7647,0.1377,0.209,,,,1.38,-0.15,2.51,0.0,0.0839,-0.0022,-0.0003,1.45,1.095,,0.116,,0.8666,0.2421,,,,
23.675,NAV_TO_LANDING,0.7682,0.1381,0.203,,,,1.39,-0.71,2.07,0.0,0.0636,0.0015,0.0016,1.44,1.109,,0.116,,0.8666,0.2421,,,,
23.685,NAV_TO_LANDING,0.7719,0.1384,0.208,,,,1.3,-1.18,1.73,0.0,0.0496,0.0092,-0.0092,1.44,1.109,,0.118,,0.8666,0.2421,,,,
23.738,NAV_TO_LANDING,0.775,0.1389,0.208,,,,1.13,-1.41,1.45,0.0,0.0386,0.0196,0.0036,1.431,,,0.118,,0.8666,0.2421,,,,
23.792,NAV_TO_LANDING,0.7768,0.1421,0.209,,,,0.91,-1.46,0.92,0.0,0.0285,0.0368,-0.001,1.431,,,0.121,,0.8666,0.2421,,,,
23.829,NAV_TO_LANDING,0.7787,0.145,0.207,,,,0.69,-1.38,0.81,0.0,0.0228,0.0505,0.0013,1.432,,,0.121,,0.8666,0.2421,,,,
23.878,NAV_TO_LANDING,0.779,0.1483,0.21,,,,0.45,-1.23,0.67,0.0,0.0144,0.0635,-0.0028,1.432,,,0.125,,0.8666,0.2421,,,,
23.94,NAV_TO_LANDING,0.781,0.1538,0.209,,,,0.22,-0.97,0.17,0.0,0.0142,0.0784,0.0044,1.424,,,0.125,,0.8666,0.2421,,,,
24.003,NAV_TO_LANDING,0.7821,0.158,0.207,,,,0.01,-0.69,0.08,0.0,0.0144,0.086,-0.0027,1.424,,,0.135,,0.8666,0.2421,,,,
24.029,NAV_TO_LANDING,0.7839,0.1632,0.207,,,,-0.19,-0.32,0.18,0.0,0.0168,0.0929,-0.0097,1.421,,,0.135,,0.8666,0.2421,,,,
24.105,NAV_TO_LANDING,0.7855,0.1682,0.207,,,,-0.43,-0.0,0.24,0.0,0.0173,0.0953,-0.0074,1.421,,,0.144,,0.8666,0.2421,,,,
24.129,NAV_TO_LANDING,0.7875,0.1727,0.207,,,,-0.63,0.17,0.41,0.0,0.018,0.0938,-0.0058,1.418,,,0.144,,0.8666,0.2421,,,,
24.179,NAV_TO_LANDING,0.7887,0.1787,0.208,,,,-0.69,0.33,0.49,0.0,0.0152,0.0956,-0.006,1.418,,,0.153,,0.8666,0.2421,,,,
24.228,NAV_TO_LANDING,0.7903,0.1842,0.208,,,,-0.74,0.54,0.54,-0.0,0.0137,0.0937,-0.0034,1.413,,,0.153,,0.8666,0.2421,,,,
24.32,NAV_TO_LANDING,0.7918,0.1887,0.205,,,,-0.74,0.8,0.62,-0.0,0.011,0.0887,-0.0005,1.413,,,0.168,,,,,,,
24.408,NAV_TO_LANDING,0.7923,0.1929,0.203,,,,-0.64,1.16,0.37,-0.0,0.0065,0.0805,-0.0066,1.417,1.155,,0.168,,,,,,,
24.52,NAV_TO_LANDING,0.793,0.1963,0.207,,,,-0.44,1.31,0.3,-0.0,0.0047,0.0683,-0.0054,1.417,1.155,,0.175,,0.82,0.18,,,,
24.532,NAV_TO_LANDING,0.7933,0.1996,0.202,,,,-0.24,1.43,0.34,-0.0,0.0024,0.0571,0.0003,1.411,1.182,,0.175,,0.82,0.18,,,,
24.537,NAV_TO_LANDING,0.7941,0.2025,0.204,,,,0.01,1.26,0.23,-0.0,0.0017,0.0464,-0.0069,1.411,1.182,,0.171,,0.82,0.18,,,,
24.56,NAV_TO_LANDING,0.7948,0.2044,0.208,,,,0.31,1.31,0.15,-0.0,0.002,0.0348,0.0006,1.41,,,0.171,,0.82,0.18,,,,
24.58,NAV_TO_LANDING,0.7954,0.206,0.206,,,,0.6,0.9,0.11,0.0,0.0027,0.0254,0.0059,1.41,,,0.19,,0.82,0.18,,,,
24.629,NAV_TO_LANDING,0.7961,0.2064,0.206,,,,1.04,0.47,0.15,0.0,0.0037,0.0173,0.0023,1.407,,,0.19,,0.82,0.18,,,,
24.714,NAV_TO_LANDING,0.7969,0.2068,0.204,,,,1.41,-0.34,0.1,0.0,0.0041,0.0146,0.0039,1.407,,,0.177,,0.82,0.18,,,,
24.727,NAV_TO_LANDING,0.7985,0.2071,0.206,,,,1.76,-0.76,0.08,0.0,0.0073,0.0175,-0.0006,1.409,1.198,,0.177,,0.82,0.18,,,,
24.783,NAV_TO_LANDING,0.8016,0.2086,0.208,,,,1.99,-0.91,0.04,0.0,0.0141,0.0264,-0.0022,1.409,1.198,,0.18,,0.82,0.18,,,,
24.829,NAV_TO_LANDING,0.8036,0.2111,0.205,,,,2.12,-1.08,0.14,0.0,0.0169,0.0375,-0.001,1.409,,,0.18,,0.82,0.18,,,,
24.878,NAV_TO_LANDING,0.8048,0.2147,0.203,,,,2.19,-0.98,0.23,0.0,0.016,0.0508,-0.0084,1.409,,,0.184,,0.82,0.18,,,,
24.929,NAV_TO_LANDING,0.8064,0.2186,0.206,,,,2.22,-0.93,0.59,0.0,0.0149,0.0622,-0.0136,1.403,,,0.184,,0.82,0.18,,,,
24.979,NAV_TO_LANDING,0.8071,0.2227,0.204,,,,2.24,-0.64,0.81,0.0,0.009,0.0713,-0.0085,1.403,,,0.189,,0.82,0.18,,,,
25.047,NAV_TO_LANDING,0.8088,0.2279,0.203,,,,2.25,-0.35,0.91,0.0,0.0056,0.0796,-0.0165,1.4,1.188,,0.189,,0.82,0.18,,,,
25.085,NAV_TO_LANDING,0.8094,0.2331,0.2,,,,2.24,-0.12,1.01,0.0,-0.001,0.085,-0.0173,1.4,1.188,,0.197,,0.82,0.18,,,,
25.129,NAV_TO_LANDING,0.81,0.2377,0.199,,,,2.27,0.13,0.93,0.0,-0.0075,0.0855,-0.0226,1.396,,,0.197,,0.82,0.18,,,,
25.178,NAV_TO_LANDING,0.8097,0.2429,0.201,,,,2.34,0.31,0.86,0.0,-0.0144,0.0863,-0.0192,1.396,,,0.208,,0.82,0.18,,,,
25.228,NAV_TO_LANDING,0.8089,0.2469,0.198,,,,2.38,0.46,0.64,0.0,-0.0204,0.0822,-0.012,1.4,,,0.208,,0.82,0.18,,,,
25.278,NAV_TO_LANDING,0.8083,0.2515,0.198,,,,2.41,0.65,0.39,-0.0,-0.0233,0.0795,-0.0163,1.4,,,0.216,,0.82,0.18,,,,
25.368,NAV_TO_LANDING,0.8077,0.2569,0.199,,,,2.43,1.23,0.14,-0.0,-0.0236,0.0763,-0.0139,1.393,,,0.216,,0.7841,0.3995,,,,
25.382,NAV_TO_LANDING,0.8067,0.2607,0.195,,,,2.53,1.26,0.06,0.0,-0.0237,0.0659,-0.0113,1.393,,,0.224,,0.7841,0.3995,,,,
25.452,NAV_TO_LANDING,0.8054,0.2631,0.198,,,,2.54,0.8,-0.07,0.0,-0.0234,0.0549,-0.0149,1.402,,,0.224,,0.7841,0.3995,,,,
25.489,NAV_TO_LANDING,0.8049,0.2663,0.197,,,,2.5,0.41,-0.16,0.0,-0.0205,0.0513,-0.0024,1.402,,,0.231,,0.7841,0.3995,,,,
25.529,NAV_TO_LANDING,0.8038,0.2692,0.195,,,,2.43,0.16,-0.18,0.0,-0.0191,0.05,-0.0011,1.418,,,0.231,,0.7841,0.3995,,,,
25.578,NAV_TO_LANDING,0.8036,0.2726,0.192,,,,2.39,-0.0,-0.23,0.0,-0.0152,0.0524,-0.0014,1.418,,,0.239,,0.7841,0.3995,,,,
25.632,NAV_TO_LANDING,0.8035,0.2762,0.197,,,,2.28,-0.05,-0.16,0.0,-0.0118,0.0558,-0.0034,1.416,1.197,,0.239,,0.7841,0.3995,,,,
25.689,NAV_TO_LANDING,0.8029,0.2799,0.196,,,,2.13,-0.14,-0.17,0.0,-0.0108,0.0594,0.007,1.416,1.197,,0.242,,0.7841,0.3995,,,,
25.742,NAV_TO_LANDING,0.8032,0.2827,0.195,,,,1.95,-0.26,-0.13,0.0,-0.0071,0.0602,0.0066,1.407,,,0.242,,0.7841,0.3995,,,,
25.795,NAV_TO_LANDING,0.8029,0.2863,0.197,,,,1.8,-0.24,-0.07,0.0,-0.006,0.0641,0.0069,1.407,,,0.252,,0.7841,0.3995,,,,
25.827,NAV_TO_LANDING,0.8028,0.2916,0.197,,,,1.63,-0.29,-0.12,0.0,-0.0048,0.0727,0.0088,1.41,,,0.252,,0.7841,0.3995,,,,
25.878,NAV_TO_LANDING,0.8029,0.2954,0.199,,,,1.54,-0.2,-0.04,0.0,-0.0032,0.0752,0.0044,1.41,,,0.255,,0.7841,0.3995,,,,
25.928,NAV_TO_LANDING,0.8032,0.2992,0.199,,,,1.54,0.04,-0.02,0.0,-0.0014,0.0761,0.0057,1.414,1.195,,0.255,,0.7841,0.3995,,,,
26.008,NAV_TO_LANDING,0.8037,0.3031,0.198,,,,1.74,0.1,0.14,-0.0,0.0001,0.076,0.0031,1.414,1.195,,0.264,,0.7841,0.3995,,,,
26.082,NAV_TO_LANDING,0.8046,0.307,0.197,,,,2.01,0.73,0.22,-0.0,0.0013,0.0737,0.0016,1.407,,,0.264,,,,,,,
26.342,NAV_TO_LANDING,0.8048,0.3104,0.197,,,,2.32,1.06,0.21,-0.0,0.0004,0.0654,-0.0014,1.407,,,0.27,,,,,,,
26.5,NAV_TO_LANDING,0.8055,0.3136,0.199,,,,2.56,1.21,0.22,-0.0,0.001,0.0562,0.0002,1.414,1.183,,0.27,,1.94,0.12,,,,
26.507,NAV_TO_LANDING,0.8058,0.3157,0.197,,,,2.79,1.18,0.21,-0.0,0.0005,0.0444,0.0053,1.414,1.183,,0.273,,1.94,0.12,,,,
26.517,NAV_TO_LANDING,0.8075,0.3175,0.196,,,,3.0,1.15,0.17,-0.0,0.0048,0.0339,0.0035,1.415,,,0.273,,1.94,0.12,,,,
26.55,NAV_TO_LANDING,0.8077,0.3194,0.197,,,,3.13,1.04,0.1,-0.0,0.0041,0.0254,0.0055,1.415,,,0.28,,1.94,0.12,,,,
26.564,NAV_TO_LANDING,0.8092,0.32,0.2,,,,3.16,0.85,0.12,-0.0,0.0072,0.0159,0.0063,1.422,1.195,,0.28,,1.94,0.12,,,,
26.571,NAV_TO_LANDING,0.811,0.3202,0.199,,,,3.1,0.65,0.04,-0.0,0.0112,0.0078,0.0107,1.422,1.195,,0.279,,1.94,0.12,,,,
26.577,NAV_TO_LANDING,0.8126,0.3203,0.2,,,,3.01,0.46,0.06,-0.0,0.0141,0.0025,0.0082,,,,0.279,,1.94,0.12,,,,
26.599,NAV_TO_LANDING,0.8149,0.32,0.203,,,,2.9,0.29,0.02,-0.0,0.0187,-0.0016,0.0089,,,,0.281,,1.94,0.12,,,,
26.632,NAV_TO_LANDING,0.8171,0.3192,0.2,,,,2.74,0.15,0.11,0.0,0.022,-0.0055,0.0132,1.403,1.191,,0.281,,1.94,0.12,,,,
26.641,NAV_TO_LANDING,0.8191,0.3184,0.203,,,,2.6,0.05,0.02,0.0,0.0243,-0.0079,0.0057,1.403,1.191,,0.282,,1.94,0.12,,,,
26.648,NAV_TO_LANDING,0.8211,0.3174,0.204,,,,2.4,0.08,-0.61,0.0,0.0268,-0.0096,0.0139,1.399,1.196,,0.282,,1.94,0.12,,,,
26.693,NAV_TO_LANDING,0.8204,0.3181,0.204,,,,2.23,0.52,-2.34,0.0,0.0321,-0.0077,0.0079,1.399,1.196,,0.28,,1.94,0.12,,,,
26.727,NAV_TO_LANDING,0.8227,0.3185,0.205,,,,2.04,0.78,-3.37,0.0,0.0562,-0.0098,0.004,1.382,,,0.28,,1.94,0.12,,,,
26.777,NAV_TO_LANDING,0.8276,0.3189,0.204,,,,1.89,1.0,-4.04,0.0,0.0915,-0.0128,0.0028,1.382,,,0.281,,1.94,0.12,,,,
26.827,NAV_TO_LANDING,0.8343,0.3186,0.206,,,,1.74,1.05,-4.24,0.0,0.1303,-0.019,-0.0028,1.371,,2.981,0.281,,1.94,0.12,,,,
26.888,NAV_TO_LANDING,0.8435,0.3183,0.204,,,,1.51,1.09,-4.08,0.0,0.1715,-0.0246,0.0024,1.371,,2.981,0.284,,1.94,0.12,,,,
26.945,NAV_TO_LANDING,0.8563,0.3174,0.201,,,,1.31,1.0,-3.69,0.0,0.2141,-0.0308,-0.0034,1.37,,,0.284,,1.94,0.12,,,,
26.985,NAV_TO_LANDING,0.8684,0.3158,0.203,,,,1.16,1.06,-3.17,0.0,0.2464,-0.0388,-0.0068,1.37,,,0.292,,1.94,0.12,,,,
27.028,NAV_TO_LANDING,0.8813,0.315,0.204,,,,1.03,0.85,-2.51,0.0,0.2714,-0.0425,-0.0021,1.344,,,0.292,,1.94,0.12,,,,
27.077,NAV_TO_LANDING,0.8964,0.3131,0.201,,,,0.91,0.68,-1.91,0.0,0.2934,-0.0472,-0.0004,1.344,,,0.305,,1.94,0.12,,,,
27.127,NAV_TO_LANDING,0.9108,0.3116,0.2,,,,0.83,0.46,-1.23,0.0,0.3055,-0.049,-0.0046,1.323,,,0.305,,1.94,0.12,,,,
27.178,NAV_TO_LANDING,0.9287,0.3098,0.203,,,,0.82,0.44,-0.81,0.0,0.3211,-0.05,-0.0006,1.323,,,0.295,,1.94,0.12,,,,
27.278,NAV_TO_LANDING,0.945,0.309,0.2,,,,0.81,0.36,-0.4,0.0,0.3269,-0.0479,0.0036,1.293,,,0.295,,1.94,0.12,,,,
27.303,NAV_TO_LANDING,0.9599,0.3077,0.206,,,,0.93,0.38,-0.03,0.0,0.3247,-0.0473,-0.0011,1.293,,,0.265,,1.94,0.12,,,,
27.345,NAV_TO_LANDING,0.9755,0.3058,0.2,,,,1.09,0.38,0.22,0.0,0.3222,-0.0489,0.0115,1.258,1.306,,0.265,,1.94,0.12,,,,
27.398,NAV_TO_LANDING,0.9896,0.3042,0.202,,,,1.25,0.34,0.35,0.0,0.3142,-0.0491,-0.003,1.258,1.306,,0.267,,1.94,0.12,,,,
27.427,NAV_TO_LANDING,1.0043,0.302,0.206,,,,1.43,0.35,0.5,0.0,0.3073,-0.0513,0.0037,1.223,,,0.267,,1.94,0.12,,,,
27.477,NAV_TO_LANDING,1.0216,0.2987,0.203,,,,1.59,0.28,0.44,0.0,0.3094,-0.0558,0.0035,1.223,,,0.267,,1.94,0.12,,,,
27.538,NAV_TO_LANDING,1.0355,0.2968,0.206,,,,1.75,0.23,0.49,0.0,0.3014,-0.0555,-0.003,1.2,1.371,,0.267,,1.94,0.12,,,,
27.587,NAV_TO_LANDING,1.0488,0.2946,0.203,,,,1.97,0.24,0.42,0.0,0.2923,-0.0557,0.0014,1.2,1.371,,0.267,,1.94,0.12,,,,
27.656,NAV_TO_LANDING,1.0619,0.291,0.201,,,,2.2,0.18,0.23,0.0,0.2848,-0.06,-0.0092,1.179,,,0.267,,1.94,0.12,,,,
27.682,NAV_TO_LANDING,1.0745,0.2884,0.203,,,,2.42,0.16,0.12,0.0,0.2785,-0.0604,-0.0111,1.179,,,0.288,,1.94,0.12,,,,
27.727,NAV_TO_LANDING,1.0891,0.286,0.203,,,,2.64,0.01,-0.06,0.0,0.2802,-0.0592,-0.0093,1.147,1.44,2.799,0.288,,1.94,0.12,,,,
27.777,NAV_TO_LANDING,1.1028,0.2832,0.2,,,,2.82,0.08,-0.04,0.0,0.2797,-0.0594,-0.0109,1.147,1.44,2.799,0.292,,1.94,0.12,,,,
27.828,NAV_TO_LANDING,1.1156,0.2811,0.202,,,,3.03,0.01,-0.09,0.0,0.2765,-0.0571,-0.0147,1.128,,,0.292,,1.94,0.12,,,,
27.899,NAV_TO_LANDING,1.128,0.2774,0.201,,,,3.18,0.06,-0.11,0.0,0.2728,-0.0598,-0.0074,1.128,,,0.255,,1.94,0.12,,,,
27.931,NAV_TO_LANDING,1.1418,0.2754,0.197,,,,3.31,-0.09,-0.19,0.0,0.274,-0.0568,-0.0115,1.101,1.463,2.739,0.255,,1.94,0.12,,,,
27.979,NAV_TO_LANDING,1.1541,0.2735,0.198,,,,3.36,-0.2,-0.22,0.0,0.2711,-0.0528,-0.0141,1.101,1.463,2.739,0.249,,1.94,0.12,,,,
28.028,NAV_TO_LANDING,1.1702,0.2718,0.197,,,,3.4,-0.25,-0.31,0.0,0.2811,-0.048,-0.0098,1.08,,,0.249,,1.94,0.12,,,,
28.077,NAV_TO_LANDING,1.1833,0.2701,0.197,,,,3.36,-0.12,-0.31,0.0,0.2809,-0.0442,-0.0093,1.08,,,0.245,,1.94,0.12,,,,
28.127,NAV_TO_LANDING,1.1964,0.2686,0.199,,,,3.28,-0.47,0.66,0.0,0.2784,-0.0407,-0.0049,1.037,,2.712,0.245,,1.94,0.12,,,,
28.211,NAV_TO_LANDING,1.211,0.2675,0.199,,,,3.17,-1.33,2.68,0.0,0.2677,-0.032,-0.0009,1.037,,2.712,0.25,,1.94,0.12,,,,
28.231,NAV_TO_LANDING,1.2252,0.2671,0.2,,,,3.08,-1.87,3.87,0.0,0.2395,-0.0184,-0.0006,1.016,,,0.25,,1.94,0.12,,,,
28.28,NAV_TO_LANDING,1.2363,0.2679,0.201,,,,2.98,-2.15,4.39,0.0,0.2081,0.0009,-0.0004,1.016,,,0.254,,1.94,0.12,,,,
28.327,NAV_TO_LANDING,1.2456,0.269,0.202,,,,2.83,-2.21,4.57,0.0,0.1677,0.0186,0.0007,0.992,1.337,,0.254,,1.94,0.12,,,,
28.376,NAV_TO_LANDING,1.2525,0.2719,0.2,,,,2.7,-2.09,4.39,0.0,0.1279,0.04,-0.001,0.992,1.337,,0.275,,1.94,0.12,,,,
28.428,NAV_TO_LANDING,1.2586,0.276,0.201,,,,2.62,-1.78,4.01,0.0,0.093,0.0591,-0.0058,0.985,1.369,,0.275,,1.94,0.12,,,,
28.478,NAV_TO_LANDING,1.2615,0.279,0.195,,,,2.49,-1.33,3.57,0.0,0.0569,0.0709,-0.0038,0.985,1.369,,0.294,,1.94,0.12,,,,
28.539,NAV_TO_LANDING,1.2632,0.284,0.192,,,,2.38,-0.92,2.94,0.0,0.0267,0.0828,-0.0158,0.974,,,0.294,,1.94,0.12,,,,
28.582,NAV_TO_LANDING,1.2643,0.2894,0.196,,,,2.28,-0.6,2.33,0.0,0.004,0.0908,-0.0128,0.974,,,0.298,,1.94,0.12,,,,
28.657,NAV_TO_LANDING,1.2638,0.2951,0.197,,,,2.2,-0.31,1.66,0.0,-0.0147,0.0968,-0.0048,0.974,1.474,,0.298,,1.94,0.12,,,,
28.687,NAV_TO_LANDING,1.2626,0.2996,0.195,,,,2.12,-0.13,1.09,0.0,-0.0274,0.0978,-0.0019,0.974,1.474,,0.303,,1.94,0.12,,,,
28.727,NAV_TO_LANDING,1.2608,0.3065,0.196,,,,2.06,0.04,0.59,-0.0,-0.0357,0.103,-0.0001,0.97,1.555,,0.303,,1.94,0.12,,,,
28.778,NAV_TO_LANDING,1.2602,0.3114,0.194,,,,1.96,0.49,0.2,-0.0,-0.0348,0.1004,0.0044,0.97,1.555,,0.311,,1.1159,0.352,,,,
28.85,NAV_TO_LANDING,1.2595,0.3162,0.199,,,,1.89,1.09,-0.09,0.0,-0.0322,0.0936,-0.0014,0.978,,,0.311,,1.1159,0.352,,,,
28.878,NAV_TO_LANDING,1.2584,0.3197,0.197,,,,1.8,1.37,-0.03,0.0,-0.0288,0.0803,0.0092,0.978,,,0.32,,1.1159,0.352,,,,
28.928,NAV_TO_LANDING,1.2595,0.3227,0.198,,,,1.66,1.19,0.47,0.0,-0.0222,0.0673,0.0043,0.979,,,0.32,,1.1159,0.352,,,,
28.977,NAV_TO_LANDING,1.2586,0.3268,0.197,,,,1.61,1.06,0.8,0.0,-0.0259,0.0604,0.0073,0.979,,,0.322,,1.1159,0.352,,,,
29.027,NAV_TO_LANDING,1.2593,0.3292,0.196,,,,1.58,1.06,1.09,0.0,-0.0272,0.0505,0.003,0.974,1.603,,0.322,,1.1159,0.352,,,,
29.076,NAV_TO_LANDING,1.2591,0.3317,0.199,,,,1.55,1.0,1.33,0.0,-0.0325,0.0423,0.0041,0.974,1.603,,0.325,,1.1159,0.352,,,,
29.149,NAV_TO_LANDING,1.2572,0.3336,0.202,,,,1.51,0.8,1.41,0.0,-0.0441,0.0341,0.0086,0.983,1.578,,0.325,,1.1159,0.352,,,,
29.178,NAV_TO_LANDING,1.2551,0.3357,0.202,,,,1.5,0.61,1.38,0.0,-0.0547,0.0294,0.0094,0.983,1.578,,0.328,,1.1159,0.352,,,,
29.248,NAV_TO_LANDING,1.2533,0.3364,0.2,,,,1.53,0.62,1.29,0.0,-0.0625,0.0225,0.0088,0.981,,,0.328,,1.1159,0.352,,,,
29.283,NAV_TO_LANDING,1.2502,0.3367,0.198,,,,1.53,0.51,1.16,0.0,-0.072,0.0154,0.0029,0.981,,,0.326,,1.1159,0.352,,,,
29.327,NAV_TO_LANDING,1.2491,0.3371,0.197,,,,1.51,0.33,1.06,0.0,-0.0742,0.0112,-0.0031,0.989,1.575,,0.326,,1.1159,0.352,,,,
29.377,NAV_TO_LANDING,1.2453,0.3374,0.2,,,,1.52,0.21,0.94,0.0,-0.0822,0.0079,-0.0043,0.989,1.575,,0.33,,1.1159,0.352,,,,
29.434,NAV_TO_LANDING,1.2429,0.3368,0.2,,,,1.55,0.03,0.8,0.0,-0.0848,0.0043,0.0021,0.991,1.554,,0.33,,1.1159,0.352,,,,
29.488,NAV_TO_LANDING,1.239,0.3372,0.201,,,,1.66,-0.13,0.56,0.0,-0.0893,0.0051,0.0007,0.991,1.554,,0.327,,1.1159,0.352,,,,
29.544,NAV_TO_LANDING,1.2358,0.3376,0.201,,,,1.79,-0.25,0.38,0.0,-0.0895,0.007,0.0052,0.999,1.566,,0.327,,1.1159,0.352,,,,
29.576,NAV_TO_LANDING,1.2348,0.3388,0.202,,,,1.99,-0.27,0.34,0.0,-0.0829,0.0119,0.0054,0.999,1.566,,0.322,,1.1159,0.352,,,,
29.627,NAV_TO_LANDING,1.2329,0.3395,0.201,,,,2.15,-0.27,0.23,0.0,-0.079,0.0146,0.0051,1.003,,,0.322,,1.1159,0.352,,,,
29.677,NAV_TO_LANDING,1.2298,0.3411,0.201,,,,2.34,-0.21,0.33,0.0,-0.0786,0.0192,0.0029,1.003,,,0.326,,1.1159,0.352,,,,
29.726,NAV_TO_LANDING,1.227,0.3431,0.199,,,,2.53,-0.1,0.4,0.0,-0.0787,0.0232,0.002,1.008,1.561,,0.326,,1.1159,0.352,,,,
29.811,NAV_TO_LANDING,1.2257,0.3454,0.198,,,,2.69,0.08,0.38,0.0,-0.0744,0.0268,-0.0025,1.008,1.561,,0.327,,1.1159,0.352,,,,
29.827,NAV_TO_LANDING,1.224,0.3478,0.2,,,,2.75,0.21,0.4,0.0,-0.0715,0.0288,-0.0039,1.011,,,0.327,,1.1159,0.352,,,,
29.891,NAV_TO_LANDING,1.222,0.3504,0.2,,,,2.82,0.19,0.57,0.0,-0.071,0.0307,0.0003,1.011,,,0.33,,1.1159,0.352,,,,
29.959,NAV_TO_LANDING,1.2196,0.3524,0.201,,,,2.9,0.29,0.71,0.0,-0.0726,0.03,0.0005,1.027,1.554,,0.33,,1.1159,0.352,,,,
29.984,NAV_TO_LANDING,1.2179,0.3555,0.199,,,,3.04,0.38,0.66,0.0,-0.0726,0.0316,0.0025,1.027,1.554,,0.328,,1.1159,0.352,,,,
30.026,NAV_TO_LANDING,1.2157,0.3566,0.2,,,,3.15,0.51,0.76,0.0,-0.0738,0.0267,0.0006,,,,0.328,,1.1159,0.352,,,,
30.079,NAV_TO_LANDING,1.2126,0.3579,0.203,,,,3.22,0.43,0.86,0.0,-0.0787,0.0224,0.005,,,,0.336,,1.1159,0.352,,,,
30.137,NAV_TO_LANDING,1.2093,0.3595,0.202,,,,3.27,0.48,0.8,0.0,-0.0837,0.0197,0.0109,,,,0.336,,1.1159,0.352,,,,
30.209,NAV_TO_LANDING,1.2071,0.3606,0.2,,,,3.26,0.5,0.67,0.0,-0.0839,0.0158,0.005,,,,0.332,,1.1159,0.352,,,,
30.246,NAV_TO_LANDING,1.2042,0.3609,0.201,,,,3.16,0.47,0.49,0.0,-0.0848,0.0104,0.0016,1.042,1.534,,0.332,,1.1159,0.352,,,,
30.277,NAV_TO_LANDING,1.1999,0.361,0.204,,,,2.99,0.58,0.54,0.0,-0.0885,0.0048,0.0029,1.042,1.534,,0.333,,1.1159,0.352,,,,
30.327,NAV_TO_LANDING,1.1975,0.3611,0.201,,,,2.82,0.6,0.45,0.0,-0.0866,-0.0002,0.0089,1.047,1.532,,0.333,,1.1159,0.352,,,,
30.377,NAV_TO_LANDING,1.1935,0.3606,0.2,,,,2.7,0.55,0.39,0.0,-0.0886,-0.0063,-0.0013,1.047,1.532,,0.323,,1.1159,0.352,,,,
30.454,NAV_TO_LANDING,1.1912,0.3594,0.201,,,,2.61,0.45,0.31,0.0,-0.0852,-0.0128,0.0004,1.054,1.541,2.652,0.323,,1.1159,0.352,,,,
30.481,NAV_TO_LANDING,1.1867,0.3581,0.201,,,,2.56,0.31,0.26,0.0,-0.0881,-0.0184,-0.0001,1.054,1.541,2.652,0.322,,1.1159,0.352,,,,
30.539,NAV_TO_LANDING,1.182,0.3571,0.202,,,,2.48,0.19,0.24,0.0,-0.0909,-0.0207,-0.0017,1.053,1.528,,0.322,,1.1159,0.352,,,,
30.577,NAV_TO_LANDING,1.1792,0.3556,0.202,,,,2.42,0.12,0.3,0.0,-0.0883,-0.0234,-0.0008,1.053,1.528,,0.321,,1.1159,0.352,,,,
30.626,NAV_TO_LANDING,1.1763,0.3553,0.205,,,,2.42,0.1,0.32,0.0,-0.0863,-0.0216,-0.0007,1.055,,2.518,0.321,,1.1159,0.352,,,,
30.677,NAV_TO_LANDING,1.1731,0.3545,0.199,,,,2.49,0.04,0.35,0.0,-0.0853,-0.0215,0.0024,1.055,,2.518,0.319,,1.1159,0.352,,,,
30.753,NAV_TO_LANDING,1.1689,0.3531,0.204,,,,2.61,-0.02,0.44,0.0,-0.0885,-0.0226,-0.0116,1.063,,2.547,0.319,,1.1159,0.352,,,,
30.785,NAV_TO_LANDING,1.1665,0.3537,0.205,,,,2.8,-0.06,0.44,0.0,-0.0861,-0.017,0.0005,1.063,,2.547,0.315,,1.1159,0.352,,,,
30.851,NAV_TO_LANDING,1.1622,0.353,0.204,,,,3.01,-0.09,0.43,0.0,-0.0892,-0.0161,-0.0014,,1.497,,0.315,,1.1159,0.352,,,,
30.891,NAV_TO_LANDING,1.1586,0.3526,0.202,,,,3.19,-0.03,0.25,0.0,-0.0893,-0.0145,-0.0044,,1.497,,0.318,,1.1159,0.352,,,,
