time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
40.751,0.2399,0.0216,0.198,-0.1244,0.0235,-0.0021
40.801,0.2346,0.0234,0.197,-0.1187,0.0275,-0.0067
40.852,0.2287,0.0245,0.201,-0.1113,0.0288,-0.0059
40.901,0.2228,0.0262,0.199,-0.1076,0.0314,0.0036
40.952,0.2177,0.0278,0.2,-0.1029,0.0315,0.0028
41.001,0.2135,0.0294,0.201,-0.0941,0.0343,0.005
41.051,0.2096,0.0318,0.202,-0.0914,0.0382,0.0092
41.101,0.2051,0.034,0.204,-0.0866,0.0414,0.0122
41.151,0.2009,0.0369,0.203,-0.0838,0.0445,0.015
41.202,0.1969,0.0399,0.205,-0.0809,0.0445,0.0118
41.252,0.1927,0.0433,0.205,-0.0825,0.0439,0.0149
41.301,0.1885,0.0458,0.204,-0.084,0.0431,0.0114
41.351,0.1842,0.0479,0.204,-0.0934,0.0381,0.0062
41.402,0.1794,0.0498,0.203,-0.0989,0.0281,0.0028
41.452,0.1735,0.0516,0.203,-0.104,0.0219,0.0008
41.502,0.1678,0.0525,0.202,-0.1106,0.0089,-0.0012
41.552,0.1622,0.0528,0.205,-0.1135,-0.0007,-0.0052
41.601,0.1567,0.0527,0.203,-0.1203,-0.0124,-0.0011
41.651,0.1509,0.0523,0.204,-0.1213,-0.0203,-0.0078
41.701,0.1453,0.0517,0.202,-0.1221,-0.0279,-0.0054
41.751,0.1381,0.0503,0.206,-0.1248,-0.0341,-0.01
41.802,0.1309,0.0491,0.2,-0.1255,-0.0347,-0.0047
41.851,0.1247,0.048,0.201,-0.125,-0.0378,-0.0197
41.901,0.1186,0.0466,0.198,-0.1211,-0.0374,-0.015
41.951,0.1132,0.0459,0.195,-0.1132,-0.0347,-0.0193
42.001,0.1069,0.0437,0.196,-0.1031,-0.0374,-0.0241
42.051,0.102,0.0419,0.196,-0.0926,-0.0363,-0.0131
42.101,0.0979,0.0412,0.195,-0.0812,-0.0353,-0.0067
42.155,0.0935,0.0401,0.194,-0.0765,-0.0313,-0.0031
42.201,0.09,0.0389,0.197,-0.0726,-0.0302,-0.0014
42.251,0.0859,0.037,0.198,-0.0685,-0.031,0.0088
42.301,0.0822,0.0354,0.197,-0.0641,-0.0317,0.0155
42.352,0.0781,0.0339,0.198,-0.0659,-0.0311,0.0068
42.4,0.0749,0.0322,0.199,-0.0632,-0.0295,0.0079
42.452,0.0717,0.0315,0.198,-0.0601,-0.0258,0.0106
42.503,0.0685,0.0314,0.198,-0.06,-0.0191,0.0043
42.551,0.0657,0.0307,0.199,-0.0577,-0.0154,0.0077
42.601,0.0607,0.0304,0.194,-0.0596,-0.0133,0.0105
42.651,0.0588,0.0299,0.198,-0.0571,-0.0098,-0.0011
42.709,0.0554,0.0301,0.199,-0.0576,-0.0071,0.0156
42.751,0.0523,0.0299,0.205,-0.0585,-0.0063,0.0175
42.801,0.0485,0.0296,0.203,-0.0622,-0.0068,0.0238
42.851,0.044,0.0295,0.2,-0.0619,-0.0073,0.0181
42.905,0.0414,0.0286,0.201,-0.0594,-0.0099,0.0014
42.952,0.0386,0.028,0.202,-0.053,-0.0107,0.0042
43.001,0.0361,0.0268,0.203,-0.0512,-0.0159,0.0053
43.052,0.0324,0.0255,0.203,-0.0459,-0.0186,0.005
43.102,0.0305,0.0239,0.204,-0.0407,-0.0193,0.0027
43.15,0.0282,0.0227,0.207,-0.0379,-0.0201,0.0056
43.201,0.026,0.0211,0.203,-0.0325,-0.0194,0.0108
43.25,0.0239,0.0203,0.204,-0.0304,-0.0151,0.0001
43.3,0.0224,0.0191,0.204,-0.0258,-0.0132,0.001
43.351,0.0204,0.0181,0.204,-0.0267,-0.011,0.0014
43.4,0.018,0.0173,0.204,-0.0254,-0.0055,-0.0013
43.451,0.0164,0.0165,0.203,-0.0228,-0.0024,-0.001
43.501,0.0145,0.0165,0.204,-0.0217,0.0029,-0.0033
43.551,0.0135,0.0164,0.207,-0.0182,0.0075,0.0007
43.601,0.0126,0.017,0.205,-0.0145,0.0154,0.0059
43.65,0.0126,0.0192,0.206,-0.0098,0.0224,-0.0038
43.702,0.012,0.0217,0.201,-0.0065,0.0287,-0.0002
43.751,0.0128,0.0248,0.205,-0.0006,0.0324,-0.014
43.8,0.0133,0.0264,0.205,0.0034,0.032,-0.0039
43.852,0.0154,0.0284,0.201,0.0102,0.0312,-0.0008
43.901,0.0173,0.0289,0.201,0.0144,0.0255,-0.0151
43.951,0.0177,0.0291,0.202,0.0136,0.0181,-0.0128
44.0,0.0192,0.0282,0.201,0.011,0.0076,-0.006
44.051,0.0194,0.0273,0.197,0.0076,0.0025,-0.0096
44.101,0.0205,0.0261,0.197,0.0056,-0.0044,-0.0193
44.151,0.0206,0.0243,0.201,0.0007,-0.0101,-0.0117
44.2,0.0211,0.0225,0.198,-0.0025,-0.0165,0.0013
44.25,0.0208,0.0203,0.198,-0.0074,-0.0186,-0.0034
44.301,0.0203,0.0183,0.201,-0.013,-0.0189,-0.0016
44.351,0.0199,0.0174,0.197,-0.0185,-0.0143,0.0092
44.402,0.018,0.0172,0.199,-0.025,-0.0084,-0.002
44.45,0.0157,0.0168,0.2,-0.0318,-0.004,0.004
44.501,0.0143,0.0173,0.201,-0.0339,0.0051,0.0096
44.551,0.0132,0.019,0.202,-0.0349,0.0129,0.0067
44.602,0.0114,0.0204,0.199,-0.0371,0.0181,0.0082
44.65,0.0097,0.0222,0.2,-0.0349,0.0238,-0.0008
44.701,0.0077,0.0244,0.2,-0.0356,0.0299,-0.0
44.75,0.0069,0.0254,0.202,-0.0306,0.0288,0.0021
44.801,0.0056,0.0278,0.2,-0.0286,0.0319,0.0009
44.85,0.0048,0.029,0.199,-0.0259,0.0269,-0.0014
44.901,0.0043,0.0301,0.199,-0.0208,0.0247,-0.0053
44.95,0.0037,0.032,0.201,-0.0183,0.0202,-0.0028
45.0,0.0028,0.0318,0.197,-0.0144,0.0139,0.0042
45.05,0.0032,0.0318,0.199,-0.0088,0.0082,-0.0055
45.101,0.0034,0.0312,0.2,-0.0036,0.0013,0.0013
45.15,0.0033,0.0299,0.201,-0.0017,-0.0033,0.0067
45.201,0.0042,0.029,0.198,0.0037,-0.0057,0.0059
45.255,0.006,0.0278,0.202,0.0075,-0.0091,-0.0015
45.3,0.0068,0.0264,0.198,0.0104,-0.007,0.0063
45.351,0.0083,0.0271,0.198,0.0118,-0.0044,0.0004
45.4,0.0091,0.0266,0.198,0.0122,-0.0038,-0.0028
45.45,0.0106,0.0253,0.2,0.0117,-0.0025,-0.0008
45.501,0.0128,0.0268,0.2,0.0135,0.0053,0.005
45.55,0.0141,0.0286,0.201,0.0108,0.0139,0.0049
45.6,0.0139,0.0309,0.2,0.0046,0.0201,0.0049
45.65,0.0144,0.0328,0.199,0.0006,0.0254,0.0025
45.702,0.0133,0.0357,0.2,-0.0075,0.0278,-0.0012
45.75,0.013,0.038,0.2,-0.0113,0.0288,0.0028
45.801,0.0109,0.0393,0.2,-0.02,0.0246,0.0022
45.851,0.0094,0.0405,0.201,-0.0259,0.0205,0.0002
45.901,0.0083,0.0409,0.201,-0.0261,0.0136,0.0035
45.95,0.0067,0.0417,0.199,-0.0299,0.008,0.0034
46.001,0.0048,0.0421,0.199,-0.0294,0.002,-0.0009
46.05,0.0028,0.0419,0.2,-0.0292,-0.0031,-0.0021
46.101,0.0015,0.042,0.201,-0.0259,-0.0078,0.0001
46.15,-0.0005,0.0412,0.202,-0.0252,-0.0144,0.0011
46.2,-0.0021,0.04,0.199,-0.0218,-0.0185,0.0033
46.25,-0.0041,0.0383,0.199,-0.0194,-0.0234,-0.0047
46.3,-0.0043,0.0366,0.197,-0.0127,-0.0262,-0.0035
46.35,-0.0046,0.0352,0.197,-0.007,-0.0276,-0.006
46.401,-0.0035,0.0328,0.199,0.001,-0.0303,-0.005
46.45,-0.0025,0.0314,0.202,0.007,-0.0292,0.0015
46.501,-0.0015,0.031,0.199,0.0117,-0.0246,0.0115
46.55,0.0004,0.0313,0.201,0.0178,-0.0167,0.0032
46.601,0.0025,0.0307,0.198,0.02,-0.0134,0.0051
46.649,0.0048,0.032,0.204,0.0208,-0.0029,-0.002
46.701,0.0054,0.0334,0.2,0.0174,0.0025,0.0065
46.75,0.0065,0.035,0.2,0.0139,0.0122,-0.0009
46.8,0.007,0.0382,0.198,0.0081,0.0182,-0.0049
46.85,0.0077,0.0407,0.196,0.0043,0.0216,-0.0073
46.9,0.0074,0.0427,0.196,-0.0018,0.0212,-0.0124
46.95,0.007,0.0444,0.197,-0.0065,0.0175,-0.0094
47.0,0.007,0.0464,0.194,-0.0087,0.0142,-0.0038
47.05,0.0072,0.0474,0.194,-0.0106,0.0078,-0.0107
47.1,0.0061,0.0488,0.194,-0.0134,0.0011,-0.0116
47.15,0.0052,0.0489,0.194,-0.0164,-0.0068,-0.0129
47.201,0.0043,0.048,0.193,-0.0155,-0.0175,-0.0143
47.25,0.004,0.047,0.192,-0.0171,-0.0244,-0.0174
47.301,0.0028,0.045,0.191,-0.0157,-0.0327,-0.0242
47.35,0.0026,0.0432,0.192,-0.0111,-0.0357,-0.0323
47.402,0.0023,0.0407,0.186,-0.0084,-0.0394,-0.0345
47.45,0.0024,0.0379,0.185,-0.0045,-0.0421,-0.0563
47.501,0.0023,0.0357,0.18,-0.0015,-0.0418,-0.065
47.55,0.0028,0.0336,0.185,0.0018,-0.0392,-0.0829
47.599,0.0037,0.0324,0.175,0.0067,-0.0337,-0.0772
47.652,0.004,0.0324,0.173,0.0084,-0.0246,-0.1012
47.703,0.0014,0.0288,0.166,-0.0002,-0.0243,-0.1188
47.75,0.0028,0.0308,0.157,0.006,-0.0135,-0.135
47.801,0.0101,0.0331,0.143,0.0241,0.0002,-0.1566
47.853,0.0102,0.0349,0.135,0.0211,0.015,-0.1861
47.9,0.0102,0.0396,0.121,0.0171,0.0247,-0.1928
47.95,0.0117,0.039,0.11,0.0169,0.0161,-0.207
47.999,0.0139,0.0413,0.101,0.0119,0.0171,-0.215
48.051,0.0153,0.0502,0.093,0.0162,0.0482,-0.2092
48.099,0.0168,0.0501,0.079,0.0169,0.0351,-0.1989
48.151,0.0162,0.0572,0.078,0.0078,0.0505,-0.2026
48.199,0.014,0.0582,0.06,-0.0098,0.0314,-0.1657
48.249,0.0174,0.06,0.053,0.0046,0.0161,-0.1735
48.3,0.0142,0.0603,0.042,-0.0251,0.0089,-0.1584
48.349,0.011,0.054,0.036,-0.0466,-0.0552,-0.1426
48.399,0.0062,0.046,0.027,-0.0722,-0.1101,-0.1273
48.45,-0.0004,0.0348,0.027,-0.1003,-0.1654,-0.1195
48.499,-0.0088,0.0193,0.023,-0.1308,-0.2302,-0.0905
48.55,-0.0171,0.005,0.022,-0.1454,-0.2499,-0.0723
48.599,-0.0251,-0.0072,0.019,-0.1439,-0.2294,-0.0496
48.649,-0.0322,-0.0156,0.019,-0.1267,-0.1788,-0.0359
48.699,-0.0368,-0.0175,0.011,-0.0904,-0.0965,-0.0605
48.749,-0.0331,-0.018,0.001,-0.0166,-0.0123,-0.3122
48.8,-0.0478,-0.012,0.006,-0.1042,-0.0536,0.0937
48.85,-0.0544,-0.0138,0.013,-0.1151,-0.0702,-0.0263
48.899,-0.0564,-0.0169,0.014,-0.0933,-0.0725,0.0539
48.95,-0.0612,-0.0208,0.015,-0.0974,-0.0874,0.0623
49.0,-0.0662,-0.0255,0.016,-0.1013,-0.102,0.0625
49.049,-0.0669,-0.0256,0.015,-0.0764,-0.0883,0.0623
