time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.923,0.0134,0.0151,0.231,13.49,0.65,0.22,24.21,0.0106,0.0527,-0.0047,,0.778,,0.724,
10.973,0.0162,0.0206,0.233,14.63,0.96,0.42,25.01,0.0132,0.0535,-0.0038,,0.772,1.398,0.724,
11.023,0.0198,0.0243,0.231,15.8,1.22,0.7,25.78,0.0189,0.0464,-0.0037,,0.772,1.398,0.709,
11.115,0.0218,0.0284,0.235,16.99,1.37,1.0,26.52,0.0179,0.039,-0.0013,,0.774,,0.709,
11.125,0.0241,0.0294,0.23,18.22,1.45,1.35,27.23,0.0176,0.0282,-0.0039,,0.774,,0.661,
11.172,0.0258,0.0315,0.23,19.48,1.42,1.57,27.9,0.0112,0.0108,-0.0151,,0.78,,0.661,
11.223,0.0281,0.0295,0.231,20.84,1.34,1.68,28.54,0.0048,-0.015,-0.0091,,0.78,,0.635,
11.273,0.0281,0.028,0.229,22.21,1.1,1.61,29.13,-0.0041,-0.0263,-0.0098,,0.798,,0.635,
11.323,0.0259,0.0264,0.225,23.67,0.79,1.5,29.69,-0.0054,-0.0269,-0.0122,,0.798,,0.625,
11.377,0.0301,0.0286,0.227,25.11,0.51,1.2,30.2,-0.0141,-0.0391,-0.0153,,0.813,,0.625,
11.443,0.0258,0.0236,0.229,26.59,0.45,1.24,30.66,-0.0261,-0.0536,-0.0063,,0.813,,0.611,
11.479,0.0256,0.0196,0.227,28.05,0.23,0.93,31.08,-0.0317,-0.0664,-0.002,,0.833,,0.611,
11.524,0.0227,0.0167,0.227,29.6,-0.01,0.58,31.45,-0.0396,-0.0697,-0.0051,,0.833,,0.598,
11.573,0.0204,0.0133,0.224,31.14,-0.18,0.3,31.77,-0.0454,-0.0696,-0.0091,,0.835,,0.598,
11.622,0.0184,0.01,0.225,32.74,-0.3,-0.13,32.04,-0.0476,-0.0676,-0.0088,,0.835,,0.611,
11.672,0.0152,0.0065,0.227,34.31,-0.43,-0.46,32.26,-0.0478,-0.0674,0.0015,,0.885,,0.611,
11.759,0.0137,0.0033,0.227,35.89,-0.48,-0.84,32.43,-0.044,-0.0578,-0.0011,,0.885,,0.663,
11.775,0.0114,0.0019,0.228,37.51,-0.5,-1.07,32.54,-0.0397,-0.0458,0.0035,,1.02,,0.663,
11.822,0.0099,0.0013,0.23,39.13,-0.44,-1.15,32.6,-0.0344,-0.0338,0.0002,,1.02,,,
11.873,0.0079,0.001,0.228,40.74,-0.42,-1.07,32.61,-0.0304,-0.0215,-0.0013,,1.243,,,
11.923,0.0029,0.0048,0.226,42.34,-0.28,-0.88,32.57,-0.0371,0.0021,-0.0068,,1.243,,,
11.973,0.0029,0.0073,0.227,43.97,0.01,-0.72,32.47,-0.0251,0.0138,-0.0093,,,,,
12.027,0.0031,0.0096,0.227,45.58,0.37,-0.52,32.32,-0.0195,0.0208,-0.008,,,,,
12.089,0.005,0.0132,0.226,47.19,0.57,-0.24,32.12,-0.0051,0.0278,-0.0107,,2.521,1.068,,
12.13,0.0072,0.0174,0.224,48.84,0.74,0.2,31.86,0.0056,0.0305,-0.0109,,2.521,1.068,,
12.173,0.0102,0.0205,0.223,50.51,0.81,0.53,31.56,0.0197,0.0336,-0.016,,2.581,1.058,,
12.222,0.0141,0.0254,0.225,52.18,0.79,0.91,31.2,0.0265,0.0311,-0.0124,,2.581,1.058,0.956,
12.272,0.0162,0.0277,0.221,53.86,0.71,1.32,30.8,0.0268,0.019,-0.0132,,2.614,1.07,0.956,
12.322,0.0203,0.0312,0.221,55.55,0.58,1.63,30.35,0.0333,0.0151,-0.0148,,2.614,1.07,1.018,
12.404,0.0224,0.0319,0.219,57.24,0.4,1.86,29.86,0.0341,0.0047,-0.0121,,2.583,1.114,1.018,
12.422,0.0255,0.0337,0.222,58.96,0.23,1.96,29.32,0.0322,-0.0095,-0.0096,,2.583,1.114,1.09,
12.488,0.0282,0.0325,0.221,60.68,0.05,1.96,28.74,0.0261,-0.0238,-0.0018,,2.523,,1.09,
12.522,0.0314,0.031,0.223,62.33,-0.18,1.91,28.11,0.0232,-0.0384,-0.0066,,2.523,,1.124,
12.572,0.0326,0.0292,0.223,63.94,-0.43,1.66,27.45,0.0154,-0.0495,0.0035,,2.404,,1.124,
12.623,0.0345,0.0258,0.225,65.48,-0.64,1.41,26.76,0.0109,-0.06,-0.0008,,2.404,,1.14,
12.74,0.0351,0.0226,0.22,66.93,-0.78,1.15,26.03,0.0024,-0.0674,-0.0054,,,,1.14,
12.747,0.035,0.0199,0.217,68.34,-0.92,0.81,25.27,-0.0072,-0.0744,-0.0078,,,,1.192,
12.778,0.0352,0.0172,0.222,69.68,-0.98,0.49,24.48,-0.0156,-0.0701,-0.006,,,,1.192,
12.822,0.0342,0.0141,0.221,70.96,-0.98,0.21,23.66,-0.0246,-0.0714,-0.0003,,,,1.281,
12.873,0.0327,0.0119,0.219,72.27,-0.93,-0.09,22.82,-0.032,-0.0637,-0.0075,,,2.017,1.281,
12.922,0.0313,0.0102,0.22,73.53,-0.83,-0.42,21.96,-0.0384,-0.0553,-0.005,,,2.017,1.483,
12.973,0.0295,0.0117,0.219,74.79,-0.63,-0.56,21.08,-0.0429,-0.0403,-0.0028,,0.609,,1.483,
13.064,0.0252,0.0109,0.218,76.0,-0.46,-0.56,20.19,-0.0491,-0.0251,-0.0058,,0.609,,1.661,
13.075,0.0244,0.0136,0.221,77.16,-0.09,-0.56,19.28,-0.0493,-0.0117,-0.0006,,0.543,1.729,1.661,
13.122,0.0221,0.0151,0.22,78.23,0.14,-0.33,18.37,-0.0451,-0.0011,-0.0004,,0.543,1.729,,
13.174,0.0211,0.0173,0.22,79.28,0.39,-0.11,17.45,-0.0379,0.0092,-0.0049,,0.497,1.736,,
13.223,0.0205,0.022,0.218,80.36,0.58,0.2,16.52,-0.0314,0.0185,-0.0052,,0.497,1.736,,
13.271,0.0203,0.0237,0.223,81.4,0.66,0.49,15.6,-0.022,0.0246,0.0019,,0.472,1.723,,
13.348,0.021,0.0291,0.22,82.41,0.66,0.74,14.68,-0.0135,0.0247,-0.0014,,0.472,1.723,,
13.387,0.0221,0.0324,0.218,83.39,0.6,1.06,13.77,-0.0044,0.024,-0.0125,,0.461,1.719,,
13.424,0.0234,0.0335,0.221,84.31,0.4,1.33,12.87,0.003,0.0144,-0.0098,,0.461,1.719,,
13.472,0.024,0.0363,0.22,85.17,0.25,1.49,11.98,0.0093,0.0095,-0.0025,,0.452,1.749,,
13.522,0.0262,0.0371,0.222,86.02,0.14,1.62,11.11,0.0138,-0.0022,-0.0096,,0.452,1.749,,
13.571,0.0276,0.0371,0.215,86.79,-0.13,1.62,10.26,0.0151,-0.0148,-0.0058,,0.453,1.755,,
13.622,0.0303,0.0369,0.217,87.49,-0.32,1.61,9.43,0.0187,-0.0247,-0.0176,,0.453,1.755,,
13.714,0.0313,0.0358,0.218,88.16,-0.53,1.53,8.62,0.0157,-0.0374,-0.0096,,0.451,1.744,,
13.722,0.0337,0.0349,0.214,88.74,-0.74,1.18,7.84,0.0141,-0.0486,-0.0088,,0.451,1.744,,
13.773,0.0347,0.032,0.213,89.3,-0.88,0.96,7.09,0.0084,-0.0551,-0.0164,,0.447,1.737,,
13.822,0.0347,0.0299,0.214,89.8,-0.99,0.69,6.37,0.0004,-0.0611,-0.0128,,0.447,1.737,,
13.872,0.0353,0.0262,0.211,90.27,-0.99,0.44,5.68,-0.0053,-0.0667,-0.0068,,0.447,1.736,,
13.922,0.0347,0.0245,0.215,90.72,-0.9,0.17,5.03,-0.0141,-0.0652,-0.0112,,0.447,1.736,,
13.974,0.0339,0.0213,0.22,91.11,-0.84,-0.05,4.42,-0.0216,-0.0635,0.0,,0.443,1.711,,
14.04,0.0325,0.0204,0.215,91.42,-0.68,-0.2,3.85,-0.0287,-0.057,0.0017,,0.443,1.711,,
14.078,0.0306,0.0189,0.21,91.69,-0.6,-0.27,3.31,-0.035,-0.0495,-0.0107,,0.437,1.705,,
14.122,0.0281,0.0179,0.213,91.87,-0.44,-0.26,2.82,-0.0417,-0.0446,-0.0121,,0.437,1.705,,
14.171,0.026,0.017,0.21,92.01,-0.27,-0.22,2.37,-0.0457,-0.0374,-0.0053,,0.437,1.698,,
14.221,0.0235,0.0178,0.212,92.15,-0.09,-0.19,1.96,-0.0467,-0.0253,-0.0148,,0.437,1.698,,
14.272,0.0208,0.0194,0.21,92.25,0.15,-0.12,1.6,-0.046,-0.0161,-0.0047,,0.439,1.69,,
14.363,0.0195,0.0202,0.211,92.36,0.3,0.14,1.28,-0.0447,-0.012,-0.0087,,0.439,1.69,,
14.374,0.0164,0.0216,0.208,92.43,0.43,0.31,1.0,-0.0445,-0.0028,-0.0069,,0.443,1.692,,
14.423,0.0134,0.0231,0.209,92.5,0.66,0.58,0.75,-0.04,-0.0018,-0.0105,,0.443,1.692,,
14.471,0.0117,0.0261,0.213,92.55,0.8,0.78,0.55,-0.0349,0.0014,0.0062,,0.445,1.696,,
14.521,0.0102,0.0279,0.213,92.54,0.91,0.91,0.39,-0.0271,-0.0,0.0001,,0.445,1.696,,
14.572,0.009,0.0296,0.211,92.59,0.95,1.12,0.26,-0.0185,0.001,-0.0012,,0.445,1.712,,
14.624,0.0086,0.0311,0.208,92.61,0.9,1.19,0.16,-0.0094,-0.0038,-0.0061,,0.445,1.712,,
14.689,0.0083,0.0328,0.207,92.62,0.78,1.28,0.09,-0.0016,-0.0089,-0.0149,,0.448,1.689,,
14.727,0.0097,0.0326,0.208,92.67,0.63,1.24,0.04,0.01,-0.0165,-0.011,,0.448,1.689,,
14.771,0.0112,0.0328,0.208,92.67,0.45,1.13,0.01,0.0194,-0.0247,-0.0081,,0.451,1.695,,
14.852,0.0142,0.0317,0.202,92.72,0.16,1.0,0.0,0.0286,-0.0342,-0.0096,,0.451,1.695,,
14.899,0.0165,0.0293,0.21,92.73,-0.15,0.84,0.0,0.0295,-0.0397,-0.0181,,0.451,1.685,,
14.922,0.0178,0.0294,0.205,92.74,-0.52,0.71,0.0,0.0274,-0.0421,0.0049,,0.451,1.685,,
15.002,0.0182,0.0283,0.21,92.75,-0.64,0.59,0.0,0.021,-0.0442,-0.0067,,0.449,1.731,,
15.038,0.0189,0.0253,0.208,92.73,-0.72,0.58,0.0,0.013,-0.0479,0.0039,,0.449,1.731,,
15.071,0.0183,0.0233,0.207,92.71,-0.73,0.55,0.0,0.0048,-0.0549,0.0007,0.884,0.446,1.737,,
15.122,0.0176,0.0211,0.211,92.65,-0.62,0.4,0.0,-0.0049,-0.0546,-0.0053,0.884,0.446,1.737,,
15.172,0.0166,0.0214,0.208,92.63,-0.42,0.24,0.0,-0.012,-0.0517,0.0022,,0.445,1.719,,
15.222,0.0141,0.0206,0.208,92.62,-0.17,0.17,0.0,-0.0178,-0.0463,-0.008,,0.445,1.719,,
15.324,0.0113,0.0195,0.206,92.64,0.09,0.15,0.0,-0.0235,-0.0457,-0.0092,,0.439,1.715,,
15.333,0.0091,0.0175,0.205,92.62,0.27,0.09,0.0,-0.0248,-0.046,-0.0095,,0.439,1.715,,
15.373,0.0073,0.0173,0.205,92.61,0.47,-0.01,0.0,-0.0265,-0.0399,-0.0101,,0.438,1.728,,
15.422,0.0049,0.0165,0.205,92.6,0.48,-0.05,0.0,-0.0235,-0.0365,-0.0082,,0.438,1.728,,
15.471,0.0039,0.017,0.204,92.54,0.61,-0.12,0.0,-0.0178,-0.0265,-0.0061,,0.438,1.711,,
15.521,0.0028,0.0186,0.206,92.49,0.67,-0.11,0.0,-0.0132,-0.0173,-0.0062,,0.438,1.711,,
15.571,0.0028,0.0187,0.206,92.47,0.71,0.05,0.01,-0.0066,-0.0134,-0.0012,,0.435,1.712,,
15.653,0.0028,0.0217,0.211,92.41,0.75,0.18,0.01,-0.002,-0.0039,-0.0032,,0.435,1.712,,
15.678,0.0025,0.0231,0.204,92.37,0.65,0.4,0.01,0.0063,0.0,0.0062,,0.441,1.712,,
15.721,0.0039,0.0254,0.208,92.35,0.62,0.6,0.01,0.0143,-0.0009,-0.0081,,0.441,1.712,,
15.772,0.0055,0.0259,0.205,92.27,0.42,0.92,0.01,0.0205,-0.0042,0.0007,,0.445,1.727,,
15.821,0.0076,0.0277,0.206,92.19,0.31,1.08,0.01,0.0269,-0.0061,-0.0089,,0.445,1.727,,
15.872,0.0096,0.0274,0.204,92.1,0.11,1.19,0.01,0.0287,-0.0167,-0.0068,,0.444,1.749,,
15.967,0.0126,0.0268,0.202,92.05,-0.02,1.23,0.02,0.0354,-0.0244,-0.0113,,0.444,1.749,,
15.983,0.0136,0.0254,0.201,92.0,-0.14,1.21,0.02,0.0349,-0.0337,-0.0136,,0.443,1.776,,
16.023,0.0145,0.0225,0.203,91.91,-0.3,1.08,0.02,0.0301,-0.0455,-0.0092,,0.443,1.776,,
16.072,0.0154,0.0192,0.207,91.85,-0.26,0.89,0.02,0.026,-0.0587,-0.0055,,0.439,1.778,,
16.121,0.0158,0.0151,0.203,91.83,-0.24,0.53,0.03,0.021,-0.0673,-0.0022,,0.439,1.778,,
16.172,0.0159,0.0117,0.197,91.81,-0.2,0.18,0.03,0.0171,-0.0723,-0.0074,,0.433,1.791,,
16.222,0.0151,0.0086,0.199,91.77,-0.13,-0.19,0.03,0.0107,-0.0681,-0.0108,,0.433,1.791,,
16.304,0.015,0.0061,0.198,91.65,-0.12,-0.47,0.04,0.0065,-0.0666,-0.0024,,0.429,1.793,,
16.33,0.0141,0.0033,0.201,91.54,0.01,-0.61,0.04,0.0038,-0.0591,-0.004,,0.429,1.793,,
16.371,0.0135,0.0006,0.201,91.42,0.06,-0.88,0.05,0.0005,-0.0506,0.0051,,0.42,1.788,,
16.421,0.0135,-0.002,0.201,91.31,0.22,-0.93,0.05,0.0024,-0.045,0.0028,,0.42,1.788,,
16.47,0.0127,-0.0037,0.203,91.21,0.28,-1.02,0.06,0.0014,-0.0375,0.0014,,0.422,1.779,,
16.521,0.0116,-0.0038,0.202,91.13,0.43,-1.03,0.06,-0.0004,-0.0192,0.0056,,0.422,1.779,,
16.628,0.0121,-0.0018,0.202,91.09,0.68,-0.9,0.06,0.0045,-0.0046,0.001,,0.42,1.824,,
16.638,0.0114,-0.0007,0.202,91.06,0.79,-0.62,0.07,0.0107,0.0085,0.0003,,0.42,1.824,,
16.673,0.0119,0.004,0.205,91.07,0.9,-0.33,0.08,0.0154,0.0214,0.0017,,0.42,1.82,,
16.72,0.0131,0.0049,0.207,91.1,0.89,0.03,0.08,0.0229,0.0223,0.0047,,0.42,1.82,,
16.77,0.0137,0.0078,0.203,91.1,0.78,0.18,0.09,0.0311,0.0278,0.006,,0.425,1.804,,
16.821,0.0162,0.0105,0.205,91.14,0.72,0.46,0.09,0.0367,0.0284,-0.0032,,0.425,1.804,,
16.871,0.0172,0.0107,0.201,91.18,0.68,0.73,0.1,0.0413,0.0207,-0.002,,0.426,1.815,,
16.949,0.0193,0.0117,0.204,91.22,0.66,0.9,0.1,0.0482,0.0133,-0.0087,,0.426,1.815,,
16.975,0.0225,0.0109,0.201,91.21,0.69,1.09,0.11,0.0545,0.0022,0.0001,,0.431,1.805,,
17.021,0.0252,0.0104,0.204,91.17,0.65,1.12,0.12,0.0605,-0.0074,-0.0087,,0.431,1.805,,
17.071,0.0278,0.0093,0.201,91.12,0.55,1.08,0.12,0.0643,-0.0208,-0.0014,,0.429,1.827,,
17.12,0.0304,0.0068,0.204,91.05,0.43,0.91,0.13,0.0668,-0.0293,-0.0055,,0.429,1.827,,
17.17,0.0339,0.0027,0.197,91.02,0.41,0.69,0.14,0.0705,-0.0445,0.0016,,0.425,1.822,,
17.268,0.036,0.0006,0.2,91.0,0.36,0.39,0.15,0.0668,-0.0523,-0.0094,,0.425,1.822,,
17.275,0.0397,-0.0029,0.2,90.98,0.37,0.11,0.15,0.0734,-0.0571,0.0018,,0.425,1.828,,
17.32,0.0432,-0.0078,0.2,90.99,0.35,-0.18,0.16,0.0757,-0.0604,-0.001,,0.425,1.828,,
17.372,0.0468,-0.0116,0.203,91.04,0.4,-0.49,0.17,0.0779,-0.0589,0.0004,,0.421,,,
17.42,0.0504,-0.013,0.205,91.03,0.45,-0.8,0.18,0.079,-0.0484,0.0048,,0.421,,,
17.473,0.0534,-0.0165,0.203,91.03,0.5,-0.87,0.18,0.0795,-0.0452,0.0063,,0.422,1.869,,
17.531,0.0567,-0.0181,0.2,91.07,0.61,-0.88,0.19,0.086,-0.0368,0.0006,,0.422,1.869,,
17.595,0.061,-0.0205,0.201,91.13,0.8,-0.7,0.2,0.0884,-0.0322,-0.0066,,0.438,1.895,,
17.627,0.0653,-0.0201,0.203,91.17,0.84,-0.67,0.21,0.0927,-0.0218,-0.0015,,0.438,1.895,,
17.67,0.0695,-0.0197,0.203,91.24,0.95,-0.5,0.22,0.1009,-0.0103,0.0002,,0.462,1.909,,
17.721,0.0747,-0.0201,0.207,91.33,0.98,-0.36,0.23,0.1087,-0.0076,-0.0018,,0.462,1.909,,
17.77,0.0805,-0.0199,0.203,91.4,1.03,-0.1,0.23,0.1144,-0.0039,0.0061,,0.479,1.9,,
17.82,0.0855,-0.02,0.203,91.46,0.98,0.02,0.24,0.1238,-0.0022,-0.0047,,0.479,1.9,,
17.918,0.0922,-0.0198,0.204,91.45,0.96,0.04,0.25,0.1356,-0.0007,-0.006,,0.522,1.953,,
17.928,0.1,-0.0197,0.2,91.45,0.91,0.26,0.26,0.1407,-0.0008,-0.0038,,0.522,1.953,,
17.974,0.1057,-0.0197,0.202,91.47,0.76,0.32,0.27,0.1445,-0.0033,-0.0122,,0.57,1.976,,
18.02,0.113,-0.0193,0.2,91.46,0.71,0.39,0.28,0.1494,-0.0046,-0.0061,,0.57,1.976,,
18.07,0.1205,-0.0198,0.202,91.45,0.61,0.38,0.29,0.1552,-0.0074,-0.0088,,0.625,1.963,,
18.121,0.127,-0.0211,0.201,91.41,0.5,0.45,0.3,0.1586,-0.0134,-0.0029,,0.625,1.963,,
18.17,0.1351,-0.0216,0.204,91.33,0.43,0.36,0.31,0.1606,-0.0187,-0.0041,,0.675,1.983,,
18.248,0.142,-0.0231,0.202,91.25,0.38,0.35,0.31,0.1602,-0.0204,-0.0,,0.675,1.983,,
18.273,0.1489,-0.0247,0.2,91.16,0.48,0.37,0.32,0.1612,-0.0247,-0.0048,,0.735,2.04,,
18.32,0.1571,-0.0261,0.197,91.04,0.61,0.29,0.33,0.1687,-0.0306,-0.0064,,0.735,2.04,,
18.37,0.1662,-0.0273,0.198,90.89,0.66,0.35,0.34,0.1746,-0.0345,-0.0112,,0.779,2.045,,
18.421,0.1732,-0.0292,0.197,90.77,0.66,0.21,0.35,0.1705,-0.0355,-0.0029,,0.779,2.045,,
18.47,0.1801,-0.0308,0.199,90.64,0.71,0.19,0.36,0.1708,-0.0353,-0.0019,,0.789,,,
18.563,0.1872,-0.0321,0.197,90.59,0.93,0.18,0.37,0.1724,-0.0349,0.0022,,0.789,,,
18.573,0.1937,-0.034,0.206,90.56,1.1,0.18,0.38,0.1744,-0.0356,-0.0005,,0.76,1.987,,
18.63,0.2016,-0.0354,0.213,90.54,1.31,0.17,0.38,0.1809,-0.0348,0.0158,,0.76,1.987,,
18.671,0.2098,-0.0372,0.225,90.53,1.56,0.22,0.39,0.1921,-0.0377,0.0267,,0.687,2.01,,
18.72,0.22,-0.0391,0.217,90.54,1.77,0.22,0.4,0.202,-0.0409,0.0328,,0.687,2.01,,
18.77,0.2292,-0.042,0.244,90.54,1.84,0.21,0.41,0.2125,-0.044,0.0042,,0.614,,,
18.825,0.2399,-0.0443,0.259,90.52,1.94,0.27,0.42,0.2258,-0.0456,0.0406,,0.614,,,
18.886,0.2529,-0.0463,0.29,90.5,1.94,0.28,0.43,0.2477,-0.0461,0.0498,,0.554,2.067,,
18.925,0.2663,-0.0484,0.28,90.47,1.81,0.22,0.43,0.2622,-0.0455,0.0521,,0.554,2.067,,
18.97,0.2786,-0.0508,0.266,90.48,1.7,0.24,0.44,0.2697,-0.0492,-0.0019,,0.463,2.084,,
19.02,0.2917,-0.0534,0.255,90.54,1.72,0.32,0.45,0.2792,-0.0508,-0.0498,,0.463,2.084,,
19.07,0.3048,-0.0559,0.234,90.58,1.66,0.19,0.46,0.2901,-0.0509,-0.0913,,0.468,,,
19.12,0.3177,-0.0589,0.219,90.55,1.44,0.31,0.47,0.2976,-0.0554,-0.1162,,0.468,,,
19.211,0.3302,-0.0611,0.204,90.42,1.25,0.22,0.47,0.3098,-0.0596,-0.1338,,0.452,2.046,,
19.22,0.3427,-0.0646,0.191,90.31,1.15,0.24,0.48,0.3138,-0.0631,-0.1275,,0.452,2.046,,
19.271,0.3555,-0.0683,0.182,90.25,1.12,0.27,0.49,0.317,-0.0664,-0.1246,,0.429,2.079,,
19.321,0.3718,-0.0729,0.178,90.27,1.19,0.13,0.5,0.3197,-0.0686,-0.103,,0.429,2.079,,
19.37,0.3869,-0.0757,0.17,90.28,1.24,0.17,0.5,0.3251,-0.067,-0.0776,,0.437,2.104,,
19.421,0.4008,-0.0782,0.166,90.26,1.14,-0.06,0.51,0.3288,-0.0639,-0.0632,,0.437,2.104,,
19.471,0.4154,-0.081,0.166,90.22,0.95,-0.19,0.52,0.342,-0.0654,-0.0425,,0.436,2.119,,
19.537,0.4308,-0.0832,0.162,90.27,0.84,-0.15,0.52,0.3447,-0.0604,-0.0258,,0.436,2.119,,
19.574,0.4499,-0.0873,0.16,90.37,0.72,-0.17,0.53,0.3484,-0.0597,-0.0155,,0.43,2.115,,
19.62,0.4657,-0.0896,0.159,90.44,0.7,-0.18,0.53,0.3495,-0.0591,0.0037,,0.43,2.115,,
19.67,0.4818,-0.0919,0.164,90.48,0.63,-0.22,0.54,0.3488,-0.0555,0.0125,,0.419,2.154,,
19.72,0.4966,-0.0951,0.162,90.5,0.64,-0.16,0.55,0.3562,-0.054,0.0293,,0.419,2.154,,
19.769,0.5124,-0.0971,0.168,90.47,0.75,0.02,0.55,0.3521,-0.0508,0.0322,,0.409,2.201,,
19.859,0.5289,-0.0991,0.164,90.39,1.1,0.25,0.56,0.3561,-0.0497,0.05,,0.409,2.201,,
19.872,0.5465,-0.1012,0.169,90.29,1.22,0.43,0.56,0.3563,-0.0508,0.0425,,0.4,2.207,,
19.919,0.5627,-0.1036,0.176,90.14,1.29,0.51,0.57,0.3623,-0.0525,0.0554,,0.4,2.207,,
19.969,0.58,-0.1064,0.178,90.0,1.36,0.64,0.57,0.3666,-0.0582,0.0621,,0.39,2.234,,
20.019,0.5974,-0.1089,0.18,89.92,1.33,0.56,0.58,0.382,-0.0638,0.0542,,0.39,2.234,,
20.07,0.6157,-0.1118,0.179,89.9,1.32,0.45,0.58,0.3867,-0.0651,0.0516,,0.38,2.259,,
20.122,0.6345,-0.1147,0.179,89.9,1.3,0.38,0.58,0.3883,-0.0674,0.0465,,0.38,2.259,,
20.201,0.6519,-0.117,0.185,89.98,1.34,0.36,0.59,0.3911,-0.0656,0.0393,,0.372,2.29,,
20.225,0.6699,-0.1205,0.184,90.09,1.45,0.4,0.59,0.3963,-0.069,0.0452,,0.372,2.29,,
20.269,0.688,-0.1237,0.19,90.19,1.43,0.37,0.59,0.408,-0.0721,0.0347,,0.356,2.314,,
20.321,0.7072,-0.1267,0.19,90.31,1.42,0.3,0.6,0.4163,-0.075,0.0423,,0.356,2.314,,
20.369,0.7263,-0.1306,0.191,90.41,1.39,0.31,0.6,0.4213,-0.0769,0.0337,,0.343,2.364,,
20.42,0.7484,-0.134,0.194,90.51,1.38,0.36,0.6,0.4258,-0.0748,0.0337,,0.343,2.364,,
20.496,0.7685,-0.1378,0.196,90.57,1.34,0.37,0.6,0.433,-0.0783,0.0344,,0.332,2.388,,
20.526,0.7892,-0.142,0.195,90.62,1.16,0.38,0.61,0.4473,-0.0824,0.0281,,0.332,2.388,,
20.57,0.8104,-0.1455,0.193,90.67,1.0,0.29,0.61,0.4539,-0.084,0.0097,,0.345,2.414,,
20.62,0.8316,-0.1492,0.195,90.73,0.91,0.24,0.61,0.4582,-0.0844,0.0165,,0.345,2.414,,
20.669,0.8558,-0.1531,0.199,90.77,0.82,0.16,0.61,0.46,-0.0831,0.0212,,0.317,2.438,,
20.719,0.8777,-0.1561,0.198,90.82,0.71,0.14,0.61,0.4598,-0.0823,0.0185,,0.317,2.438,,
20.769,0.8978,-0.1592,0.202,90.9,0.56,0.17,0.61,0.4582,-0.0786,0.02,,0.327,2.449,,
20.849,0.9197,-0.1627,0.201,90.97,0.51,0.18,0.61,0.4645,-0.0795,0.0169,,0.327,2.449,,
20.873,0.9418,-0.1656,0.201,91.03,0.45,0.14,0.61,0.4648,-0.0775,0.0063,,0.299,2.481,,
20.919,0.9658,-0.1689,0.203,91.11,0.42,0.15,0.61,0.4624,-0.0749,0.0099,,0.299,2.481,,
20.969,0.9878,-0.1724,0.202,91.21,0.37,0.19,0.61,0.4613,-0.074,0.0074,,0.31,2.505,,
21.019,1.0089,-0.1753,0.2,91.3,0.23,0.16,0.61,0.4572,-0.0736,0.0046,,0.31,2.505,,
21.07,1.0303,-0.1788,0.205,91.36,0.13,0.24,0.61,0.4651,-0.0756,0.0058,,0.297,2.485,,
21.155,1.0512,-0.182,0.204,91.39,0.05,0.35,0.61,0.4557,-0.0774,0.01,,0.297,2.485,,
21.175,1.072,-0.1844,0.208,91.4,-0.12,0.34,0.61,0.453,-0.0767,0.0031,,0.296,2.52,,
21.222,1.0972,-0.1886,0.204,91.44,-0.05,0.48,0.61,0.4484,-0.078,0.0093,,0.296,2.52,,
21.269,1.1182,-0.1922,0.207,91.44,-0.11,0.46,0.6,0.4466,-0.0823,-0.0006,,0.342,,,
21.319,1.1392,-0.1961,0.207,91.44,-0.08,0.5,0.6,0.4383,-0.0851,0.0045,,0.342,,,
21.369,1.1595,-0.1999,0.205,91.45,-0.12,0.51,0.6,0.4413,-0.0902,-0.0048,,1.905,2.525,,
21.419,1.1789,-0.2036,0.207,91.47,-0.08,0.49,0.6,0.4335,-0.0906,-0.0069,,1.905,2.525,,
21.494,1.1989,-0.2068,0.208,91.47,0.06,0.39,0.59,0.4281,-0.0923,0.0007,,,2.535,,
21.527,1.221,-0.2123,0.206,91.5,0.18,0.29,0.59,0.4254,-0.0948,-0.0044,,,2.535,,
21.568,1.2401,-0.215,0.207,91.55,0.22,0.17,0.59,0.4191,-0.0913,-0.0076,,0.233,,,
21.619,1.2596,-0.2185,0.206,91.6,0.33,0.14,0.58,0.4162,-0.0874,-0.0036,,0.233,,,
21.668,1.2799,-0.2212,0.207,91.66,0.5,0.22,0.58,0.426,-0.0874,-0.0056,,0.246,,,
21.719,1.3003,-0.2245,0.204,91.7,0.62,0.27,0.57,0.4274,-0.0861,-0.0057,,0.246,,,
21.803,1.3205,-0.2289,0.203,91.69,0.68,0.35,0.57,0.4302,-0.086,-0.0127,,0.244,,,
21.821,1.3445,-0.2335,0.201,91.67,0.77,0.42,0.57,0.4342,-0.0881,-0.0101,,0.244,,0.602,
21.868,1.3649,-0.2366,0.2,91.63,0.66,0.44,0.56,0.4374,-0.09,-0.0123,,0.233,2.156,0.602,
21.919,1.3867,-0.2392,0.201,91.53,0.57,0.38,0.56,0.4507,-0.0903,-0.0123,,0.233,2.156,,
21.969,1.4083,-0.2433,0.2,91.41,0.31,0.34,0.55,0.4536,-0.0907,-0.0056,,0.221,2.177,,
22.018,1.4306,-0.2474,0.2,91.25,0.15,0.31,0.54,0.4524,-0.0919,-0.0071,,0.221,2.177,0.505,
22.125,1.4545,-0.2524,0.201,91.13,-0.02,0.35,0.54,0.4509,-0.0928,-0.0024,,0.21,,0.505,
