time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.309,-0.0005,-0.0001,0.008,0.07,-0.97,-0.1,0.0,-0.0007,-0.0028,-0.0002,1.974,1.495,,0.148,
10.343,-0.0005,-0.0013,0.007,0.07,-0.92,-0.1,0.0,-0.0006,-0.0092,-0.0008,1.974,1.495,,0.147,
10.391,-0.0005,-0.0018,0.006,0.07,-0.91,-0.1,0.0,-0.0007,-0.0117,-0.0033,1.983,1.5,,0.147,
10.433,-0.0005,-0.0009,0.007,0.07,-0.95,-0.1,0.0,-0.0009,-0.0072,-0.0021,1.983,1.5,,0.148,
10.482,-0.0006,-0.0006,0.005,0.07,-0.96,-0.09,0.0,-0.001,-0.0053,-0.0057,1.985,1.497,,0.148,
10.533,-0.0006,-0.0006,0.009,0.08,-0.97,-0.09,0.0,-0.0013,-0.0055,0.0019,1.985,1.497,,0.151,
10.626,-0.0006,0.001,0.006,0.08,-1.02,-0.09,0.0,-0.0009,0.0025,-0.0006,1.98,1.495,,0.151,
10.637,-0.0006,0.0007,0.008,0.07,-1.0,-0.09,0.0,-0.0013,0.0009,0.0022,1.98,1.495,,0.146,
10.683,-0.0005,-0.0004,0.007,0.07,-0.96,-0.09,0.0,-0.001,-0.0045,0.002,1.984,1.502,,0.146,
10.732,-0.0006,0.0002,0.007,0.07,-0.98,-0.09,0.0,-0.0011,-0.0023,0.0017,1.984,1.502,,0.148,
10.782,-0.0005,0.0002,0.009,0.08,-0.98,-0.1,0.0,-0.0011,-0.0025,0.0062,1.98,1.496,,0.148,
10.833,-0.0005,-0.0012,0.008,0.07,-0.93,-0.1,0.0,-0.0008,-0.0093,0.0057,1.98,1.496,,0.15,
10.891,-0.0005,-0.0001,0.005,0.07,-0.98,-0.1,0.0,-0.0011,-0.0029,-0.0013,1.993,1.493,,0.15,
10.959,-0.0005,-0.0012,0.008,0.07,-0.93,-0.1,0.0,-0.0011,-0.0086,0.001,1.993,1.493,,0.147,
10.988,-0.0005,-0.0011,0.009,0.07,-0.93,-0.11,0.0,-0.0009,-0.0089,0.0047,1.968,1.49,,0.147,
11.033,-0.0005,0.0008,0.006,0.07,-1.01,-0.11,0.0,-0.0008,0.0019,-0.0003,1.968,1.49,,0.148,
11.082,-0.0005,0.0004,0.008,0.07,-0.99,-0.11,0.0,-0.0006,-0.0007,0.0012,1.982,1.5,,0.148,
11.132,-0.0005,0.0008,0.008,0.07,-1.01,-0.1,0.0,-0.0006,0.0019,0.002,1.982,1.5,,0.149,
11.181,-0.0005,0.0008,0.007,0.07,-1.02,-0.1,0.0,-0.0005,0.0018,-0.0001,1.992,1.498,,0.149,
11.277,-0.0005,-0.0,0.007,0.07,-0.97,-0.1,0.0,-0.0004,-0.0033,-0.0007,1.992,1.498,,0.148,
11.286,-0.0005,-0.0003,0.006,0.07,-0.96,-0.11,0.0,-0.0002,-0.0051,-0.003,1.971,1.5,,0.148,
11.333,-0.0005,0.0008,0.006,0.07,-1.0,-0.1,0.0,-0.0002,0.001,-0.0045,1.971,1.5,,0.148,
11.383,-0.0006,0.0008,0.007,0.07,-1.0,-0.09,0.0,-0.0004,0.0011,-0.0022,1.964,1.5,,0.148,
11.433,-0.0006,0.0008,0.007,0.07,-1.0,-0.09,0.0,-0.0005,0.0007,-0.0006,1.964,1.5,,0.145,
11.482,-0.0001,-0.0003,0.007,0.07,-0.95,-0.11,0.0,0.0022,-0.0055,0.0003,1.999,1.492,,0.145,
11.538,-0.0006,0.0008,0.005,0.07,-1.01,-0.09,0.0,-0.0006,0.0014,-0.0034,1.999,1.492,,0.146,
11.599,0.0002,-0.0005,0.007,0.07,-0.95,-0.12,0.0,0.0033,-0.0051,-0.0011,1.987,1.493,,0.146,
11.636,-0.0006,0.0009,0.005,0.07,-1.0,-0.09,0.0,-0.0011,0.0015,-0.0043,1.987,1.493,,0.148,
11.682,-0.0006,0.0009,0.008,0.07,-1.0,-0.09,0.0,-0.0008,0.0015,0.0004,1.984,1.494,,0.148,
11.732,-0.0006,-0.0005,0.007,0.07,-0.95,-0.09,0.0,-0.0009,-0.0056,0.0015,1.984,1.494,,0.144,
11.783,-0.0006,0.0006,0.008,0.07,-0.99,-0.08,0.0,-0.0008,-0.0003,0.0043,1.994,1.499,,0.144,
11.832,-0.0006,0.0009,0.007,0.07,-0.99,-0.08,0.0,-0.0009,0.0004,0.0031,1.994,1.499,,0.148,
11.913,-0.0006,0.0009,0.007,0.07,-0.99,-0.08,0.0,-0.0009,-0.0002,0.0027,1.984,1.501,,0.148,
11.937,0.0002,-0.0004,0.005,0.07,-0.95,-0.11,0.0,0.003,-0.0064,-0.0026,1.984,1.501,,0.149,
11.99,-0.0006,0.0009,0.008,0.07,-1.01,-0.07,0.0,-0.0017,0.0008,0.0016,1.964,1.499,,0.149,
12.033,-0.0006,0.0001,0.008,0.07,-0.98,-0.07,0.0,-0.0016,-0.003,0.004,1.964,1.499,,0.148,
