time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.474,1.2553,0.0373,0.107,0.3075,-0.0296,-0.1447
20.523,1.2667,0.0377,0.113,0.2963,-0.0278,-0.1134
20.574,1.2773,0.0366,0.13,0.2791,-0.0294,-0.0025
20.623,1.2931,0.0349,0.148,0.2791,-0.0317,0.0336
20.674,1.3089,0.0334,0.167,0.2768,-0.0319,0.1079
20.723,1.3263,0.0316,0.183,0.28,-0.0328,0.1547
20.774,1.3404,0.0301,0.203,0.2698,-0.0316,0.1693
20.824,1.3558,0.0292,0.218,0.2648,-0.0283,0.1898
20.872,1.3696,0.0279,0.239,0.256,-0.0273,0.1713
20.926,1.383,0.0265,0.245,0.2448,-0.0265,0.1734
20.974,1.395,0.026,0.258,0.2295,-0.0227,0.1251
21.026,1.407,0.0246,0.263,0.2159,-0.0221,0.1034
21.074,1.4178,0.0249,0.252,0.1984,-0.0165,0.0652
21.127,1.4277,0.0233,0.252,0.1795,-0.0169,-0.0001
21.175,1.4368,0.0228,0.25,0.1581,-0.0139,-0.0258
21.224,1.4449,0.0227,0.248,0.1357,-0.0099,-0.0447
21.273,1.4519,0.0223,0.247,0.1121,-0.0075,-0.0579
21.325,1.4589,0.0231,0.248,0.0915,-0.0025,-0.064
21.375,1.4639,0.0244,0.245,0.0679,0.0028,-0.0574
21.422,1.4677,0.0253,0.245,0.043,0.0063,-0.0657
21.474,1.4693,0.027,0.234,0.0165,0.0089,-0.0639
21.524,1.4714,0.0289,0.23,-0.0054,0.0102,-0.0802
21.574,1.4713,0.0302,0.228,-0.0299,0.0086,-0.0774
21.623,1.47,0.0303,0.221,-0.0522,0.0031,-0.0705
21.672,1.4666,0.0316,0.216,-0.0729,0.0003,-0.075
21.722,1.4642,0.0312,0.218,-0.0842,-0.0051,-0.0695
21.772,1.4615,0.0308,0.211,-0.0916,-0.0096,-0.0445
21.823,1.4596,0.0304,0.207,-0.0919,-0.0128,-0.0522
21.872,1.4584,0.029,0.206,-0.0867,-0.0179,-0.049
21.922,1.4554,0.0278,0.203,-0.085,-0.0208,-0.036
21.972,1.454,0.027,0.201,-0.0781,-0.0213,-0.0321
22.024,1.4535,0.0251,0.201,-0.0686,-0.024,-0.0268
22.072,1.4533,0.0231,0.2,-0.0605,-0.0259,-0.0148
22.124,1.4515,0.0218,0.201,-0.0581,-0.026,-0.0127
22.173,1.454,0.0207,0.197,-0.0457,-0.0247,-0.0027
22.223,1.457,0.0207,0.199,-0.0343,-0.0197,-0.0085
22.272,1.461,0.0192,0.202,-0.0223,-0.0186,0.0004
22.323,1.4606,0.0188,0.199,-0.0251,-0.0151,0.0081
22.372,1.4646,0.0183,0.201,-0.0192,-0.0116,-0.002
22.423,1.4697,0.0196,0.198,-0.0121,-0.0033,0.0055
22.474,1.4709,0.0214,0.2,-0.0172,0.0056,0.0
22.522,1.4737,0.0227,0.2,-0.02,0.0113,0.0024
22.571,1.4752,0.0252,0.198,-0.0271,0.018,0.0064
22.623,1.4737,0.0265,0.201,-0.0413,0.0196,0.002
22.672,1.472,0.0295,0.202,-0.0549,0.0239,0.0071
22.723,1.4708,0.0312,0.202,-0.0657,0.0221,0.0096
22.772,1.4652,0.0319,0.2,-0.0853,0.0157,0.008
22.823,1.4615,0.033,0.201,-0.0956,0.0095,0.0021
22.873,1.4584,0.0331,0.201,-0.0999,0.0007,0.0049
22.923,1.4536,0.0324,0.2,-0.1049,-0.0089,0.0043
22.973,1.4502,0.0315,0.2,-0.1019,-0.0167,0.0011
23.023,1.4457,0.0297,0.203,-0.0992,-0.026,0.0025
23.072,1.4408,0.0272,0.2,-0.096,-0.0354,0.0087
23.124,1.4373,0.0253,0.199,-0.0878,-0.0394,0.0
23.172,1.4347,0.0229,0.199,-0.0758,-0.0426,-0.0013
23.222,1.4333,0.021,0.199,-0.0605,-0.0419,0.0008
23.273,1.4334,0.0177,0.205,-0.0414,-0.0451,0.0016
23.322,1.4333,0.0156,0.202,-0.0259,-0.0419,0.0129
23.372,1.4342,0.0134,0.201,-0.0085,-0.037,0.0039
23.422,1.4348,0.0117,0.202,0.0017,-0.0319,0.0008
23.472,1.4366,0.0099,0.202,0.0154,-0.0271,0.0042
23.522,1.4401,0.0088,0.202,0.0307,-0.0194,0.0035
23.572,1.4434,0.008,0.201,0.0417,-0.012,0.0019
23.622,1.4481,0.0083,0.2,0.0545,-0.0028,-0.001
23.673,1.4515,0.0084,0.2,0.0596,0.005,0.0003
23.722,1.4542,0.0095,0.198,0.0592,0.0138,-0.0017
23.775,1.4582,0.0107,0.201,0.0619,0.0205,-0.005
23.825,1.4619,0.0116,0.201,0.0614,0.0245,0.0044
23.872,1.4657,0.0136,0.201,0.0621,0.0304,0.0032
23.922,1.4703,0.0151,0.201,0.066,0.0315,0.0028
23.974,1.4732,0.0177,0.201,0.0632,0.0356,0.0032
24.023,1.4793,0.0188,0.203,0.0711,0.0321,0.0029
24.073,1.4812,0.0207,0.202,0.0656,0.0308,0.0068
24.122,1.4863,0.0216,0.202,0.0721,0.0259,0.0042
24.172,1.4909,0.0225,0.204,0.0767,0.0193,-0.0013
24.222,1.4952,0.023,0.203,0.0797,0.0147,0.0039
24.272,1.5012,0.0237,0.202,0.0895,0.0112,0.0007
24.321,1.5066,0.0253,0.201,0.0958,0.0127,-0.0015
24.371,1.5112,0.0257,0.202,0.1003,0.0085,-0.0021
24.422,1.5187,0.0263,0.204,0.1126,0.0075,-0.0018
24.471,1.5274,0.0263,0.201,0.1275,0.0058,0.003
24.523,1.5337,0.0269,0.197,0.1312,0.0057,-0.0038
24.573,1.5394,0.0277,0.197,0.1319,0.0073,-0.0099
24.622,1.5456,0.0288,0.201,0.1331,0.0095,-0.0038
24.672,1.5524,0.0292,0.203,0.1344,0.0092,0.0085
24.722,1.559,0.0308,0.206,0.1354,0.0127,0.0052
24.772,1.5657,0.0323,0.213,0.1365,0.015,0.0105
24.821,1.5731,0.0335,0.218,0.139,0.0149,0.0202
24.871,1.5804,0.0344,0.224,0.1404,0.0128,0.0232
24.922,1.5871,0.0363,0.231,0.1397,0.0125,0.0207
24.972,1.5948,0.0373,0.249,0.1424,0.0094,0.0227
25.022,1.6032,0.038,0.273,0.1471,0.0057,0.0368
25.073,1.6102,0.0386,0.276,0.147,0.0018,0.0643
25.123,1.6182,0.04,0.267,0.1491,0.0013,0.0256
25.174,1.6268,0.0414,0.247,0.153,0.0014,-0.036
25.221,1.6344,0.042,0.238,0.1529,-0.0008,-0.0837
25.271,1.645,0.0434,0.218,0.1605,-0.0004,-0.0991
25.32,1.6546,0.0448,0.209,0.1623,-0.0007,-0.1305
25.371,1.6634,0.0457,0.19,0.1594,-0.0031,-0.1202
25.424,1.6705,0.0467,0.181,0.1505,-0.0047,-0.1306
25.472,1.6789,0.0483,0.173,0.1453,-0.0045,-0.104
25.522,1.6863,0.0495,0.169,0.1368,-0.006,-0.0898
25.572,1.6944,0.0499,0.165,0.1321,-0.0093,-0.0572
25.621,1.7008,0.0504,0.167,0.1239,-0.0121,-0.0388
25.672,1.7076,0.0513,0.16,0.1182,-0.014,-0.0044
25.721,1.7144,0.0519,0.161,0.1175,-0.0188,0.0027
25.773,1.7209,0.0507,0.167,0.1167,-0.0256,0.0233
25.822,1.7286,0.0499,0.166,0.1174,-0.029,0.0357
25.872,1.7362,0.0481,0.169,0.1178,-0.0332,0.0398
25.921,1.7429,0.0471,0.169,0.1134,-0.0344,0.046
25.971,1.7497,0.0461,0.174,0.1108,-0.0396,0.0434
26.023,1.7564,0.0434,0.173,0.1073,-0.0498,0.0395
26.072,1.7629,0.0405,0.175,0.1006,-0.0559,0.0365
26.122,1.7707,0.0386,0.182,0.0992,-0.0552,0.0424
26.172,1.7768,0.0357,0.181,0.09,-0.0548,0.0582
26.221,1.7833,0.0333,0.186,0.0818,-0.0513,0.0441
26.272,1.7883,0.0309,0.185,0.0655,-0.0462,0.0434
26.321,1.7934,0.0295,0.184,0.0499,-0.0384,0.028
26.374,1.797,0.0285,0.182,0.0299,-0.0283,0.0163
26.422,1.8001,0.0276,0.181,0.0136,-0.0185,0.0151
26.471,1.8023,0.0285,0.185,-0.0021,-0.0072,0.0153
26.521,1.8037,0.0297,0.188,-0.0165,0.0004,0.0257
26.571,1.803,0.0304,0.188,-0.0364,0.0048,0.0295
26.622,1.803,0.0335,0.19,-0.0479,0.0158,0.0206
26.672,1.8016,0.0352,0.19,-0.0604,0.0214,0.028
26.721,1.8005,0.0377,0.192,-0.0641,0.0274,0.0243
26.773,1.7987,0.0399,0.196,-0.0724,0.0311,0.029
26.824,1.7973,0.0433,0.2,-0.0697,0.034,0.0376
26.87,1.7952,0.0447,0.2,-0.0672,0.0271,0.0408
26.921,1.7933,0.0469,0.2,-0.0617,0.021,0.0215
26.972,1.7925,0.0482,0.205,-0.055,0.0096,0.0074
27.023,1.7906,0.0482,0.202,-0.0542,-0.0076,0.0102
27.071,1.7896,0.0479,0.205,-0.0464,-0.0192,-0.008
27.121,1.79,0.0461,0.2,-0.0314,-0.0367,-0.0085
27.171,1.7909,0.0431,0.199,-0.0209,-0.0505,-0.0214
27.221,1.792,0.0393,0.197,-0.014,-0.0592,-0.021
27.271,1.7931,0.035,0.199,-0.007,-0.0673,-0.0124
27.322,1.7951,0.0311,0.196,-0.0002,-0.0707,-0.0102
27.37,1.7971,0.028,0.197,-0.0011,-0.0684,-0.0091
27.421,1.7986,0.0244,0.193,-0.0053,-0.0665,0.0018
27.471,1.7994,0.0209,0.198,-0.0109,-0.0609,0.0065
27.522,1.8007,0.018,0.196,-0.0149,-0.0508,0.0286
27.57,1.8021,0.0159,0.202,-0.0204,-0.0385,0.0174
27.62,1.8009,0.0142,0.201,-0.0344,-0.0271,0.0208
27.671,1.801,0.0146,0.199,-0.0429,-0.0116,0.0156
27.721,1.7988,0.0151,0.202,-0.0566,0.003,0.0126
27.771,1.7977,0.0175,0.201,-0.065,0.017,0.0148
27.822,1.7951,0.0198,0.202,-0.077,0.0275,-0.0008
27.872,1.7918,0.0231,0.201,-0.0868,0.0379,-0.0002
27.921,1.7886,0.0266,0.202,-0.0923,0.0443,-0.0017
27.971,1.7854,0.0293,0.2,-0.092,0.0476,-0.0035
28.021,1.782,0.0323,0.197,-0.0909,0.0495,-0.0196
28.071,1.7799,0.0355,0.2,-0.0848,0.048,-0.0122
28.121,1.7764,0.038,0.2,-0.0795,0.0434,-0.0021
28.172,1.7739,0.0408,0.196,-0.0679,0.0382,-0.0061
28.22,1.772,0.0421,0.195,-0.0523,0.028,-0.0109
28.27,1.7709,0.0433,0.199,-0.0384,0.0198,0.0015
28.32,1.7708,0.0455,0.198,-0.0255,0.0132,0.0092
28.37,1.7721,0.0454,0.2,-0.016,-0.0028,0.0024
28.421,1.7715,0.044,0.2,-0.0126,-0.0188,0.0167
28.47,1.7734,0.0424,0.2,-0.0049,-0.0258,0.0083
28.52,1.7724,0.0409,0.198,-0.0113,-0.0343,-0.0004
28.571,1.7731,0.0379,0.199,-0.0096,-0.0444,-0.0063
28.619,1.7724,0.0356,0.198,-0.0108,-0.0463,-0.0003
28.672,1.7726,0.033,0.2,-0.01,-0.0452,0.0051
28.721,1.7735,0.0318,0.199,-0.0073,-0.0394,0.0114
28.77,1.7734,0.0309,0.198,-0.0122,-0.0333,0.0005
28.82,1.7723,0.031,0.201,-0.0198,-0.0222,0.0082
28.87,1.771,0.0301,0.202,-0.0228,-0.0123,0.0237
28.92,1.7706,0.0315,0.204,-0.022,0.0024,0.0195
28.969,1.7698,0.0347,0.204,-0.0211,0.0139,0.0142
29.021,1.7675,0.0368,0.203,-0.0282,0.0185,0.0124
29.071,1.7654,0.0392,0.204,-0.029,0.0207,0.013
29.126,1.7642,0.0413,0.202,-0.0254,0.0176,0.0037
29.17,1.7621,0.0421,0.205,-0.0266,0.0099,-0.0131
29.221,1.7629,0.0423,0.202,-0.0186,0.0012,0.0068
29.27,1.7597,0.0419,0.203,-0.0173,-0.009,0.0101
29.32,1.7617,0.0402,0.203,-0.0014,-0.0179,-0.0019
29.372,1.7629,0.0386,0.199,0.0067,-0.0253,0.0001
29.421,1.7648,0.036,0.2,0.0169,-0.0367,-0.0027
29.476,1.7666,0.0338,0.202,0.025,-0.0446,-0.0064
29.522,1.7699,0.0313,0.203,0.0291,-0.0522,-0.002
29.571,1.7718,0.0274,0.201,0.0284,-0.0597,0.0129
29.622,1.7728,0.0234,0.2,0.0265,-0.0638,-0.0045
29.672,1.7742,0.019,0.202,0.0233,-0.0695,-0.0083
29.722,1.7748,0.0154,0.202,0.0202,-0.0675,-0.0021
29.772,1.7767,0.0113,0.2,0.0164,-0.0673,-0.013
29.825,1.7774,0.0075,0.201,0.0082,-0.0639,-0.0173
29.87,1.7777,0.0027,0.199,-0.0014,-0.0611,-0.0077
29.922,1.7778,-0.0012,0.198,-0.0108,-0.0487,-0.0052
29.971,1.7765,-0.0037,0.197,-0.0231,-0.0296,-0.0073
30.021,1.7751,-0.0043,0.196,-0.0341,-0.0104,-0.0123
30.073,1.7732,-0.0044,0.194,-0.0464,0.007,-0.0078
30.121,1.7697,-0.0031,0.197,-0.0616,0.0273,-0.0067
30.169,1.7668,-0.0006,0.198,-0.0685,0.0431,0.0104
30.219,1.7637,0.0006,0.196,-0.0713,0.0509,0.0113
30.27,1.7605,0.0039,0.198,-0.074,0.0658,0.0063
30.322,1.758,0.008,0.196,-0.0702,0.0794,0.0118
30.371,1.755,0.0136,0.197,-0.0642,0.0927,0.003
30.421,1.7515,0.0191,0.199,-0.0584,0.1015,0.0009
30.471,1.7493,0.0245,0.195,-0.0491,0.1045,0.0086
30.521,1.7472,0.0298,0.196,-0.041,0.1026,-0.0056
30.57,1.7458,0.0342,0.197,-0.0304,0.0929,0.0053
30.622,1.7441,0.0386,0.196,-0.0221,0.0781,0.0076
30.67,1.7444,0.043,0.199,-0.0124,0.0602,0.0024
30.721,1.7443,0.0452,0.2,-0.007,0.0382,0.015
30.77,1.7455,0.0463,0.201,-0.0002,0.0217,0.0044
30.82,1.7455,0.0472,0.2,-0.0026,0.01,0.0005
30.87,1.7451,0.0466,0.198,-0.0037,-0.0009,0.0085
30.921,1.7454,0.0474,0.204,-0.0027,-0.0009,0.0087
30.97,1.7455,0.0493,0.202,-0.0007,0.0018,0.027
31.021,1.7491,0.0501,0.202,0.01,0.0024,0.0132
31.071,1.7509,0.0512,0.202,0.0097,0.0051,0.0158
31.12,1.7526,0.0519,0.2,0.0068,0.0034,0.0177
31.171,1.7535,0.0533,0.201,-0.0024,0.0003,0.0016
31.221,1.7538,0.0539,0.202,-0.0136,-0.0088,0.002
31.27,1.7537,0.0539,0.203,-0.027,-0.0207,0.0029
31.319,1.7506,0.0513,0.201,-0.0489,-0.0422,0.003
31.369,1.7486,0.0494,0.201,-0.0611,-0.0556,0.0069
31.42,1.7458,0.0464,0.202,-0.0689,-0.0663,0.0125
31.47,1.7444,0.0427,0.202,-0.0713,-0.0721,0.0138
31.52,1.7411,0.0403,0.205,-0.0767,-0.0703,0.0239
31.569,1.7376,0.0364,0.208,-0.079,-0.0685,0.0227
31.619,1.7337,0.0337,0.209,-0.0858,-0.0617,0.0191
31.671,1.7295,0.0324,0.207,-0.0922,-0.0497,0.0233
31.72,1.7257,0.031,0.21,-0.0951,-0.0404,0.0021
31.77,1.7208,0.0307,0.209,-0.0993,-0.0296,0.0137
31.823,1.7169,0.0315,0.209,-0.0938,-0.0189,0.0155
31.871,1.7128,0.0316,0.21,-0.0863,-0.0119,0.0131
31.921,1.7096,0.0318,0.212,-0.0777,-0.0091,0.0058
31.972,1.706,0.0317,0.211,-0.0736,-0.0066,0.0072
32.023,1.7028,0.0317,0.208,-0.0715,-0.0023,0.0073
32.07,1.7009,0.0325,0.208,-0.0664,0.0034,-0.0132
32.12,1.6974,0.0331,0.21,-0.0672,0.0079,-0.0132
32.17,1.6943,0.0353,0.21,-0.0647,0.018,-0.0061
32.221,1.6942,0.0386,0.205,-0.0538,0.0283,-0.0148
32.27,1.6928,0.042,0.206,-0.0476,0.0312,-0.006
32.325,1.6927,0.0435,0.208,-0.0408,0.0236,-0.002
32.369,1.6935,0.0446,0.205,-0.0405,0.0122,0.0103
32.42,1.692,0.0456,0.211,-0.0492,-0.0012,0.0065
32.469,1.6909,0.0442,0.21,-0.0586,-0.0178,0.012
32.519,1.687,0.0424,0.209,-0.0776,-0.0335,0.0027
32.569,1.6827,0.0399,0.204,-0.0955,-0.048,-0.0026
32.624,1.6765,0.0361,0.205,-0.1164,-0.0626,-0.0163
32.67,1.6704,0.033,0.208,-0.1315,-0.0705,-0.0043
32.719,1.6623,0.0277,0.206,-0.1472,-0.0747,0.0086
32.772,1.6557,0.0251,0.207,-0.1512,-0.068,-0.0138
32.822,1.6483,0.0215,0.204,-0.1541,-0.0623,-0.0101
32.87,1.6405,0.019,0.203,-0.1576,-0.0521,-0.0121
32.921,1.6336,0.0169,0.205,-0.1556,-0.0417,-0.0167
32.97,1.6257,0.0159,0.205,-0.1545,-0.0285,-0.0145
33.021,1.6173,0.0146,0.201,-0.1549,-0.0181,-0.014
33.069,1.6095,0.0139,0.2,-0.1542,-0.009,-0.0222
33.12,1.6018,0.0137,0.199,-0.1521,0.0003,-0.0205
33.169,1.5926,0.0138,0.197,-0.1546,0.0094,-0.0144
33.219,1.5837,0.0147,0.197,-0.1558,0.0182,-0.016
33.271,1.5749,0.0154,0.192,-0.1548,0.0237,-0.0083
33.319,1.5655,0.0176,0.13,-0.1559,0.0321,-0.0145
33.371,1.5577,0.0193,0.103,-0.153,0.0367,-0.1482
33.425,1.5552,0.0192,0.108,-0.1318,0.0321,-0.1231
33.47,1.5464,0.0206,0.112,-0.1327,0.0337,-0.0388
33.519,1.5408,0.02,0.128,-0.1245,0.0256,0.0002
33.57,1.5315,0.0223,0.154,-0.1309,0.0307,0.07
33.618,1.5213,0.0238,0.171,-0.1417,0.0309,0.1412
33.669,1.5123,0.0258,0.186,-0.1453,0.0332,0.1708
33.723,1.5038,0.0275,0.204,-0.1447,0.0324,0.1873
33.774,1.4957,0.0294,0.216,-0.1414,0.0319,0.1845
33.823,1.488,0.0311,0.228,-0.1355,0.0297,0.1615
33.87,1.4799,0.0332,0.237,-0.1318,0.029,0.135
33.922,1.4727,0.0344,0.245,-0.1246,0.0231,0.1123
33.969,1.467,0.036,0.252,-0.1112,0.0212,0.0817
34.021,1.4612,0.0376,0.254,-0.1001,0.0191,0.0538
34.073,1.4561,0.0388,0.246,-0.088,0.015,0.0216
34.119,1.4519,0.0404,0.248,-0.0754,0.0124,-0.0264
34.173,1.4475,0.0414,0.246,-0.0659,0.0073,-0.0364
34.222,1.4444,0.042,0.243,-0.0536,0.0014,-0.0484
34.271,1.4421,0.0425,0.24,-0.041,-0.0038,-0.0629
34.32,1.4398,0.0433,0.236,-0.0304,-0.0058,-0.0689
34.371,1.4365,0.0433,0.232,-0.0255,-0.0099,-0.0707
34.419,1.4347,0.0433,0.229,-0.0132,-0.0127,-0.0754
34.469,1.4346,0.0424,0.223,-0.0012,-0.0155,-0.0708
34.519,1.4328,0.0416,0.219,0.0095,-0.0171,-0.0742
34.569,1.4341,0.0428,0.213,0.0213,-0.0111,-0.0709
34.62,1.4351,0.0464,0.213,0.0339,0.0018,-0.0679
34.669,1.4361,0.0458,0.209,0.0389,0.0001,-0.0544
34.718,1.4368,0.0462,0.205,0.0428,-0.0014,-0.0527
34.773,1.425,0.0307,0.201,0.0089,-0.0464,-0.0501
34.82,1.4267,0.0317,0.2,0.0145,-0.0414,-0.0439
34.869,1.428,0.0299,0.197,0.0201,-0.0392,-0.0326
34.921,1.43,0.03,0.197,0.0313,-0.0283,-0.0288
34.97,1.4324,0.0341,0.197,0.0402,-0.0086,-0.0185
35.019,1.4361,0.0389,0.201,0.053,0.0134,-0.0111
35.071,1.439,0.044,0.199,0.0586,0.0297,0.0049
35.119,1.4404,0.0485,0.197,0.0601,0.0403,-0.0014
35.169,1.4442,0.0537,0.197,0.0636,0.0478,-0.0028
35.218,1.446,0.057,0.199,0.0612,0.0448,0.0009
35.269,1.4491,0.0616,0.199,0.0612,0.0454,0.0062
35.319,1.4509,0.0654,0.195,0.0557,0.0375,0.0042
35.371,1.4533,0.0666,0.194,0.0534,0.0259,-0.0055
35.426,1.4544,0.0693,0.193,0.0452,0.0125,-0.0013
35.47,1.4571,0.0699,0.196,0.0431,-0.0001,-0.0022
35.519,1.4589,0.0697,0.196,0.0377,-0.0152,0.0064
35.569,1.4604,0.0682,0.196,0.0323,-0.0315,0.0074
35.618,1.4613,0.0648,0.197,0.0261,-0.05,0.0047
35.67,1.4609,0.0624,0.201,0.0167,-0.061,0.0088
35.719,1.4612,0.06,0.201,0.012,-0.0663,0.0202
35.771,1.46,0.0567,0.201,0.0033,-0.0712,0.0152
35.819,1.4592,0.0535,0.2,-0.0011,-0.0716,0.0102
35.869,1.4592,0.0506,0.198,-0.0017,-0.0701,0.0057
35.921,1.4587,0.048,0.199,-0.0031,-0.0653,-0.0042
35.97,1.458,0.047,0.199,-0.0043,-0.0546,0.0013
36.019,1.4578,0.0449,0.199,-0.0025,-0.0474,-0.0002
36.068,1.4572,0.0427,0.201,-0.0011,-0.0413,-0.0022
36.118,1.4572,0.0408,0.2,0.0016,-0.0355,0.0049
36.168,1.4579,0.039,0.2,0.0051,-0.0312,0.0009
36.218,1.4581,0.0386,0.201,0.0067,-0.0235,0.0002
36.268,1.4584,0.0393,0.201,0.0078,-0.0139,0.0048
36.319,1.4598,0.0396,0.197,0.0115,-0.0082,-0.0001
36.369,1.4601,0.041,0.2,0.0113,-0.0005,-0.0111
36.418,1.4601,0.0438,0.195,0.0101,0.0092,0.0004
36.468,1.4614,0.0455,0.197,0.0118,0.0135,-0.0111
36.518,1.4622,0.0473,0.198,0.0116,0.0159,-0.0025
36.568,1.4626,0.0482,0.2,0.0097,0.0135,0.0042
36.618,1.4631,0.0493,0.197,0.0067,0.0105,0.008
36.67,1.465,0.0504,0.201,0.0074,0.0058,-0.0005
36.719,1.4673,0.0503,0.2,0.0085,-0.0021,0.0084
36.77,1.4684,0.0504,0.195,0.0051,-0.0089,0.005
36.819,1.4688,0.0486,0.198,-0.0008,-0.0192,-0.0092
36.87,1.4686,0.046,0.195,-0.0086,-0.0294,0.0026
36.918,1.4675,0.0442,0.199,-0.0178,-0.0333,-0.003
36.969,1.4669,0.0419,0.197,-0.0245,-0.037,0.0081
37.018,1.4653,0.0411,0.194,-0.0326,-0.0337,0.0046
37.07,1.4624,0.0397,0.201,-0.0436,-0.0315,-0.0042
37.118,1.4585,0.0383,0.202,-0.0565,-0.0291,0.0157
37.168,1.4561,0.0379,0.201,-0.0626,-0.0233,0.0164
37.219,1.4508,0.0383,0.202,-0.0742,-0.0154,0.0088
37.268,1.448,0.0381,0.2,-0.0744,-0.01,0.0102
37.319,1.4457,0.04,0.2,-0.0714,0.0005,0.0023
37.367,1.4439,0.0414,0.2,-0.0672,0.0064,0.0005
37.418,1.4426,0.0432,0.2,-0.0613,0.0116,0.0022
37.469,1.4407,0.046,0.202,-0.0583,0.0172,-0.001
37.518,1.4403,0.0487,0.202,-0.0525,0.0197,0.0032
37.568,1.4395,0.051,0.202,-0.0505,0.0193,0.0034
37.618,1.4396,0.0521,0.201,-0.0467,0.0143,-0.0017
37.668,1.4383,0.0531,0.198,-0.0492,0.0076,-0.0062
37.717,1.4355,0.0532,0.2,-0.0584,-0.0019,-0.0121
37.769,1.4335,0.0528,0.2,-0.0661,-0.0107,-0.0033
37.818,1.4309,0.0516,0.198,-0.0752,-0.0196,-0.0019
37.869,1.4268,0.0501,0.199,-0.0879,-0.0278,-0.0067
37.918,1.4246,0.0494,0.2,-0.0933,-0.0308,-0.003
37.968,1.4194,0.0484,0.2,-0.1063,-0.0324,0.0006
38.022,1.4165,0.0469,0.197,-0.1111,-0.0339,0.0013
38.07,1.4115,0.0452,0.197,-0.1204,-0.0345,-0.0065
38.118,1.4069,0.0435,0.195,-0.1272,-0.0342,-0.004
38.168,1.4001,0.0429,0.197,-0.1394,-0.0305,-0.0058
38.217,1.3945,0.0417,0.194,-0.1461,-0.0288,-0.0023
38.269,1.3876,0.0416,0.196,-0.1551,-0.0227,-0.0046
38.318,1.3806,0.0411,0.196,-0.1623,-0.0186,0.0019
38.369,1.3736,0.0407,0.195,-0.167,-0.0149,0.0062
38.417,1.3655,0.0409,0.197,-0.1739,-0.0105,0.0022
38.468,1.3572,0.0419,0.196,-0.1808,-0.0054,0.007
38.52,1.349,0.042,0.197,-0.186,-0.0045,0.0049
38.572,1.3418,0.0424,0.196,-0.1863,-0.0033,0.0084
38.617,1.3331,0.0432,0.197,-0.1902,-0.0018,0.0039
38.668,1.3247,0.0439,0.202,-0.1909,-0.0004,0.0059
38.718,1.3147,0.0449,0.199,-0.1971,0.002,0.0163
38.774,1.307,0.0455,0.198,-0.1953,0.0019,0.0061
38.829,1.298,0.0462,0.196,-0.1992,0.0007,0.0017
38.868,1.2897,0.0461,0.196,-0.2008,-0.0035,-0.0013
38.918,1.2811,0.0465,0.2,-0.203,-0.0057,0.0007
38.968,1.2716,0.0472,0.197,-0.2085,-0.0067,0.0113
39.019,1.2619,0.0478,0.198,-0.214,-0.0083,0.0019
39.067,1.2531,0.0479,0.194,-0.2162,-0.0109,0.0063
39.12,1.2433,0.0475,0.201,-0.2216,-0.0154,-0.0025
39.181,1.2353,0.0475,0.206,-0.2199,-0.0176,0.0133
39.22,1.2255,0.0467,0.217,-0.2251,-0.0207,0.022
39.272,1.2152,0.0459,0.23,-0.2305,-0.023,0.0398
39.317,1.2029,0.0456,0.239,-0.2417,-0.0233,0.0539
39.367,1.1907,0.0453,0.264,-0.2521,-0.0228,0.0522
39.417,1.1759,0.0447,0.283,-0.269,-0.0222,0.0777
39.476,1.1619,0.0436,0.274,-0.2789,-0.0232,0.087
39.516,1.1489,0.0431,0.262,-0.2814,-0.0213,0.0178
39.567,1.1366,0.0435,0.247,-0.2795,-0.0164,-0.049
39.617,1.1216,0.045,0.231,-0.2868,-0.0085,-0.0966
39.671,1.1084,0.0472,0.213,-0.2872,0.0003,-0.1304
39.719,1.0961,0.0495,0.198,-0.284,0.0068,-0.1486
39.767,1.0854,0.051,0.183,-0.2769,0.0081,-0.1482
39.818,1.0753,0.0535,0.178,-0.2694,0.0099,-0.1405
39.868,1.0646,0.0556,0.167,-0.2662,0.0088,-0.1058
39.918,1.0524,0.056,0.166,-0.2706,0.0022,-0.0913
39.967,1.0403,0.0557,0.158,-0.2765,-0.0064,-0.0573
40.018,1.0284,0.0567,0.155,-0.2805,-0.011,-0.0476
40.068,1.0182,0.0565,0.159,-0.279,-0.0178,-0.0211
40.116,1.006,0.0555,0.159,-0.2827,-0.0249,0.0077
40.167,0.9914,0.0553,0.161,-0.294,-0.0283,0.0208
40.218,0.9772,0.0539,0.161,-0.3046,-0.033,0.0362
40.267,0.9623,0.0519,0.163,-0.3156,-0.0385,0.0405
40.317,0.9479,0.0499,0.163,-0.3217,-0.0436,0.0505
40.367,0.9318,0.0488,0.169,-0.3328,-0.044,0.0489
40.418,0.9147,0.0463,0.173,-0.3436,-0.0476,0.0605
40.467,0.8951,0.0447,0.176,-0.3599,-0.0461,0.0621
40.519,0.878,0.0432,0.185,-0.3618,-0.043,0.0632
40.567,0.8609,0.0409,0.187,-0.361,-0.0417,0.0745
40.616,0.8442,0.0394,0.185,-0.3562,-0.037,0.0647
40.668,0.8282,0.0392,0.191,-0.3476,-0.0279,0.0426
40.717,0.8112,0.0381,0.195,-0.3433,-0.0233,0.0488
40.767,0.793,0.0382,0.194,-0.3452,-0.0147,0.046
40.816,0.7776,0.0375,0.186,-0.3354,-0.0102,0.0313
