time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.913,0.0967,0.1124,0.012,-41.65,-1.89,0.45,0.0,0.0015,0.1891,-0.1473,,,,1.161,
10.926,0.0938,0.1235,0.012,-41.47,-1.78,0.43,0.0,-0.002,0.16,-0.0676,0.81,0.254,,1.161,
10.977,0.093,0.1265,0.012,-41.46,-1.52,0.09,0.0,0.018,0.1245,-0.0093,0.81,0.254,,,
11.027,0.092,0.1292,0.013,-41.37,-1.26,-0.03,0.0,0.0292,0.0862,0.019,0.804,0.252,,,
11.077,0.092,0.1318,0.013,-41.2,-1.11,-0.07,0.0,0.0226,0.0599,0.0395,0.804,0.252,,,
11.126,0.0921,0.1335,0.01,-41.01,-0.96,-0.09,0.0,0.0215,0.0382,0.0456,0.801,0.252,,,
11.213,0.0935,0.1343,0.012,-40.83,-0.94,-0.16,0.0,0.0257,0.0243,0.0382,0.801,0.252,,,
11.235,0.0933,0.1358,0.013,-40.57,-0.82,-0.06,0.0,0.0353,0.0099,0.0332,0.808,0.252,,,
11.291,0.0939,0.136,0.011,-40.35,-0.75,-0.04,0.0,0.0214,-0.0004,0.0303,0.808,0.252,,1.151,
11.326,0.0954,0.1359,0.013,-40.16,-0.78,-0.04,0.0,0.0199,-0.0071,0.0205,0.81,0.252,,1.151,
11.377,0.096,0.1363,0.013,-39.92,-0.76,0.07,0.0,0.027,-0.0125,0.0164,0.81,0.252,,,
11.427,0.0962,0.1361,0.014,-39.68,-0.71,0.15,0.0,0.0296,-0.0185,0.0128,0.806,0.256,,,
11.477,0.0982,0.1349,0.012,-39.52,-0.76,0.12,0.0,0.0252,-0.0225,0.0117,0.806,0.256,,,
11.556,0.0988,0.1347,0.011,-39.29,-0.77,0.22,0.0,0.0244,-0.0266,0.0053,0.81,0.252,,,
11.597,0.0982,0.1342,0.011,-39.04,-0.7,0.36,0.0,0.0215,-0.0203,-0.0003,0.81,0.252,,,
11.637,0.0998,0.1335,0.011,-38.87,-0.77,0.36,0.0,0.0155,-0.0281,-0.0046,0.805,0.255,,,
11.678,0.1009,0.1329,0.014,-38.68,-0.82,0.4,0.0,0.0096,-0.0247,-0.0057,0.805,0.255,,,
11.726,0.1012,0.1322,0.01,-38.48,-0.82,0.46,0.0,0.0097,-0.0208,0.001,0.805,0.252,,,
11.776,0.101,0.132,0.01,-38.27,-0.83,0.54,0.0,0.0125,-0.0246,-0.0039,0.805,0.252,,,
11.875,0.1008,0.1314,0.011,-38.07,-0.83,0.61,0.0,0.0075,-0.0245,-0.0058,0.816,0.252,,,
11.883,0.1018,0.1309,0.012,-37.88,-0.88,0.63,0.0,0.0086,-0.0214,-0.0042,0.816,0.252,,,
11.928,0.1016,0.1309,0.009,-37.69,-0.89,0.71,0.0,0.0037,-0.0235,-0.0004,0.812,0.248,,,
11.976,0.1022,0.1304,0.012,-37.5,-0.93,0.72,0.0,0.0177,-0.0181,-0.0048,0.812,0.248,,,
12.026,0.102,0.1305,0.011,-37.31,-0.95,0.79,0.0,0.0064,-0.0159,-0.0002,0.815,0.246,,,
12.077,0.1025,0.1299,0.012,-37.12,-0.96,0.79,0.0,0.0073,-0.0159,0.0008,0.815,0.246,,,
12.136,0.1022,0.1299,0.012,-36.94,-0.96,0.85,0.0,0.0034,-0.0167,0.0036,0.808,0.25,,,
12.209,0.1027,0.1298,0.011,-36.76,-1.0,0.86,0.0,0.0112,-0.0124,0.0049,0.808,0.25,,,
12.226,0.1022,0.1295,0.011,-36.57,-0.98,0.91,0.0,0.0145,-0.0134,0.003,0.811,0.25,,,
12.276,0.1024,0.1292,0.011,-36.39,-0.98,0.93,0.0,0.0027,-0.0146,0.0019,0.811,0.25,,,
12.326,0.1024,0.129,0.01,-36.21,-1.0,0.95,0.0,0.0078,-0.0088,0.0017,0.817,0.25,,,
12.377,0.103,0.129,0.011,-36.03,-1.03,0.95,0.0,0.0042,-0.0116,-0.0009,0.817,0.25,,,
12.426,0.1033,0.129,0.011,-35.85,-1.05,0.97,0.0,0.0015,-0.0107,-0.0005,0.81,0.25,,,
12.526,0.103,0.1285,0.012,-35.67,-1.05,0.98,0.0,0.0032,-0.0076,0.0001,0.81,0.25,,,
12.534,0.1024,0.1287,0.011,-35.5,-1.05,1.03,0.0,0.0049,-0.0095,0.0031,0.813,0.252,,,
12.576,0.1025,0.1286,0.009,-35.32,-1.06,1.04,0.0,0.0002,-0.008,0.0022,0.813,0.252,,,
12.626,0.1026,0.1284,0.01,-35.15,-1.07,1.04,0.0,0.0012,-0.0081,-0.003,0.809,0.25,,,
12.676,0.1035,0.1285,0.013,-34.97,-1.1,1.02,0.0,-0.0004,-0.0078,-0.0031,0.809,0.25,,,
12.726,0.1034,0.1283,0.012,-34.8,-1.1,1.03,0.0,-0.0015,-0.008,0.0035,0.804,0.255,,,
12.786,0.1026,0.1286,0.012,-34.63,-1.1,1.07,0.0,0.0014,-0.0055,0.005,0.804,0.255,,,
12.852,0.1028,0.1284,0.011,-34.46,-1.1,1.07,0.0,0.0059,-0.0056,0.0052,0.808,0.252,,,
12.883,0.1047,0.1284,0.011,-34.29,-1.15,1.02,0.0,0.0066,-0.0048,0.0026,0.808,0.252,,,
12.927,0.1036,0.1286,0.012,-34.12,-1.13,1.07,0.0,0.0001,-0.0051,0.0009,0.807,0.254,,,
12.977,0.1026,0.1284,0.01,-33.95,-1.11,1.1,0.0,0.0027,-0.0031,0.0022,0.807,0.254,,,
13.029,0.1023,0.1279,0.012,-33.78,-1.08,1.1,0.0,-0.0024,-0.007,-0.002,0.812,0.249,,,
13.076,0.103,0.1282,0.013,-33.62,-1.11,1.08,0.0,0.0007,-0.0039,0.0003,0.812,0.249,,,
13.164,0.1024,0.1281,0.011,-33.45,-1.1,1.11,0.0,0.0101,-0.0031,0.0043,0.808,0.252,,,
13.175,0.1036,0.1286,0.01,-33.28,-1.14,1.09,0.0,-0.0037,-0.0054,0.0014,0.808,0.252,,,
13.226,0.1027,0.1284,0.012,-33.12,-1.11,1.12,0.0,-0.0017,-0.0023,-0.0017,0.806,0.252,,,
13.275,0.1036,0.1281,0.009,-32.96,-1.12,1.08,0.0,-0.0008,-0.0012,0.0002,0.806,0.252,,,
13.325,0.1022,0.1278,0.011,-32.8,-1.08,1.13,0.0,0.0102,-0.0021,-0.0046,0.811,0.25,,,
13.375,0.104,0.1289,0.012,-32.63,-1.16,1.09,0.0,0.0062,0.0006,-0.0027,0.811,0.25,,,
13.441,0.1028,0.1286,0.011,-32.47,-1.12,1.12,0.0,0.0029,-0.004,0.0016,0.808,0.254,,,
13.475,0.1036,0.1286,0.011,-32.31,-1.13,1.11,0.0,0.0004,-0.0041,0.0019,0.808,0.254,,,
13.525,0.1026,0.1284,0.008,-32.15,-1.1,1.14,0.0,0.0081,-0.0024,0.0015,0.809,0.252,,,
13.576,0.1029,0.1284,0.011,-31.99,-1.1,1.13,0.0,0.0016,-0.0033,-0.0046,0.809,0.252,,,
13.626,0.1045,0.1286,0.013,-31.83,-1.14,1.08,0.0,-0.003,-0.0031,-0.0022,0.809,0.25,,,
13.676,0.1027,0.1286,0.011,-31.67,-1.11,1.14,0.0,-0.0037,-0.0013,0.0042,0.809,0.25,,,
13.726,0.1044,0.1281,0.013,-31.52,-1.13,1.07,0.0,0.0071,-0.0019,0.0034,0.803,0.254,,,
13.795,0.1026,0.1284,0.012,-31.36,-1.1,1.14,0.0,0.0077,-0.0019,0.0074,0.803,0.254,,,
13.827,0.1038,0.1279,0.013,-31.21,-1.11,1.09,0.0,-0.0026,-0.0021,0.0069,0.81,0.249,,,
13.876,0.1022,0.1278,0.011,-31.05,-1.08,1.14,0.0,-0.0033,-0.0021,0.0082,0.81,0.249,,,
13.926,0.1028,0.1288,0.011,-30.9,-1.13,1.14,0.0,0.0024,-0.0028,0.0035,0.811,0.254,,,
13.976,0.1032,0.1286,0.011,-30.75,-1.13,1.12,0.0,-0.0017,-0.0022,0.0006,0.811,0.254,,,
14.026,0.1023,0.1278,0.015,-30.59,-1.08,1.13,0.0,0.0017,-0.0015,-0.0009,0.807,0.252,,,
14.104,0.1043,0.1287,0.015,-30.44,-1.16,1.08,0.0,-0.0013,-0.001,0.0072,0.807,0.252,,,
14.13,0.1028,0.1286,0.011,-30.29,-1.11,1.13,0.0,-0.0023,-0.0019,0.0114,0.812,0.255,,,
14.175,0.1035,0.1282,0.013,-30.15,-1.12,1.09,0.0,0.0019,-0.0034,0.0039,0.812,0.255,,,
14.226,0.1048,0.1285,0.01,-30.0,-1.16,1.06,0.0,0.0092,-0.0009,0.0036,0.808,0.252,,,
14.275,0.1036,0.1286,0.011,-29.85,-1.14,1.11,0.0,0.0019,-0.0013,-0.0029,0.808,0.252,,1.182,
14.325,0.1026,0.1283,0.009,-29.7,-1.11,1.15,0.0,-0.0027,-0.0031,-0.0049,0.812,0.254,,1.182,
14.414,0.1027,0.1285,0.012,-29.55,-1.12,1.15,0.0,-0.0026,-0.0033,-0.0094,0.812,0.254,,,
14.425,0.1029,0.1284,0.013,-29.41,-1.12,1.14,0.0,-0.005,-0.0066,-0.0041,0.811,0.25,,,
14.475,0.1046,0.128,0.011,-29.26,-1.14,1.07,0.0,-0.0018,-0.0006,0.0011,0.811,0.25,,,
14.525,0.1049,0.1284,0.012,-29.11,-1.16,1.07,0.0,0.0028,-0.0031,0.0,0.807,0.255,,,
14.575,0.1027,0.1279,0.012,-28.97,-1.1,1.14,0.0,0.007,0.0009,0.0021,0.807,0.255,,,
14.626,0.1039,0.1287,0.012,-28.82,-1.15,1.11,0.0,-0.0002,-0.0024,0.0028,0.811,0.247,,,
14.677,0.1036,0.1286,0.011,-28.68,-1.13,1.12,0.0,-0.0039,-0.005,0.003,0.811,0.247,,,
14.736,0.1028,0.1282,0.013,-28.54,-1.1,1.14,0.0,0.0022,-0.0017,0.0008,0.809,0.247,,,
14.778,0.1042,0.128,0.012,-28.4,-1.12,1.09,0.0,0.0085,0.0003,0.0035,0.809,0.247,,,
14.826,0.1051,0.1286,0.012,-28.26,-1.15,1.07,0.0,-0.0052,-0.0048,0.0027,0.805,0.252,,,
14.876,0.104,0.1284,0.012,-28.12,-1.13,1.11,0.0,-0.0036,-0.0011,0.0024,0.805,0.252,,,
14.925,0.1045,0.1281,0.012,-27.98,-1.13,1.08,0.0,0.0018,-0.0007,0.0016,0.815,0.249,,,
14.976,0.1039,0.1279,0.014,-27.84,-1.11,1.1,0.0,-0.0044,-0.0017,0.0017,0.815,0.249,,,
15.068,0.1025,0.1281,0.013,-27.7,-1.1,1.15,0.0,-0.0001,-0.0047,0.0058,0.807,0.257,,,
