time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
8.926,ROTATION_SCAN,0.0832,0.0019,0.229,,,,7.73,1.08,0.86,15.0,0.0267,0.0076,0.0174,0.666,,1.082,1.406,,,,,,,
8.976,ROTATION_SCAN,0.0845,0.0001,0.237,,,,8.62,1.05,1.04,15.0,0.0207,-0.007,0.0117,0.706,,1.082,1.406,,,,,,,
9.039,ROTATION_SCAN,0.0856,-0.0024,0.233,,,,9.44,0.89,1.16,15.0,0.0133,-0.0213,0.0265,0.706,,1.085,1.401,,,,,,,
9.082,ROTATION_SCAN,0.0869,-0.0082,0.233,,,,10.21,0.71,1.31,15.0,0.0067,-0.0405,0.0085,0.779,,1.085,1.401,,,,,,,
9.161,ROTATION_SCAN,0.0856,-0.0104,0.234,,,,11.03,0.35,1.33,15.0,-0.0068,-0.0471,0.0075,0.779,,1.09,1.394,,,,,,,
9.201,ROTATION_SCAN,0.0837,-0.014,0.234,,,,11.85,0.01,1.35,15.0,-0.0209,-0.054,0.0124,,,1.09,1.394,,,,,,,
9.227,ROTATION_SCAN,0.0836,-0.0179,0.237,,,,12.71,-0.35,1.1,15.0,-0.0285,-0.0575,0.0077,,,1.091,1.405,,,,,,,
9.276,ROTATION_SCAN,0.0834,-0.021,0.235,,,,13.55,-0.66,0.78,15.0,-0.0341,-0.056,0.0111,2.03,,1.091,1.405,,,,,,,
9.394,ROTATION_SCAN,0.0777,-0.0242,0.236,,,,14.42,-0.85,0.53,15.0,-0.0504,-0.0528,0.0023,2.03,,1.104,1.399,,,,,,,
9.428,ROTATION_SCAN,0.0771,-0.0262,0.236,,,,15.24,-1.05,0.13,15.0,-0.0503,-0.0446,0.0015,,,1.104,1.399,,,,,,,
9.434,ROTATION_SCAN,0.0723,-0.027,0.236,,,,16.03,-1.11,-0.12,15.0,-0.0586,-0.0329,0.0019,,,1.103,1.421,,,,,,,
9.482,ROTATION_SCAN,0.0677,-0.0287,0.239,,,,16.78,-1.1,-0.37,15.0,-0.0635,-0.0237,0.0013,,,1.103,1.421,,,,,,,
9.556,ROTATION_SCAN,0.0636,-0.0295,0.238,,,,17.49,-1.02,-0.7,15.0,-0.0642,-0.0137,0.0049,,,1.106,,,,,,,,
9.58,ROTATION_SCAN,0.0609,-0.0285,0.237,,,,18.2,-0.79,-0.83,15.0,-0.0595,-0.0007,0.0015,,2.471,1.106,,,,,,,,
9.626,ROTATION_SCAN,0.0593,-0.0254,0.233,,,,18.89,-0.66,-1.08,15.0,-0.0507,0.0155,-0.0008,,2.471,1.095,1.419,,,,,,,
9.69,ROTATION_SCAN,0.0561,-0.0227,0.236,,,,19.6,-0.4,-1.19,15.0,-0.0456,0.0277,-0.0091,,2.481,1.095,1.419,,,,,,,
9.75,ROTATION_SCAN,0.0554,-0.0197,0.242,,,,20.34,-0.01,-1.18,15.0,-0.0328,0.0371,0.0021,,2.481,1.095,1.447,,,,,,,
9.782,ROTATION_SCAN,0.0532,-0.013,0.239,,,,21.02,0.36,-1.13,15.0,-0.0253,0.0519,0.0113,,,1.095,1.447,,,,,,,
9.831,ROTATION_SCAN,0.0539,-0.0099,0.239,,,,21.73,0.84,-0.99,15.0,-0.0104,0.0521,-0.0019,,,1.088,,,,,,,,
9.876,ROTATION_SCAN,0.0544,-0.0051,0.242,,,,22.5,1.1,-0.66,15.0,0.0011,0.0532,0.0026,,,1.088,,,,,,,,
9.926,ROTATION_SCAN,0.0587,-0.0034,0.24,,,,23.26,1.44,-0.29,15.0,0.0196,0.0434,0.0078,,,1.088,,,,,,,,
9.976,ROTATION_SCAN,0.0609,-0.0005,0.236,,,,24.05,1.58,0.01,15.0,0.0292,0.0347,-0.0031,,,1.088,,,,,,,,
10.07,ROTATION_SCAN,0.0647,-0.0001,0.239,,,,24.9,1.56,0.43,15.0,0.0389,0.0191,-0.0129,,,1.09,,,,,,,,
10.076,ROTATION_SCAN,0.0692,0.0027,0.238,,,,25.77,1.38,0.7,15.0,0.0468,0.0111,-0.0011,,,1.09,,,,,,,,
10.136,ROTATION_SCAN,0.0755,0.0042,0.236,,,,26.62,1.18,0.88,15.0,0.0561,0.0017,-0.0076,,,1.095,,,,,,,,
10.183,ROTATION_SCAN,0.0801,0.005,0.239,,,,27.5,0.97,1.03,15.0,0.0579,-0.0077,-0.008,,,1.095,,,,,,,,
10.227,ROTATION_SCAN,0.0848,0.0059,0.234,,,,28.35,0.62,1.29,15.0,0.0579,-0.0148,0.0006,,,1.113,,,,,,,,
10.277,ROTATION_SCAN,0.09,0.0061,0.24,,,,29.22,0.37,1.47,15.0,0.0563,-0.0213,-0.012,,,1.113,,,,,,,,
10.335,ROTATION_SCAN,0.0934,0.0046,0.235,,,,30.13,0.1,1.69,15.0,0.0478,-0.0306,0.005,,,1.133,,,,,,,,
10.387,ROTATION_SCAN,0.0961,0.004,0.237,,,,30.99,-0.23,1.73,15.0,0.0373,-0.0343,-0.0115,,,1.133,,,,,,,,
10.426,ROTATION_SCAN,0.098,0.0027,0.237,,,,31.98,-0.47,1.78,15.0,0.0238,-0.0385,-0.0037,,,,,,,,,,,
10.492,ROTATION_SCAN,0.1005,0.0022,0.237,,,,32.94,-0.53,1.8,15.0,0.0128,-0.0393,-0.003,,,,,,,,,,,
10.525,ROTATION_SCAN,0.1007,0.0001,0.239,,,,33.94,-0.54,1.75,15.0,-0.0021,-0.0436,-0.0051,,,,,,,,,,,
10.575,ROTATION_SCAN,0.1017,0.0002,0.238,,,,34.99,-0.58,1.7,15.0,-0.0133,-0.0415,-0.0001,,,,,,,,,,,
10.626,ROTATION_SCAN,0.0987,0.0001,0.24,,,,36.04,-0.62,1.6,15.0,-0.0332,-0.0403,-0.004,,,,,,,,,,,
10.712,ROTATION_SCAN,0.0968,-0.0001,0.244,,,,37.09,-0.57,1.37,15.0,-0.0464,-0.0393,0.0012,,,,,,,,,,,
10.725,ROTATION_SCAN,0.0905,-0.0043,0.238,,,,37.99,-0.37,1.09,15.0,-0.0673,-0.0485,0.0049,,,,,,,,,,,
10.786,ROTATION_SCAN,0.0879,-0.005,0.237,,,,38.8,-0.24,0.65,15.0,-0.0723,-0.0463,-0.0127,,,,,,,,,,,
10.825,ROTATION_SCAN,0.0854,-0.0046,0.234,,,,39.49,-0.14,0.29,15.0,-0.0737,-0.0408,-0.0134,,,,,,,,,,,
10.876,ROTATION_SCAN,0.0842,-0.0029,0.232,,,,40.08,-0.04,-0.02,15.0,-0.069,-0.0313,-0.0204,,,,,,,,,,,
10.926,ROTATION_SCAN,0.0824,-0.0011,0.234,,,,40.66,0.07,-0.25,15.0,-0.0641,-0.0222,-0.0237,,,,,,,,,,,
10.978,ROTATION_SCAN,0.0804,0.0005,0.234,,,,41.24,0.16,-0.31,15.0,-0.0585,-0.0143,-0.016,,,,,,,,,,,
11.036,ROTATION_SCAN,0.0782,0.0029,0.229,,,,41.83,0.38,-0.31,15.0,-0.0534,-0.006,-0.0151,,,,,,,,,,,
11.097,ROTATION_SCAN,0.0779,0.0045,0.229,,,,42.46,0.54,-0.25,15.0,-0.0432,-0.0021,-0.0224,,,,,,,,,,,
11.125,ROTATION_SCAN,0.0783,0.0077,0.231,,,,43.14,0.57,-0.14,15.0,-0.0326,0.004,-0.0159,,,,,,,,,,,
11.176,ROTATION_SCAN,0.0791,0.011,0.233,,,,43.79,0.72,-0.06,15.0,-0.0222,0.009,-0.0111,,,,,,,,,,,
11.225,ROTATION_SCAN,0.0817,0.0134,0.232,,,,44.49,0.84,0.25,15.0,-0.0089,0.009,-0.0049,,,,,,,,,,,
11.275,ROTATION_SCAN,0.0854,0.0171,0.229,,,,45.26,0.79,0.6,15.0,0.0037,0.0106,-0.0085,,,,,,,,,,,
11.36,ROTATION_SCAN,0.0874,0.0186,0.228,,,,46.13,0.86,1.02,15.0,0.0088,0.0044,-0.0145,,,,,,,,,,,
11.377,ROTATION_SCAN,0.0905,0.02,0.229,,,,47.02,0.69,1.32,15.0,0.0136,-0.0038,-0.0134,,,,,,,,,,,
11.429,ROTATION_SCAN,0.0931,0.0206,0.226,,,,47.92,0.66,1.68,15.0,0.0147,-0.0146,-0.0108,,,,0.84,,,,,,,
11.475,ROTATION_SCAN,0.0955,0.0211,0.229,,,,48.8,0.48,1.78,15.0,0.0134,-0.0246,-0.0196,,,,0.84,,,,,,,
11.526,ROTATION_SCAN,0.0979,0.0205,0.229,,,,49.7,0.26,1.83,15.0,0.0106,-0.0359,-0.0101,,,,0.813,,,,,,,
11.575,ROTATION_SCAN,0.0996,0.0182,0.223,,,,50.6,0.08,1.77,15.0,0.0056,-0.0495,-0.009,,,,0.813,,,,,,,
11.625,ROTATION_SCAN,0.1028,0.0154,0.228,,,,51.51,-0.17,1.66,15.0,0.0048,-0.0613,-0.0226,,,,0.79,,,,,,,
11.682,ROTATION_SCAN,0.1046,0.0103,0.227,,,,52.39,-0.44,1.71,15.0,-0.0011,-0.0763,-0.0035,,,,0.79,,,,,,,
11.729,ROTATION_SCAN,0.1056,0.0077,0.228,,,,53.21,-0.68,1.47,15.0,-0.0094,-0.0803,-0.0083,,,,0.773,,,,,,,
11.795,ROTATION_SCAN,0.1035,0.0043,0.226,,,,54.02,-0.9,1.31,15.0,-0.0254,-0.0838,-0.0078,,,,0.773,,,,,,,
11.834,ROTATION_SCAN,0.1039,0.0014,0.225,,,,54.81,-1.19,1.07,15.0,-0.0332,-0.0836,-0.0098,,,,0.761,,,,,,,
11.875,ROTATION_SCAN,0.1008,0.0004,0.22,,,,55.56,-1.36,0.8,15.0,-0.0497,-0.0753,-0.0145,,,,0.761,,,,,,,
11.925,ROTATION_SCAN,0.0969,-0.0021,0.222,,,,56.33,-1.34,0.6,15.0,-0.0658,-0.0703,-0.024,,,,0.756,,,,,,,
12.008,ROTATION_SCAN,0.0957,-0.0043,0.226,,,,57.12,-1.11,0.27,15.0,-0.0706,-0.0646,-0.0127,,,,0.756,,,,,,,
12.026,ROTATION_SCAN,0.091,-0.0055,0.222,,,,57.88,-0.73,-0.01,15.0,-0.0807,-0.0558,-0.0029,,,,0.752,,,,,,,
12.079,ROTATION_SCAN,0.0874,-0.0042,0.222,,,,58.65,-0.35,-0.32,15.0,-0.0825,-0.0414,-0.0147,,,,0.752,,,,,,,
12.14,ROTATION_SCAN,0.0822,-0.0028,0.223,,,,59.42,-0.01,-0.33,15.0,-0.0855,-0.0285,-0.0091,,,,0.751,,,,,,,
12.176,ROTATION_SCAN,0.0772,-0.0007,0.223,,,,60.14,0.3,-0.25,15.0,-0.0858,-0.0167,-0.0054,,,,0.751,,,,,,,
12.225,ROTATION_SCAN,0.073,-0.0,0.221,,,,60.91,0.72,-0.14,15.0,-0.0817,-0.0123,-0.0094,,,,0.746,,,,,,,
12.318,ROTATION_SCAN,0.071,0.0008,0.222,,,,61.68,1.11,0.0,15.0,-0.0692,-0.0105,-0.012,,,,0.746,,,,,,,
12.326,ROTATION_SCAN,0.0673,0.0033,0.221,,,,62.45,1.33,0.07,15.0,-0.0616,-0.0067,-0.0073,,,,0.735,,,,,,,
12.381,ROTATION_SCAN,0.0668,0.0043,0.225,,,,63.21,1.43,0.21,15.0,-0.0451,-0.0086,-0.0111,,,,0.735,,,,,,,
12.424,ROTATION_SCAN,0.0664,0.0052,0.222,,,,64.01,1.41,0.32,15.0,-0.0301,-0.0115,-0.0003,,,,0.726,,,,,,,
12.475,ROTATION_SCAN,0.0657,0.0061,0.222,,,,64.81,1.42,0.47,15.0,-0.0189,-0.0144,-0.0079,,,,0.726,,,,,,,
12.525,ROTATION_SCAN,0.0676,0.0071,0.222,,,,65.62,1.39,0.63,15.0,-0.0023,-0.0179,-0.0085,,,,0.71,,,,,,,
12.584,ROTATION_SCAN,0.07,0.0074,0.215,,,,66.38,1.25,0.73,15.0,0.0129,-0.0239,-0.0091,,,,0.71,,,,,,,
12.637,ROTATION_SCAN,0.0726,0.0074,0.219,,,,67.15,0.98,0.85,15.0,0.0245,-0.0298,-0.0249,,,,0.691,,,,,,,
12.693,ROTATION_SCAN,0.0772,0.0061,0.216,,,,67.94,0.6,1.03,15.0,0.0378,-0.0388,-0.0097,,,,0.691,,,,,,,
12.725,ROTATION_SCAN,0.0825,0.0055,0.217,,,,68.77,0.18,0.98,15.0,0.0479,-0.0436,-0.0177,,,,0.681,,,,,,,
12.775,ROTATION_SCAN,0.0848,0.0052,0.219,,,,69.68,-0.22,0.96,15.0,0.0453,-0.0456,-0.0154,,,,0.681,,,,,,,
12.825,ROTATION_SCAN,0.0875,0.0051,0.216,,,,70.58,-0.64,0.81,15.0,0.0411,-0.045,-0.0067,,,,0.67,,,,,,,
12.875,ROTATION_SCAN,0.0929,0.0037,0.219,,,,71.44,-0.99,0.8,15.0,0.0427,-0.047,-0.0164,,,,0.67,,,,,,,
12.959,ROTATION_SCAN,0.0927,0.0041,0.213,,,,72.26,-1.43,0.71,15.0,0.0251,-0.0414,-0.0042,,,,0.659,,,,,,,
12.976,ROTATION_SCAN,0.0951,0.0028,0.216,,,,73.12,-1.6,0.68,15.0,0.0154,-0.041,-0.0163,,,,0.659,,,,,,,
13.045,ROTATION_SCAN,0.0963,0.0024,0.215,,,,73.95,-1.58,0.65,15.0,0.0023,-0.0373,-0.0043,,,,0.651,,,,,,,
13.075,ROTATION_SCAN,0.0945,0.0024,0.217,,,,74.8,-1.38,0.72,15.0,-0.016,-0.0339,-0.006,,,,0.651,,,,,,,
13.125,ROTATION_SCAN,0.09,0.003,0.213,,,,75.66,-1.24,0.76,15.0,-0.0385,-0.0299,-0.0033,,,,0.651,,,,,,,
13.175,ROTATION_SCAN,0.0864,0.0027,0.212,,,,76.42,-1.07,0.6,15.0,-0.0537,-0.0295,-0.0114,,1.482,,0.651,,,,,,,
13.231,ROTATION_SCAN,0.0813,0.0052,0.214,,,,77.09,-0.75,0.46,15.0,-0.0689,-0.0209,-0.0126,,1.482,,0.648,,,,,,,
13.292,ROTATION_SCAN,0.077,0.0066,0.216,,,,77.68,-0.4,0.33,15.0,-0.0772,-0.0158,-0.0049,,1.463,,0.648,,,,,,,
13.326,ROTATION_SCAN,0.0734,0.007,0.213,,,,78.2,-0.01,0.21,15.0,-0.0787,-0.0142,-0.0041,,1.463,,0.645,,,,,,,
13.375,ROTATION_SCAN,0.07,0.0086,0.209,,,,78.72,0.29,0.11,15.0,-0.0765,-0.0095,-0.0118,,1.463,,0.645,,,,,,,
13.425,ROTATION_SCAN,0.0654,0.0115,0.215,,,,79.19,0.52,0.12,15.0,-0.0757,-0.0014,-0.0146,,1.463,,0.646,,,,,,,
13.476,ROTATION_SCAN,0.0627,0.0134,0.211,,,,79.65,0.86,0.28,15.0,-0.0677,0.0019,0.0054,,1.455,,0.646,,,,,,,
13.525,ROTATION_SCAN,0.0612,0.016,0.213,,,,80.08,1.18,0.45,15.0,-0.0551,0.0048,-0.0073,,1.455,,0.649,,,,,,,
13.618,ROTATION_SCAN,0.0592,0.0187,0.211,,,,80.57,1.29,0.68,15.0,-0.0438,0.0057,-0.002,,1.459,,0.649,,,,,,,
13.624,ROTATION_SCAN,0.0575,0.0207,0.21,,,,81.12,1.46,0.98,15.0,-0.0326,0.0025,-0.0028,,1.459,,0.648,,,,,,,
13.684,ROTATION_SCAN,0.0567,0.022,0.212,,,,81.72,1.44,1.09,15.0,-0.0197,-0.0037,-0.006,,1.445,,0.648,,,,,,,
13.725,ROTATION_SCAN,0.0579,0.0228,0.212,,,,82.32,1.35,1.12,15.0,-0.0034,-0.0113,0.0011,,1.445,,0.645,,,,,,,
13.775,ROTATION_SCAN,0.0594,0.0232,0.213,,,,82.94,1.12,1.22,15.0,0.01,-0.0187,-0.0039,2.3,1.452,,0.645,,,,,,,
13.825,ROTATION_SCAN,0.062,0.0225,0.213,,,,83.67,0.82,1.21,15.0,0.0228,-0.0288,-0.0012,2.3,1.452,,0.644,,,,,,,
13.88,ROTATION_SCAN,0.0658,0.0209,0.213,,,,84.36,0.56,1.27,15.0,0.0355,-0.0394,-0.001,,1.44,,0.644,,,,,,,
13.934,ROTATION_SCAN,0.0681,0.0205,0.211,,,,85.04,0.21,1.27,15.0,0.0398,-0.0453,-0.0059,,1.44,,0.633,,,,,,,
13.975,ROTATION_SCAN,0.0701,0.0197,0.213,,,,85.69,-0.1,1.25,15.0,0.0397,-0.0511,-0.0103,,1.432,,0.633,,,,,,,
14.028,ROTATION_SCAN,0.0733,0.018,0.209,,,,86.39,-0.36,1.19,15.0,0.0405,-0.0584,-0.0032,,1.432,,0.627,,,,,,,
14.074,ROTATION_SCAN,0.0748,0.0159,0.212,,,,87.15,-0.63,1.04,15.0,0.0349,-0.0646,-0.0136,,1.424,,0.627,,,,,,,
14.125,ROTATION_SCAN,0.0753,0.0139,0.209,,,,88.06,-0.84,0.84,15.0,0.0252,-0.0686,-0.0055,,1.424,,0.627,,,,,,,
14.174,YAW_ALIGN,0.0759,0.0108,0.21,,,,88.96,-0.94,0.58,15.0,0.016,-0.0732,-0.0123,,1.426,,0.627,,,,,,,
14.251,YAW_ALIGN,0.076,0.0098,0.211,,,,89.87,-0.92,0.41,-20.0,0.0064,-0.0692,-0.0085,,1.426,,0.625,,,,,,,
14.283,YAW_ALIGN,0.0746,0.0057,0.209,,,,90.71,-0.77,0.07,-20.0,-0.0054,-0.0739,-0.0065,,1.413,,0.625,,,,,,,
14.34,YAW_ALIGN,0.0743,0.0048,0.206,,,,91.27,-0.45,-0.34,-20.0,-0.0108,-0.0644,-0.0129,,1.413,,0.63,,,,,,,
14.374,YAW_ALIGN,0.0727,0.0037,0.208,,,,91.49,-0.28,-0.54,-20.0,-0.0168,-0.0543,-0.0136,1.074,1.404,,0.63,,,,,,,
14.425,YAW_ALIGN,0.0688,0.0027,0.204,,,,91.4,-0.06,-0.58,-20.0,-0.0277,-0.0448,-0.0052,1.074,1.404,,0.637,,,,,,,
14.474,YAW_ALIGN,0.0669,0.0011,0.208,,,,91.07,0.14,-0.58,-20.0,-0.0291,-0.0387,-0.0155,,1.413,,0.637,,,,,,,
14.54,YAW_ALIGN,0.0631,0.0032,0.204,,,,90.52,0.24,-0.65,-20.0,-0.0347,-0.0214,-0.0021,,1.413,,0.636,,,,,,,
14.587,YAW_ALIGN,0.061,0.0051,0.206,,,,89.72,0.4,-0.69,-20.0,-0.0335,-0.0071,-0.0128,1.087,1.415,,0.636,,,,,,,
14.64,YAW_ALIGN,0.0605,0.0083,0.205,,,,88.74,0.47,-0.58,-20.0,-0.0264,0.0084,-0.0084,1.087,1.415,,0.631,,,,,,,
14.7,YAW_ALIGN,0.0607,0.0115,0.206,,,,87.65,0.44,-0.37,-20.0,-0.0184,0.0206,-0.0078,,1.426,,0.631,,,,,,,
14.75,YAW_ALIGN,0.0593,0.0156,0.205,,,,86.52,0.39,-0.13,-20.0,-0.0157,0.0314,-0.0082,,1.426,,0.634,,,,,,,
14.775,YAW_ALIGN,0.0579,0.0199,0.202,,,,85.36,0.31,0.1,-20.0,-0.0149,0.0395,-0.0103,,1.435,,0.634,,,,,,,
14.825,YAW_ALIGN,0.0571,0.0239,0.203,,,,84.19,0.13,0.22,-20.0,-0.0131,0.0442,-0.0166,,1.435,,0.636,,,,,,,
14.907,YAW_ALIGN,0.0557,0.0271,0.201,,,,82.98,0.13,0.47,-20.0,-0.0146,0.0442,-0.0115,,1.439,,0.636,,,,,,,
14.924,YAW_ALIGN,0.054,0.031,0.203,,,,81.74,0.07,0.63,-20.0,-0.0178,0.0448,-0.0142,,1.439,,0.644,,,,,,,
14.978,YAW_ALIGN,0.0539,0.0331,0.202,,,,80.47,0.19,0.87,-20.0,-0.0154,0.0384,-0.0045,,1.462,,0.644,,,,,,,
15.024,YAW_ALIGN,0.0523,0.0354,0.203,,,,79.2,0.25,0.94,-20.0,-0.0172,0.0322,-0.0062,,1.462,,0.654,,,,,,,
15.074,YAW_ALIGN,0.0505,0.0369,0.203,,,,77.97,0.32,0.9,-20.0,-0.0197,0.0243,-0.0012,,,,0.654,,,,,,,
15.125,YAW_ALIGN,0.0488,0.0379,0.203,,,,76.72,0.52,0.83,-20.0,-0.0205,0.0162,-0.0011,,,,0.663,,,,,,,
15.177,YAW_ALIGN,0.0468,0.0385,0.201,,,,75.44,0.66,0.66,-20.0,-0.0206,0.0087,-0.0021,,,,0.663,,,,,,,
15.239,YAW_ALIGN,0.0462,0.0374,0.198,,,,74.16,0.7,0.53,-20.0,-0.0154,-0.0021,-0.0039,,,,0.676,,,,,,,
15.28,YAW_ALIGN,0.0441,0.037,0.201,,,,72.84,0.68,0.3,-20.0,-0.0149,-0.0082,-0.0058,,,,0.676,,,,,,,
15.329,YAW_ALIGN,0.0435,0.0343,0.199,,,,71.47,0.62,0.15,-20.0,-0.0105,-0.0185,0.0039,,,,0.691,,,,,,,
15.374,YAW_ALIGN,0.0441,0.0317,0.204,,,,70.08,0.48,-0.08,-20.0,-0.0031,-0.0253,-0.0006,,,,0.691,,,,,,,
15.425,YAW_ALIGN,0.0433,0.0298,0.2,,,,68.78,0.31,-0.15,-20.0,-0.0015,-0.0275,0.0115,,,,0.703,,,,,,,
15.474,YAW_ALIGN,0.0433,0.028,0.202,,,,67.46,0.25,-0.28,-20.0,0.0012,-0.0278,0.0037,,,,0.703,,,,,,,
15.553,YAW_ALIGN,0.0447,0.0259,0.203,,,,66.26,0.2,-0.24,-20.0,0.0082,-0.0287,0.011,,,,0.713,,,,,,,
15.579,YAW_ALIGN,0.0442,0.0245,0.203,,,,65.11,0.17,-0.16,-20.0,0.0077,-0.0278,0.0131,,,,0.713,,,,,,,
15.636,YAW_ALIGN,0.0456,0.0228,0.205,,,,64.13,0.19,-0.2,-20.0,0.0126,-0.0282,0.0113,,,,0.73,,,,,,,
15.676,YAW_ALIGN,0.0454,0.0217,0.204,,,,63.23,0.03,-0.18,-20.0,0.0117,-0.0264,0.0126,,,,0.73,,,,,,,
15.724,YAW_ALIGN,0.0477,0.0199,0.207,,,,62.37,-0.02,-0.2,-20.0,0.0174,-0.0264,0.0057,,,,0.742,,,,,,,
15.774,YAW_ALIGN,0.0499,0.0186,0.208,,,,61.51,-0.08,-0.2,-20.0,0.0219,-0.0249,0.0097,,,,0.742,,,,,,,
15.824,YAW_ALIGN,0.0521,0.017,0.21,,,,60.63,-0.18,-0.2,-20.0,0.0249,-0.0239,0.006,,,,0.758,,,,,,,
15.874,YAW_ALIGN,0.0535,0.0158,0.209,,,,59.74,-0.37,-0.17,-20.0,0.0241,-0.0217,0.0034,,,,0.758,,,,,,,
15.938,YAW_ALIGN,0.0531,0.0142,0.205,,,,58.85,-0.46,-0.15,-20.0,0.0175,-0.0202,-0.0009,,,,0.773,3.887,,,,,,
16.005,YAW_ALIGN,0.0594,0.0108,0.21,,,,58.03,-0.47,-0.14,-20.0,0.0298,-0.0239,-0.0118,,,,0.773,3.887,,,,,,
16.03,YAW_ALIGN,0.0599,0.0102,0.204,,,,57.19,-0.56,-0.07,-20.0,0.0242,-0.0192,0.0006,,,,0.789,,,,,,,
16.074,YAW_ALIGN,0.0607,0.0104,0.206,,,,56.34,-0.67,0.04,-20.0,0.0191,-0.0134,-0.0154,,,,0.789,,,,,,,
16.133,YAW_ALIGN,0.057,0.0126,0.207,,,,55.42,-0.74,0.08,-20.0,0.0023,-0.003,-0.0056,,,,0.8,,,,,,,
16.187,YAW_ALIGN,0.0563,0.0126,0.207,,,,54.49,-0.64,0.15,-20.0,-0.0051,0.0001,-0.0019,,,,0.8,,,,,,,
16.232,YAW_ALIGN,0.0552,0.0133,0.206,,,,53.53,-0.46,0.15,-20.0,-0.0112,0.0031,-0.0069,,,,0.812,,,,,,,
16.286,YAW_ALIGN,0.0469,0.0156,0.205,,,,52.61,-0.31,0.22,-20.0,-0.0331,0.0091,-0.0071,,,,0.812,,,,,,,
16.323,YAW_ALIGN,0.0431,0.0174,0.203,,,,51.66,-0.08,0.17,-20.0,-0.0409,0.0124,-0.0095,,,,0.832,,,,,,,
16.374,YAW_ALIGN,0.0393,0.0181,0.202,,,,50.72,0.17,0.16,-20.0,-0.0456,0.0114,-0.0121,,,,0.832,,,,,,,
16.424,YAW_ALIGN,0.0364,0.0189,0.2,,,,49.7,0.35,0.11,-20.0,-0.0465,0.0099,-0.0104,,,,0.854,,,,,,,
16.502,YAW_ALIGN,0.0339,0.0183,0.204,,,,48.65,0.52,0.07,-20.0,-0.0448,0.0042,-0.0135,,,,0.854,,,,,,,
16.53,YAW_ALIGN,0.0321,0.0178,0.204,,,,47.55,0.53,-0.12,-20.0,-0.0404,-0.0003,-0.0034,,,,0.892,,,,,,,
16.578,YAW_ALIGN,0.0279,0.0164,0.206,,,,46.39,0.47,-0.19,-20.0,-0.0419,-0.0057,-0.0034,,,,0.892,,,,,,,
16.624,YAW_ALIGN,0.0253,0.0137,0.206,,,,45.18,0.42,-0.39,-20.0,-0.0392,-0.0126,-0.0012,,,,0.919,,,,,,,
16.675,YAW_ALIGN,0.0244,0.0139,0.204,,,,43.93,0.32,-0.59,-20.0,-0.0314,-0.0102,-0.0003,,,,0.919,,,,,,,
16.724,YAW_ALIGN,0.0214,0.0119,0.202,,,,42.68,0.17,-0.55,-20.0,-0.0303,-0.0122,-0.0079,,,,,,,,,,,
16.822,YAW_ALIGN,0.0204,0.0104,0.204,,,,41.46,-0.02,-0.56,-20.0,-0.0254,-0.012,-0.0143,,,,,,,,,,,
16.831,YAW_ALIGN,0.0181,0.0095,0.204,,,,40.25,-0.26,-0.61,-20.0,-0.025,-0.009,-0.0074,,,,,,,,,,,
16.885,YAW_ALIGN,0.0167,0.0109,0.2,,,,39.06,-0.2,-0.67,-20.0,-0.0229,0.0004,-0.0063,,,,,,,,,,,
16.946,YAW_ALIGN,0.0153,0.0118,0.201,,,,37.94,-0.18,-0.58,-20.0,-0.0206,0.0074,-0.0184,,,,,,,,,,,
16.979,YAW_ALIGN,0.0146,0.0124,0.199,,,,36.84,-0.16,-0.46,-20.0,-0.017,0.0117,-0.0082,,,,,,,,,,,
17.024,YAW_ALIGN,0.0131,0.0139,0.197,,,,35.69,-0.02,-0.3,-20.0,-0.0169,0.0165,-0.0119,,,,,,,,,,,
17.086,YAW_ALIGN,0.0123,0.02,0.199,,,,34.48,0.07,-0.28,-20.0,-0.0149,0.0315,-0.0166,,,,,,,,,,,
17.147,YAW_ALIGN,0.0125,0.0231,0.2,,,,33.25,0.27,-0.19,-20.0,-0.0098,0.0359,-0.002,,,,,,,,,,,
17.174,YAW_ALIGN,0.0118,0.0254,0.199,,,,31.99,0.46,-0.16,-20.0,-0.0077,0.0358,0.0001,,,,,,,,,,,
17.228,YAW_ALIGN,0.0108,0.0276,0.197,,,,30.77,0.58,-0.03,-20.0,-0.0065,0.0337,-0.0027,,,,,,,,,,,
17.274,YAW_ALIGN,0.0106,0.0294,0.198,,,,29.56,0.74,0.14,-20.0,-0.0038,0.0292,-0.0011,,,,,,,,,,,
17.324,YAW_ALIGN,0.0088,0.0322,0.197,,,,28.31,0.62,0.27,-20.0,-0.007,0.0278,0.0014,,,,,,,,,,,
17.374,YAW_ALIGN,0.0084,0.0346,0.203,,,,27.01,0.53,0.34,-20.0,-0.0073,0.0255,0.0002,,,,,,,,,,,
17.463,YAW_ALIGN,0.009,0.0361,0.203,,,,25.78,0.49,0.35,-20.0,-0.0055,0.0211,0.0166,,,,,,,,,,,
17.473,YAW_ALIGN,0.0084,0.0375,0.202,,,,24.55,0.44,0.34,-20.0,-0.0073,0.0178,0.0144,,,,,,,,,,,
