time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.517,0.0218,-0.0154,0.211,0.61,-0.8,-0.39,0.0,0.0283,-0.0053,-0.0026,,,1.294,1.635,
10.568,0.0244,-0.016,0.211,0.62,-0.78,0.04,0.0,0.0329,-0.0011,-0.0093,,,1.286,1.634,
10.616,0.0274,-0.017,0.212,0.61,-0.87,0.3,0.0,0.0348,0.0044,-0.0047,,0.727,1.286,1.634,
10.667,0.0318,-0.0174,0.209,0.57,-0.96,0.53,0.0,0.0395,0.0087,-0.0005,,0.727,1.292,,
10.717,0.0338,-0.0168,0.208,0.5,-0.94,0.88,0.0,0.0341,0.0165,-0.0078,,0.739,1.292,,
10.766,0.0371,-0.0169,0.211,0.46,-0.79,1.17,0.0,0.0303,0.0211,-0.0086,,0.739,1.289,1.636,
10.817,0.0379,-0.0154,0.21,0.39,-0.48,1.18,0.0,0.0189,0.0274,0.0021,,0.754,1.289,1.636,
10.866,0.0399,-0.0145,0.21,0.28,-0.4,1.35,0.0,0.0121,0.0296,-0.003,,0.754,1.294,1.639,
10.916,0.0398,-0.0124,0.214,0.2,-0.24,1.31,0.0,-0.003,0.0344,-0.0012,,0.8,1.294,1.639,
10.966,0.0401,-0.0104,0.215,0.04,-0.23,1.15,0.0,-0.0096,0.0366,0.0058,,0.8,1.294,,
11.016,0.0368,-0.0098,0.211,-0.13,-0.02,1.14,0.0,-0.0267,0.034,0.0043,,0.77,1.294,,
11.066,0.0336,-0.0081,0.211,-0.3,0.06,0.6,0.0,-0.0396,0.0341,-0.0058,,0.77,1.287,1.632,
11.116,0.0315,-0.0076,0.211,-0.44,0.17,0.17,0.0,-0.0431,0.0295,-0.0032,,0.744,1.287,1.632,
11.166,0.0279,-0.0074,0.209,-0.49,0.18,-0.09,0.0,-0.0478,0.0245,-0.0029,,0.744,1.284,1.638,
11.216,0.025,-0.0077,0.213,-0.52,0.22,-0.63,0.0,-0.0468,0.0184,-0.0071,,,1.284,1.638,
11.267,0.0221,-0.0077,0.211,-0.6,0.13,-1.1,0.0,-0.0414,0.0137,0.0045,,,1.284,1.642,
11.316,0.0216,-0.0095,0.21,-0.68,0.01,-1.28,0.0,-0.0275,0.0062,0.0009,,,1.284,1.642,
11.367,0.0201,-0.0092,0.209,-0.74,-0.11,-1.62,0.0,-0.0164,0.0065,-0.0026,,,1.285,1.647,
11.416,0.0204,-0.0104,0.212,-0.77,-0.23,-1.5,0.0,-0.0005,0.0031,-0.0017,,0.635,1.285,1.647,
11.466,0.0223,-0.0119,0.206,-0.72,-0.41,-1.43,0.0,0.0166,0.0005,0.0043,,0.635,1.282,,
11.516,0.026,-0.0134,0.21,-0.66,-0.42,-1.49,0.0,0.0363,-0.0003,-0.012,,0.642,1.282,,
11.566,0.0298,-0.0144,0.209,-0.59,-0.43,-1.14,0.0,0.0531,0.0001,-0.0,,0.642,1.281,,
11.616,0.0337,-0.0146,0.21,-0.56,-0.51,-0.61,0.0,0.064,0.003,-0.0,,0.742,1.281,,
11.665,0.0362,-0.0151,0.206,-0.51,-0.58,-0.47,0.0,0.0661,0.0055,-0.0023,,0.742,1.279,,
11.715,0.0401,-0.0151,0.209,-0.57,-0.52,-0.25,0.0,0.0711,0.009,-0.0115,,0.768,1.279,,
11.766,0.0448,-0.0149,0.207,-0.61,-0.54,0.01,0.0,0.0749,0.0127,-0.0002,,0.768,1.276,,
11.816,0.0497,-0.0149,0.212,-0.64,-0.53,0.3,0.0,0.0774,0.0149,-0.0025,,0.813,1.276,,
11.865,0.0537,-0.0144,0.21,-0.72,-0.62,0.45,0.0,0.0749,0.019,0.0082,,0.813,1.273,1.644,
11.916,0.0569,-0.0133,0.215,-0.78,-0.49,0.4,0.0,0.07,0.024,0.001,,0.844,1.273,1.644,
11.966,0.0602,-0.0132,0.217,-0.83,-0.27,0.34,0.0,0.067,0.0236,0.0054,,0.844,1.271,,
12.015,0.0635,-0.012,0.217,-0.9,-0.2,0.47,0.0,0.0631,0.0253,0.0073,,0.842,1.271,,
12.066,0.0661,-0.0106,0.218,-0.96,-0.06,0.27,0.0,0.0585,0.027,0.0007,,0.842,1.269,,
12.116,0.07,-0.0097,0.22,-0.95,0.05,0.11,0.0,0.0601,0.0254,-0.0032,,0.828,1.269,,
12.165,0.0727,-0.0097,0.213,-0.95,0.13,0.06,0.0,0.0581,0.0211,-0.0032,,0.828,1.267,1.645,
12.216,0.0748,-0.0076,0.216,-0.89,0.31,0.03,0.0,0.0557,0.0226,-0.0243,,0.815,1.267,1.645,
12.266,0.0786,-0.0071,0.214,-0.82,0.34,-0.13,0.0,0.0591,0.0179,-0.0178,,0.815,1.264,,
12.315,0.0827,-0.0064,0.217,-0.71,0.38,-0.25,0.0,0.064,0.0145,-0.021,,0.845,1.264,,
12.366,0.0859,-0.0066,0.216,-0.55,0.46,-0.27,0.0,0.0662,0.0085,-0.0176,,0.845,1.267,1.652,
12.416,0.0895,-0.0063,0.212,-0.4,0.35,-0.25,0.0,0.0688,0.0046,-0.0199,,0.894,1.267,1.652,
12.465,0.0929,-0.0068,0.215,-0.27,0.13,-0.31,0.0,0.0707,0.0004,-0.0306,,0.894,1.261,,
12.515,0.0981,-0.0073,0.218,-0.12,0.1,-0.4,0.0,0.0782,-0.0019,-0.0195,,0.862,1.261,,
12.565,0.1021,-0.0081,0.216,0.01,-0.02,-0.31,0.0,0.0814,-0.0045,-0.0128,,0.862,1.261,,
12.615,0.1069,-0.0091,0.214,0.18,-0.19,-0.35,0.0,0.0861,-0.006,-0.0225,,0.932,1.261,,
12.666,0.1103,-0.0083,0.238,0.28,-0.15,-0.4,0.0,0.0865,-0.0013,-0.0262,,0.932,1.26,,
12.716,0.1163,-0.0082,0.26,0.32,-0.29,-0.38,0.0,0.0941,0.0008,0.0316,,0.962,1.26,,
12.765,0.1217,-0.008,0.259,0.4,-0.2,-0.51,0.0,0.0991,0.0033,0.063,,0.962,1.25,,
12.815,0.1279,-0.0069,0.249,0.42,-0.23,-0.67,0.0,0.1065,0.0075,0.0233,,0.978,1.25,,
12.866,0.1343,-0.0057,0.238,0.47,-0.16,-0.46,0.0,0.1143,0.0117,-0.0153,,0.978,1.238,1.642,
12.915,0.14,-0.0035,0.225,0.54,-0.18,-0.49,0.0,0.1175,0.0177,-0.061,,1.006,1.238,1.642,
12.965,0.1481,-0.0019,0.212,0.59,-0.04,-0.22,0.0,0.1271,0.0206,-0.0898,,1.006,1.217,1.647,
13.015,0.1552,-0.0014,0.201,0.65,0.02,-0.07,0.0,0.1302,0.0196,-0.0998,,1.033,1.217,1.647,
13.065,0.1644,0.0003,0.191,0.72,0.15,-0.03,0.0,0.1377,0.0209,-0.1058,,1.033,1.201,1.638,
13.116,0.1742,0.0002,0.185,0.78,0.31,0.14,0.0,0.1458,0.0161,-0.0907,,1.053,1.201,1.638,
13.166,0.1819,0.0018,0.18,0.84,0.3,0.36,0.0,0.1448,0.0152,-0.08,,1.053,1.144,1.614,
13.215,0.1887,0.001,0.176,0.86,0.28,0.4,0.0,0.1405,0.0085,-0.0557,,1.07,1.144,1.614,
13.266,0.1969,0.0016,0.165,0.8,0.17,0.47,0.0,0.1402,0.0068,-0.0449,,1.07,1.046,1.603,
13.315,0.2042,0.0005,0.17,0.65,0.19,0.43,0.0,0.1373,0.0013,-0.0421,,1.086,1.046,1.603,
13.365,0.2124,0.0002,0.168,0.53,0.12,0.5,0.0,0.1373,-0.0011,-0.0078,,1.086,0.948,1.602,
13.416,0.2207,-0.0009,0.17,0.47,-0.08,0.53,0.0,0.1376,-0.0045,0.0021,,1.1,0.948,1.602,
13.465,0.2278,-0.0017,0.169,0.43,-0.32,0.43,0.0,0.1346,-0.0053,0.0176,,1.1,0.883,1.627,
13.515,0.2347,-0.0027,0.169,0.46,-0.04,0.46,0.0,0.1313,-0.0055,0.0289,,1.114,0.883,1.627,
13.566,0.242,-0.0029,0.175,0.55,-0.42,0.19,0.0,0.1307,-0.0044,0.0323,,1.114,0.919,1.619,
13.616,0.2503,-0.0042,0.179,0.68,-0.47,0.15,0.0,0.1365,-0.0039,0.0507,,1.128,0.919,1.619,
13.665,0.2592,-0.0031,0.176,0.78,-0.28,-0.1,0.0,0.1429,0.0036,0.059,,1.128,0.925,1.641,
13.715,0.2669,-0.0027,0.184,0.92,-0.22,-0.29,0.0,0.1466,0.0065,0.0485,,1.143,0.925,1.641,
13.766,0.2757,-0.0021,0.186,1.0,-0.04,-0.55,0.0,0.1555,0.0089,0.0648,,1.143,1.034,,
13.815,0.284,-0.0017,0.188,1.0,0.22,-0.42,0.0,0.161,0.0083,0.0594,,1.154,1.034,,
13.866,0.2958,-0.0015,0.19,1.15,0.3,-0.21,0.0,0.1777,0.005,0.0486,,1.154,1.106,,
13.915,0.3055,-0.0013,0.19,1.26,0.54,-0.29,0.0,0.1834,0.0023,0.0516,,1.178,1.106,,
13.966,0.3158,-0.0011,0.194,1.36,0.66,0.36,0.0,0.1883,-0.002,0.0465,,1.178,1.127,1.633,
14.015,0.3262,-0.0018,0.201,1.27,0.27,0.58,0.0,0.1882,-0.0085,0.0401,,1.2,1.127,1.633,
14.066,0.3361,-0.0024,0.195,1.21,0.13,1.06,0.0,0.1843,-0.0109,0.0415,,1.2,,1.65,
14.115,0.3471,-0.0032,0.196,1.13,0.15,1.55,0.0,0.1815,-0.0128,0.0105,,1.226,,1.65,
14.165,0.3562,-0.0038,0.199,1.03,0.27,1.47,0.0,0.1697,-0.0145,0.0082,,1.226,,1.659,
14.216,0.3652,-0.0045,0.2,0.89,0.25,1.49,0.0,0.1608,-0.0165,0.0157,,1.245,,1.659,
14.266,0.3739,-0.0056,0.201,0.61,-0.19,1.9,0.0,0.1502,-0.0183,0.007,,1.245,,1.655,
14.316,0.3812,-0.0062,0.198,0.33,-0.61,1.52,0.0,0.1351,-0.014,0.0128,,1.263,,1.655,
14.365,0.3883,-0.0071,0.2,-0.05,-0.59,0.83,0.0,0.1266,-0.0101,0.0087,,1.263,1.109,1.648,
14.414,0.3955,-0.0079,0.199,-0.56,-0.63,0.33,0.0,0.1249,-0.006,0.0147,,1.278,1.109,1.648,
14.466,0.4018,-0.0081,0.201,-0.89,-0.59,0.1,0.0,0.1234,-0.001,0.0124,,1.278,1.119,1.639,
14.515,0.4081,-0.008,0.209,-1.12,-0.47,-0.25,0.0,0.124,0.0038,0.0161,,1.29,1.119,1.639,
14.566,0.4149,-0.0071,0.207,-1.33,-0.35,-0.45,0.0,0.1286,0.0092,0.0304,,1.29,1.145,1.646,
14.614,0.422,-0.0064,0.209,-1.55,-0.35,-0.72,0.0,0.135,0.0129,0.0182,,1.314,1.145,1.646,
14.666,0.4297,-0.0055,0.209,-1.6,-0.06,-0.84,0.0,0.1441,0.0151,0.0201,,1.314,1.158,1.654,
14.716,0.4385,-0.0047,0.21,-1.69,-0.01,-1.09,0.0,0.1567,0.0155,0.0113,,1.321,1.158,1.654,
14.765,0.447,-0.004,0.21,-1.75,0.14,-1.13,0.0,0.1681,0.0149,0.0073,,1.321,,1.662,
14.816,0.4558,-0.0032,0.209,-1.86,0.36,-1.18,0.0,0.1781,0.0127,0.0012,,1.337,,1.662,
14.865,0.466,-0.0022,0.208,-1.95,0.48,-0.91,0.0,0.1905,0.0103,-0.0046,,1.337,1.217,1.664,
14.915,0.4766,-0.0018,0.209,-1.99,0.53,-0.85,0.0,0.2006,0.0056,-0.0067,,1.356,1.217,1.664,
14.966,0.4863,-0.0017,0.211,-2.0,0.63,-0.67,0.0,0.206,0.0004,-0.0032,,1.356,1.238,1.662,
15.014,0.4968,-0.0017,0.209,-2.04,0.74,-0.54,0.0,0.2114,-0.0053,-0.0031,,1.381,1.238,1.662,
15.064,0.5077,-0.0031,0.206,-2.07,0.68,-0.46,0.0,0.2159,-0.0144,-0.0111,,1.381,,1.653,
15.116,0.5184,-0.0044,0.207,-2.06,0.6,-0.29,0.0,0.2187,-0.0214,-0.0173,,1.394,,1.653,
15.166,0.5313,-0.0062,0.206,-2.04,0.51,-0.12,0.0,0.2262,-0.0281,-0.0148,,1.394,1.201,1.65,
15.215,0.542,-0.0085,0.202,-1.96,0.44,0.09,0.0,0.2243,-0.0349,-0.0118,,1.426,1.201,1.65,
15.265,0.5522,-0.011,0.202,-1.84,0.24,0.22,0.0,0.2202,-0.0405,-0.019,,1.426,1.157,1.637,
15.315,0.5631,-0.014,0.202,-1.76,-0.07,0.16,0.0,0.2185,-0.0443,-0.0119,,1.437,1.157,1.637,
15.364,0.5736,-0.0173,0.204,-1.65,-0.26,0.25,0.0,0.2153,-0.0463,-0.0079,,1.437,1.126,1.589,
15.415,0.5839,-0.0207,0.204,-1.51,-0.44,0.0,0.0,0.2129,-0.0468,-0.0004,,1.455,1.126,1.589,
15.465,0.596,-0.0242,0.202,-1.41,-0.65,0.1,0.0,0.2171,-0.046,-0.0,,1.455,1.114,,
15.515,0.6063,-0.027,0.202,-1.31,-0.82,0.01,0.0,0.2149,-0.042,-0.0057,,1.468,1.114,,
15.565,0.6166,-0.0289,0.203,-1.16,-0.94,0.04,0.0,0.214,-0.0341,-0.0022,,1.468,1.098,,
15.615,0.6265,-0.0308,0.203,-1.04,-1.19,-0.13,0.0,0.2117,-0.0262,0.0035,,1.488,1.098,,
15.665,0.6374,-0.0328,0.205,-0.89,-1.16,-0.19,0.0,0.2139,-0.0188,0.0006,,1.488,1.072,,
15.715,0.6493,-0.0351,0.204,-0.79,-1.21,-0.2,0.0,0.2194,-0.014,0.0056,,1.502,1.072,,
15.765,0.6599,-0.0363,0.203,-0.78,-1.28,-0.25,0.0,0.2202,-0.0059,0.0029,,1.502,,0.474,
15.815,0.6708,-0.0374,0.202,-0.74,-1.26,-0.14,0.0,0.2213,0.0017,-0.0017,,1.52,,0.474,
15.865,0.6814,-0.0384,0.204,-0.65,-1.23,-0.2,0.0,0.2215,0.0084,-0.0016,,1.52,0.324,0.436,
15.914,0.6922,-0.0394,0.202,-0.61,-1.02,-0.16,0.0,0.222,0.0132,0.0025,,1.532,0.324,0.436,
15.964,0.7055,-0.0398,0.203,-0.57,-0.91,-0.07,0.0,0.23,0.0174,-0.0035,,1.532,0.287,0.421,
16.014,0.7161,-0.0398,0.199,-0.55,-0.89,-0.05,0.0,0.2276,0.0216,0.0011,,1.553,0.287,0.421,
16.065,0.7269,-0.0404,0.199,-0.54,-0.86,-0.02,0.0,0.2261,0.0232,-0.0072,,1.553,0.27,0.402,
16.116,0.7383,-0.0399,0.202,-0.51,-0.83,0.01,0.0,0.2264,0.0278,-0.004,,1.575,0.27,0.402,
16.164,0.7493,-0.0397,0.2,-0.41,-0.67,0.13,0.0,0.2249,0.0299,0.0039,,1.575,0.269,0.384,
16.215,0.7617,-0.04,0.203,-0.36,-0.64,-0.02,0.0,0.228,0.0298,-0.0017,,1.589,0.269,0.384,
16.264,0.7732,-0.0389,0.205,-0.3,-0.57,0.02,0.0,0.2291,0.0333,0.0049,,1.589,0.326,0.373,
16.315,0.7839,-0.039,0.204,-0.27,-0.42,0.01,0.0,0.2264,0.0321,0.0099,,1.601,0.326,0.373,
16.364,0.7949,-0.0385,0.207,-0.22,-0.38,0.18,0.0,0.225,0.0317,0.005,,1.601,0.369,0.37,
16.415,0.8054,-0.0384,0.207,-0.21,-0.48,0.19,0.0,0.2212,0.0302,0.0077,,1.619,0.369,0.37,
16.465,0.8176,-0.0378,0.204,-0.24,-0.47,0.14,0.0,0.2239,0.0315,0.0059,,1.619,,0.371,
16.515,0.8283,-0.0371,0.202,-0.14,-0.46,0.22,0.0,0.2209,0.0321,-0.0052,,1.625,,0.371,
16.564,0.8392,-0.0362,0.203,-0.07,-0.31,0.01,0.0,0.2199,0.0334,-0.0089,,1.625,1.703,0.384,
16.615,0.8501,-0.0354,0.2,0.09,-0.11,0.09,0.0,0.2195,0.0324,-0.0071,,1.652,1.703,0.384,
16.664,0.8601,-0.035,0.201,0.22,-0.26,0.22,0.0,0.2153,0.0297,-0.0131,,1.652,1.719,0.391,
16.714,0.8712,-0.0344,0.203,0.36,-0.33,0.25,0.0,0.2143,0.0296,-0.0046,,1.654,1.719,0.391,
16.765,0.8832,-0.0337,0.203,0.56,-0.41,0.39,0.0,0.216,0.03,0.0015,,1.654,1.739,0.406,
16.815,0.8938,-0.0331,0.202,0.76,-0.41,0.27,0.0,0.2127,0.0305,0.0039,,1.669,1.739,0.406,
16.864,0.904,-0.0324,0.203,1.02,-0.44,0.13,0.0,0.2095,0.031,-0.0007,,1.669,1.758,0.419,
16.914,0.9141,-0.031,0.205,1.28,-0.4,-0.05,0.0,0.2078,0.0339,0.0046,,1.685,1.758,0.419,
16.965,0.925,-0.0294,0.205,1.56,-0.34,-0.02,0.0,0.2092,0.0366,0.0085,,1.685,1.764,0.436,
17.014,0.9368,-0.0268,0.205,1.86,-0.38,0.03,0.0,0.2134,0.0418,0.0063,,1.703,1.764,0.436,
17.065,0.9478,-0.0256,0.207,2.01,-0.19,0.14,0.0,0.2141,0.0415,0.0086,,1.703,1.772,0.456,
17.115,0.9579,-0.0241,0.206,1.96,-0.27,0.19,0.0,0.2109,0.0413,0.0091,,1.714,1.772,0.456,
17.164,0.9684,-0.0219,0.205,1.73,-0.23,0.35,0.0,0.2087,0.0436,0.0031,,1.714,1.809,0.474,
17.214,0.9784,-0.0201,0.205,1.46,-0.08,0.36,0.0,0.2045,0.0437,0.0008,,1.696,1.809,0.474,
17.264,0.9903,-0.0175,0.206,1.15,-0.04,0.33,0.0,0.2068,0.0454,-0.0011,,1.696,1.823,0.499,
17.315,0.9997,-0.0157,0.203,0.82,0.22,0.45,0.0,0.2012,0.0436,0.0005,,1.68,1.823,0.499,
17.364,1.0094,-0.0134,0.203,0.59,0.33,0.47,0.0,0.1961,0.0418,-0.0076,,1.68,1.821,,
17.414,1.0187,-0.0113,0.204,0.42,0.61,0.46,0.0,0.1911,0.0385,-0.0036,,1.657,1.821,,
17.464,1.0279,-0.009,0.207,0.25,0.71,0.47,0.0,0.1864,0.0341,0.0019,,1.657,1.819,0.554,
17.514,1.0385,-0.0073,0.205,0.14,0.86,0.49,0.0,0.1865,0.0281,0.0033,,1.626,1.819,0.554,
17.565,1.0479,-0.0055,0.205,-0.04,0.94,0.43,0.0,0.1834,0.0227,-0.0023,,1.626,1.814,,
17.614,1.0564,-0.0046,0.204,-0.15,1.03,0.31,0.0,0.1786,0.0141,-0.0025,,,1.814,,
17.665,1.0652,-0.005,0.202,-0.26,1.21,0.34,0.0,0.1754,0.0021,-0.003,,,1.817,,
17.714,1.0729,-0.0047,0.201,-0.44,1.04,0.22,0.0,0.1699,-0.0069,-0.0099,,1.546,1.817,,
17.764,1.0819,-0.0063,0.203,-0.6,0.89,0.05,0.0,0.17,-0.0184,-0.0089,,1.546,1.818,,
17.814,1.0905,-0.0066,0.205,-0.76,0.75,0.02,0.0,0.1701,-0.0232,-0.0013,,1.572,1.818,,
17.864,1.0995,-0.0084,0.204,-0.93,0.53,-0.13,0.0,0.1717,-0.0303,0.0028,,1.572,1.814,,
17.913,1.1099,-0.0108,0.203,-1.14,0.32,-0.22,0.0,0.1787,-0.0359,-0.0029,,1.553,1.814,,
17.963,1.1186,-0.011,0.204,-1.21,0.19,0.01,0.0,0.1792,-0.0332,-0.004,,1.553,1.811,,
18.013,1.1299,-0.0134,0.203,-1.28,-0.01,0.11,0.0,0.1856,-0.0361,-0.0026,,1.555,1.811,,
18.064,1.1393,-0.0143,0.202,-1.31,-0.07,0.21,0.0,0.1853,-0.033,-0.0039,,1.555,1.812,,
18.114,1.1495,-0.0159,0.201,-1.36,-0.2,0.37,0.0,0.1862,-0.0316,-0.0077,1.052,1.53,1.812,,
18.164,1.1597,-0.0168,0.201,-1.37,-0.12,0.56,0.0,0.1852,-0.0284,-0.0082,1.052,1.53,1.811,,
18.214,1.1691,-0.018,0.2,-1.42,-0.21,0.82,0.0,0.1801,-0.0264,-0.0038,,1.483,1.811,,
18.264,1.1785,-0.0189,0.198,-1.41,-0.25,0.93,0.0,0.1741,-0.0233,-0.0071,,1.483,1.812,,
18.314,1.1889,-0.0198,0.197,-1.31,-0.2,1.0,0.0,0.172,-0.0204,-0.0073,,1.48,1.812,,
18.364,1.1971,-0.0203,0.199,-1.24,-0.17,1.15,0.0,0.1627,-0.0171,-0.0077,,1.48,1.812,,
18.414,1.2055,-0.0211,0.197,-1.2,-0.22,1.12,0.0,0.1546,-0.015,0.0009,,1.461,1.812,,
18.463,1.2145,-0.0226,0.196,-1.17,-0.23,1.15,0.0,0.1495,-0.0155,-0.0033,,1.461,1.82,,
18.514,1.2216,-0.0241,0.2,-1.14,-0.11,1.22,0.0,0.1386,-0.0158,-0.0017,,,1.82,,
18.563,1.2309,-0.0248,0.199,-1.1,-0.16,1.24,0.0,0.1362,-0.0146,0.0093,,,1.82,,
18.614,1.2381,-0.0256,0.202,-1.05,-0.19,1.17,0.0,0.1281,-0.0132,0.0054,,1.459,1.82,,
18.664,1.2448,-0.0271,0.2,-0.96,-0.2,1.1,0.0,0.1202,-0.0139,0.011,,1.459,1.827,,
18.714,1.2515,-0.0277,0.203,-0.91,-0.25,1.06,0.0,0.1137,-0.012,0.0059,,1.496,1.827,,
18.763,1.258,-0.0288,0.201,-0.9,-0.32,0.81,0.0,0.1088,-0.0111,0.0093,,1.496,1.813,,
18.814,1.2643,-0.0296,0.204,-0.85,-0.43,0.79,0.0,0.1052,-0.0093,0.0017,,,1.813,,
18.864,1.2706,-0.0309,0.201,-0.85,-0.41,0.69,0.0,0.1028,-0.0082,0.0045,,,1.82,0.63,
18.914,1.2767,-0.0318,0.199,-0.84,-0.35,0.65,0.0,0.1008,-0.0069,-0.0035,,1.586,1.82,0.63,
18.964,1.2825,-0.0317,0.199,-0.77,-0.37,0.75,0.0,0.0971,-0.003,-0.0076,,1.586,1.817,0.607,
19.014,1.2883,-0.0326,0.198,-0.78,-0.45,0.69,0.0,0.0943,-0.0022,-0.0046,,,1.817,0.607,
19.064,1.2944,-0.0332,0.201,-0.82,-0.46,0.77,0.0,0.0928,-0.0,-0.0059,,,1.82,0.579,
19.114,1.3003,-0.0336,0.2,-0.79,-0.48,0.83,0.0,0.0909,0.0025,0.003,,,1.82,0.579,
19.164,1.3056,-0.0344,0.198,-0.77,-0.49,0.78,0.0,0.0869,0.0034,0.0008,,,1.821,0.565,
19.214,1.3107,-0.0344,0.201,-0.72,-0.46,0.69,0.0,0.0838,0.0065,-0.0042,,1.623,1.821,0.565,
19.263,1.3162,-0.035,0.203,-0.66,-0.33,0.7,0.0,0.0823,0.0068,0.0029,,1.623,1.821,0.551,
19.314,1.3218,-0.0353,0.198,-0.67,-0.26,0.64,0.0,0.0821,0.0071,0.0063,,1.629,1.821,0.551,
19.363,1.3277,-0.0352,0.201,-0.65,-0.22,0.84,0.0,0.0823,0.008,-0.0046,,1.629,1.83,0.545,
19.414,1.3337,-0.035,0.197,-0.6,-0.29,0.72,0.0,0.0817,0.009,0.0038,,1.599,1.83,0.545,
19.464,1.3386,-0.0359,0.201,-0.52,-0.25,0.87,0.0,0.0784,0.0069,-0.0052,,1.599,1.827,0.532,
19.514,1.3429,-0.0356,0.2,-0.42,-0.25,0.98,0.0,0.0723,0.009,0.0066,,1.59,1.827,0.532,
19.564,1.3467,-0.0366,0.205,-0.38,-0.37,1.01,0.0,0.0652,0.0068,0.0041,,1.59,1.822,0.529,
19.613,1.3528,-0.0367,0.204,-0.39,-0.45,0.97,0.0,0.0662,0.0085,0.0119,,1.629,1.822,0.529,
19.664,1.3573,-0.0365,0.204,-0.37,-0.37,1.08,0.0,0.0624,0.0111,0.0065,,1.629,1.826,0.525,
19.714,1.3612,-0.0364,0.2,-0.32,-0.5,1.03,0.0,0.0564,0.013,0.0033,,1.582,1.826,0.525,
19.763,1.3646,-0.037,0.202,-0.32,-0.4,0.91,0.0,0.0504,0.0132,-0.0048,,1.582,1.822,0.524,
19.812,1.3685,-0.0367,0.205,-0.24,-0.36,0.97,0.0,0.0471,0.0147,-0.0005,,1.618,1.822,0.524,
19.863,1.3714,-0.0364,0.203,-0.19,-0.23,1.02,0.0,0.0407,0.0158,0.0065,,1.618,1.833,0.524,
19.914,1.3745,-0.0358,0.199,-0.19,-0.24,1.0,0.0,0.0362,0.0168,-0.0021,,,1.833,0.524,
19.963,1.3779,-0.036,0.201,-0.2,-0.3,0.91,0.0,0.0334,0.016,-0.0102,,,1.828,0.526,
20.013,1.3817,-0.0351,0.2,-0.23,-0.35,0.89,0.0,0.0324,0.019,-0.002,,1.601,1.828,0.526,
20.064,1.3848,-0.0342,0.203,-0.22,-0.3,0.83,0.0,0.0301,0.0212,-0.006,,1.601,1.828,0.525,
20.113,1.3875,-0.0326,0.198,-0.13,-0.31,0.78,0.0,0.0271,0.0253,0.0014,,,1.828,0.525,
20.163,1.3901,-0.0326,0.202,-0.11,-0.04,0.79,0.0,0.0249,0.0235,-0.0099,,,1.827,0.526,
20.214,1.3936,-0.0314,0.202,-0.07,-0.0,0.86,0.0,0.0249,0.0233,-0.0004,,1.619,1.827,0.526,
20.263,1.3964,-0.0309,0.2,-0.03,0.07,0.94,0.0,0.0221,0.0213,0.0028,,1.619,1.821,0.525,
20.313,1.3986,-0.0302,0.197,0.01,0.03,0.81,0.0,0.0187,0.0198,-0.0072,,1.671,1.821,0.525,
20.364,1.4016,-0.0304,0.199,0.08,0.1,0.83,0.0,0.0179,0.0159,-0.0092,,1.671,1.831,0.531,
20.412,1.4042,-0.0293,0.195,0.15,-0.02,0.92,0.0,0.016,0.0163,-0.0008,,1.628,1.831,0.531,
20.462,1.407,-0.0292,0.197,0.14,-0.04,0.87,0.0,0.0147,0.0149,-0.0107,,1.628,1.813,0.528,
20.514,1.4097,-0.0294,0.197,0.16,-0.06,0.99,0.0,0.0131,0.0124,-0.0009,,1.63,1.813,0.528,
20.563,1.4117,-0.0289,0.199,0.19,-0.03,0.9,0.0,0.0092,0.0125,0.0,,1.63,1.829,0.529,
20.613,1.414,-0.0288,0.201,0.23,0.01,0.86,0.0,0.0076,0.011,0.0041,,1.644,1.829,0.529,
20.663,1.4173,-0.0277,0.198,0.24,0.04,0.94,0.0,0.009,0.0124,0.0088,,1.644,1.823,0.531,
20.713,1.4201,-0.0279,0.194,0.2,-0.07,0.97,0.0,0.0084,0.0104,-0.0037,,1.608,1.823,0.531,
20.764,1.4225,-0.0279,0.195,0.2,0.04,1.11,0.0,0.0059,0.0092,-0.0082,,1.608,1.82,0.535,
20.812,1.4231,-0.0277,0.201,0.24,0.13,1.31,0.0,-0.0034,0.0078,-0.0002,,1.561,1.82,0.535,
20.863,1.4242,-0.0282,0.2,0.23,0.05,1.22,0.0,-0.01,0.0043,0.011,,1.561,1.829,0.531,
20.912,1.4237,-0.0294,0.2,0.21,0.01,1.23,0.0,-0.0198,-0.0001,0.0057,,,1.829,0.531,
20.964,1.4235,-0.0294,0.2,0.22,-0.06,1.2,0.0,-0.0273,0.0002,0.0058,,,1.828,0.53,
21.012,1.4233,-0.0305,0.199,0.26,-0.17,0.91,0.0,-0.0328,-0.0019,0.006,,1.599,1.828,0.53,
21.063,1.4222,-0.0314,0.2,0.29,-0.23,0.62,0.0,-0.0376,-0.0024,0.0007,,1.599,1.828,0.532,
21.113,1.4219,-0.0331,0.202,0.39,-0.28,0.52,0.0,-0.0382,-0.0046,0.0017,,1.715,1.828,0.532,
21.164,1.4207,-0.0357,0.196,0.43,-0.34,0.4,0.0,-0.04,-0.0086,0.0056,,1.715,1.825,0.526,
21.213,1.4213,-0.0349,0.198,0.46,-0.54,0.19,0.0,-0.0362,-0.0024,-0.0098,,1.753,1.825,0.526,
