time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.679,-0.0004,-0.0011,0.007,0.1,-1.06,-0.14,0.0,0.0023,-0.0015,0.0009,,1.49,,0.153,
10.731,-0.0009,-0.0013,0.007,0.1,-1.05,-0.11,0.0,-0.0013,-0.0023,0.0015,,1.493,,0.153,
10.78,-0.0004,-0.0014,0.003,0.1,-1.05,-0.13,0.0,0.0019,-0.0017,-0.0068,,1.493,,0.148,
10.89,-0.0019,-0.0019,0.007,0.11,-1.03,-0.07,0.0,-0.0075,-0.0048,-0.0019,,1.489,,0.148,
10.897,-0.0003,-0.0011,0.005,0.1,-1.06,-0.14,0.0,0.001,-0.001,-0.0038,,1.489,,0.154,
10.948,-0.0018,-0.002,0.005,0.11,-1.02,-0.07,0.0,-0.007,-0.0059,-0.0048,,1.49,,0.154,
10.996,-0.0003,-0.0012,0.005,0.11,-1.05,-0.14,0.0,0.0011,-0.0008,-0.0052,,1.49,,0.155,
11.037,-0.0014,-0.0016,0.007,0.11,-1.03,-0.1,0.0,-0.0048,-0.0029,-0.001,,1.488,,0.155,
11.08,-0.0004,-0.0012,0.006,0.11,-1.05,-0.15,0.0,0.0014,-0.0007,-0.0006,,1.488,,0.154,
11.13,-0.0004,-0.0012,0.004,0.11,-1.05,-0.15,0.0,0.0014,-0.0017,-0.005,,1.493,,0.154,
11.225,-0.0011,-0.0012,0.005,0.11,-1.05,-0.12,0.0,-0.0016,-0.0021,-0.0055,,1.493,,0.152,
11.234,-0.0004,-0.0014,0.005,0.11,-1.04,-0.14,0.0,-0.0027,-0.0031,-0.0059,,1.493,,0.152,
11.287,-0.0013,-0.002,0.004,0.11,-1.03,-0.11,0.0,-0.0024,-0.0053,-0.0073,,1.493,,0.151,
11.331,-0.0004,-0.0015,0.005,0.11,-1.05,-0.15,0.0,0.0031,-0.0022,-0.0057,,1.5,,0.151,
11.381,-0.0004,-0.0008,0.004,0.11,-1.07,-0.14,0.0,0.0022,0.0015,-0.0068,,1.5,,0.154,
11.43,-0.0004,-0.0015,0.006,0.11,-1.04,-0.14,0.0,0.0016,-0.0021,-0.0022,,1.498,,0.154,
11.549,-0.0011,-0.0022,0.005,0.11,-1.01,-0.12,0.0,-0.0016,-0.0057,-0.0021,,1.498,,0.151,
11.56,-0.0021,-0.0017,0.007,0.12,-1.03,-0.08,0.0,-0.0069,-0.0034,0.0028,,1.487,,0.151,
11.608,-0.0011,-0.0017,0.004,0.11,-1.03,-0.12,0.0,-0.0018,-0.0031,-0.0014,,1.487,,0.156,
11.638,-0.002,-0.0021,0.006,0.12,-1.02,-0.08,0.0,-0.0059,-0.0056,0.0001,,1.489,,0.156,
11.68,-0.0011,-0.0017,0.006,0.12,-1.04,-0.12,0.0,-0.0014,-0.0033,0.0008,,1.489,,0.15,
11.735,-0.0011,-0.0022,0.006,0.12,-1.02,-0.12,0.0,-0.001,-0.0059,0.0007,,1.49,,0.15,
11.779,-0.0011,-0.0013,0.005,0.12,-1.06,-0.12,0.0,-0.0007,-0.0007,-0.0022,,1.49,,0.15,
11.882,-0.0015,-0.002,0.006,0.12,-1.03,-0.1,0.0,-0.0032,-0.0046,-0.0025,,1.487,,0.15,
11.891,-0.0004,-0.0015,0.006,0.12,-1.04,-0.14,0.0,0.003,-0.002,-0.0024,,1.487,,0.155,
11.933,-0.0013,-0.002,0.006,0.12,-1.03,-0.11,0.0,-0.0016,-0.0043,-0.0021,,1.489,,0.155,
11.979,-0.0004,-0.0013,0.005,0.12,-1.05,-0.14,0.0,0.0027,-0.0006,-0.0044,,1.489,,0.156,
12.03,-0.002,-0.0018,0.004,0.12,-1.02,-0.08,0.0,-0.0056,-0.0037,-0.0078,,1.486,,0.156,
12.08,-0.0005,-0.0009,0.006,0.12,-1.06,-0.14,0.0,0.0028,0.0014,-0.0051,,1.486,,0.152,
12.152,-0.0014,-0.0016,0.004,0.12,-1.03,-0.09,0.0,-0.0025,-0.0021,-0.0074,,1.486,,0.152,
12.206,-0.002,-0.0016,0.005,0.12,-1.02,-0.07,0.0,-0.0059,-0.0023,-0.0065,,1.486,,0.15,
12.239,-0.0005,-0.0014,0.005,0.12,-1.04,-0.13,0.0,0.0024,-0.0014,-0.0053,,1.485,,0.15,
12.279,-0.0021,-0.0018,0.004,0.12,-1.02,-0.06,0.0,-0.0067,-0.0037,-0.0064,,1.485,,0.153,
12.33,-0.0005,-0.0018,0.003,0.12,-1.02,-0.13,0.0,0.0019,-0.004,-0.0089,,1.493,,0.153,
12.379,-0.0023,-0.0021,0.006,0.12,-1.01,-0.05,0.0,-0.0078,-0.005,-0.0032,,1.493,,0.152,
12.43,-0.0003,-0.0016,0.006,0.12,-1.03,-0.13,0.0,0.0026,-0.0023,0.0001,,1.49,,0.152,
12.532,-0.0006,-0.0016,0.005,0.12,-1.02,-0.12,0.0,0.0012,-0.0024,-0.0013,,1.49,,0.154,
12.537,-0.0006,-0.0018,0.007,0.12,-1.01,-0.13,0.0,0.0009,-0.004,0.0028,,1.49,,0.154,
12.581,-0.002,-0.0018,0.007,0.12,-1.01,-0.07,0.0,-0.0074,-0.0043,0.0047,,1.49,,0.155,
12.629,-0.0012,-0.0016,0.005,0.12,-1.02,-0.1,0.0,-0.0032,-0.0033,0.0004,,1.484,,0.155,
12.68,-0.0006,-0.0014,0.004,0.11,-1.03,-0.14,0.0,0.0011,-0.0021,-0.0045,,1.484,,0.155,
12.73,-0.0024,-0.0019,0.008,0.12,-1.01,-0.06,0.0,-0.0083,-0.0046,0.0015,,1.493,,0.155,
12.793,-0.0006,-0.0014,0.006,0.12,-1.03,-0.14,0.0,0.0021,-0.002,0.0006,,1.493,,0.152,
12.852,-0.0006,-0.0019,0.008,0.12,-1.01,-0.15,0.0,0.0024,-0.0044,0.004,,1.487,,0.152,
12.891,-0.0013,-0.0016,0.006,0.12,-1.03,-0.12,0.0,-0.001,-0.0034,0.0005,,1.487,,0.154,
12.93,-0.0006,-0.0016,0.007,0.12,-1.03,-0.14,0.0,0.0018,-0.0037,-0.0,,1.489,,0.154,
12.98,-0.0013,-0.0016,0.004,0.12,-1.03,-0.11,0.0,-0.0017,-0.0033,-0.0069,,1.489,,0.154,
13.03,-0.0006,-0.0019,0.005,0.12,-1.02,-0.14,0.0,0.002,-0.0038,-0.0083,,1.491,,0.154,
13.08,-0.0021,-0.0017,0.006,0.12,-1.03,-0.08,0.0,-0.0057,-0.0025,-0.0065,,1.491,,0.154,
13.172,-0.0007,-0.001,0.006,0.12,-1.05,-0.13,0.0,0.0022,0.0004,-0.0049,,1.48,,0.154,
13.182,-0.0006,-0.0015,0.006,0.12,-1.03,-0.13,0.0,0.0019,-0.0023,-0.0033,,1.48,,0.153,
13.229,-0.0006,-0.0015,0.005,0.12,-1.03,-0.13,0.0,0.0013,-0.0021,-0.0047,,1.492,,0.153,
13.28,-0.0006,-0.0024,0.008,0.12,-1.0,-0.13,0.0,0.0015,-0.0068,0.0014,,1.492,,0.152,
13.33,-0.0006,-0.0017,0.005,0.12,-1.03,-0.13,0.0,0.0007,-0.0029,-0.002,,1.495,,0.152,
13.38,-0.0013,-0.0019,0.005,0.12,-1.02,-0.1,0.0,-0.003,-0.0045,-0.0047,,1.495,,0.154,
13.49,-0.0013,-0.0021,0.01,0.12,-1.01,-0.11,0.0,-0.0026,-0.0051,0.0055,,1.493,,0.154,
13.499,-0.0007,-0.001,0.006,0.12,-1.06,-0.14,0.0,0.0012,0.001,0.0019,,1.493,,0.153,
13.535,-0.0015,-0.0017,0.007,0.12,-1.03,-0.1,0.0,-0.0032,-0.0018,0.0007,,1.486,,0.153,
13.58,-0.0007,-0.0011,0.004,0.12,-1.05,-0.14,0.0,0.0018,0.0007,-0.0063,,1.486,,0.15,
13.63,-0.0015,-0.0017,0.005,0.12,-1.02,-0.1,0.0,-0.0028,-0.0034,-0.0084,,1.492,,0.15,
13.681,-0.0015,-0.0021,0.006,0.12,-1.0,-0.1,0.0,-0.003,-0.0055,-0.007,,1.492,,0.154,
13.73,-0.0022,-0.0017,0.007,0.12,-1.02,-0.08,0.0,-0.0069,-0.0031,-0.0033,,1.492,,0.154,
13.824,-0.0007,-0.0018,0.004,0.12,-1.02,-0.14,0.0,0.0015,-0.0033,-0.0073,,1.492,,0.152,
13.835,-0.0007,-0.0013,0.004,0.12,-1.04,-0.14,0.0,0.0013,-0.0008,-0.0092,,1.492,,0.152,
13.905,-0.0007,-0.0014,0.005,0.12,-1.04,-0.14,0.0,0.0015,-0.0012,-0.0076,,1.492,,0.148,
13.928,-0.0007,-0.0016,0.004,0.12,-1.03,-0.14,0.0,0.0014,-0.0026,-0.008,,1.495,,0.148,
