time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.279,1.3525,-0.0025,0.204,0.0252,0.0198,0.0023
20.329,1.3544,-0.001,0.205,0.0215,0.0171,0.0038
20.38,1.3566,0.0006,0.202,0.0198,0.0152,0.0044
20.429,1.3588,0.0026,0.198,0.0191,0.0139,-0.0059
20.478,1.3601,0.004,0.2,0.0161,0.0107,-0.0127
20.529,1.362,0.0042,0.202,0.0148,0.0036,-0.0048
20.58,1.3633,0.0046,0.199,0.0111,-0.0022,0.0024
20.629,1.3648,0.0043,0.204,0.0078,-0.0096,-0.0088
20.678,1.3656,0.0035,0.202,0.002,-0.0176,0.0054
20.73,1.366,0.0015,0.2,-0.0028,-0.0267,-0.0033
20.779,1.366,0.0003,0.202,-0.008,-0.0312,-0.0059
20.829,1.3667,-0.0013,0.2,-0.0105,-0.0347,0.0011
20.878,1.3665,-0.0032,0.198,-0.0143,-0.0373,-0.0065
20.929,1.3656,-0.0048,0.2,-0.0195,-0.0376,-0.0109
20.978,1.3641,-0.0066,0.194,-0.0247,-0.0372,-0.0012
21.029,1.3629,-0.0076,0.198,-0.0271,-0.0328,-0.0163
21.078,1.3618,-0.0086,0.198,-0.0278,-0.028,-0.0
21.128,1.3598,-0.0091,0.201,-0.0292,-0.0223,-0.0004
21.178,1.3582,-0.0092,0.203,-0.0282,-0.0159,0.0085
21.229,1.3572,-0.0089,0.198,-0.0245,-0.0094,0.0101
21.279,1.3567,-0.0079,0.199,-0.0201,-0.0026,-0.0044
21.329,1.3558,-0.0065,0.201,-0.017,0.004,0.0027
21.378,1.3556,-0.0048,0.199,-0.0132,0.0088,0.0048
21.429,1.3563,-0.0023,0.199,-0.0085,0.0137,-0.0003
21.479,1.3565,-0.0007,0.197,-0.0059,0.0139,-0.0003
21.528,1.3565,0.0003,0.199,-0.0047,0.0111,-0.0048
21.579,1.3567,0.0029,0.199,-0.0034,0.0124,0.0028
21.629,1.3567,0.0031,0.199,-0.0029,0.0058,0.002
21.679,1.3572,0.0036,0.201,-0.0012,-0.0002,0.0025
21.729,1.3571,0.0028,0.203,-0.0016,-0.0095,0.0047
21.779,1.3568,0.0009,0.197,-0.0028,-0.0204,0.0066
21.829,1.3572,-0.001,0.2,-0.0012,-0.0296,-0.0107
21.879,1.357,-0.0042,0.198,-0.0021,-0.0398,0.0007
21.929,1.3566,-0.0065,0.201,-0.0031,-0.0439,-0.0063
21.979,1.3567,-0.0083,0.201,-0.0029,-0.0426,0.0021
22.029,1.3584,-0.0096,0.2,0.0012,-0.0381,0.0013
22.078,1.3579,-0.0116,0.198,-0.0011,-0.035,0.0003
22.128,1.3586,-0.0129,0.198,-0.0,-0.0294,-0.0018
22.179,1.3583,-0.0145,0.197,-0.0014,-0.0254,-0.0035
22.228,1.3588,-0.0153,0.198,-0.0017,-0.0198,-0.0049
22.279,1.3596,-0.0158,0.196,-0.0007,-0.0137,0.0005
22.329,1.3596,-0.0152,0.197,-0.0028,-0.0061,-0.0036
22.378,1.3595,-0.0131,0.199,-0.0044,0.0043,0.0005
22.43,1.3603,-0.0107,0.202,-0.0035,0.0133,0.0049
22.478,1.3596,-0.0087,0.199,-0.0066,0.0185,0.0102
22.528,1.3597,-0.0067,0.197,-0.0074,0.0209,0.0011
22.578,1.3599,-0.0051,0.196,-0.0079,0.0203,-0.0043
22.628,1.3595,-0.0031,0.197,-0.0093,0.0188,-0.0039
22.679,1.3593,-0.0002,0.196,-0.0099,0.0192,-0.001
22.728,1.3585,0.0012,0.197,-0.0117,0.0148,-0.0022
22.779,1.359,0.0025,0.197,-0.0097,0.0097,0.0034
22.828,1.3594,0.0026,0.201,-0.0074,0.0021,0.0042
22.878,1.3607,0.0022,0.2,-0.0032,-0.0057,0.015
22.929,1.3612,0.0003,0.203,-0.002,-0.0167,0.0054
22.978,1.3615,-0.0025,0.201,-0.002,-0.0288,0.0121
23.028,1.3635,-0.0036,0.197,0.0013,-0.0338,0.0033
23.078,1.3648,-0.0068,0.199,0.0031,-0.0413,-0.0054
23.128,1.3647,-0.0085,0.199,0.0003,-0.0423,-0.0007
23.179,1.3655,-0.0101,0.199,0.0,-0.0401,-0.0019
23.227,1.3656,-0.0131,0.201,-0.0027,-0.0394,-0.0019
23.279,1.3661,-0.0147,0.198,-0.0033,-0.0337,0.0061
23.329,1.3664,-0.0161,0.196,-0.0047,-0.0266,-0.0013
23.379,1.3675,-0.0163,0.199,-0.0036,-0.017,-0.0031
23.428,1.3677,-0.017,0.197,-0.005,-0.0102,0.0063
23.478,1.3669,-0.0168,0.202,-0.0093,-0.0019,0.0002
23.528,1.3665,-0.0158,0.2,-0.0116,0.0066,0.0128
23.577,1.366,-0.0137,0.201,-0.014,0.0157,0.0054
23.628,1.3654,-0.0118,0.202,-0.0163,0.0217,0.0082
23.678,1.3647,-0.0096,0.202,-0.0186,0.0266,0.0105
23.727,1.3633,-0.0078,0.201,-0.021,0.0281,0.0046
23.777,1.3634,-0.0052,0.202,-0.0183,0.0302,0.004
23.828,1.3629,-0.0033,0.199,-0.0176,0.0285,0.0035
23.878,1.3626,-0.0016,0.203,-0.0162,0.025,-0.0061
23.928,1.3628,-0.0,0.198,-0.0133,0.021,0.0055
23.978,1.3622,0.0011,0.202,-0.0134,0.0153,-0.0073
24.029,1.3616,0.002,0.2,-0.0138,0.0092,0.0042
24.078,1.3607,0.0011,0.199,-0.0156,-0.0017,-0.0002
24.128,1.3606,-0.0016,0.202,-0.014,-0.0162,-0.0023
24.178,1.3594,-0.003,0.202,-0.0153,-0.0244,0.0081
24.228,1.3609,-0.0039,0.201,-0.0097,-0.0284,0.0043
24.278,1.3601,-0.0068,0.204,-0.0112,-0.0362,0.0023
24.328,1.3599,-0.0088,0.201,-0.0121,-0.0391,0.0089
24.378,1.3602,-0.0122,0.199,-0.0116,-0.0434,-0.0019
24.427,1.3597,-0.016,0.201,-0.0132,-0.0465,-0.006
24.477,1.359,-0.0172,0.197,-0.0162,-0.0397,0.0051
24.528,1.3588,-0.0185,0.2,-0.0172,-0.0323,-0.0065
24.578,1.3574,-0.0194,0.2,-0.0215,-0.0234,0.0028
24.627,1.3557,-0.0194,0.198,-0.0258,-0.0132,0.0015
24.678,1.3548,-0.0163,0.197,-0.027,0.0037,-0.0023
24.728,1.3537,-0.0142,0.196,-0.0276,0.015,-0.0002
24.778,1.3523,-0.0111,0.198,-0.0285,0.0258,-0.003
24.828,1.3508,-0.0073,0.197,-0.0301,0.0344,0.0043
24.878,1.3502,-0.0044,0.196,-0.0288,0.0367,0.0022
24.927,1.3501,-0.0014,0.199,-0.0261,0.0355,0.001
24.977,1.3498,0.0012,0.199,-0.0242,0.0318,0.0111
25.028,1.3488,0.0031,0.2,-0.0239,0.0249,0.0086
25.078,1.3486,0.0048,0.2,-0.0224,0.0174,0.0091
25.127,1.3474,0.0055,0.202,-0.0249,0.0069,0.0097
25.177,1.3473,0.0061,0.203,-0.025,-0.0024,0.0115
25.228,1.3469,0.0037,0.201,-0.0261,-0.0184,0.0111
25.278,1.3459,0.001,0.199,-0.0293,-0.0316,0.0001
25.328,1.3459,-0.0018,0.2,-0.0297,-0.0416,-0.0016
25.378,1.3454,-0.005,0.202,-0.0324,-0.0493,-0.0005
25.428,1.3447,-0.0065,0.2,-0.0361,-0.0488,0.0004
25.478,1.3437,-0.0098,0.202,-0.0416,-0.0521,-0.0029
25.528,1.342,-0.0116,0.202,-0.048,-0.0479,0.0017
25.577,1.339,-0.0132,0.2,-0.0575,-0.0423,0.0001
25.628,1.3379,-0.0149,0.202,-0.0598,-0.0356,-0.0036
25.677,1.3355,-0.0159,0.2,-0.0663,-0.0258,0.0023
25.727,1.3313,-0.0161,0.203,-0.0738,-0.0169,-0.0037
25.778,1.327,-0.0159,0.2,-0.0795,-0.0073,0.0062
25.827,1.3233,-0.0153,0.199,-0.0845,0.0017,-0.0037
25.878,1.3217,-0.013,0.197,-0.0795,0.0129,-0.0043
25.928,1.3187,-0.0113,0.201,-0.079,0.0189,-0.0054
25.977,1.3165,-0.0093,0.198,-0.0772,0.0239,0.0038
26.028,1.3137,-0.008,0.201,-0.0753,0.022,-0.0039
26.077,1.3099,-0.0062,0.199,-0.0751,0.0213,0.0056
26.127,1.3068,-0.0044,0.202,-0.074,0.019,-0.0006
26.177,1.3044,-0.0036,0.202,-0.0728,0.0156,0.009
26.228,1.3003,-0.0022,0.198,-0.0761,0.0142,0.0057
26.278,1.2981,-0.0014,0.203,-0.0772,0.0064,-0.0067
26.328,1.2945,-0.0011,0.198,-0.0782,0.0017,0.0097
26.377,1.2918,-0.0017,0.201,-0.0803,-0.0057,-0.0047
26.427,1.2872,-0.0018,0.199,-0.0848,-0.0093,0.0059
26.478,1.2834,-0.0015,0.201,-0.0891,-0.0123,0.0014
26.527,1.2801,-0.0022,0.201,-0.0916,-0.0152,0.0021
26.577,1.2755,-0.003,0.199,-0.0975,-0.018,0.0019
26.627,1.2702,-0.0051,0.199,-0.1016,-0.0214,-0.0034
26.677,1.2656,-0.005,0.204,-0.1068,-0.0204,0.0011
26.727,1.2619,-0.0053,0.203,-0.1081,-0.0162,0.0099
26.777,1.2573,-0.0054,0.201,-0.1103,-0.0125,0.0057
26.828,1.2534,-0.0052,0.201,-0.1127,-0.009,-0.0005
26.878,1.2474,-0.0052,0.198,-0.1175,-0.0063,0.0019
26.927,1.2424,-0.0047,0.199,-0.1177,-0.0022,-0.0075
26.977,1.2374,-0.0035,0.197,-0.1212,0.0007,0.0019
27.027,1.2322,-0.0037,0.199,-0.125,-0.0008,-0.0033
27.077,1.2273,-0.0031,0.2,-0.1281,-0.0011,0.0027
27.126,1.2208,-0.0028,0.198,-0.1328,-0.002,0.0016
27.176,1.215,-0.0026,0.2,-0.1357,-0.0051,-0.0029
27.226,1.2086,-0.0024,0.201,-0.1381,-0.0065,0.0049
27.277,1.2024,-0.0021,0.203,-0.1431,-0.0079,0.0025
27.328,1.1961,-0.0029,0.202,-0.1467,-0.0119,0.0058
27.377,1.1887,-0.0031,0.202,-0.1507,-0.0137,0.0019
27.427,1.1811,-0.0032,0.2,-0.1538,-0.0151,-0.0001
27.478,1.1738,-0.0037,0.201,-0.1556,-0.0186,-0.0042
27.527,1.1667,-0.0048,0.202,-0.1588,-0.0191,-0.0025
27.576,1.1599,-0.0055,0.197,-0.1625,-0.0195,0.0015
27.629,1.1523,-0.0059,0.197,-0.1656,-0.0205,-0.0096
27.677,1.144,-0.0069,0.195,-0.1659,-0.0179,-0.0052
27.727,1.1365,-0.008,0.197,-0.1665,-0.0173,-0.0052
27.777,1.1288,-0.0081,0.202,-0.1696,-0.0146,0.0009
27.827,1.1201,-0.0082,0.198,-0.1766,-0.0133,0.014
27.876,1.1116,-0.0093,0.2,-0.18,-0.0124,-0.0007
27.927,1.1026,-0.01,0.199,-0.1837,-0.0089,0.0072
27.977,1.0927,-0.0098,0.197,-0.1878,-0.0054,0.0023
28.026,1.0837,-0.0095,0.197,-0.1894,-0.002,-0.0034
28.078,1.0741,-0.0098,0.2,-0.1929,-0.0014,0.0
28.127,1.0653,-0.0092,0.197,-0.1986,0.0015,0.0046
28.177,1.0551,-0.0092,0.196,-0.2014,0.0026,-0.0029
28.226,1.0447,-0.0092,0.197,-0.2011,0.0005,-0.0013
28.278,1.0346,-0.0082,0.195,-0.2022,0.003,0.0027
28.329,1.0247,-0.0086,0.2,-0.2015,0.0003,-0.0035
28.376,1.014,-0.0087,0.2,-0.2081,0.0006,0.0113
28.426,1.0044,-0.0081,0.198,-0.2049,-0.0039,0.0063
28.477,0.9941,-0.0083,0.198,-0.2029,-0.0041,0.0001
28.527,0.983,-0.0083,0.196,-0.1997,-0.0045,0.0039
28.577,0.9734,-0.0091,0.197,-0.1959,-0.0077,-0.0034
28.626,0.9639,-0.0089,0.199,-0.1907,-0.0061,0.0032
28.677,0.9541,-0.0092,0.2,-0.194,-0.0069,0.0081
28.726,0.945,-0.0097,0.2,-0.1901,-0.0089,0.0074
28.776,0.9345,-0.0104,0.199,-0.1895,-0.0106,0.0063
28.827,0.9246,-0.0114,0.2,-0.1895,-0.0108,0.0026
28.876,0.9151,-0.012,0.198,-0.1883,-0.0114,0.006
28.927,0.9061,-0.013,0.199,-0.1957,-0.0128,-0.0003
28.976,0.896,-0.0132,0.196,-0.1979,-0.0098,0.0021
29.026,0.8867,-0.0142,0.2,-0.1976,-0.0099,-0.0075
29.076,0.8752,-0.0145,0.199,-0.2006,-0.0091,0.0039
29.126,0.8658,-0.0144,0.201,-0.1999,-0.0079,0.0009
29.176,0.8561,-0.0147,0.202,-0.1988,-0.0044,0.0057
29.226,0.8469,-0.0147,0.201,-0.1988,-0.0007,0.0055
29.276,0.8372,-0.0146,0.199,-0.1966,0.0009,0.0009
29.327,0.827,-0.0143,0.201,-0.1967,0.0017,-0.0046
29.375,0.817,-0.0146,0.199,-0.1951,-0.0002,-0.0
29.428,0.8074,-0.0147,0.199,-0.1971,-0.001,-0.0057
29.477,0.7969,-0.0147,0.2,-0.2066,-0.0016,-0.0045
29.527,0.787,-0.0151,0.2,-0.2076,-0.0026,-0.002
29.577,0.7763,-0.0156,0.199,-0.2127,-0.0026,-0.0006
29.626,0.7635,-0.0164,0.2,-0.211,-0.0022,-0.001
29.677,0.7529,-0.0162,0.201,-0.2172,-0.0012,0.0021
29.726,0.7413,-0.0161,0.2,-0.2214,0.0018,0.0028
29.775,0.7299,-0.0167,0.197,-0.2278,0.0016,-0.0017
29.826,0.7199,-0.017,0.197,-0.227,0.0034,-0.0066
29.876,0.7067,-0.0162,0.198,-0.2226,0.008,-0.0038
29.926,0.6956,-0.0168,0.2,-0.2217,0.0085,-0.0013
29.976,0.6846,-0.0166,0.2,-0.22,0.01,0.0045
30.025,0.6733,-0.0161,0.201,-0.2238,0.014,0.0043
30.076,0.6621,-0.0151,0.199,-0.2208,0.0176,0.0072
30.126,0.6498,-0.0137,0.197,-0.2191,0.0197,0.0017
30.175,0.639,-0.0125,0.196,-0.2129,0.0211,-0.0034
30.225,0.6302,-0.0116,0.198,-0.2102,0.0227,0.0003
30.276,0.6199,-0.0101,0.197,-0.2092,0.0222,0.0031
30.326,0.61,-0.0096,0.2,-0.2068,0.0205,0.0031
30.376,0.5998,-0.0076,0.198,-0.2053,0.0198,0.0106
30.425,0.5885,-0.0061,0.202,-0.2033,0.0188,0.0034
30.476,0.5785,-0.0054,0.202,-0.2035,0.0146,0.013
30.526,0.5686,-0.0045,0.201,-0.203,0.0128,0.0075
30.576,0.559,-0.0033,0.202,-0.2077,0.0098,0.0048
30.625,0.5486,-0.0027,0.2,-0.2107,0.0048,0.0047
30.675,0.5363,-0.0026,0.2,-0.2098,-0.0002,-0.0003
30.725,0.5266,-0.0023,0.202,-0.2108,-0.0043,0.0016
30.777,0.5152,-0.0023,0.2,-0.2107,-0.0079,0.0024
30.826,0.5048,-0.0025,0.199,-0.2139,-0.0114,-0.0032
30.876,0.4954,-0.0026,0.199,-0.2108,-0.0139,-0.0012
30.925,0.4855,-0.0031,0.204,-0.2089,-0.0155,-0.0022
30.975,0.4733,-0.0029,0.197,-0.2073,-0.0136,0.008
31.026,0.4635,-0.003,0.2,-0.205,-0.016,-0.0102
31.075,0.4531,-0.0034,0.2,-0.2019,-0.0168,0.0023
31.125,0.4429,-0.0033,0.2,-0.2071,-0.0164,-0.0026
31.175,0.4332,-0.0036,0.198,-0.2041,-0.0162,-0.0029
31.225,0.4219,-0.0038,0.198,-0.2018,-0.0153,-0.0081
31.275,0.4113,-0.0044,0.203,-0.1972,-0.0159,-0.0034
31.325,0.4023,-0.0057,0.2,-0.1893,-0.0188,0.0029
31.376,0.3925,-0.006,0.201,-0.1893,-0.0155,-0.0069
31.425,0.3833,-0.0064,0.196,-0.1861,-0.0143,-0.008
31.475,0.3728,-0.0071,0.198,-0.1811,-0.015,-0.0254
31.525,0.3617,-0.0074,0.196,-0.1886,-0.0153,-0.0218
31.576,0.3515,-0.008,0.196,-0.1946,-0.0187,-0.0258
31.625,0.3417,-0.0095,0.198,-0.1994,-0.0245,-0.0147
31.675,0.3308,-0.0101,0.196,-0.1993,-0.0289,0.0096
31.725,0.3207,-0.0117,0.194,-0.1937,-0.0344,0.0173
31.775,0.3097,-0.0147,0.197,-0.1831,-0.0436,0.0229
31.825,0.3023,-0.017,0.199,-0.1653,-0.0505,0.0283
31.875,0.2956,-0.0207,0.2,-0.1428,-0.0544,0.0282
31.926,0.2904,-0.0246,0.202,-0.1226,-0.0572,0.0333
31.975,0.2864,-0.0282,0.199,-0.0992,-0.0493,0.0298
32.025,0.2837,-0.0311,0.201,-0.0771,-0.0409,0.0167
32.075,0.2823,-0.0339,0.207,-0.0606,-0.0275,0.0242
32.125,0.2808,-0.0352,0.208,-0.0538,-0.0097,0.0295
32.175,0.2808,-0.035,0.203,-0.0429,0.0093,0.0198
32.225,0.2811,-0.0336,0.206,-0.0449,0.0251,0.0052
32.275,0.2809,-0.0321,0.208,-0.0538,0.041,0.0114
32.325,0.2794,-0.0301,0.209,-0.0639,0.0522,0.006
32.374,0.2776,-0.0271,0.207,-0.0809,0.0626,0.0008
32.425,0.2745,-0.0234,0.206,-0.1034,0.0656,-0.0085
32.475,0.2703,-0.0202,0.208,-0.1275,0.0681,-0.01
32.525,0.2643,-0.0165,0.206,-0.1519,0.0655,-0.009
32.575,0.2561,-0.0135,0.201,-0.1726,0.0587,-0.0192
32.625,0.2487,-0.011,0.207,-0.1898,0.05,-0.0282
32.675,0.2391,-0.0086,0.205,-0.206,0.0384,-0.011
32.725,0.2302,-0.0071,0.202,-0.222,0.0288,-0.021
32.779,0.219,-0.0063,0.201,-0.2327,0.0174,-0.0194
32.826,0.2071,-0.0057,0.201,-0.2379,0.0082,-0.0122
32.875,0.1942,-0.006,0.186,-0.2432,-0.0016,-0.0146
32.926,0.1819,-0.0062,0.114,-0.2506,-0.0103,-0.0416
32.974,0.1757,-0.0063,0.097,-0.2452,-0.0151,-0.1811
33.025,0.1675,-0.009,0.107,-0.2188,-0.0264,-0.1216
33.075,0.155,-0.0122,0.122,-0.2231,-0.0277,-0.0511
33.124,0.1408,-0.0128,0.14,-0.2207,-0.0225,0.0288
33.174,0.1278,-0.0142,0.158,-0.2209,-0.0182,0.0994
33.225,0.1164,-0.0141,0.175,-0.2123,-0.0099,0.1464
33.275,0.1043,-0.0134,0.195,-0.2098,0.0027,0.1764
33.324,0.0926,-0.0124,0.213,-0.1941,0.0124,0.195
33.374,0.0833,-0.0109,0.229,-0.1758,0.021,0.1952
33.424,0.0755,-0.0087,0.237,-0.1523,0.0266,0.1829
33.474,0.0693,-0.007,0.25,-0.1281,0.0298,0.144
33.524,0.0644,-0.0047,0.25,-0.0991,0.032,0.1208
33.575,0.0611,-0.0014,0.255,-0.0732,0.0339,0.0702
33.624,0.0587,0.0015,0.254,-0.0502,0.0316,0.0369
33.674,0.0578,0.0044,0.249,-0.0308,0.0309,-0.0016
33.725,0.0573,0.0062,0.247,-0.0162,0.0261,-0.0347
33.775,0.0568,0.009,0.242,-0.0053,0.0211,-0.0501
33.825,0.0574,0.0105,0.25,0.0009,0.0128,-0.0659
33.874,0.058,0.0125,0.242,0.0046,0.0042,-0.0452
33.924,0.0582,0.0119,0.242,0.003,-0.0102,-0.0719
33.975,0.0584,0.0105,0.236,-0.0021,-0.0258,-0.0664
34.025,0.0579,0.0094,0.231,-0.0163,-0.0369,-0.0776
34.074,0.0531,0.0056,0.226,-0.0293,-0.0529,-0.0772
34.124,0.0533,0.0187,0.219,-0.0303,-0.0204,-0.0811
34.174,0.0485,0.0158,0.214,-0.0435,-0.0318,-0.0833
34.224,0.042,0.0124,0.21,-0.0574,-0.0467,-0.0835
34.274,0.0363,0.0079,0.207,-0.0711,-0.0602,-0.0751
34.325,0.0287,0.0042,0.206,-0.0708,-0.076,-0.0655
34.375,0.0226,-0.0027,0.202,-0.0698,-0.088,-0.0501
34.424,0.0177,-0.0082,0.2,-0.0659,-0.0929,-0.0468
34.474,0.0139,-0.0135,0.196,-0.0561,-0.0977,-0.0377
34.524,0.01,-0.0184,0.196,-0.0483,-0.0962,-0.0375
34.574,0.0065,-0.0235,0.191,-0.0367,-0.0885,-0.0224
34.624,0.0027,-0.0282,0.195,-0.0226,-0.0818,-0.0254
34.675,-0.0007,-0.0322,0.194,-0.0128,-0.0681,-0.0061
34.725,-0.002,-0.0347,0.194,0.0011,-0.0577,-0.0028
34.775,-0.003,-0.038,0.191,0.0135,-0.0465,0.0007
34.825,-0.0029,-0.0402,0.192,0.0279,-0.0355,-0.0031
34.874,-0.0021,-0.0425,0.193,0.0394,-0.0261,0.002
34.925,-0.001,-0.0436,0.193,0.0498,-0.018,0.0048
34.974,0.0005,-0.0432,0.192,0.0563,-0.0072,0.0051
35.024,0.0015,-0.0431,0.194,0.0587,0.0012,0.0039
35.074,0.0053,-0.0423,0.194,0.0641,0.0109,0.0076
35.124,0.0074,-0.0418,0.195,0.0636,0.0145,0.0084
35.174,0.0073,-0.0402,0.194,0.0562,0.0189,0.0093
35.225,0.0082,-0.0391,0.193,0.0489,0.0202,0.0065
35.274,0.009,-0.0384,0.195,0.0433,0.0187,0.0024
35.324,0.0098,-0.0364,0.197,0.0377,0.0212,0.0075
35.374,0.0084,-0.0357,0.197,0.0218,0.018,0.0102
35.424,0.0048,-0.0356,0.193,0.0083,0.0139,0.0071
35.474,0.0014,-0.0359,0.193,-0.0004,0.0098,0.001
35.524,-0.0015,-0.0375,0.193,-0.006,0.0022,0.0014
35.574,-0.0047,-0.0388,0.196,-0.0115,-0.0039,0.0004
35.624,-0.0055,-0.0397,0.192,-0.0078,-0.0033,0.0075
35.674,-0.0062,-0.04,0.194,-0.0,-0.0045,-0.0027
35.724,-0.006,-0.0425,0.195,0.007,-0.0049,0.0053
35.774,-0.0052,-0.0438,0.198,0.0178,-0.0001,0.0083
35.824,-0.0037,-0.0439,0.199,0.0248,0.0057,0.014
35.874,-0.0019,-0.0439,0.195,0.0348,0.0146,0.0139
35.924,-0.0001,-0.0433,0.2,0.0396,0.0246,0.0022
35.975,0.0019,-0.0417,0.2,0.0412,0.0337,0.0132
36.024,0.0047,-0.0399,0.198,0.0426,0.0439,0.004
36.075,0.0063,-0.0382,0.199,0.0387,0.0514,-0.0024
36.124,0.0068,-0.0348,0.195,0.0363,0.0605,-0.002
36.174,0.008,-0.0315,0.193,0.0292,0.0674,-0.0134
36.224,0.0096,-0.0274,0.195,0.026,0.0751,-0.0118
36.274,0.0107,-0.0217,0.197,0.0247,0.0777,-0.006
36.324,0.0118,-0.0189,0.193,0.0142,0.0755,0.0012
36.374,0.0124,-0.015,0.195,0.0088,0.0697,-0.0064
36.424,0.0128,-0.0122,0.193,0.0023,0.0637,0.0034
36.475,0.0134,-0.0088,0.194,0.0,0.0584,-0.002
36.524,0.014,-0.007,0.195,-0.0034,0.0463,0.0056
36.574,0.0137,-0.0048,0.197,-0.0076,0.0352,0.0079
36.623,0.0129,-0.003,0.198,-0.012,0.0258,0.012
36.673,0.0117,-0.0019,0.199,-0.0166,0.016,0.0125
36.724,0.0103,-0.0014,0.197,-0.0196,0.0051,0.0116
36.774,0.0093,-0.0018,0.2,-0.0194,-0.0034,0.0016
36.824,0.0093,-0.0026,0.2,-0.0143,-0.0134,0.0075
36.873,0.0099,-0.0037,0.197,-0.0093,-0.0221,0.0016
36.923,0.0101,-0.0062,0.199,-0.0063,-0.0282,-0.0084
36.974,0.01,-0.0092,0.196,-0.0009,-0.0355,-0.0014
37.024,0.0121,-0.0109,0.197,0.0076,-0.0311,-0.0086
37.073,0.0148,-0.0117,0.195,0.0156,-0.0272,-0.0024
37.123,0.0174,-0.0115,0.196,0.0238,-0.0214,-0.0055
37.174,0.019,-0.0115,0.197,0.0224,-0.014,-0.0008
37.224,0.0216,-0.0108,0.198,0.0259,-0.007,0.0029
37.275,0.0247,-0.0111,0.199,0.0227,-0.0012,0.0076
37.323,0.0248,-0.0098,0.195,0.0162,0.0032,0.0075
37.374,0.0254,-0.0089,0.193,0.0094,0.0054,-0.0042
37.424,0.0262,-0.0068,0.195,0.0018,0.0115,-0.0004
37.474,0.0253,-0.006,0.196,-0.0064,0.0144,0.0041
37.524,0.025,-0.0031,0.196,-0.0127,0.0172,0.0059
37.575,0.0234,-0.0026,0.197,-0.0198,0.0151,0.0083
37.623,0.0216,-0.0018,0.196,-0.0281,0.0109,0.009
37.674,0.0185,-0.0003,0.196,-0.0377,0.0095,0.0033
37.723,0.0155,-0.0001,0.197,-0.0422,0.0051,0.0028
37.775,0.0127,0.0002,0.197,-0.0433,0.0005,0.0026
37.823,0.0103,0.0004,0.196,-0.0418,-0.0023,-0.0037
37.874,0.0092,0.0001,0.201,-0.0364,-0.0054,-0.0137
37.923,0.0068,0.0,0.197,-0.0296,-0.009,-0.0109
37.973,0.0069,-0.0012,0.194,-0.0203,-0.0121,-0.0288
38.024,0.0061,-0.0019,0.193,-0.0094,-0.0136,-0.0446
38.073,0.0084,-0.0014,0.19,0.0044,-0.0115,-0.0574
38.123,0.0109,-0.0015,0.185,0.0136,-0.0114,-0.0773
38.174,0.0158,-0.0021,0.181,0.03,-0.0118,-0.0928
38.224,0.0212,-0.0015,0.176,0.0419,-0.0082,-0.1081
38.273,0.0241,-0.0009,0.168,0.044,-0.0017,-0.121
38.324,0.0305,-0.0013,0.16,0.0566,-0.0061,-0.1422
38.373,0.0343,0.0007,0.155,0.0447,-0.0003,-0.1562
38.424,0.0343,0.0018,0.149,0.0325,-0.0009,-0.166
38.473,0.0318,0.0025,0.138,0.0055,-0.0015,-0.1699
38.523,0.0297,0.0073,0.128,-0.0167,0.0073,-0.194
38.573,0.0279,0.0074,0.119,-0.0241,0.0033,-0.199
38.623,0.02,0.0076,0.108,-0.064,-0.0032,-0.2105
38.673,0.0179,0.0068,0.099,-0.0801,-0.0152,-0.2077
38.723,0.013,0.0055,0.086,-0.0789,-0.022,-0.207
38.774,0.0109,0.0037,0.072,-0.0752,-0.0329,-0.2013
38.824,0.0102,0.0005,0.059,-0.0598,-0.0467,-0.1991
38.874,0.0094,-0.0046,0.049,-0.0445,-0.0659,-0.1836
38.924,0.0084,-0.0078,0.037,-0.0394,-0.0883,-0.1713
38.974,0.0067,-0.0113,0.028,-0.0259,-0.0534,-0.153
39.024,0.0044,-0.0122,0.022,-0.0282,-0.0461,-0.137
39.072,0.0026,-0.0116,0.014,-0.0345,-0.0147,-0.1107
39.123,0.0029,-0.0114,0.015,-0.0104,0.0036,-0.0985
39.174,0.0052,-0.0081,0.011,0.025,0.05,-0.0654
39.225,0.0066,-0.0043,0.009,0.0306,0.0686,-0.0552
39.273,0.009,0.0019,0.009,0.0342,0.0875,-0.0599
39.324,0.013,0.0071,0.0,0.0387,0.0984,-0.2745
39.373,0.0163,0.0132,0.0,0.0614,0.0931,0.046
39.425,0.0196,0.0181,0.008,0.0622,0.0896,0.0087
39.474,0.023,0.0229,0.009,0.0663,0.0883,0.0419
39.523,0.0264,0.0273,0.006,0.0703,0.0863,0.0596
39.572,0.0263,0.0255,0.009,0.047,0.0498,0.0596
39.623,0.0262,0.0258,0.009,0.0337,0.0287,0.0578
