time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.727,1.3477,-0.5707,0.007,28.0,-173.76,63.45,0.0,0.8021,-3.4379,0.2719,,,,,0.0
10.777,1.3436,-0.7305,0.035,19.18,-173.02,45.53,0.0,0.4443,-3.3191,0.4122,,,,,0.0
10.826,1.3499,-0.9074,0.0,12.04,-161.0,43.67,0.0,0.0918,-3.5946,0.3926,,,,,0.0
10.877,1.3216,-1.0714,0.02,8.48,-159.45,41.64,0.0,-0.2359,-3.6998,0.3113,,,,,0.0
10.952,1.2808,-1.2429,0.016,5.89,-157.13,41.31,0.0,-0.569,-3.8911,0.3821,0.003,,0.029,0.099,0.011
10.978,1.2341,-1.4213,3.26,5.79,-158.22,38.64,0.0,-0.8766,-4.0382,0.4396,0.003,,0.029,0.099,0.011
11.026,1.1833,-1.6135,0.012,4.61,-157.66,36.53,0.0,-1.1125,-4.1589,0.4163,0.022,0.107,0.012,0.099,0.018
11.077,1.118,-1.8244,0.213,2.4,-156.91,34.98,0.0,-1.4755,-4.3937,0.3867,0.022,0.107,0.012,0.048,0.018
11.126,1.0477,-2.0493,0.126,2.06,-157.54,33.08,0.0,-1.6925,-4.5708,0.3917,0.029,0.101,0.025,0.048,0.021
11.176,0.9687,-2.2788,0.059,2.92,-158.73,31.7,0.0,-1.8926,-4.741,0.5163,0.029,0.101,0.025,0.059,0.021
11.282,0.8856,-2.5127,0.0,3.79,-159.96,30.5,0.0,-2.0353,-4.8781,0.636,0.029,0.099,0.027,0.059,0.007
11.291,0.793,-2.7516,0.118,4.46,-161.06,29.58,0.0,-2.2177,-5.0273,0.6856,0.029,0.099,0.027,0.058,0.007
11.332,0.6959,-2.9974,0.262,5.06,-162.13,28.71,0.0,-2.3671,-5.157,0.78,0.028,0.103,0.028,0.058,0.022
11.377,0.5885,-3.2473,0.0,5.58,-163.17,27.97,0.0,-2.5055,-5.2689,0.8916,0.028,0.103,0.028,0.057,0.022
11.427,0.479,-3.501,0.148,6.07,-164.16,27.23,0.0,-2.656,-5.3797,0.9771,0.028,0.098,0.027,0.06,0.005
11.476,0.3651,-3.7589,0.0,6.52,-165.12,26.52,0.0,-2.792,-5.4831,1.0669,0.028,0.098,0.027,0.06,0.005
11.526,0.2498,-4.0177,0.005,6.97,-166.11,25.77,0.0,-2.908,-5.5665,1.1765,0.03,0.101,0.027,0.06,0.024
11.612,0.1228,-4.2793,0.011,7.36,-167.06,25.15,0.0,-3.0468,-5.6553,1.2566,0.03,0.101,0.027,0.057,0.024
11.629,-0.0023,-4.5419,0.115,7.75,-168.01,24.48,0.0,-3.1639,-5.7199,1.3627,0.031,0.098,0.025,0.057,0.008
11.675,-0.1264,-4.8048,0.168,8.13,-168.94,23.79,0.0,-3.278,-5.7807,1.4612,0.031,0.098,0.025,0.055,0.008
11.726,-0.2557,-5.0711,0.03,8.46,-169.82,23.17,0.0,-3.3857,-5.8363,1.5548,0.028,0.101,0.026,0.055,0.021
11.776,-0.3926,-5.3377,0.024,8.78,-170.71,22.6,0.0,-3.4987,-5.88,1.6498,0.028,0.101,0.026,0.06,0.021
11.827,-0.5317,-5.6051,0.222,9.07,-171.57,22.04,0.0,-3.604,-5.9192,1.7416,0.027,0.102,0.029,0.06,0.006
11.935,-0.6722,-5.8757,0.088,9.34,-172.38,21.52,0.0,-3.6986,-5.9501,1.8343,0.027,0.102,0.029,0.061,0.006
11.942,-0.8164,-6.1447,0.079,9.6,-173.2,21.0,0.0,-3.7946,-5.9746,1.9249,0.03,0.099,0.027,0.061,0.021
11.975,-0.9771,-6.4229,0.071,9.81,-173.95,20.64,0.0,-3.9083,-6.0133,1.9925,0.03,0.099,0.027,0.059,0.021
12.026,-1.1176,-6.6958,0.189,10.04,-174.7,20.11,0.0,-4.0126,-6.0188,2.0841,0.029,0.098,0.024,0.059,0.007
12.076,-1.293,-6.9711,0.185,10.23,-175.47,19.77,0.0,-4.1194,-6.0348,2.1597,0.029,0.098,0.024,0.059,0.007
12.126,-1.4552,-7.2473,0.019,10.42,-176.2,19.37,0.0,-4.2264,-6.0444,2.2345,0.031,0.096,0.025,0.059,0.022
12.176,-1.6212,-7.5389,0.164,10.57,-176.8,19.05,0.0,-4.3186,-6.0708,2.2946,0.031,0.096,0.025,0.059,0.022
12.264,-1.8075,-7.8235,0.346,10.72,-177.49,18.78,0.0,-4.4564,-6.0877,2.3492,0.03,0.103,0.027,0.059,0.006
12.276,-1.9952,-8.108,0.074,10.87,-178.17,18.49,0.0,-4.5701,-6.088,2.4158,0.03,0.103,0.027,0.056,0.006
12.336,-2.2278,-8.4131,0.14,10.96,-178.76,18.43,0.0,-4.735,-6.1115,2.4531,0.03,0.094,0.027,0.056,0.022
12.376,-2.4577,-8.7126,0.0,11.07,-179.39,18.3,0.0,-4.8868,-6.12,2.4999,0.03,0.094,0.027,0.059,0.022
12.426,-2.7062,-9.0191,0.071,11.16,-179.98,18.24,0.0,-5.0308,-6.1236,2.5484,0.029,0.101,0.03,0.059,0.007
12.476,-2.9311,-9.3107,0.13,11.28,179.38,18.03,0.0,-5.1611,-6.1109,2.6067,0.029,0.101,0.03,0.061,0.007
12.527,-3.1429,-9.5942,0.0,11.41,178.73,17.74,0.0,-5.2661,-6.0811,2.6762,0.027,0.097,0.027,0.061,0.023
12.584,-3.36,-9.8755,0.119,11.53,178.07,17.46,0.0,-5.3753,-6.0462,2.7427,0.027,0.097,0.027,0.059,0.023
12.627,-3.6161,-10.169,0.083,11.63,177.46,17.33,0.0,-5.5224,-6.0245,2.7902,0.03,0.1,0.026,0.06,0.006
12.676,-3.841,-10.4466,0.054,11.75,176.81,17.05,0.0,-5.6413,-5.9872,2.8485,0.03,0.1,0.026,0.06,0.006
12.727,-4.0455,-10.7135,0.0,11.87,176.16,16.7,0.0,-5.7184,-5.9263,2.9235,0.028,0.103,0.027,0.06,0.023
12.775,-4.255,-10.9801,0.068,11.99,175.53,16.37,0.0,-5.7971,-5.8633,2.9943,0.028,0.103,0.027,0.057,0.023
12.826,-4.5147,-11.2546,0.0,12.08,174.9,16.18,0.0,-5.9214,-5.8052,3.0488,0.029,0.101,0.026,0.057,0.006
12.913,-4.7676,-11.5293,0.029,12.17,174.29,15.97,0.0,-6.0143,-5.7372,3.1112,0.029,0.101,0.026,0.061,0.006
12.927,-5.0144,-11.7908,0.079,12.27,173.66,15.73,0.0,-6.1349,-5.6717,3.1628,0.029,0.1,0.028,0.061,0.023
12.975,-5.2811,-12.0577,0.016,12.35,173.05,15.53,0.0,-6.2285,-5.5945,3.2203,0.029,0.1,0.028,0.059,0.023
13.028,-5.5283,-12.3146,0.057,12.44,172.44,15.28,0.0,-6.3186,-5.5104,3.2773,0.03,0.101,0.028,0.059,0.006
13.075,-5.795,-12.5719,0.059,12.52,171.84,15.07,0.0,-6.4478,-5.4336,3.321,0.03,0.101,0.028,0.056,0.006
13.125,-6.0848,-12.8294,0.346,12.59,171.24,14.9,0.0,-6.5506,-5.3398,3.3722,0.029,0.103,0.024,0.056,0.021
13.196,-6.3465,-13.0711,0.084,12.67,170.64,14.66,0.0,-6.6619,-5.246,3.4174,0.029,0.103,0.024,0.06,0.021
13.237,-6.6107,-13.31,0.01,12.75,170.04,14.42,0.0,-6.7524,-5.1418,3.4669,0.032,0.1,0.027,0.061,0.008
13.278,-6.8723,-13.5435,0.392,12.82,169.44,14.18,0.0,-6.8171,-5.0275,3.5202,0.032,0.1,0.027,0.061,0.008
13.325,-7.1461,-13.7736,0.0,12.88,168.85,13.96,0.0,-6.9109,-4.9108,3.5641,0.031,0.102,0.025,0.061,0.021
13.375,-7.4146,-13.9966,0.101,12.95,168.26,13.72,0.0,-6.9941,-4.7908,3.608,0.031,0.102,0.025,0.061,0.021
13.425,-7.7433,-14.225,0.211,13.01,167.68,13.59,0.0,-7.1266,-4.6758,3.6372,0.027,0.098,0.029,0.061,0.007
13.476,-8.0058,-14.4309,0.018,13.07,167.09,13.33,0.0,-7.2126,-4.5483,3.6758,0.027,0.098,0.029,0.058,0.007
13.555,-8.3169,-14.6429,0.02,13.12,166.5,13.16,0.0,-7.299,-4.4158,3.7118,0.028,0.1,0.031,0.06,0.021
13.578,-8.5792,-14.8391,0.201,13.17,165.93,12.9,0.0,-7.3858,-4.2769,3.7447,0.028,0.1,0.031,0.06,0.021
13.633,-8.9265,-15.0418,0.136,13.22,165.35,12.77,0.0,-7.5108,-4.1399,3.7662,0.028,0.102,0.027,0.06,0.019
13.676,-9.2241,-15.2292,0.105,13.27,164.78,12.57,0.0,-7.5961,-3.9919,3.7945,0.028,0.102,0.027,0.058,0.019
13.725,-9.5249,-15.4095,0.164,13.32,164.2,12.36,0.0,-7.6811,-3.8392,3.8197,0.03,0.1,0.027,0.058,0.008
13.776,-9.8483,-15.5874,0.0,13.36,163.64,12.19,0.0,-7.7787,-3.6849,3.8394,0.03,0.1,0.027,0.059,0.008
13.835,-10.2407,-15.7681,0.0,13.41,163.06,12.11,0.0,-7.8996,-3.5319,3.851,0.03,0.099,0.026,0.059,0.018
13.88,-10.5229,-15.9247,0.115,13.45,162.49,11.87,0.0,-7.9684,-3.3619,3.8714,0.03,0.099,0.026,0.059,0.018
13.926,-10.847,-16.0729,0.367,13.48,161.92,11.68,0.0,-8.0703,-3.1925,3.8814,0.033,0.101,0.026,0.059,0.006
13.976,-11.1673,-16.2163,0.022,13.52,161.36,11.49,0.0,-8.1298,-3.0147,3.897,0.033,0.101,0.026,0.057,0.006
14.025,-11.482,-16.3512,0.196,13.55,160.8,11.29,0.0,-8.2301,-2.8372,3.9013,0.031,0.1,0.027,0.057,0.023
14.075,-11.8664,-16.4883,0.047,13.59,160.24,11.17,0.0,-8.3479,-2.6599,3.8988,0.031,0.1,0.027,0.057,0.023
14.126,-12.1847,-16.6039,0.071,13.62,159.68,10.96,0.0,-8.3987,-2.4678,3.9068,0.028,0.104,0.027,0.057,0.006
14.203,-12.5499,-16.717,0.18,13.65,159.12,10.81,0.0,-8.4977,-2.2757,3.9005,0.028,0.104,0.027,0.057,0.006
14.232,-12.8788,-16.815,0.0,13.67,158.57,10.61,0.0,-8.5955,-2.0812,3.8915,0.029,0.1,0.027,0.057,0.02
14.278,-13.2504,-16.9098,0.044,13.7,158.01,10.46,0.0,-8.6693,-1.8806,3.8842,0.029,0.1,0.027,0.059,0.02
14.325,-13.6466,-16.9969,0.079,13.72,157.45,10.34,0.0,-8.7837,-1.6804,3.8648,0.03,0.105,0.027,0.061,0.006
14.375,-14.0284,-17.0724,0.158,13.75,156.9,10.19,0.0,-8.8998,-1.4726,3.8404,0.03,0.105,0.027,0.061,0.006
14.425,-14.4556,-17.1394,0.0,13.78,156.34,10.09,0.0,-9.0082,-1.2611,3.8148,0.05,0.098,0.029,0.061,0.021
14.512,-14.783,-17.1933,0.0,13.79,155.8,9.89,0.0,-9.0813,-1.045,3.7932,0.05,0.098,0.029,0.056,0.021
14.531,-15.1327,-17.2383,0.0,13.8,155.26,9.71,0.0,-9.153,-0.8251,3.7674,0.03,0.101,0.028,0.056,0.007
14.574,-15.5936,-17.2742,0.0,13.83,154.69,9.62,0.0,-9.2579,-0.6052,3.7316,0.03,0.101,0.028,0.057,0.007
14.624,-15.8936,-17.3029,0.0,13.83,154.17,9.39,0.0,-9.2999,-0.3784,3.7056,0.031,0.1,0.028,0.057,0.018
14.675,-16.265,-17.3173,0.049,13.84,153.64,9.23,0.0,-9.3989,-0.1476,3.6622,0.031,0.1,0.028,0.059,0.018
14.726,-16.6195,-17.3176,0.126,13.85,153.1,9.05,0.0,-9.4648,0.089,3.6219,0.032,0.104,0.024,0.057,0.021
14.79,-16.9647,-17.3121,0.045,13.85,152.57,8.86,0.0,-9.5239,0.3264,3.5793,0.032,0.104,0.024,0.057,0.021
14.838,-17.3661,-17.2935,0.002,13.85,152.03,8.71,0.0,-9.6095,0.5677,3.5263,0.053,0.098,0.026,0.057,0.007
14.877,-17.7834,-17.2634,0.0,13.86,151.5,8.58,0.0,-9.7003,0.8123,3.4679,0.053,0.098,0.026,0.059,0.007
14.924,-18.2716,-17.2168,0.088,13.88,150.94,8.5,0.0,-9.8145,1.0614,3.3994,0.037,0.102,0.027,0.059,0.021
14.975,-18.6741,-17.1703,0.15,13.88,150.41,8.34,0.0,-9.8877,1.3116,3.3375,0.037,0.102,0.027,0.06,0.021
15.024,-19.0701,-17.1035,0.055,13.88,149.88,8.19,0.0,-9.9604,1.5627,3.2723,0.031,0.1,0.028,0.06,0.006
15.075,-19.5025,-17.0264,0.12,13.88,149.35,8.06,0.0,-10.0673,1.8247,3.1908,0.031,0.1,0.028,0.06,0.006
15.143,-19.8565,-16.9465,0.019,13.87,148.84,7.87,0.0,-10.0993,2.0774,3.1278,0.035,0.103,0.027,0.06,0.022
15.177,-20.2259,-16.8594,0.095,13.86,148.33,7.7,0.0,-10.1618,2.3403,3.0493,0.035,0.103,0.027,0.059,0.022
15.224,-20.6265,-16.7491,0.124,13.85,147.81,7.54,0.0,-10.239,2.6052,2.9639,,0.1,0.027,0.059,0.009
15.274,-21.0354,-16.6291,0.176,13.85,147.3,7.4,0.0,-10.3094,2.8725,2.8757,,0.1,0.027,0.059,0.009
15.325,-21.4182,-16.4917,0.0,13.83,146.78,7.23,0.0,-10.3426,3.1391,2.7927,0.031,0.101,0.024,0.059,0.02
15.374,-21.8501,-16.3532,0.16,13.83,146.26,7.1,0.0,-10.4202,3.4116,2.6941,0.031,0.101,0.024,0.059,0.02
15.462,-22.2903,-16.1851,0.194,13.82,145.74,6.97,0.0,-10.5215,3.695,2.5803,0.032,0.101,0.027,0.059,0.007
15.477,-22.73,-16.0167,0.172,13.81,145.22,6.84,0.0,-10.5879,3.9689,2.4769,0.032,0.101,0.027,0.059,0.007
15.533,-23.1702,-15.8288,0.346,13.8,144.71,6.71,0.0,-10.6725,4.255,2.3587,0.053,0.102,0.028,0.059,0.019
15.574,-23.6482,-15.6257,0.561,13.8,144.18,6.59,0.0,-10.7616,4.5413,2.2357,0.053,0.102,0.028,0.059,0.019
15.625,-24.1312,-15.4092,0.263,13.79,143.66,6.49,0.0,-10.8275,4.8223,2.1183,0.029,0.098,0.027,0.059,0.007
15.675,-24.5093,-15.2094,0.381,13.76,143.17,6.31,0.0,-10.8921,5.1091,1.9947,0.029,0.098,0.027,0.06,0.007
15.726,-24.9813,-14.9682,0.818,13.75,142.66,6.2,0.0,-10.9725,5.4008,1.8597,0.033,0.104,0.027,0.06,0.023
15.792,-25.4565,-14.7139,0.237,13.74,142.14,6.08,0.0,-11.0525,5.6949,1.7199,0.033,0.104,0.027,0.06,0.023
15.828,-25.9218,-14.4407,0.712,13.73,141.62,5.95,0.0,-11.1257,5.9936,1.5744,0.052,0.101,0.027,0.06,0.006
15.875,-26.4153,-14.1663,0.214,13.71,141.12,5.84,0.0,-11.2094,6.2886,1.4254,0.052,0.101,0.027,0.059,0.006
15.925,-26.8988,-13.8723,0.3,13.7,140.61,5.73,0.0,-11.2867,6.5886,1.2708,0.033,0.104,0.024,0.059,0.018
15.975,-27.4226,-13.5586,0.38,13.69,140.09,5.63,0.0,-11.3627,6.8904,1.1119,0.033,0.104,0.024,0.061,0.018
16.024,-27.9555,-13.2137,0.257,13.67,139.56,5.54,0.0,-11.4709,7.2049,0.9309,0.032,0.099,0.028,0.061,0.006
16.127,-28.4304,-12.8828,0.376,13.65,139.06,5.42,0.0,-11.5393,7.5088,0.7646,0.032,0.099,0.028,0.057,0.006
16.135,-28.9254,-12.5356,0.118,13.64,138.56,5.3,0.0,-11.6022,7.806,0.6018,0.057,0.098,0.028,0.057,0.016
