time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
40.423,-0.0665,0.2186,0.176,0.0247,0.0521,-0.1048
40.474,-0.0658,0.2228,0.176,0.0215,0.0561,-0.115
40.524,-0.0646,0.2255,0.17,0.0195,0.0563,-0.1216
40.574,-0.0646,0.2286,0.158,0.0154,0.0564,-0.1373
40.624,-0.0652,0.2309,0.152,0.0105,0.0549,-0.1677
40.673,-0.065,0.233,0.137,0.0083,0.0479,-0.1695
40.723,-0.0642,0.2376,0.125,0.0091,0.052,-0.197
40.774,-0.0663,0.2429,0.115,-0.0002,0.059,-0.2065
40.823,-0.0669,0.2443,0.106,-0.004,0.0472,-0.21
40.874,-0.067,0.2461,0.093,-0.004,0.0364,-0.2008
40.924,-0.0685,0.2515,0.087,-0.0089,0.0449,-0.2077
40.974,-0.0697,0.2495,0.078,-0.0113,0.0159,-0.1857
41.026,-0.0716,0.2541,0.072,-0.0148,0.0266,-0.182
41.075,-0.0719,0.2529,0.056,-0.0073,0.0045,-0.1609
41.127,-0.0685,0.2503,0.048,0.0239,-0.0269,-0.1635
41.175,-0.0647,0.2481,0.042,0.0477,-0.0432,-0.1407
41.224,-0.0612,0.2446,0.032,0.0577,-0.0573,-0.1242
41.275,-0.0569,0.2405,0.022,0.075,-0.0696,-0.121
41.324,-0.0538,0.2389,0.02,0.083,-0.0593,-0.1057
41.374,-0.0476,0.2358,0.017,0.0776,-0.0407,-0.0753
41.424,-0.0447,0.2358,0.015,0.0571,-0.0087,-0.0633
41.475,-0.0447,0.2392,0.011,0.0154,0.0459,-0.0487
41.524,-0.0481,0.2459,0.009,-0.0386,0.1061,-0.0793
41.576,-0.0541,0.2564,0.0,-0.0808,0.1917,-0.3266
41.628,-0.0582,0.2751,0.0,-0.1262,0.3117,0.0201
41.675,-0.0736,0.2913,0.012,-0.1745,0.2748,0.0095
41.723,-0.082,0.3023,0.013,-0.1656,0.2236,0.0785
41.774,-0.0876,0.3102,0.014,-0.1546,0.1979,0.0961
41.823,-0.0927,0.3176,0.014,-0.1281,0.1564,0.106
41.874,-0.0938,0.3197,0.014,-0.0974,0.1086,0.0975
