time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.687,0.0177,-0.0043,0.214,0.45,0.47,0.41,0.0,0.0095,-0.0281,0.0126,,0.7,2.848,,
10.736,0.0188,-0.0076,0.216,0.52,0.13,0.51,0.0,0.0073,-0.0363,0.0041,,0.7,2.808,,
10.788,0.0189,-0.0119,0.218,0.52,-0.43,0.37,0.0,0.0027,-0.0427,0.0065,,0.715,2.808,,
10.838,0.0189,-0.0152,0.216,0.46,-0.8,0.29,0.0,-0.0003,-0.0413,0.0079,,0.715,2.661,,
10.887,0.0187,-0.0173,0.213,0.47,-1.07,0.32,0.0,-0.0034,-0.0345,0.0008,,0.725,2.661,,
10.937,0.0195,-0.0191,0.217,0.47,-1.27,0.19,0.0,-0.0031,-0.0258,-0.0055,,0.725,2.655,,
10.987,0.0192,-0.0212,0.213,0.44,-1.31,0.04,0.0,-0.0043,-0.0176,0.0048,1.736,0.729,2.655,,
11.037,0.0188,-0.0222,0.212,0.42,-1.27,0.0,0.0,-0.0053,-0.0078,-0.0083,1.736,0.729,2.63,,
11.088,0.0192,-0.0227,0.216,0.34,-1.38,-0.16,0.0,-0.0027,0.0026,-0.0068,,0.723,2.63,,
11.137,0.02,-0.0223,0.216,0.21,-1.35,-0.22,0.0,0.0014,0.0145,0.0029,,0.723,2.638,,
11.187,0.0204,-0.0202,0.21,0.11,-1.21,-0.19,0.0,0.0042,0.0285,-0.0022,,0.714,2.638,,
11.239,0.0217,-0.0179,0.216,0.08,-1.02,-0.34,0.0,0.009,0.04,-0.0121,,0.714,2.635,,
11.287,0.0226,-0.0133,0.217,0.03,-0.82,-0.36,0.0,0.0136,0.0547,0.0043,,0.708,2.635,,
11.338,0.0246,-0.0096,0.212,-0.1,-0.5,-0.33,0.0,0.0193,0.0628,-0.0016,,0.708,2.66,,
11.387,0.027,-0.0035,0.212,-0.16,-0.02,-0.3,0.0,0.0259,0.0729,-0.012,,0.702,2.66,,
11.437,0.029,-0.0011,0.212,-0.2,0.45,-0.21,0.0,0.0298,0.0685,-0.0055,,0.702,2.752,,
11.487,0.0303,-0.0008,0.214,-0.29,0.84,-0.33,0.0,0.0314,0.0555,-0.0081,,0.7,2.752,,
11.537,0.0333,0.0011,0.21,-0.33,1.08,-0.26,0.0,0.0376,0.0455,-0.0023,,0.7,2.807,,
11.586,0.0366,-0.0001,0.21,-0.38,1.12,-0.12,0.0,0.043,0.0273,-0.008,,0.699,2.807,,
11.637,0.0404,0.0001,0.207,-0.46,0.96,-0.15,0.0,0.0485,0.016,-0.0051,,0.699,2.862,,
11.689,0.0419,-0.0017,0.208,-0.46,0.88,-0.04,0.0,0.0471,0.0014,-0.0091,,0.698,2.862,,
11.737,0.045,-0.0041,0.207,-0.47,0.57,-0.06,0.0,0.0497,-0.0113,-0.0053,,0.698,2.844,,
11.789,0.0474,-0.0055,0.211,-0.51,0.34,-0.02,0.0,0.0501,-0.0173,-0.0049,,0.708,2.844,,
11.838,0.0515,-0.0081,0.216,-0.47,0.08,0.15,0.0,0.0542,-0.024,0.0012,,0.708,2.811,,
11.886,0.0534,-0.0099,0.212,-0.43,-0.2,-0.0,0.0,0.0512,-0.0251,0.011,,0.722,2.811,,
11.937,0.0554,-0.0121,0.214,-0.33,-0.4,-0.04,0.0,0.0498,-0.026,-0.002,,0.722,2.737,,
11.986,0.058,-0.0137,0.216,-0.25,-0.51,-0.16,0.0,0.0506,-0.023,-0.0,,0.719,2.737,,
12.036,0.0603,-0.0148,0.219,-0.16,-0.6,0.02,0.0,0.0507,-0.0184,0.0008,,0.719,2.658,,
12.087,0.0651,-0.0162,0.214,-0.09,-0.75,-0.09,0.0,0.0576,-0.0148,0.0033,,0.735,2.658,,
12.137,0.068,-0.0174,0.216,0.01,-0.84,-0.1,0.0,0.0582,-0.01,-0.0111,,0.735,2.595,,
12.188,0.0725,-0.0178,0.218,0.09,-0.81,-0.15,0.0,0.0643,-0.0029,-0.008,,0.744,2.595,,
12.237,0.0763,-0.0182,0.224,0.16,-0.78,-0.1,0.0,0.0672,0.0023,-0.0104,,0.744,,,
12.286,0.0803,-0.0185,0.223,0.19,-0.76,-0.06,0.0,0.0695,0.0071,0.0015,,0.753,,,
12.337,0.0851,-0.0177,0.218,0.16,-0.73,-0.05,0.0,0.0738,0.0142,-0.0075,,0.753,2.629,,
12.387,0.09,-0.0165,0.222,0.17,-0.62,0.03,0.0,0.0779,0.0212,-0.0207,,0.756,2.629,,
12.436,0.0945,-0.0162,0.224,0.17,-0.55,-0.12,0.0,0.0796,0.0238,-0.0132,,0.756,2.585,,
12.486,0.0996,-0.0149,0.225,0.21,-0.27,-0.08,0.0,0.0839,0.0271,-0.0146,,0.751,2.585,,
12.537,0.1044,-0.0138,0.244,0.24,-0.07,0.09,0.0,0.0859,0.0278,-0.0217,,0.751,2.575,,
12.587,0.1107,-0.0116,0.266,0.29,0.0,0.05,0.0,0.0914,0.0302,0.0151,,0.731,2.575,,
12.636,0.1163,-0.0093,0.259,0.33,0.12,0.07,0.0,0.0937,0.0321,0.0372,,0.731,2.544,,
12.686,0.1206,-0.0081,0.258,0.46,0.23,-0.02,0.0,0.0921,0.0298,-0.0087,,0.697,2.544,,
12.737,0.1246,-0.0063,0.249,0.64,0.39,0.05,0.0,0.0901,0.0284,-0.0236,,0.697,,,
12.787,0.1303,-0.005,0.238,0.73,0.39,-0.05,0.0,0.0934,0.0251,-0.0596,,0.638,,,
12.837,0.1354,-0.0025,0.223,0.78,0.4,-0.04,0.0,0.0958,0.0258,-0.0896,,0.638,2.55,,
12.887,0.1407,-0.0016,0.206,0.8,0.5,-0.03,0.0,0.0977,0.0214,-0.1069,,0.584,2.55,,
12.936,0.1467,-0.001,0.195,0.85,0.47,0.13,0.0,0.1009,0.016,-0.1179,,0.584,2.492,,
12.986,0.1527,-0.0005,0.184,0.84,0.58,0.05,0.0,0.1027,0.0106,-0.1079,1.641,0.571,2.492,,
13.036,0.1603,-0.0016,0.176,0.85,0.53,0.04,0.0,0.1095,0.001,-0.0913,1.641,0.571,,,
13.086,0.1672,-0.0028,0.176,0.86,0.4,0.06,0.0,0.1131,-0.0066,-0.0781,,0.574,,,
13.137,0.1747,-0.0048,0.174,0.88,0.26,-0.01,0.0,0.1185,-0.0142,-0.0496,,0.574,2.514,,
13.186,0.1822,-0.0073,0.17,0.92,0.14,0.1,0.0,0.1231,-0.0212,-0.0302,,0.596,2.514,,
13.237,0.1888,-0.0083,0.17,0.94,-0.03,0.14,0.0,0.124,-0.0219,-0.0146,,0.596,2.411,,
13.286,0.1958,-0.0104,0.173,0.96,-0.19,0.15,0.0,0.1253,-0.024,0.0055,,0.62,2.411,,
13.337,0.2046,-0.0117,0.172,0.99,-0.38,0.16,0.0,0.132,-0.0223,0.0197,,0.62,2.368,,
13.386,0.2118,-0.0131,0.168,1.1,-0.44,0.19,0.0,0.1323,-0.0201,0.0278,1.603,0.651,2.368,,
13.437,0.2195,-0.0145,0.173,1.2,-0.6,0.07,0.0,0.1346,-0.0173,0.0297,1.603,0.651,2.343,,
13.486,0.2275,-0.0152,0.174,1.23,-0.68,-0.13,0.0,0.1392,-0.0116,0.0506,,0.681,2.343,,
13.537,0.2353,-0.0157,0.175,1.05,-0.58,-0.08,0.0,0.1425,-0.006,0.0521,,0.681,2.388,,
13.586,0.2438,-0.0161,0.179,0.83,-0.48,-0.47,0.0,0.15,-0.0019,0.0604,1.603,0.689,2.388,,
13.637,0.2534,-0.0168,0.181,0.74,-0.86,0.57,0.0,0.1572,0.0009,0.0584,1.603,0.689,2.393,,
13.687,0.2645,-0.0168,0.184,0.75,-0.71,0.62,0.0,0.1644,0.0072,0.0481,,0.7,2.393,,
13.737,0.2728,-0.0162,0.19,0.62,0.02,0.4,0.0,0.1607,0.0111,0.0561,,0.7,2.416,,
13.787,0.2824,-0.0156,0.184,0.34,0.23,0.71,0.0,0.1631,0.0105,0.0583,,0.717,2.416,,
13.836,0.2913,-0.0142,0.187,-0.1,-0.08,0.97,0.0,0.1596,0.0124,0.0292,,0.717,2.515,,
13.886,0.2994,-0.0142,0.189,-0.68,-0.09,0.92,0.0,0.1523,0.0114,0.0378,,0.705,2.515,,
13.936,0.3102,-0.0137,0.19,-1.07,-0.14,1.4,0.0,0.1558,0.012,0.033,,0.705,2.574,,
13.987,0.3187,-0.0128,0.191,-1.19,-0.29,1.77,0.0,0.1465,0.0154,0.0185,,0.713,2.574,,
14.037,0.326,-0.0121,0.194,-1.13,0.17,1.43,0.0,0.134,0.0163,0.0152,,0.713,2.65,,
14.086,0.3334,-0.0108,0.196,-0.95,0.13,1.06,0.0,0.1268,0.0165,0.0254,,0.731,2.65,,
14.138,0.3402,-0.0104,0.2,-0.69,0.2,0.87,0.0,0.1208,0.0141,0.0244,,0.731,2.689,,
14.186,0.3479,-0.0101,0.202,-0.44,0.35,0.92,0.0,0.1192,0.0106,0.0218,,0.749,2.689,,
14.235,0.3554,-0.0083,0.201,-0.13,0.44,0.78,0.0,0.1177,0.012,0.0171,,0.749,2.71,,
14.286,0.3625,-0.0084,0.207,0.14,0.35,0.69,0.0,0.1161,0.0063,0.0024,,0.777,2.71,,
14.336,0.3692,-0.0082,0.203,0.39,0.38,0.62,0.0,0.1138,0.0031,0.0114,,0.777,2.708,,
14.386,0.3753,-0.0085,0.204,0.6,0.46,0.3,0.0,0.1114,-0.0014,-0.0042,,0.807,2.708,,
14.436,0.3815,-0.0084,0.201,0.74,0.36,0.03,0.0,0.1122,-0.0048,-0.0041,,0.807,2.698,1.055,
14.487,0.3892,-0.0089,0.201,0.92,0.16,-0.22,0.0,0.1194,-0.0077,-0.0114,,0.836,2.698,1.055,
14.536,0.3955,-0.0095,0.203,1.11,0.12,-0.6,0.0,0.1235,-0.0095,-0.0068,,0.836,,,
14.586,0.4035,-0.0108,0.202,1.13,0.01,-0.8,0.0,0.135,-0.0127,-0.0051,,0.863,,,
14.636,0.4109,-0.0104,0.202,1.13,-0.07,-0.99,0.0,0.1441,-0.0093,-0.0055,,0.863,2.627,1.039,
14.686,0.4186,-0.011,0.203,1.18,-0.02,-1.27,0.0,0.1546,-0.0087,0.0043,,0.888,2.627,1.039,
14.736,0.4287,-0.0116,0.203,1.15,0.32,-1.2,0.0,0.1718,-0.01,0.0031,,0.888,2.672,,
14.788,0.4375,-0.0126,0.206,1.02,0.33,-1.13,0.0,0.182,-0.0143,0.0026,,0.913,2.672,,
14.836,0.4474,-0.0131,0.211,0.83,0.44,-1.19,0.0,0.1937,-0.0162,0.0154,,0.913,2.758,,
14.886,0.4579,-0.0143,0.204,0.54,0.32,-0.93,0.0,0.205,-0.0205,0.024,1.431,0.933,2.758,,
14.935,0.468,-0.0148,0.202,0.22,0.22,-0.76,0.0,0.2111,-0.0209,0.0093,1.431,0.933,2.764,1.007,
14.986,0.4784,-0.0163,0.203,-0.03,0.19,-0.57,0.0,0.2163,-0.0238,0.0085,,0.939,2.764,1.007,
15.036,0.4904,-0.0179,0.202,-0.22,-0.15,-0.26,0.0,0.2232,-0.0256,0.0094,,0.939,2.767,1.003,
15.085,0.501,-0.0189,0.207,-0.36,-0.19,-0.1,0.0,0.2235,-0.0229,0.0034,,0.952,2.767,1.003,
15.136,0.5123,-0.0204,0.206,-0.3,-0.25,0.22,0.0,0.2234,-0.0225,0.0122,,0.952,2.675,1.001,
15.186,0.5221,-0.0209,0.204,-0.25,-0.14,0.39,0.0,0.2165,-0.019,0.0024,,0.98,2.675,1.001,
15.239,0.5317,-0.0219,0.205,-0.12,-0.11,0.28,0.0,0.2099,-0.0183,-0.0005,,0.98,2.716,0.989,
15.285,0.543,-0.0227,0.206,0.01,-0.09,0.13,0.0,0.2105,-0.0174,0.0031,,1.006,2.716,0.989,
15.335,0.5528,-0.0235,0.206,0.09,-0.23,0.13,0.0,0.2077,-0.0157,0.0026,,1.006,,0.978,
15.386,0.563,-0.0245,0.206,0.13,-0.19,-0.11,0.0,0.2069,-0.0146,0.0028,,1.024,,0.978,
15.436,0.5721,-0.0251,0.208,0.17,-0.23,-0.28,0.0,0.2045,-0.0131,0.0024,,1.024,2.66,0.977,
15.485,0.5826,-0.0257,0.208,0.21,-0.27,-0.41,0.0,0.2077,-0.0109,0.0065,,1.055,2.66,0.977,
15.536,0.5921,-0.0265,0.205,0.21,-0.05,-0.51,0.0,0.2085,-0.01,0.0036,,1.055,2.539,0.964,
15.586,0.6045,-0.0275,0.205,0.18,-0.08,-0.7,0.0,0.2195,-0.0112,-0.0001,,1.098,2.539,0.964,
15.636,0.6152,-0.0275,0.206,0.19,-0.17,-0.55,0.0,0.2237,-0.0087,-0.0002,,1.098,,0.96,
15.686,0.6271,-0.0289,0.208,0.27,-0.12,-0.41,0.0,0.2295,-0.0103,0.0009,,1.117,,0.96,
15.735,0.6382,-0.0295,0.203,0.31,-0.17,-0.26,0.0,0.2311,-0.0097,0.004,,1.117,2.166,0.967,
15.785,0.6494,-0.0305,0.206,0.33,-0.28,-0.23,0.0,0.2317,-0.0092,-0.0091,,1.158,2.166,0.967,
15.836,0.6621,-0.0325,0.203,0.39,-0.17,-0.15,0.0,0.2367,-0.0124,0.003,,1.158,,0.961,
15.886,0.674,-0.0328,0.206,0.48,-0.27,-0.01,0.0,0.2376,-0.0098,-0.0047,,1.199,,0.961,
15.936,0.6856,-0.0333,0.208,0.59,-0.23,0.09,0.0,0.2364,-0.0077,0.0029,,1.199,,,
15.985,0.6977,-0.0348,0.201,0.63,-0.11,0.21,0.0,0.236,-0.01,0.0026,,1.225,,,
16.036,0.7085,-0.0355,0.207,0.67,-0.16,0.41,0.0,0.2307,-0.0095,-0.0112,,1.225,,0.819,
16.085,0.721,-0.0359,0.203,0.63,-0.24,0.26,0.0,0.2305,-0.0077,0.0072,,,,0.819,
16.137,0.7326,-0.0372,0.204,0.57,-0.19,0.39,0.0,0.2287,-0.0088,-0.0054,,,1.589,0.758,
16.186,0.7442,-0.0383,0.206,0.6,-0.21,0.35,0.0,0.2263,-0.009,-0.0025,,1.249,1.589,0.758,
16.239,0.7548,-0.0402,0.207,0.56,-0.34,0.37,0.0,0.2212,-0.0113,0.0023,,1.249,1.553,0.723,
16.285,0.7658,-0.0407,0.206,0.54,-0.43,0.35,0.0,0.2183,-0.0081,-0.0004,,1.276,1.553,0.723,
16.335,0.7769,-0.042,0.205,0.56,-0.44,0.47,0.0,0.2154,-0.0075,0.0,,1.276,1.536,0.702,
16.385,0.7883,-0.0432,0.206,0.61,-0.42,0.22,0.0,0.2142,-0.0063,-0.003,,1.304,1.536,0.702,
16.437,0.7985,-0.0438,0.207,0.66,-0.46,0.09,0.0,0.2116,-0.0038,-0.0018,,1.304,1.505,0.685,
16.486,0.8094,-0.0448,0.207,0.75,-0.34,0.07,0.0,0.2118,-0.003,-0.0019,,1.354,1.505,0.685,
16.536,0.8206,-0.0462,0.205,0.78,-0.35,0.02,0.0,0.2134,-0.0042,-0.0074,,1.354,1.495,0.676,
16.585,0.8312,-0.0472,0.205,0.79,-0.38,0.05,0.0,0.2127,-0.0038,-0.0074,,,1.495,0.676,
16.637,0.8434,-0.0479,0.204,0.79,-0.48,0.05,0.0,0.217,-0.002,-0.0067,,,1.487,0.67,
16.685,0.8546,-0.0486,0.204,0.85,-0.46,0.01,0.0,0.2176,-0.0003,-0.0089,,1.412,1.487,0.67,
16.737,0.8654,-0.0492,0.204,0.91,-0.51,0.11,0.0,0.2172,0.002,-0.006,,1.412,1.489,0.664,
16.785,0.876,-0.0499,0.204,0.99,-0.51,0.01,0.0,0.2156,0.004,-0.0059,,1.431,1.489,0.664,
16.836,0.8862,-0.0498,0.203,1.03,-0.38,0.08,0.0,0.2133,0.0072,-0.0062,,1.431,1.473,0.667,
16.885,0.8995,-0.0505,0.206,1.09,-0.31,0.12,0.0,0.2203,0.0064,-0.0056,,1.446,1.473,0.667,
16.936,0.9094,-0.0509,0.204,1.16,-0.24,0.22,0.0,0.2159,0.0065,-0.0014,,1.446,1.466,0.667,
16.984,0.9219,-0.0514,0.201,1.2,-0.25,0.24,0.0,0.2197,0.006,-0.0069,,1.436,1.466,0.667,
17.035,0.9325,-0.0513,0.2,1.16,-0.32,0.29,0.0,0.2167,0.0074,-0.0079,,1.436,1.469,0.678,
17.085,0.9433,-0.0514,0.202,1.16,-0.38,0.4,0.0,0.2134,0.009,-0.0072,,1.423,1.469,0.678,
17.135,0.9539,-0.0522,0.201,1.17,-0.29,0.51,0.0,0.2093,0.0078,-0.0015,,1.423,1.46,0.682,
17.185,0.9666,-0.0519,0.198,1.19,-0.31,0.51,0.0,0.2121,0.0099,-0.004,,1.426,1.46,0.682,
17.235,0.9767,-0.052,0.204,1.22,-0.32,0.56,0.0,0.2064,0.0103,-0.0073,,1.426,1.463,,
17.285,0.9865,-0.053,0.198,1.18,-0.33,0.57,0.0,0.2,0.0086,0.0107,,1.417,1.463,,
17.335,0.9956,-0.0527,0.205,1.19,-0.36,0.54,0.0,0.1932,0.0109,-0.0059,,1.417,1.463,,
17.385,1.006,-0.0531,0.205,1.16,-0.41,0.37,0.0,0.1914,0.0112,0.0112,,1.442,1.463,,
17.435,1.0162,-0.0537,0.203,1.12,-0.27,0.39,0.0,0.1903,0.0104,0.005,,1.442,1.456,,
17.485,1.0251,-0.0545,0.204,1.09,-0.26,0.5,0.0,0.1848,0.0084,-0.0017,,1.452,1.456,,
17.535,1.0335,-0.0543,0.203,1.06,-0.23,0.25,0.0,0.1792,0.0094,0.0032,,1.452,1.46,,
17.585,1.0435,-0.0552,0.202,1.07,-0.17,0.26,0.0,0.1803,0.0069,-0.0027,,1.496,1.46,,
17.635,1.0529,-0.0555,0.202,1.05,-0.16,0.28,0.0,0.1791,0.0059,-0.0028,,1.496,1.456,,
17.684,1.0611,-0.056,0.2,1.01,-0.3,0.33,0.0,0.1744,0.0051,-0.0023,,,1.456,,
17.735,1.0724,-0.0564,0.201,0.9,-0.46,0.15,0.0,0.18,0.0059,-0.0105,,,1.464,,
17.785,1.0814,-0.0563,0.2,0.78,-0.46,0.14,0.0,0.1795,0.0092,-0.007,,1.516,1.464,,
17.834,1.0907,-0.0562,0.203,0.6,-0.24,0.02,0.0,0.1794,0.0113,-0.0048,,1.516,1.466,,
17.884,1.1004,-0.0567,0.199,0.41,-0.02,0.0,0.0,0.1818,0.0089,0.0037,,1.517,1.466,,
17.936,1.1093,-0.057,0.203,0.2,0.32,0.01,0.0,0.1811,0.0056,0.0011,,1.517,1.462,,
17.985,1.1208,-0.0573,0.2,0.03,0.32,0.18,0.0,0.1882,0.0014,0.0092,,,1.462,,
18.035,1.1309,-0.0582,0.202,-0.06,0.32,0.54,0.0,0.1883,-0.0042,0.0013,,,1.464,,
18.085,1.1412,-0.0597,0.199,-0.04,0.28,0.7,0.0,0.1861,-0.0105,0.008,,1.498,1.464,,
18.134,1.1505,-0.0613,0.199,0.05,0.09,0.85,0.0,0.1802,-0.0158,-0.0019,,1.498,1.478,,
18.184,1.1598,-0.0637,0.2,0.21,-0.39,0.86,0.0,0.1744,-0.0197,0.0001,,1.502,1.478,,
18.234,1.1717,-0.0664,0.2,0.41,-0.59,1.1,0.0,0.1763,-0.0204,0.0057,,1.502,1.477,,
18.284,1.181,-0.0687,0.204,0.65,-0.72,1.39,0.0,0.1683,-0.0196,0.0013,,,1.477,,
18.334,1.1899,-0.0707,0.2,0.95,-0.92,1.54,0.0,0.1581,-0.0161,0.0079,,,1.482,,
18.385,1.1975,-0.0721,0.201,1.27,-0.95,1.59,0.0,0.1449,-0.0109,-0.0032,,1.459,1.482,,
18.434,1.2048,-0.0735,0.203,1.51,-1.06,1.53,0.0,0.1324,-0.006,-0.0007,,1.459,1.485,,
18.485,1.213,-0.0743,0.203,1.79,-1.16,1.47,0.0,0.125,0.0012,0.0035,,,1.485,,
18.534,1.2209,-0.0751,0.201,2.08,-1.31,1.31,0.0,0.1184,0.0076,-0.0016,,,1.489,,
18.585,1.2282,-0.0754,0.206,2.29,-1.35,1.09,0.0,0.113,0.0154,-0.0063,,1.536,1.489,,
18.635,1.2346,-0.075,0.198,2.54,-1.32,1.18,0.0,0.1058,0.0243,0.0,,1.536,1.487,,
18.685,1.2408,-0.0743,0.2,2.68,-1.34,0.96,0.0,0.1001,0.0329,-0.0213,,1.581,1.487,,
18.735,1.2477,-0.0724,0.203,2.78,-1.2,0.83,0.0,0.0979,0.0439,-0.0088,,1.581,1.491,,
18.785,1.2544,-0.0706,0.197,2.94,-0.85,0.97,0.0,0.0962,0.0504,-0.0041,,1.604,1.491,,
18.835,1.2611,-0.0681,0.201,3.0,-0.6,0.77,0.0,0.0948,0.0557,-0.012,,1.604,1.489,,
18.885,1.2672,-0.0654,0.2,3.06,-0.43,0.45,0.0,0.0939,0.059,0.0078,,1.647,1.489,,
18.934,1.2727,-0.0634,0.2,3.05,-0.21,0.34,0.0,0.093,0.0588,0.0025,,1.647,1.483,0.254,
18.984,1.2785,-0.0608,0.2,2.95,0.3,0.35,0.0,0.0941,0.0577,0.0052,3.272,1.683,1.483,0.254,
19.035,1.2841,-0.0575,0.201,2.77,0.45,0.48,0.0,0.0934,0.0552,0.0055,3.272,1.683,1.489,0.25,
19.085,1.2918,-0.0557,0.202,2.56,0.63,0.51,0.0,0.0992,0.0478,0.0057,,1.666,1.489,0.25,
19.135,1.2975,-0.0541,0.2,2.36,0.71,0.61,0.0,0.0975,0.0402,0.0066,,1.666,1.485,0.252,
19.184,1.3035,-0.053,0.199,2.16,0.71,0.54,0.0,0.0965,0.0316,0.001,,,1.485,0.252,
19.235,1.3099,-0.0529,0.204,1.91,0.61,0.64,0.0,0.0972,0.0216,0.0016,,,1.478,0.256,
19.284,1.3164,-0.0524,0.201,1.67,0.61,0.73,0.0,0.0972,0.015,0.0066,,1.606,1.478,0.256,
19.334,1.3228,-0.0526,0.206,1.49,0.56,0.89,0.0,0.0958,0.0077,-0.0021,,1.606,1.478,0.252,
19.384,1.3289,-0.0529,0.2,1.3,0.45,0.69,0.0,0.0936,0.0016,0.013,,1.598,1.478,0.252,
19.435,1.3338,-0.0544,0.2,1.16,0.43,0.89,0.0,0.0886,-0.0069,-0.0031,,1.598,1.484,0.249,
19.485,1.3389,-0.0563,0.202,0.96,0.34,0.93,0.0,0.0836,-0.0153,-0.0023,,1.603,1.484,0.249,
19.535,1.3446,-0.0571,0.202,0.84,0.05,1.02,0.0,0.0803,-0.017,0.003,,1.603,1.483,0.246,
19.585,1.3503,-0.0589,0.203,0.65,-0.25,1.03,0.0,0.0772,-0.0192,0.0011,,,1.483,0.246,
19.634,1.3556,-0.0604,0.201,0.54,-0.35,1.36,0.0,0.0725,-0.018,0.001,,,1.484,0.246,
19.684,1.3591,-0.0619,0.203,0.41,-0.63,1.4,0.0,0.0615,-0.0166,-0.0047,,1.557,1.484,0.246,
19.734,1.364,-0.0632,0.2,0.31,-0.68,1.35,0.0,0.056,-0.0125,0.0014,,1.557,1.486,0.246,
19.784,1.3676,-0.0643,0.201,0.26,-0.75,1.47,0.0,0.0474,-0.0083,-0.0062,,,1.486,0.246,
19.835,1.3708,-0.0653,0.203,0.22,-0.7,1.34,0.0,0.0386,-0.0042,-0.0025,,,1.487,0.243,
19.884,1.3739,-0.0659,0.204,0.23,-0.65,1.4,0.0,0.0313,0.0001,0.0023,,1.543,1.487,0.243,
19.934,1.3771,-0.0657,0.201,0.25,-0.48,1.33,0.0,0.0258,0.005,-0.0013,,1.543,1.495,0.242,
19.984,1.3789,-0.0655,0.2,0.33,-0.25,1.31,0.0,0.0167,0.008,-0.0093,3.158,,1.495,0.242,
20.034,1.3806,-0.065,0.199,0.35,-0.29,1.12,0.0,0.0095,0.0103,-0.0116,3.158,,1.495,0.24,
20.084,1.382,-0.0645,0.2,0.45,-0.13,0.99,0.0,0.0036,0.0119,-0.0074,,1.571,1.495,0.24,
20.134,1.3826,-0.0649,0.203,0.54,-0.13,0.72,0.0,-0.0021,0.0101,-0.0089,,1.571,1.493,0.238,
20.184,1.3836,-0.0646,0.201,0.58,-0.1,0.61,0.0,-0.0038,0.0102,-0.0015,,1.602,1.493,0.238,
20.235,1.3845,-0.065,0.202,0.56,-0.06,0.48,0.0,-0.0052,0.0083,-0.007,,1.602,1.494,0.24,
20.284,1.386,-0.0657,0.197,0.65,0.05,0.6,0.0,-0.0046,0.0055,-0.0029,,1.622,1.494,0.24,
20.334,1.3872,-0.067,0.2,0.77,0.1,0.53,0.0,-0.0056,0.001,-0.0104,,1.622,1.492,0.235,
20.384,1.3886,-0.0701,0.197,0.91,0.06,0.49,0.0,-0.005,-0.0083,0.0017,,1.611,1.492,0.235,
20.434,1.3902,-0.073,0.199,0.97,0.08,0.4,0.0,-0.0035,-0.0156,-0.0069,,1.611,1.494,0.231,
20.484,1.3915,-0.0759,0.194,0.96,-0.07,0.31,0.0,-0.0026,-0.0211,-0.0022,,1.649,1.494,0.231,
20.534,1.3927,-0.08,0.196,0.9,-0.32,0.15,0.0,-0.0011,-0.0279,-0.0077,,1.649,1.495,0.231,
20.584,1.395,-0.0832,0.199,0.86,-0.69,0.15,0.0,0.0034,-0.0289,0.0037,,1.676,1.495,0.231,
20.634,1.3966,-0.0868,0.197,0.78,-0.97,-0.02,0.0,0.0066,-0.0281,0.0057,,1.676,1.503,0.221,
20.684,1.3992,-0.0902,0.199,0.62,-1.26,0.06,0.0,0.0124,-0.0252,0.0013,,1.732,1.503,0.221,
20.734,1.4015,-0.0913,0.199,0.45,-1.34,0.23,0.0,0.0158,-0.0143,0.0093,,1.732,1.507,0.219,
20.784,1.4059,-0.0935,0.198,0.29,-1.43,0.39,0.0,0.0232,-0.008,0.0085,,1.652,1.507,0.219,
20.834,1.4091,-0.0946,0.197,0.15,-1.62,0.49,0.0,0.0252,0.0017,0.0058,,1.652,1.512,0.212,
20.884,1.413,-0.0941,0.201,0.08,-1.7,0.66,0.0,0.0281,0.0155,0.0029,,1.637,1.512,0.212,
20.933,1.4172,-0.0932,0.199,0.09,-1.72,0.72,0.0,0.0307,0.0292,0.0107,,1.637,1.513,0.211,
20.984,1.4199,-0.0934,0.204,0.15,-1.65,0.95,0.0,0.0276,0.0375,0.0068,2.566,1.637,1.513,0.211,
21.034,1.4226,-0.0923,0.2,0.15,-1.42,1.01,0.0,0.0235,0.0471,0.0145,2.566,1.637,1.512,0.213,
21.084,1.4248,-0.0893,0.201,0.24,-1.28,1.1,0.0,0.0184,0.0593,0.0016,,,1.512,0.213,
21.134,1.4273,-0.0872,0.2,0.41,-0.91,1.23,0.0,0.0136,0.0658,0.0052,,,1.506,0.215,
21.184,1.4295,-0.0832,0.202,0.58,-0.79,1.36,0.0,0.0077,0.0735,0.0001,,1.578,1.506,0.215,
21.234,1.4309,-0.0797,0.203,0.78,-0.58,1.29,0.0,0.0001,0.0784,-0.0003,,1.578,1.508,0.221,
21.283,1.4318,-0.0772,0.201,1.11,-0.07,1.45,0.0,-0.0074,0.0769,-0.0025,3.164,,1.508,0.221,
21.334,1.4326,-0.0743,0.204,1.4,0.22,1.35,0.0,-0.0153,0.0731,-0.0064,3.164,,1.503,0.227,
21.384,1.4325,-0.0723,0.204,1.7,0.39,1.18,0.0,-0.0232,0.0654,0.0048,,1.59,1.503,0.227,
21.434,1.4326,-0.0702,0.203,1.99,0.5,0.94,0.0,-0.0274,0.0579,-0.0008,,1.59,1.496,0.233,
21.484,1.4321,-0.0686,0.2,2.12,0.52,0.81,0.0,-0.0317,0.05,0.0026,,1.642,1.496,0.233,
21.534,1.4304,-0.0665,0.2,2.19,0.53,0.7,0.0,-0.0383,0.0441,-0.0017,,1.642,1.492,0.234,
