time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.222,1.1983,0.02,0.204,0.2063,0.096,-0.016
20.271,1.2093,0.0242,0.205,0.2234,0.077,-0.0126
20.321,1.2203,0.0278,0.201,0.2371,0.0575,-0.0056
20.371,1.231,0.0303,0.199,0.2465,0.04,-0.0076
20.422,1.243,0.0317,0.144,0.2567,0.0245,-0.0119
20.471,1.2525,0.0351,0.114,0.2565,0.0176,-0.1292
20.521,1.259,0.0385,0.106,0.2457,0.0072,-0.1405
20.573,1.2707,0.0406,0.121,0.2477,-0.0032,-0.1158
20.62,1.2801,0.0417,0.141,0.2401,-0.0166,0.0059
20.671,1.2954,0.0393,0.154,0.2508,-0.0344,0.0726
20.721,1.3081,0.0375,0.175,0.2509,-0.0472,0.1209
20.771,1.3223,0.0343,0.188,0.2565,-0.0587,0.1722
20.822,1.336,0.0307,0.204,0.2587,-0.0677,0.1723
20.872,1.3508,0.0265,0.221,0.2633,-0.0741,0.1841
20.922,1.3645,0.0223,0.233,0.2587,-0.0778,0.172
20.971,1.3772,0.0188,0.246,0.2438,-0.0756,0.1581
21.022,1.3893,0.0157,0.25,0.2218,-0.0691,0.1287
21.071,1.4004,0.0131,0.257,0.1884,-0.0593,0.0979
21.12,1.4093,0.011,0.254,0.144,-0.0462,0.0579
21.171,1.4147,0.0108,0.25,0.0872,-0.0273,0.016
21.221,1.4176,0.0125,0.247,0.0261,-0.0054,-0.0219
21.271,1.417,0.0152,0.245,-0.0383,0.0161,-0.051
21.321,1.4127,0.0188,0.243,-0.1011,0.0355,-0.0607
21.371,1.4051,0.0212,0.244,-0.1578,0.0485,-0.0696
21.421,1.3928,0.0251,0.237,-0.212,0.0595,-0.0632
21.47,1.3821,0.0302,0.228,-0.2427,0.0671,-0.07
21.521,1.3706,0.0348,0.223,-0.2603,0.0693,-0.0871
21.571,1.3596,0.0371,0.221,-0.2629,0.0626,-0.087
21.621,1.3479,0.0416,0.218,-0.2581,0.0587,-0.0724
21.67,1.3393,0.0445,0.211,-0.2379,0.0493,-0.0679
21.721,1.3291,0.0462,0.212,-0.2183,0.0364,-0.0714
21.77,1.3232,0.0458,0.206,-0.1851,0.019,-0.0544
21.82,1.3155,0.0455,0.206,-0.1593,0.0041,-0.0524
21.871,1.3091,0.0442,0.201,-0.1332,-0.0108,-0.0437
21.921,1.3081,0.0408,0.198,-0.0969,-0.0277,-0.0411
21.97,1.309,0.0373,0.199,-0.0617,-0.0396,-0.0372
22.021,1.3117,0.0336,0.199,-0.0285,-0.0469,-0.022
22.071,1.3145,0.0306,0.2,-0.0036,-0.0482,-0.0128
22.121,1.3187,0.0282,0.197,0.0174,-0.044,-0.006
22.171,1.3229,0.0252,0.197,0.0308,-0.0404,-0.0077
22.22,1.3282,0.024,0.202,0.04,-0.0291,-0.0035
22.27,1.332,0.0224,0.2,0.0398,-0.0206,0.0112
22.321,1.3358,0.0218,0.196,0.0356,-0.0114,0.0048
22.37,1.3395,0.0224,0.198,0.0297,-0.0001,-0.0057
22.42,1.3419,0.0225,0.196,0.0193,0.0079,-0.0003
22.471,1.3425,0.0239,0.194,0.0054,0.018,-0.0014
22.52,1.3433,0.0255,0.198,-0.006,0.0262,-0.0044
22.57,1.3428,0.029,0.196,-0.0176,0.0371,0.005
22.621,1.3407,0.0317,0.196,-0.0302,0.0419,0.0039
22.671,1.3386,0.0327,0.199,-0.0387,0.0377,0.0009
22.72,1.3376,0.0347,0.2,-0.039,0.0356,0.011
22.77,1.3345,0.036,0.199,-0.0408,0.0305,0.0122
22.821,1.3324,0.0375,0.201,-0.0356,0.0266,0.006
22.87,1.3297,0.0377,0.198,-0.0293,0.0182,0.0077
22.92,1.3285,0.0383,0.201,-0.0168,0.0117,0.0011
22.971,1.3293,0.0385,0.198,0.0019,0.0051,0.0046
23.02,1.3315,0.0394,0.198,0.023,0.0011,-0.0027
23.071,1.3361,0.0376,0.197,0.0483,-0.0093,-0.0037
23.121,1.3433,0.0368,0.199,0.0768,-0.0145,-0.0015
23.17,1.3484,0.0353,0.194,0.0947,-0.0199,0.0013
23.22,1.3561,0.0349,0.198,0.116,-0.0196,-0.0093
23.27,1.3621,0.0337,0.202,0.1272,-0.0205,0.0022
23.321,1.3693,0.0335,0.199,0.1361,-0.017,0.0164
23.37,1.3789,0.0328,0.201,0.1483,-0.0152,0.0084
23.42,1.3874,0.0327,0.202,0.1545,-0.0125,0.0085
23.47,1.397,0.0323,0.199,0.1621,-0.0102,0.011
23.519,1.4046,0.0324,0.201,0.1606,-0.007,0.0004
23.57,1.4132,0.0326,0.198,0.1601,-0.0045,0.004
23.62,1.421,0.0331,0.202,0.1561,-0.0031,-0.0021
23.67,1.4303,0.0337,0.197,0.1554,-0.0019,0.0038
23.72,1.4376,0.0344,0.199,0.1493,-0.0018,-0.005
23.77,1.444,0.0351,0.198,0.1419,-0.0028,-0.0023
23.821,1.4509,0.0351,0.198,0.1374,-0.0053,0.0016
23.871,1.4578,0.0352,0.201,0.1349,-0.0076,0.002
23.92,1.4649,0.035,0.2,0.1337,-0.0121,0.0104
23.97,1.4736,0.035,0.198,0.1396,-0.0156,0.0097
24.02,1.482,0.0339,0.202,0.146,-0.0208,0.0022
24.07,1.49,0.033,0.201,0.1491,-0.0246,0.0111
24.121,1.4977,0.0317,0.205,0.1505,-0.0286,0.0113
24.17,1.5041,0.0308,0.202,0.1469,-0.0304,0.0141
24.221,1.5119,0.0297,0.205,0.1487,-0.0318,0.0048
24.27,1.5199,0.0288,0.204,0.1514,-0.032,0.0078
24.32,1.5258,0.0277,0.202,0.1474,-0.0316,0.0052
24.37,1.5337,0.0271,0.203,0.1502,-0.0285,-0.0025
24.424,1.5422,0.0269,0.201,0.1557,-0.025,-0.001
24.478,1.5494,0.0268,0.203,0.1571,-0.021,-0.0039
24.52,1.5566,0.0263,0.204,0.1583,-0.0185,0.0019
24.57,1.5646,0.0263,0.206,0.1616,-0.0154,0.0048
24.62,1.5723,0.0264,0.224,0.1629,-0.0133,0.007
24.67,1.5806,0.0268,0.226,0.164,-0.012,0.0463
24.72,1.5902,0.027,0.233,0.1679,-0.0123,0.0387
24.77,1.5969,0.0269,0.256,0.1614,-0.0148,0.0367
24.819,1.6062,0.0265,0.277,0.1632,-0.018,0.0674
24.869,1.6143,0.0255,0.281,0.1615,-0.0223,0.0977
24.92,1.624,0.025,0.27,0.1651,-0.0239,0.0559
24.97,1.6323,0.0241,0.256,0.1644,-0.0267,-0.0015
25.02,1.6412,0.0229,0.243,0.1645,-0.029,-0.08
25.07,1.65,0.0213,0.226,0.1634,-0.0324,-0.122
25.122,1.6604,0.0205,0.205,0.165,-0.0335,-0.1398
25.17,1.6691,0.018,0.192,0.1586,-0.0387,-0.1782
25.22,1.6765,0.0155,0.181,0.1478,-0.0425,-0.1511
25.27,1.6839,0.0151,0.18,0.1376,-0.0386,-0.1462
25.32,1.6907,0.0125,0.174,0.128,-0.0399,-0.0936
25.37,1.6984,0.0107,0.169,0.1242,-0.0376,-0.0773
25.422,1.7053,0.0089,0.164,0.124,-0.0336,-0.0501
25.47,1.713,0.0079,0.161,0.127,-0.0287,-0.0394
25.519,1.7214,0.0078,0.159,0.1301,-0.0236,-0.0316
25.569,1.7295,0.0077,0.159,0.1312,-0.0181,-0.0067
25.621,1.7375,0.0061,0.163,0.131,-0.0138,0.0125
25.67,1.7465,0.0055,0.16,0.1328,-0.0067,0.0244
25.72,1.756,0.0056,0.168,0.1321,-0.0002,0.015
25.769,1.7631,0.0058,0.169,0.1206,0.0023,0.0443
25.82,1.7711,0.0061,0.169,0.1162,0.0005,0.0588
25.87,1.778,0.006,0.171,0.1046,-0.0039,0.052
25.92,1.7839,0.0057,0.181,0.0882,-0.0084,0.0353
25.97,1.7892,0.0042,0.179,0.0702,-0.0134,0.0553
26.02,1.7943,0.0041,0.184,0.0559,-0.0125,0.0598
26.07,1.7979,0.0037,0.188,0.0386,-0.0152,0.0543
26.12,1.8001,0.0025,0.182,0.0178,-0.0164,0.0539
26.17,1.8017,0.0011,0.187,-0.0045,-0.0174,0.0235
26.221,1.8014,0.0004,0.184,-0.0291,-0.0159,0.023
26.27,1.799,-0.0002,0.183,-0.0551,-0.0124,0.0176
26.32,1.7954,0.0008,0.185,-0.0765,-0.0047,0.0057
26.369,1.7917,0.0001,0.188,-0.0912,-0.0019,0.0048
26.42,1.7882,-0.0004,0.19,-0.0987,0.0003,0.0188
26.47,1.7838,-0.0005,0.192,-0.1007,0.0017,0.0248
26.519,1.78,0.0001,0.191,-0.094,0.0022,0.0275
26.571,1.7772,-0.0007,0.196,-0.0804,0.0025,0.0316
26.62,1.7749,-0.0001,0.197,-0.0651,0.0084,0.035
26.67,1.7726,0.0013,0.197,-0.0532,0.0142,0.0253
26.72,1.7717,0.003,0.196,-0.0423,0.0186,0.0175
26.77,1.7707,0.0044,0.2,-0.0309,0.0194,0.0241
26.82,1.7697,0.0057,0.201,-0.0204,0.0196,0.0273
26.87,1.7702,0.0068,0.206,-0.0113,0.0199,0.0147
26.92,1.7707,0.008,0.203,-0.0064,0.0218,0.0277
26.969,1.7704,0.0095,0.205,-0.0045,0.0212,0.0128
27.019,1.7715,0.0103,0.206,-0.0012,0.0179,0.0001
27.069,1.772,0.0111,0.203,0.0027,0.0122,0.0227
27.119,1.7727,0.0114,0.202,0.0074,0.0016,-0.0013
27.17,1.7747,0.0112,0.207,0.0114,-0.0116,-0.0084
27.219,1.7773,0.0091,0.201,0.0136,-0.0279,0.0093
27.269,1.779,0.0063,0.205,0.0097,-0.041,-0.0136
27.319,1.7796,0.0041,0.202,0.0045,-0.0457,-0.0122
27.369,1.7814,0.0014,0.199,0.0036,-0.0458,-0.0124
27.419,1.7823,-0.0013,0.203,0.0011,-0.0411,-0.0153
27.469,1.784,-0.0035,0.2,0.0034,-0.035,-0.0051
27.519,1.7858,-0.0053,0.201,0.0051,-0.0284,-0.0121
27.569,1.7871,-0.0071,0.2,0.0035,-0.0181,0.0019
27.619,1.7892,-0.0065,0.194,0.0026,-0.0028,-0.0061
27.669,1.7913,-0.006,0.199,0.0008,0.0111,-0.0153
27.719,1.7914,-0.0047,0.2,-0.0039,0.0239,0.0066
27.769,1.7938,-0.0018,0.202,-0.0024,0.0336,0.0105
27.82,1.7955,-0.0001,0.198,-0.0073,0.0317,0.0053
27.869,1.7965,0.0021,0.204,-0.0151,0.0284,-0.0069
27.919,1.7964,0.005,0.2,-0.0271,0.0275,0.0066
27.968,1.7952,0.0071,0.201,-0.0413,0.0235,0.0088
28.018,1.7934,0.007,0.198,-0.054,0.0161,0.0047
28.069,1.7904,0.0074,0.198,-0.0655,0.0128,0.0111
28.12,1.7874,0.0085,0.197,-0.0719,0.0085,0.006
28.169,1.7832,0.0082,0.204,-0.08,0.0004,0.0016
28.219,1.78,0.0076,0.203,-0.084,-0.0067,0.0163
28.268,1.7769,0.0071,0.206,-0.0818,-0.0117,0.0204
28.32,1.7728,0.0058,0.205,-0.0759,-0.0158,0.0193
28.368,1.7713,0.0059,0.203,-0.0616,-0.0161,0.0113
28.42,1.7709,0.0042,0.205,-0.0426,-0.0186,-0.0018
28.47,1.7717,0.0029,0.204,-0.0247,-0.0168,-0.0077
28.519,1.7733,0.0023,0.204,-0.0122,-0.0147,-0.0007
28.568,1.7741,0.0012,0.204,-0.0041,-0.0134,-0.0039
28.619,1.7759,0.0015,0.204,0.0029,-0.0076,-0.0123
28.668,1.7779,0.0013,0.205,0.0075,-0.0002,-0.0094
28.719,1.7792,0.0023,0.203,0.0067,0.012,-0.004
28.769,1.7809,0.0037,0.201,0.0052,0.025,0.0002
28.819,1.7812,0.006,0.197,-0.0006,0.0336,-0.0016
28.87,1.7818,0.0087,0.199,-0.0069,0.036,-0.0044
28.919,1.7821,0.011,0.198,-0.0137,0.0321,-0.0015
28.969,1.7815,0.014,0.204,-0.0228,0.0263,-0.0145
29.019,1.781,0.0141,0.202,-0.0335,0.011,0.0095
29.068,1.7789,0.0149,0.203,-0.0432,-0.0009,0.0097
29.118,1.7765,0.0156,0.197,-0.0448,-0.0122,-0.0084
29.168,1.7747,0.0142,0.199,-0.0411,-0.0274,-0.0299
29.219,1.7735,0.0135,0.196,-0.0352,-0.0364,-0.0226
29.269,1.7726,0.0118,0.195,-0.0288,-0.0431,-0.0087
29.319,1.7721,0.0103,0.195,-0.0234,-0.0459,-0.0088
29.369,1.7723,0.009,0.195,-0.0162,-0.044,0.0028
29.419,1.7739,0.008,0.2,-0.0071,-0.0316,0.002
29.469,1.7744,0.008,0.197,-0.0067,-0.0154,0.0185
29.519,1.7751,0.009,0.196,-0.0088,-0.0017,0.0074
29.569,1.7753,0.0102,0.198,-0.0144,0.0089,-0.0031
29.619,1.7747,0.0126,0.198,-0.0233,0.0208,0.0032
29.668,1.7731,0.0154,0.199,-0.0319,0.0257,0.004
29.718,1.7717,0.0175,0.197,-0.0384,0.0235,0.0044
29.769,1.7679,0.0178,0.197,-0.0507,0.0205,0.0078
29.819,1.7638,0.0195,0.197,-0.0594,0.0202,0.0148
29.868,1.7615,0.021,0.197,-0.057,0.0146,0.006
29.918,1.7586,0.0217,0.198,-0.056,0.0047,0.0022
29.969,1.7552,0.0219,0.197,-0.0513,-0.0061,0.0046
30.018,1.7533,0.0218,0.197,-0.0426,-0.0142,0.0068
30.068,1.7519,0.0203,0.198,-0.0333,-0.0231,-0.0016
30.119,1.7515,0.0194,0.198,-0.0257,-0.0268,0.0035
30.17,1.75,0.0183,0.196,-0.0221,-0.0265,0.0085
30.219,1.7488,0.0169,0.198,-0.0182,-0.0211,0.0079
30.269,1.7489,0.0162,0.2,-0.0135,-0.0144,0.0079
30.318,1.7478,0.0177,0.197,-0.0108,-0.0088,0.0168
30.369,1.7471,0.017,0.195,-0.0075,-0.0121,-0.0026
30.419,1.7475,0.0174,0.199,-0.005,-0.0134,-0.0054
30.468,1.7472,0.018,0.202,-0.0039,-0.0185,0.0028
30.518,1.7475,0.0166,0.2,-0.0031,-0.03,0.0023
30.568,1.7472,0.014,0.204,-0.0027,-0.0416,0.0123
30.618,1.7467,0.0118,0.201,-0.0022,-0.0462,0.0241
30.668,1.7478,0.01,0.204,-0.0018,-0.0472,0.0098
30.719,1.748,0.0077,0.202,-0.0093,-0.046,0.0173
30.768,1.7477,0.0063,0.205,-0.0195,-0.0399,0.0079
30.819,1.7461,0.0046,0.207,-0.0351,-0.0341,0.0118
30.869,1.7439,0.004,0.205,-0.0464,-0.0248,0.0244
30.919,1.7397,0.0055,0.207,-0.0601,-0.0139,0.0128
30.968,1.7354,0.005,0.207,-0.0704,-0.0082,0.0062
31.018,1.7313,0.0055,0.207,-0.0724,-0.0011,0.0118
31.069,1.7282,0.0071,0.209,-0.0657,0.001,-0.003
31.119,1.7256,0.0074,0.207,-0.0549,-0.0021,0.0066
31.168,1.7235,0.0078,0.206,-0.0431,-0.0013,0.0032
31.219,1.7228,0.0079,0.205,-0.0324,0.002,-0.0067
31.269,1.7194,0.0084,0.206,-0.0311,0.0061,-0.0039
31.318,1.719,0.0097,0.204,-0.0215,0.0092,-0.0107
31.368,1.7206,0.0108,0.203,-0.009,0.0046,-0.0153
31.418,1.7215,0.0103,0.203,-0.0013,-0.0038,-0.0146
31.468,1.7236,0.009,0.2,0.0059,-0.0117,0.0001
31.519,1.7263,0.0075,0.204,0.0117,-0.0168,-0.003
31.568,1.7274,0.0066,0.202,0.002,-0.014,0.0
31.618,1.7274,0.0057,0.204,-0.0154,-0.0084,0.0058
31.668,1.7255,0.0057,0.203,-0.0343,-0.0009,0.0119
31.718,1.7234,0.0051,0.207,-0.0489,0.0036,0.0043
31.768,1.7205,0.0072,0.204,-0.0622,0.0086,0.0031
31.818,1.7168,0.0072,0.207,-0.0689,0.0064,0.0144
31.869,1.7146,0.0077,0.201,-0.0705,0.0054,0.0081
31.917,1.7111,0.008,0.204,-0.0833,0.0033,-0.0102
31.968,1.7058,0.0086,0.206,-0.0929,0.0011,0.0028
32.017,1.7008,0.0089,0.204,-0.1044,-0.0006,0.011
32.069,1.6959,0.0093,0.204,-0.1127,-0.0017,0.0004
32.118,1.6901,0.0087,0.205,-0.1185,-0.0039,-0.0089
32.169,1.685,0.0085,0.201,-0.1215,-0.0068,-0.007
32.219,1.6807,0.0089,0.2,-0.1184,-0.006,-0.0169
32.269,1.6758,0.0081,0.203,-0.1159,-0.0065,-0.0103
32.318,1.6704,0.0089,0.203,-0.1151,-0.0046,0.0011
32.368,1.6651,0.0086,0.202,-0.113,-0.0061,-0.0007
32.418,1.6599,0.0083,0.199,-0.1121,-0.0092,-0.0028
32.469,1.6542,0.0086,0.201,-0.1126,-0.0116,-0.0139
32.518,1.6467,0.0075,0.201,-0.1182,-0.0191,-0.0093
32.567,1.6409,0.0075,0.196,-0.118,-0.0198,-0.0035
32.618,1.6346,0.0069,0.197,-0.1178,-0.0204,-0.0174
32.668,1.6275,0.0056,0.196,-0.1192,-0.0211,-0.0154
32.718,1.6208,0.0057,0.196,-0.1183,-0.0167,-0.0048
32.768,1.6153,0.0048,0.194,-0.1135,-0.0148,-0.0025
32.817,1.6091,0.0044,0.195,-0.111,-0.0121,-0.0076
32.868,1.6032,0.0044,0.194,-0.1072,-0.0093,-0.006
32.917,1.5972,0.0038,0.193,-0.1047,-0.0079,0.0005
32.969,1.5905,0.003,0.189,-0.1063,-0.0079,0.0001
33.018,1.5835,0.0027,0.127,-0.1103,-0.0055,-0.0078
33.068,1.5779,0.0018,0.112,-0.1085,-0.005,-0.1563
33.118,1.5721,0.0012,0.116,-0.1079,-0.0042,-0.1405
33.168,1.5689,0.0011,0.119,-0.0986,-0.0013,-0.0649
33.219,1.5705,0.002,0.141,-0.0713,0.0055,0.0085
33.268,1.5639,0.0043,0.158,-0.0809,0.0168,0.0876
33.318,1.5598,0.009,0.18,-0.0814,0.0351,0.1507
33.368,1.5526,0.0112,0.197,-0.0963,0.0382,0.1992
33.417,1.546,0.0122,0.214,-0.1063,0.0321,0.1979
33.467,1.5378,0.0137,0.228,-0.1203,0.0265,0.2053
33.518,1.53,0.0153,0.241,-0.1276,0.0226,0.1749
33.568,1.5223,0.0161,0.25,-0.1298,0.0143,0.1563
33.618,1.515,0.0168,0.252,-0.1251,0.0071,0.1195
33.668,1.5079,0.0172,0.25,-0.1162,-0.0001,0.0763
33.717,1.5016,0.017,0.247,-0.1003,-0.0085,0.0189
33.768,1.4962,0.0165,0.25,-0.078,-0.0158,-0.0184
33.818,1.4917,0.0155,0.247,-0.051,-0.0231,-0.026
33.867,1.4895,0.0142,0.247,-0.0197,-0.0285,-0.0476
33.919,1.4883,0.0127,0.24,0.0115,-0.0326,-0.0576
33.968,1.4895,0.0099,0.237,0.0449,-0.0396,-0.0722
34.017,1.4932,0.0087,0.236,0.078,-0.0372,-0.0779
34.067,1.4976,0.0067,0.233,0.105,-0.0365,-0.0725
34.117,1.5031,0.0055,0.223,0.1264,-0.0313,-0.0689
34.167,1.5092,0.0044,0.221,0.1405,-0.0266,-0.0834
34.217,1.5153,0.0037,0.215,0.1478,-0.0207,-0.0745
34.267,1.5227,0.0034,0.211,0.1514,-0.0145,-0.0724
34.317,1.5295,0.0031,0.209,0.1477,-0.0095,-0.0697
34.368,1.5357,0.0035,0.206,0.1372,-0.0043,-0.0596
34.417,1.5422,0.0044,0.201,0.1257,0.0014,-0.0493
34.467,1.5473,0.0053,0.203,0.1106,0.0057,-0.0492
34.517,1.551,0.0056,0.199,0.0913,0.0067,-0.0312
34.567,1.5546,0.0065,0.197,0.0733,0.0078,-0.0281
34.617,1.5567,0.0071,0.195,0.0547,0.0076,-0.028
34.667,1.5581,0.0083,0.196,0.0377,0.0089,-0.0224
34.717,1.5571,0.0083,0.194,0.0176,0.0056,-0.0128
34.767,1.5551,0.0085,0.197,-0.0016,0.0026,-0.0108
34.817,1.5514,0.0086,0.191,-0.0196,0.0,0.0009
34.867,1.5478,0.0069,0.194,-0.0323,-0.0057,-0.0069
34.917,1.5437,0.0064,0.194,-0.0411,-0.0088,-0.0008
34.968,1.541,0.0059,0.192,-0.042,-0.0115,0.0052
35.017,1.5375,0.0049,0.194,-0.0417,-0.0135,-0.0002
35.067,1.5359,0.0034,0.198,-0.0332,-0.0159,0.004
35.118,1.5356,0.0023,0.196,-0.0207,-0.0163,0.0189
35.167,1.5354,0.0011,0.196,-0.0102,-0.017,0.013
35.217,1.5357,-0.0001,0.197,0.0007,-0.0163,0.0073
35.267,1.5379,-0.0022,0.196,0.0151,-0.0171,0.0101
35.317,1.5405,-0.0034,0.197,0.0268,-0.0148,0.0048
35.367,1.5457,-0.0032,0.192,0.0412,-0.0093,0.006
35.417,1.5485,-0.0028,0.193,0.044,-0.0037,-0.0054
35.467,1.5518,-0.0019,0.193,0.0444,0.0022,-0.0055
35.518,1.5552,-0.001,0.194,0.0417,0.0083,0.0046
35.567,1.5567,0.0003,0.2,0.0312,0.0141,0.007
35.617,1.5585,0.0024,0.2,0.0198,0.0202,0.0217
35.666,1.5589,0.0036,0.202,0.0045,0.0209,0.0233
35.717,1.5586,0.0051,0.2,-0.0122,0.0205,0.018
35.767,1.5571,0.0065,0.197,-0.0299,0.0191,0.0101
35.817,1.5546,0.0087,0.201,-0.0475,0.0192,-0.0019
35.867,1.5519,0.0094,0.197,-0.0609,0.0144,0.0045
35.917,1.5492,0.0104,0.196,-0.0704,0.0109,-0.0017
35.967,1.546,0.0115,0.201,-0.0771,0.0077,-0.0059
36.016,1.5403,0.0121,0.2,-0.0891,0.0029,0.0085
36.067,1.5354,0.0132,0.198,-0.0964,0.0002,0.0076
36.117,1.5306,0.0133,0.195,-0.1001,-0.0037,-0.0005
36.167,1.5271,0.0132,0.201,-0.0981,-0.0077,-0.0075
36.217,1.5217,0.0135,0.197,-0.101,-0.0101,0.008
36.266,1.5164,0.013,0.195,-0.1026,-0.0141,0.0024
36.317,1.5133,0.0129,0.199,-0.096,-0.0151,-0.0077
36.366,1.5083,0.0123,0.201,-0.0963,-0.0172,0.0053
36.417,1.5051,0.0112,0.198,-0.0908,-0.0195,0.0125
36.466,1.502,0.0108,0.201,-0.0863,-0.0182,0.0025
36.517,1.4982,0.0099,0.195,-0.0849,-0.0188,0.0043
36.567,1.4949,0.0091,0.193,-0.0836,-0.0189,-0.0065
36.618,1.4915,0.008,0.198,-0.0836,-0.0194,-0.0115
36.666,1.4873,0.0074,0.198,-0.0872,-0.018,0.0006
36.717,1.4841,0.0068,0.2,-0.0891,-0.0167,0.006
36.767,1.4804,0.0069,0.198,-0.0923,-0.0142,0.0092
36.817,1.4757,0.0068,0.198,-0.0985,-0.0121,0.0029
36.866,1.4722,0.0067,0.2,-0.1012,-0.0097,0.0023
36.919,1.467,0.007,0.197,-0.1092,-0.007,0.0076
36.967,1.4636,0.0077,0.195,-0.112,-0.0038,0.0008
37.017,1.4618,0.0081,0.198,-0.1097,-0.0013,-0.0039
37.067,1.4581,0.0088,0.197,-0.1134,0.0016,0.0056
37.117,1.4541,0.0094,0.199,-0.1195,0.0036,0.0092
37.167,1.4486,0.0104,0.197,-0.1291,0.0053,0.0088
37.216,1.4433,0.0111,0.199,-0.1374,0.0067,0.0056
37.266,1.4357,0.0122,0.196,-0.1521,0.0073,0.0067
37.316,1.4284,0.0128,0.199,-0.1637,0.0054,0.0009
37.366,1.421,0.0125,0.2,-0.1737,0.0017,0.0058
37.417,1.4135,0.0124,0.2,-0.1809,-0.0012,0.0104
37.467,1.4065,0.0121,0.203,-0.1849,-0.0044,0.0084
37.517,1.3965,0.0113,0.2,-0.1961,-0.0088,0.0109
37.567,1.3879,0.0107,0.2,-0.2007,-0.0113,0.0033
37.617,1.3795,0.0097,0.196,-0.2026,-0.0148,-0.002
37.666,1.3707,0.0091,0.199,-0.205,-0.0159,-0.0097
37.717,1.3622,0.008,0.196,-0.2055,-0.0173,-0.0021
37.766,1.3527,0.0071,0.2,-0.2092,-0.0172,-0.0042
37.816,1.3422,0.0062,0.2,-0.2149,-0.0174,0.0038
37.866,1.3325,0.0051,0.197,-0.2162,-0.0167,0.0082
37.916,1.3235,0.0049,0.199,-0.2146,-0.0129,-0.0026
37.966,1.3135,0.004,0.198,-0.216,-0.0113,0.002
38.017,1.3047,0.0031,0.197,-0.2132,-0.0109,0.0023
38.067,1.2951,0.0033,0.197,-0.2135,-0.0076,-0.0037
38.117,1.2833,0.0028,0.197,-0.2214,-0.0063,-0.0041
38.166,1.2747,0.0027,0.198,-0.218,-0.0045,-0.0012
38.219,1.2653,0.0027,0.205,-0.2179,-0.003,0.0029
38.267,1.2562,0.0033,0.207,-0.2169,0.0002,0.0166
38.317,1.2477,0.0029,0.222,-0.2153,-0.0005,0.0209
38.366,1.2385,0.0037,0.224,-0.2171,0.0023,0.0491
38.416,1.227,0.004,0.245,-0.2276,0.0022,0.0407
38.466,1.2151,0.0046,0.265,-0.2395,0.0027,0.0646
38.516,1.2032,0.0051,0.281,-0.2493,0.0035,0.0908
38.567,1.1905,0.0052,0.273,-0.2588,0.0021,0.0968
38.616,1.1789,0.0058,0.259,-0.2619,0.0025,0.0227
38.667,1.1657,0.0063,0.244,-0.2679,0.0028,-0.047
38.716,1.1531,0.0083,0.221,-0.2711,0.008,-0.0984
38.766,1.1396,0.0103,0.212,-0.2771,0.0123,-0.1547
38.816,1.1264,0.0124,0.193,-0.282,0.0146,-0.1405
38.87,1.1136,0.0141,0.182,-0.2846,0.0138,-0.1603
38.917,1.1018,0.0161,0.182,-0.2839,0.012,-0.1385
38.966,1.0911,0.0175,0.172,-0.2801,0.0095,-0.1014
39.016,1.0768,0.0176,0.162,-0.2875,0.0023,-0.0837
39.066,1.0659,0.0175,0.163,-0.2841,-0.0056,-0.0811
39.117,1.0527,0.0156,0.165,-0.2878,-0.0187,-0.0373
39.166,1.0404,0.0136,0.163,-0.2889,-0.0301,-0.0046
39.217,1.0283,0.0116,0.163,-0.2892,-0.0386,0.005
39.267,1.016,0.0089,0.161,-0.2877,-0.0449,0.0186
39.316,1.0006,0.0061,0.164,-0.2948,-0.047,0.0199
39.366,0.9891,0.0034,0.166,-0.2863,-0.0473,0.0313
39.416,0.9768,0.0017,0.171,-0.2814,-0.0425,0.0432
39.466,0.9643,-0.0002,0.173,-0.2799,-0.0391,0.0523
39.516,0.9524,-0.0017,0.174,-0.2757,-0.0324,0.0522
39.566,0.9402,-0.0036,0.18,-0.2735,-0.0272,0.0466
39.617,0.9267,-0.0045,0.178,-0.2777,-0.0182,0.0572
39.667,0.9147,-0.005,0.184,-0.2793,-0.0117,0.0484
39.716,0.9021,-0.0046,0.185,-0.2843,-0.0043,0.0516
39.767,0.8886,-0.0047,0.19,-0.2932,-0.001,0.0466
39.815,0.8742,-0.0045,0.189,-0.3029,0.0029,0.0418
39.866,0.8602,-0.0045,0.19,-0.3072,0.0063,0.0312
39.916,0.8441,-0.0033,0.187,-0.3172,0.014,0.0199
39.966,0.8295,-0.0026,0.193,-0.3198,0.0173,0.0101
40.016,0.8138,-0.0018,0.187,-0.3258,0.0189,0.0205
40.066,0.7991,-0.0002,0.192,-0.325,0.0229,0.0051
40.116,0.7839,0.0016,0.193,-0.3227,0.0266,0.0133
40.166,0.7681,0.0037,0.191,-0.3219,0.0284,0.0174
40.215,0.7513,0.0054,0.188,-0.3256,0.0271,0.0052
40.265,0.7373,0.0066,0.19,-0.318,0.0228,0.0004
40.316,0.7219,0.0075,0.191,-0.3161,0.0173,0.0074
40.366,0.7072,0.0087,0.191,-0.3123,0.013,0.0112
40.42,0.6929,0.0096,0.195,-0.3065,0.0088,0.0117
40.468,0.6774,0.0096,0.194,-0.307,0.0013,0.0218
40.515,0.661,0.01,0.196,-0.3106,-0.0042,0.0152
