time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
24.029,NAV_TO_LANDING,0.7104,0.1887,0.194,,,,2.59,0.23,-0.0,-0.0,0.0072,0.1043,0.014,1.441,1.125,,0.2,,0.7894,0.2508,,,,
24.093,NAV_TO_LANDING,0.7125,0.1945,0.194,,,,2.41,0.88,0.16,-0.0,0.0117,0.1022,0.0151,1.436,,,0.2,,1.92,0.1,,,,
24.139,NAV_TO_LANDING,0.7146,0.1997,0.196,,,,2.23,1.37,0.18,0.0,0.0155,0.0933,0.0141,1.436,,1.754,0.213,,1.92,0.1,,,,
24.167,NAV_TO_LANDING,0.7168,0.2046,0.199,,,,2.0,1.45,0.19,0.0,0.0187,0.0828,0.0196,1.439,1.149,1.754,0.213,,1.92,0.1,,,,
24.217,NAV_TO_LANDING,0.7185,0.2086,0.199,,,,1.76,0.94,0.25,0.0,0.0201,0.0721,0.0242,1.439,1.149,1.771,0.222,,1.92,0.1,,,,
24.288,NAV_TO_LANDING,0.7203,0.2118,0.201,,,,1.59,0.68,0.3,0.0,0.0208,0.0642,0.0198,1.43,,1.771,0.222,,1.92,0.1,,,,
24.321,NAV_TO_LANDING,0.7224,0.2153,0.203,,,,1.4,0.24,0.24,0.0,0.0219,0.0615,0.0214,1.43,,1.767,0.231,,1.92,0.1,,,,
24.368,NAV_TO_LANDING,0.7246,0.2179,0.2,,,,1.26,0.1,0.26,0.0,0.0237,0.0589,0.0228,1.427,,1.767,0.231,,1.92,0.1,,,,
24.417,NAV_TO_LANDING,0.7272,0.2215,0.203,,,,1.17,0.07,0.42,0.0,0.026,0.0601,0.0113,1.427,,,0.239,,1.92,0.1,,,,
24.467,NAV_TO_LANDING,0.7295,0.2258,0.206,,,,1.08,-0.02,0.54,0.0,0.0256,0.0643,0.0172,1.424,,,0.239,,1.92,0.1,,,,
24.516,NAV_TO_LANDING,0.7316,0.2299,0.207,,,,1.03,-0.01,0.53,0.0,0.0241,0.0676,0.017,1.424,,1.756,0.243,,1.92,0.1,,,,
24.592,NAV_TO_LANDING,0.7341,0.2339,0.203,,,,0.95,-0.08,0.41,0.0,0.0251,0.0697,0.0121,1.422,,1.756,0.243,,1.92,0.1,,,,
24.626,NAV_TO_LANDING,0.7356,0.2379,0.204,,,,0.82,-0.07,0.56,0.0,0.022,0.0721,0.0005,1.422,,1.752,0.252,,1.92,0.1,,,,
24.675,NAV_TO_LANDING,0.7379,0.2428,0.205,,,,0.7,-0.03,0.59,0.0,0.0214,0.0766,0.0062,1.421,,1.752,0.252,,1.92,0.1,,,,
24.724,NAV_TO_LANDING,0.7403,0.2476,0.205,,,,0.6,0.11,0.61,0.0,0.0208,0.0798,0.0048,1.421,,1.714,0.259,,1.92,0.1,,,,
24.767,NAV_TO_LANDING,0.7424,0.2527,0.206,,,,0.54,0.16,0.55,-0.0,0.0201,0.0823,0.0022,1.414,,1.714,0.259,,1.92,0.1,,,,
24.816,NAV_TO_LANDING,0.7436,0.2568,0.204,,,,0.46,0.53,0.52,-0.0,0.0166,0.0808,0.0056,1.414,,,0.268,,0.5949,0.2766,,,,
24.866,NAV_TO_LANDING,0.7453,0.2608,0.209,,,,0.36,1.03,0.54,0.0,0.0153,0.0744,-0.0037,1.41,,,0.268,,0.5949,0.2766,,,,
24.942,NAV_TO_LANDING,0.7465,0.264,0.205,,,,0.22,1.27,0.91,0.0,0.0122,0.0637,0.0098,1.41,,,0.275,,0.5949,0.2766,,,,
24.969,NAV_TO_LANDING,0.7485,0.267,0.206,,,,0.1,1.29,1.44,0.0,0.0076,0.053,-0.0061,1.406,,,0.275,,0.5949,0.2766,,,,
25.018,NAV_TO_LANDING,0.75,0.2693,0.207,,,,-0.02,1.35,1.73,0.0,-0.0011,0.0418,-0.0011,1.406,,1.686,0.281,,0.5949,0.2766,,,,
25.066,NAV_TO_LANDING,0.7493,0.2715,0.209,,,,-0.16,1.31,2.0,0.0,-0.0176,0.0316,0.0018,1.411,,1.686,0.281,,0.5949,0.2766,,,,
25.116,NAV_TO_LANDING,0.7487,0.2738,0.21,,,,-0.33,1.27,1.97,0.0,-0.0322,0.0241,0.0017,1.411,,1.729,0.283,,0.5949,0.2766,,,,
25.166,NAV_TO_LANDING,0.7455,0.2739,0.207,,,,-0.52,1.08,1.84,0.0,-0.0523,0.0115,0.001,1.408,,1.729,0.283,,0.5949,0.2766,,,,
25.266,NAV_TO_LANDING,0.7433,0.274,0.205,,,,-0.81,0.9,1.58,0.0,-0.0645,0.0022,-0.0079,1.408,,1.731,0.283,,0.5949,0.2766,,,,
25.277,NAV_TO_LANDING,0.7397,0.2733,0.204,,,,-1.06,0.64,1.43,0.0,-0.078,-0.0064,-0.0131,1.408,,1.731,0.283,,0.5949,0.2766,,,,
25.32,NAV_TO_LANDING,0.7374,0.2734,0.203,,,,-1.25,0.45,1.12,0.0,-0.0837,-0.0095,-0.0096,1.408,,1.748,0.282,,0.5949,0.2766,,,,
25.368,NAV_TO_LANDING,0.7331,0.2739,0.206,,,,-1.36,0.38,0.8,0.0,-0.0918,-0.0095,-0.0125,1.425,,1.748,0.282,,0.5949,0.2766,,,,
25.415,NAV_TO_LANDING,0.7298,0.273,0.205,,,,-1.47,0.17,0.5,0.0,-0.0927,-0.0131,-0.0046,1.425,,1.719,0.283,,0.5949,0.2766,,,,
25.466,NAV_TO_LANDING,0.7262,0.273,0.204,,,,-1.58,-0.07,0.36,0.0,-0.0929,-0.0111,-0.0107,1.424,,1.719,0.283,,0.5949,0.2766,,,,
25.516,NAV_TO_LANDING,0.7221,0.2728,0.201,,,,-1.61,-0.29,0.27,0.0,-0.0939,-0.0085,-0.0105,1.424,,,0.285,,0.5949,0.2766,,,,
25.597,NAV_TO_LANDING,0.7183,0.273,0.201,,,,-1.57,-0.2,0.19,0.0,-0.0928,-0.0045,-0.0136,1.43,,,0.285,,0.5949,0.2766,,,,
25.623,NAV_TO_LANDING,0.7149,0.2735,0.204,,,,-1.45,-0.21,0.12,0.0,-0.0901,-0.0006,-0.0078,1.43,,1.752,0.283,,0.5949,0.2766,,,,
25.704,NAV_TO_LANDING,0.7119,0.2739,0.202,,,,-1.38,-0.17,-0.01,0.0,-0.0858,0.0022,0.0018,1.433,,1.752,0.283,,0.5949,0.2766,,,,
25.719,NAV_TO_LANDING,0.7076,0.2746,0.203,,,,-1.3,-0.27,0.17,0.0,-0.0859,0.0058,-0.0053,1.433,,,0.29,,0.5949,0.2766,,,,
25.766,NAV_TO_LANDING,0.7045,0.2759,0.2,,,,-1.2,-0.14,0.38,0.0,-0.0842,0.0107,-0.003,1.44,,,0.29,,0.5949,0.2766,,,,
25.815,NAV_TO_LANDING,0.7021,0.278,0.202,,,,-1.06,0.1,0.56,0.0,-0.082,0.0162,-0.008,1.44,,,0.289,,0.5949,0.2766,,,,
25.865,NAV_TO_LANDING,0.6999,0.2799,0.202,,,,-0.9,0.33,0.65,0.0,-0.0809,0.0181,-0.0028,1.446,,,0.289,,0.5949,0.2766,,,,
25.919,NAV_TO_LANDING,0.6969,0.2806,0.202,,,,-0.8,0.42,0.7,0.0,-0.0827,0.0146,-0.0068,1.446,,,0.293,,0.5949,0.2766,,,,
25.983,NAV_TO_LANDING,0.6944,0.2814,0.202,,,,-0.63,0.39,0.69,0.0,-0.0834,0.0116,-0.0019,1.451,,,0.293,,0.5949,0.2766,,,,
26.016,NAV_TO_LANDING,0.6906,0.2829,0.204,,,,-0.5,0.5,0.71,0.0,-0.0878,0.0111,-0.003,1.451,,,0.295,,0.5949,0.2766,,,,
26.066,NAV_TO_LANDING,0.6859,0.2847,0.205,,,,-0.38,0.56,0.58,0.0,-0.0944,0.0106,0.0026,1.454,,,0.295,,0.5949,0.2766,,,,
26.115,NAV_TO_LANDING,0.6816,0.2853,0.2,,,,-0.29,0.51,0.49,0.0,-0.097,0.0066,0.0007,1.454,,,0.299,,0.5949,0.2766,,,,
26.177,NAV_TO_LANDING,0.6789,0.2862,0.202,,,,-0.26,0.41,0.31,0.0,-0.094,0.0046,-0.0086,1.458,,,0.299,,0.5949,0.2766,,,,
26.228,NAV_TO_LANDING,0.6755,0.2867,0.204,,,,-0.19,0.39,0.43,0.0,-0.0927,0.0024,-0.0005,1.458,,,0.303,,0.5949,0.2766,,,,
26.285,NAV_TO_LANDING,0.6706,0.2874,0.199,,,,-0.09,0.44,0.31,0.0,-0.0966,0.0013,0.0009,1.47,,,0.303,,0.5949,0.2766,,,,
26.315,NAV_TO_LANDING,0.6676,0.2877,0.201,,,,0.03,0.39,0.23,0.0,-0.0929,-0.0014,-0.0118,1.47,,,0.312,,0.5949,0.2766,,,,
26.365,NAV_TO_LANDING,0.6641,0.2876,0.199,,,,0.07,0.41,0.16,0.0,-0.0912,-0.0044,-0.0021,1.473,,,0.312,,0.5949,0.2766,,,,
26.416,NAV_TO_LANDING,0.6602,0.288,0.2,,,,0.06,0.42,0.22,0.0,-0.0905,-0.0059,-0.0084,1.473,,,0.317,,0.5949,0.2766,,,,
26.466,NAV_TO_LANDING,0.6565,0.288,0.203,,,,-0.0,0.4,0.26,0.0,-0.0898,-0.0083,-0.0057,1.486,,,0.317,,0.5949,0.2766,,,,
26.54,NAV_TO_LANDING,0.6529,0.2874,0.2,,,,-0.05,0.28,0.41,0.0,-0.0897,-0.0116,-0.0021,1.486,,,0.317,,0.5949,0.2766,,,,
26.576,NAV_TO_LANDING,0.6505,0.2871,0.199,,,,-0.11,0.36,0.39,0.0,-0.0869,-0.0131,-0.0081,1.488,,,0.317,,0.5949,0.2766,,,,
26.635,NAV_TO_LANDING,0.6486,0.2873,0.197,,,,-0.25,0.3,0.48,0.0,-0.083,-0.0134,-0.009,1.488,,2.252,0.328,,0.5949,0.2766,,,,
26.67,NAV_TO_LANDING,0.6463,0.2868,0.197,,,,-0.49,0.2,0.48,0.0,-0.0821,-0.015,-0.0116,1.484,,2.252,0.328,,0.5949,0.2766,,,,
26.715,NAV_TO_LANDING,0.6434,0.2864,0.2,,,,-0.69,-0.1,0.43,0.0,-0.0821,-0.0144,-0.0068,1.484,,,0.337,,0.5949,0.2766,,,,
26.767,NAV_TO_LANDING,0.6419,0.2862,0.197,,,,-0.81,-0.3,0.35,0.0,-0.0779,-0.0117,0.0023,1.486,,,0.337,,0.5949,0.2766,,,,
26.855,NAV_TO_LANDING,0.6406,0.2871,0.197,,,,-0.85,-0.2,0.4,0.0,-0.0735,-0.0051,-0.0071,1.486,,,0.359,,0.5949,0.2766,,,,
26.866,NAV_TO_LANDING,0.639,0.2879,0.2,,,,-0.8,-0.14,0.56,0.0,-0.071,-0.0005,-0.0005,1.497,,,0.359,,0.5949,0.2766,,,,
26.922,NAV_TO_LANDING,0.6357,0.2898,0.198,,,,-0.76,-0.06,0.61,0.0,-0.075,0.0058,0.0054,1.497,,,0.383,,0.5949,0.2766,,,,
26.965,NAV_TO_LANDING,0.6326,0.2914,0.197,,,,-0.7,0.02,0.73,0.0,-0.0787,0.0098,0.0009,1.495,,,0.383,,0.5949,0.2766,,,,
27.015,NAV_TO_LANDING,0.6304,0.2929,0.199,,,,-0.57,0.12,0.74,0.0,-0.0794,0.0124,0.0036,1.495,,,0.413,,0.5949,0.2766,,,,
27.065,NAV_TO_LANDING,0.6277,0.2945,0.199,,,,-0.45,0.16,0.66,0.0,-0.0817,0.0141,0.0091,1.502,,,0.413,,0.5949,0.2766,,,,
27.118,NAV_TO_LANDING,0.625,0.2958,0.2,,,,-0.2,0.51,0.5,0.0,-0.0824,0.0133,0.0085,1.502,,,0.445,,0.5949,0.2766,,,,
27.179,NAV_TO_LANDING,0.6222,0.2975,0.199,,,,0.11,0.68,0.28,0.0,-0.0817,0.0118,0.0093,1.503,,,0.445,,0.5949,0.2766,,,,
27.218,NAV_TO_LANDING,0.619,0.2983,0.201,,,,0.36,0.82,0.11,0.0,-0.0807,0.0065,0.008,1.503,,,0.467,,0.5949,0.2766,,,,
27.265,NAV_TO_LANDING,0.615,0.2989,0.2,,,,0.52,0.89,0.2,0.0,-0.0818,0.0006,0.011,1.511,,,0.467,,0.5949,0.2766,,,,
27.381,NAV_TO_LANDING,0.6124,0.2998,0.201,,,,0.62,1.02,0.24,0.0,-0.079,-0.0042,0.0066,1.511,,,0.505,,,,,,,
27.434,NAV_TO_LANDING,0.6095,0.2999,0.203,,,,0.69,1.24,0.11,-0.0,-0.077,-0.0121,0.0072,1.516,,,0.505,,1.98,0.3,,,,
27.444,NAV_TO_LANDING,0.6067,0.2993,0.199,,,,0.74,0.99,-0.38,-0.0,-0.0732,-0.0214,0.0092,1.516,,,,,1.98,0.3,,,,
27.479,NAV_TO_LANDING,0.6037,0.2978,0.199,,,,0.76,0.57,-0.74,0.0,-0.0668,-0.0292,-0.0002,1.512,,,,,1.98,0.3,,,,
27.523,NAV_TO_LANDING,0.6014,0.2967,0.201,,,,0.74,0.28,-1.34,0.0,-0.0565,-0.0314,0.002,1.512,,2.422,,,1.98,0.3,,,,
27.591,NAV_TO_LANDING,0.5984,0.2954,0.207,,,,0.66,0.11,-3.61,0.0,-0.0388,-0.0319,0.0088,1.519,,2.422,,,1.98,0.3,,,,
27.616,NAV_TO_LANDING,0.5973,0.294,0.207,,,,0.49,-0.03,-4.84,0.0,-0.0037,-0.0314,0.013,1.519,,,,,1.98,0.3,,,,
27.665,NAV_TO_LANDING,0.5983,0.2919,0.203,,,,0.33,-0.22,-5.38,0.0,0.0396,-0.0317,0.0075,1.512,,,,,1.98,0.3,,,,
27.716,NAV_TO_LANDING,0.6042,0.2906,0.206,,,,0.11,-0.33,-5.64,0.0,0.0952,-0.0285,-0.0041,1.512,,,,,1.98,0.3,,,,
27.813,NAV_TO_LANDING,0.6117,0.2909,0.204,,,,-0.13,-0.39,-5.39,0.0,0.1476,-0.0196,-0.0027,1.498,,,,,1.98,0.3,,,,
27.818,NAV_TO_LANDING,0.6217,0.2913,0.204,,,,-0.4,-0.35,-4.66,0.0,0.196,-0.012,-0.0095,1.498,,,,,1.98,0.3,,,,
27.875,NAV_TO_LANDING,0.6337,0.2919,0.202,,,,-0.58,-0.43,-3.81,0.0,0.237,-0.0047,-0.0099,1.49,,,,,1.98,0.3,,,,
27.918,NAV_TO_LANDING,0.6471,0.2923,0.206,,,,-0.66,-0.34,-2.78,0.0,0.2682,-0.0,-0.012,1.49,,,0.357,,1.98,0.3,,,,
27.964,NAV_TO_LANDING,0.6636,0.2935,0.201,,,,-0.6,-0.26,-1.93,0.0,0.297,0.0069,-0.0043,1.472,,,0.357,,1.98,0.3,,,,
28.015,NAV_TO_LANDING,0.6787,0.2944,0.204,,,,-0.43,-0.1,-1.22,0.0,0.3109,0.0102,-0.0128,1.472,,,0.305,,1.98,0.3,,,,
28.075,NAV_TO_LANDING,0.6928,0.2951,0.203,,,,-0.25,0.13,-0.64,0.0,0.3142,0.0108,-0.0045,1.445,,,0.305,,1.98,0.3,,,,
28.124,NAV_TO_LANDING,0.7085,0.2959,0.204,,,,-0.08,0.13,-0.06,0.0,0.3172,0.0105,-0.0068,1.445,,,0.302,,1.98,0.3,,,,
28.17,NAV_TO_LANDING,0.7231,0.2975,0.205,,,,0.12,0.28,0.2,0.0,0.3121,0.0129,-0.0021,1.416,,,0.302,,1.98,0.3,,,,
28.215,NAV_TO_LANDING,0.7384,0.2983,0.204,,,,0.27,0.4,0.35,0.0,0.3087,0.011,-0.0042,1.416,,,0.31,,1.98,0.3,,,,
28.265,NAV_TO_LANDING,0.754,0.2994,0.202,,,,0.37,0.48,0.42,0.0,0.3059,0.0091,-0.0076,1.385,,,0.31,,1.98,0.3,,,,
28.316,NAV_TO_LANDING,0.7672,0.3004,0.204,,,,0.41,0.45,0.48,0.0,0.296,0.0072,-0.0106,1.385,,,0.316,,1.98,0.3,,,,
28.364,NAV_TO_LANDING,0.7804,0.3006,0.2,,,,0.48,0.38,0.52,0.0,0.2869,0.0035,-0.0042,1.354,1.21,,0.316,,1.98,0.3,,,,
28.442,NAV_TO_LANDING,0.793,0.3009,0.204,,,,0.56,0.37,0.44,0.0,0.2774,0.0007,-0.0146,1.354,1.21,,0.319,,1.98,0.3,,,,
28.474,NAV_TO_LANDING,0.805,0.3016,0.201,,,,0.66,0.31,0.23,0.0,0.2682,-0.0001,-0.0018,1.336,,,0.319,,1.98,0.3,,,,
28.517,NAV_TO_LANDING,0.8186,0.3023,0.201,,,,0.77,0.28,0.02,0.0,0.2679,-0.0001,-0.0084,1.336,,1.61,0.336,,1.98,0.3,,,,
28.565,NAV_TO_LANDING,0.8303,0.3018,0.202,,,,0.89,0.23,-0.18,0.0,0.263,-0.0038,-0.0063,1.311,,1.61,0.336,,1.98,0.3,,,,
28.615,NAV_TO_LANDING,0.842,0.3018,0.2,,,,1.0,0.18,-0.39,0.0,0.2608,-0.0047,-0.0033,1.311,,,0.332,,1.98,0.3,,,,
28.666,NAV_TO_LANDING,0.8538,0.3019,0.2,,,,1.1,0.21,-0.51,0.0,0.2603,-0.005,-0.0072,1.285,,,0.332,,1.98,0.3,,,,
28.73,NAV_TO_LANDING,0.8655,0.3009,0.198,,,,1.2,0.15,-0.65,0.0,0.2608,-0.009,-0.0062,1.285,,1.615,0.32,,1.98,0.3,,,,
28.772,NAV_TO_LANDING,0.8778,0.3004,0.199,,,,1.33,0.03,-0.74,0.0,0.2635,-0.0099,-0.0083,1.263,,1.615,0.32,,1.98,0.3,,,,
28.825,NAV_TO_LANDING,0.8917,0.2999,0.199,,,,1.49,0.02,-0.75,0.0,0.2721,-0.0097,-0.0058,1.263,,,0.307,,1.98,0.3,,,,
28.87,NAV_TO_LANDING,0.9047,0.2995,0.2,,,,1.65,0.01,-0.69,0.0,0.2762,-0.0095,-0.0049,1.248,,,0.307,,1.98,0.3,,,,
28.914,NAV_TO_LANDING,0.9181,0.2986,0.201,,,,1.83,0.14,-0.44,0.0,0.2794,-0.0113,-0.0048,1.248,,1.628,0.307,,1.98,0.3,,,,
28.964,NAV_TO_LANDING,0.9304,0.2977,0.2,,,,1.98,0.2,-0.22,0.0,0.2766,-0.0136,-0.002,1.214,,1.628,0.307,,1.98,0.3,,,,
29.015,NAV_TO_LANDING,0.9445,0.298,0.199,,,,2.1,0.21,-0.27,0.0,0.2791,-0.0121,-0.0055,1.214,,1.628,0.307,,1.98,0.3,,,,
29.095,NAV_TO_LANDING,0.9587,0.2967,0.2,,,,2.25,0.08,-0.29,0.0,0.282,-0.0156,-0.009,1.19,,1.628,0.307,,1.98,0.3,,,,
29.114,NAV_TO_LANDING,0.9717,0.2954,0.199,,,,2.38,-0.02,-0.3,0.0,0.2809,-0.0175,-0.0051,1.19,,1.634,0.308,,1.98,0.3,,,,
29.172,NAV_TO_LANDING,0.9856,0.2945,0.197,,,,2.53,-0.05,-0.23,0.0,0.2827,-0.0172,-0.0083,1.172,,1.634,0.308,,1.98,0.3,,,,
29.219,NAV_TO_LANDING,0.9976,0.293,0.194,,,,2.63,-0.19,-0.32,0.0,0.2777,-0.0179,-0.0096,1.172,,,0.325,,1.98,0.3,,,,
29.264,NAV_TO_LANDING,1.011,0.2923,0.195,,,,2.79,-0.27,-0.23,0.0,0.278,-0.0154,-0.0124,1.138,,,0.325,,1.98,0.3,,,,
29.315,NAV_TO_LANDING,1.0247,0.2914,0.195,,,,2.93,-0.28,-0.3,0.0,0.2788,-0.0136,-0.0092,1.138,,,0.327,,1.98,0.3,,,,
29.376,NAV_TO_LANDING,1.0397,0.2905,0.195,,,,3.1,-0.26,-0.23,0.0,0.2842,-0.0119,-0.0056,1.116,,,0.327,,1.98,0.3,,,,
29.417,NAV_TO_LANDING,1.053,0.2896,0.198,,,,3.26,-0.27,-0.18,0.0,0.2828,-0.0108,-0.0015,1.116,,,0.308,,1.98,0.3,,,,
29.47,NAV_TO_LANDING,1.0666,0.2894,0.196,,,,3.37,-0.37,-0.15,0.0,0.282,-0.0073,0.0061,1.092,1.464,,0.308,,1.98,0.3,,,,
29.521,NAV_TO_LANDING,1.0804,0.2894,0.196,,,,3.49,-0.47,-0.26,0.0,0.2822,-0.003,0.0045,1.092,1.464,,0.299,,1.98,0.3,,,,
29.564,NAV_TO_LANDING,1.094,0.2893,0.195,,,,3.6,-0.5,-0.3,0.0,0.2822,0.0015,0.0074,1.064,1.484,,0.299,,1.98,0.3,,,,
29.615,NAV_TO_LANDING,1.1101,0.2895,0.195,,,,3.66,-0.49,-0.38,0.0,0.2913,0.0057,0.0048,1.064,1.484,,0.304,,1.98,0.3,,,,
29.675,NAV_TO_LANDING,1.1236,0.2902,0.199,,,,3.72,-0.34,-0.32,0.0,0.291,0.0107,0.0061,1.04,,,0.304,,1.98,0.3,,,,
29.743,NAV_TO_LANDING,1.1375,0.2911,0.199,,,,3.72,-0.33,-0.31,0.0,0.2907,0.0146,0.0133,1.04,,,0.302,,1.98,0.3,,,,
29.773,NAV_TO_LANDING,1.1519,0.2916,0.199,,,,3.68,-0.21,-0.31,0.0,0.2926,0.0164,0.0095,1.008,,,0.302,,1.98,0.3,,,,
29.819,NAV_TO_LANDING,1.1668,0.2933,0.199,,,,3.58,-0.19,-0.26,0.0,0.2956,0.0208,0.0074,1.008,,,0.316,,1.98,0.3,,,,
29.864,NAV_TO_LANDING,1.1806,0.2942,0.202,,,,3.45,-0.08,-0.15,0.0,0.2936,0.0217,0.0071,0.985,,,0.316,,1.98,0.3,,,,
29.915,NAV_TO_LANDING,1.1974,0.296,0.201,,,,3.32,0.05,-0.11,0.0,0.3016,0.0239,0.0058,0.985,,1.609,0.338,,1.98,0.3,,,,
29.965,NAV_TO_LANDING,1.2123,0.2981,0.199,,,,3.2,0.16,-0.12,0.0,0.3023,0.0259,0.0012,0.955,,1.609,0.338,,1.98,0.3,,,,
30.05,NAV_TO_LANDING,1.2268,0.3003,0.199,,,,3.04,0.19,-0.14,0.0,0.3014,0.0277,-0.0023,0.955,,1.614,0.338,,1.98,0.3,,,,
30.067,NAV_TO_LANDING,1.2412,0.302,0.196,,,,2.87,0.24,-0.04,0.0,0.3002,0.0272,-0.0053,0.926,,1.614,0.338,,1.98,0.3,,,,
30.128,NAV_TO_LANDING,1.255,0.3045,0.201,,,,2.72,0.25,0.04,0.0,0.2962,0.0287,-0.0117,0.926,,1.639,0.319,,1.98,0.3,,,,
30.164,NAV_TO_LANDING,1.2723,0.3063,0.199,,,,2.62,0.45,0.14,0.0,0.3034,0.0269,0.002,0.9,,1.639,0.319,,1.98,0.3,,,,
30.215,NAV_TO_LANDING,1.2866,0.3078,0.196,,,,2.49,0.51,0.25,0.0,0.2997,0.0238,-0.0058,0.9,,,0.318,,1.98,0.3,,,,
30.264,NAV_TO_LANDING,1.3004,0.3096,0.198,,,,2.34,0.53,0.31,0.0,0.2936,0.0213,-0.0077,0.872,,,0.318,,1.98,0.3,,,,
30.325,NAV_TO_LANDING,1.315,0.3115,0.2,,,,2.21,0.52,0.24,0.0,0.2913,0.0192,0.0014,0.872,,,0.322,,1.98,0.3,,,,
30.375,NAV_TO_LANDING,1.3283,0.3131,0.199,,,,2.1,0.55,0.19,0.0,0.2853,0.0169,0.0047,0.842,,,0.322,,1.98,0.3,,,,
30.434,NAV_TO_LANDING,1.3425,0.3144,0.197,,,,2.02,0.55,0.04,0.0,0.284,0.014,0.0026,0.842,,,0.321,,1.98,0.3,,,,
30.465,NAV_TO_LANDING,1.3567,0.3164,0.198,,,,1.96,0.61,-0.12,0.0,0.2849,0.0133,-0.0017,0.819,,,0.321,,1.98,0.3,,,,
30.514,NAV_TO_LANDING,1.3712,0.3175,0.2,,,,1.87,0.65,-0.16,0.0,0.287,0.0099,0.0038,0.819,,,0.324,,1.98,0.3,,,,
30.564,NAV_TO_LANDING,1.3846,0.3183,0.199,,,,1.85,0.81,-0.19,0.0,0.2856,0.0051,0.004,0.789,,,0.324,,1.98,0.3,,,,
30.614,NAV_TO_LANDING,1.3982,0.3191,0.2,,,,1.84,0.62,-0.2,0.0,0.2854,0.0009,-0.0005,0.789,,,0.336,,1.98,0.3,,,,
30.692,NAV_TO_LANDING,1.411,0.3196,0.201,,,,1.82,0.54,-0.07,0.0,0.2815,-0.0026,0.0014,0.764,,,0.336,,1.98,0.3,,,,
30.721,NAV_TO_LANDING,1.4281,0.32,0.2,,,,1.72,0.23,-0.12,0.0,0.292,-0.0036,0.0006,0.764,,,0.371,,1.98,0.3,,,,
30.772,NAV_TO_LANDING,1.442,0.3197,0.2,,,,1.69,0.19,-0.04,0.0,0.2907,-0.0056,-0.0014,0.733,,,0.371,,1.98,0.3,,,,
30.814,NAV_TO_LANDING,1.4556,0.3202,0.2,,,,1.62,0.17,0.03,0.0,0.2876,-0.0048,-0.0002,0.733,,,,,1.98,0.3,,,,
30.864,NAV_TO_LANDING,1.47,0.3198,0.203,,,,1.49,0.1,0.04,0.0,0.2874,-0.0061,0.0015,0.706,,,,,1.98,0.3,,,,
30.914,NAV_TO_LANDING,1.4842,0.3194,0.201,,,,1.34,0.28,-0.03,0.0,0.2868,-0.0075,0.0055,0.706,,,,,1.98,0.3,,,,
30.964,NAV_TO_LANDING,1.5003,0.3207,0.2,,,,1.16,0.35,-0.09,0.0,0.2929,-0.0047,0.0022,0.678,,,,,1.98,0.3,,,,
31.025,NAV_TO_LANDING,1.5147,0.3212,0.2,,,,0.88,0.25,-0.06,0.0,0.2931,-0.0049,0.0029,0.678,,,,,1.98,0.3,,,,
31.073,NAV_TO_LANDING,1.5281,0.3211,0.201,,,,0.59,0.3,-0.11,0.0,0.29,-0.0064,0.0015,0.648,,,,,1.98,0.3,,,,
31.129,NAV_TO_LANDING,1.5411,0.3212,0.198,,,,0.33,0.19,-0.19,0.0,0.2863,-0.0072,0.0065,0.648,,,,,1.98,0.3,,,,
31.164,NAV_TO_LANDING,1.5555,0.3218,0.202,,,,0.09,0.23,-0.22,0.0,0.2882,-0.0055,-0.0008,0.623,,,,,1.98,0.3,,,,
31.215,NAV_TO_LANDING,1.5682,0.3216,0.203,,,,-0.14,0.26,-0.35,0.0,0.285,-0.0073,0.0094,0.623,,,,,1.98,0.3,,,,
31.264,NAV_TO_LANDING,1.5849,0.3223,0.203,,,,-0.33,0.3,-0.43,0.0,0.2956,-0.0063,0.0084,0.592,,,,,1.98,0.3,,,,
31.341,NAV_TO_LANDING,1.5989,0.3217,0.199,,,,-0.48,0.3,-0.46,0.0,0.2968,-0.0095,0.0047,0.592,,,,,1.98,0.3,,,,
31.366,NAV_TO_LANDING,1.614,0.3221,0.203,,,,-0.61,0.4,-0.4,0.0,0.3012,-0.0095,-0.0024,0.568,,,,,1.98,0.3,,,,
31.417,NAV_TO_LANDING,1.6284,0.3216,0.202,,,,-0.67,0.44,-0.24,0.0,0.3022,-0.0126,0.0078,0.568,,2.819,,,1.98,0.3,,,,
31.473,NAV_TO_LANDING,1.6426,0.3223,0.203,,,,-0.67,0.4,-0.17,0.0,0.3005,-0.0118,0.0012,0.537,,2.819,,,1.98,0.3,,,,
31.513,NAV_TO_LANDING,1.6566,0.3215,0.204,,,,-0.6,0.37,-0.08,0.0,0.2981,-0.0158,0.0042,0.537,,,,,1.98,0.3,,,,
31.564,NAV_TO_LANDING,1.6743,0.3206,0.206,,,,-0.46,0.33,-0.14,0.0,0.3077,-0.0186,0.0051,0.513,,,,,1.98,0.3,,,,
31.64,NAV_TO_LANDING,1.6897,0.3199,0.204,,,,-0.3,0.28,-0.11,0.0,0.3086,-0.0206,0.0065,0.513,,,,,1.98,0.3,,,,
